Cost,Prob,Real_Goal,Results,Time
0.6313275694847107/0.32164010405540466/0.04703228175640106/,0.6313275694847107/0.32164010405540466/0.04703228175640106/,1.0,0/,0.0005490779876708984
0.26899072527885437/0.6226455569267273/0.10836372524499893/,0.26899072527885437/0.6226455569267273/0.10836372524499893/,1.0,1/,0.0006620883941650391
0.043829720467329025/0.437524676322937/0.5186455845832825/,0.043829720467329025/0.437524676322937/0.5186455845832825/,1.0,2/,0.0007588863372802734
0.37398573756217957/0.29231366515159607/0.3337005376815796/,0.37398573756217957/0.29231366515159607/0.3337005376815796/,2.0,0/,0.00041413307189941406
0.6681954860687256/0.215553417801857/0.11625101417303085/,0.6681954860687256/0.215553417801857/0.11625101417303085/,2.0,0/,0.0005037784576416016
0.49967339634895325/0.4005140960216522/0.09981245547533035/,0.49967339634895325/0.4005140960216522/0.09981245547533035/,2.0,0/,0.0007081031799316406
0.06516473740339279/0.8125153183937073/0.12231989949941635/,0.06516473740339279/0.8125153183937073/0.12231989949941635/,2.0,1/,0.0007061958312988281
0.014995587058365345/0.09810374677181244/0.8869006633758545/,0.014995587058365345/0.09810374677181244/0.8869006633758545/,2.0,2/,0.0007359981536865234
0.6692572832107544/0.2186276614665985/0.1121150553226471/,0.6692572832107544/0.2186276614665985/0.1121150553226471/,0.0,0/,0.0004429817199707031
0.6113026738166809/0.23540683090686798/0.15329045057296753/,0.6113026738166809/0.23540683090686798/0.15329045057296753/,0.0,0/,0.0005369186401367188
0.7861045598983765/0.18166112899780273/0.03223435580730438/,0.7861045598983765/0.18166112899780273/0.03223435580730438/,0.0,0/,0.0006010532379150391
0.7569944262504578/0.1876630336046219/0.055342450737953186/,0.7569944262504578/0.1876630336046219/0.055342450737953186/,0.0,0/,0.0007040500640869141
0.34377866983413696/0.39012497663497925/0.2660962641239166/,0.34377866983413696/0.39012497663497925/0.2660962641239166/,0.0,1/,0.0007529258728027344
0.5694440603256226/0.3091346025466919/0.12142133712768555/,0.5694440603256226/0.3091346025466919/0.12142133712768555/,1.0,0/,0.00038504600524902344
0.745302140712738/0.22071607410907745/0.033981867134571075/,0.745302140712738/0.22071607410907745/0.033981867134571075/,1.0,0/,0.0005567073822021484
0.5832311511039734/0.3604091703891754/0.056359607726335526/,0.5832311511039734/0.3604091703891754/0.056359607726335526/,1.0,0/,0.0005860328674316406
0.2074817419052124/0.6911289691925049/0.10138929635286331/,0.2074817419052124/0.6911289691925049/0.10138929635286331/,1.0,1/,0.0005700588226318359
0.12306330353021622/0.5877202153205872/0.28921639919281006/,0.12306330353021622/0.5877202153205872/0.28921639919281006/,1.0,1/,0.0006330013275146484
0.4607446789741516/0.3036845624446869/0.2355707734823227/,0.4607446789741516/0.3036845624446869/0.2355707734823227/,2.0,0/,0.0004181861877441406
0.49126994609832764/0.33029705286026/0.17843300104141235/,0.49126994609832764/0.33029705286026/0.17843300104141235/,2.0,0/,0.0005550384521484375
0.6140967607498169/0.26553431153297424/0.12036891281604767/,0.6140967607498169/0.26553431153297424/0.12036891281604767/,2.0,0/,0.0006330013275146484
0.2253704071044922/0.592563807964325/0.18206584453582764/,0.2253704071044922/0.592563807964325/0.18206584453582764/,2.0,1/,0.0007789134979248047
0.1048952266573906/0.4359591603279114/0.45914557576179504/,0.1048952266573906/0.4359591603279114/0.45914557576179504/,2.0,2/,0.0008618831634521484
0.499051570892334/0.1731281876564026/0.32782015204429626/,0.499051570892334/0.1731281876564026/0.32782015204429626/,0.0,0/,0.0003719329833984375
0.7911310791969299/0.1923784464597702/0.01649046503007412/,0.7911310791969299/0.1923784464597702/0.01649046503007412/,0.0,0/,0.00055694580078125
0.6813911199569702/0.2646866738796234/0.05392222851514816/,0.6813911199569702/0.2646866738796234/0.05392222851514816/,0.0,0/,0.0005450248718261719
0.3903779089450836/0.5820693969726562/0.02755277045071125/,0.3903779089450836/0.5820693969726562/0.02755277045071125/,0.0,1/,0.0006551742553710938
0.05229185149073601/0.8567553162574768/0.09095275402069092/,0.05229185149073601/0.8567553162574768/0.09095275402069092/,0.0,1/,0.0006852149963378906
0.7393342852592468/0.21577955782413483/0.04488622397184372/,0.7393342852592468/0.21577955782413483/0.04488622397184372/,1.0,0/,0.00046515464782714844
0.6801184415817261/0.28702861070632935/0.03285295516252518/,0.6801184415817261/0.28702861070632935/0.03285295516252518/,1.0,0/,0.0004999637603759766
0.46845754981040955/0.5144981741905212/0.017044302076101303/,0.46845754981040955/0.5144981741905212/0.017044302076101303/,1.0,1/,0.0005609989166259766
0.17104291915893555/0.8021878004074097/0.026769254356622696/,0.17104291915893555/0.8021878004074097/0.026769254356622696/,1.0,1/,0.0006577968597412109
0.07233935594558716/0.2902807295322418/0.6373798847198486/,0.07233935594558716/0.2902807295322418/0.6373798847198486/,1.0,2/,0.0011262893676757812
0.5408132076263428/0.23055896162986755/0.22862784564495087/,0.5408132076263428/0.23055896162986755/0.22862784564495087/,2.0,0/,0.0005500316619873047
0.567589282989502/0.25366541743278503/0.1787453293800354/,0.567589282989502/0.25366541743278503/0.1787453293800354/,2.0,0/,0.0006008148193359375
0.7995263934135437/0.18317462503910065/0.017298895865678787/,0.7995263934135437/0.18317462503910065/0.017298895865678787/,2.0,0/,0.0006136894226074219
0.04608212783932686/0.6299208998680115/0.32399699091911316/,0.04608212783932686/0.6299208998680115/0.32399699091911316/,2.0,1/,0.0006508827209472656
0.008425654843449593/0.09190266579389572/0.8996716737747192/,0.008425654843449593/0.09190266579389572/0.8996716737747192/,2.0,2/,0.0008902549743652344
0.28559842705726624/0.32337716221809387/0.3910244405269623/,0.28559842705726624/0.32337716221809387/0.3910244405269623/,0.0,2/,0.0004391670227050781
0.4793131351470947/0.4277915954589844/0.09289518743753433/,0.4793131351470947/0.4277915954589844/0.09289518743753433/,0.0,0/,0.0006709098815917969
0.498885840177536/0.46362751722335815/0.037486691027879715/,0.498885840177536/0.46362751722335815/0.037486691027879715/,0.0,0/,0.0006399154663085938
0.31451451778411865/0.6206986308097839/0.06478682160377502/,0.31451451778411865/0.6206986308097839/0.06478682160377502/,0.0,1/,0.000637054443359375
0.6344624161720276/0.3289574086666107/0.036580249667167664/,0.6344624161720276/0.3289574086666107/0.036580249667167664/,0.0,0/,0.0006957054138183594
0.32710686326026917/0.35520780086517334/0.31768539547920227/,0.32710686326026917/0.35520780086517334/0.31768539547920227/,1.0,1/,0.0004150867462158203
0.550686776638031/0.3286275863647461/0.12068570405244827/,0.550686776638031/0.3286275863647461/0.12068570405244827/,1.0,0/,0.0005059242248535156
0.33326220512390137/0.578778862953186/0.0879589170217514/,0.33326220512390137/0.578778862953186/0.0879589170217514/,1.0,1/,0.0006966590881347656
0.14478406310081482/0.750618040561676/0.10459789633750916/,0.14478406310081482/0.750618040561676/0.10459789633750916/,1.0,1/,0.0006747245788574219
0.11814726144075394/0.45997679233551025/0.4218759834766388/,0.11814726144075394/0.45997679233551025/0.4218759834766388/,1.0,1/,0.0007832050323486328
0.3512866199016571/0.34790465235710144/0.30080872774124146/,0.3512866199016571/0.34790465235710144/0.30080872774124146/,2.0,0/,0.0004649162292480469
0.326492041349411/0.43623867630958557/0.2372693121433258/,0.326492041349411/0.43623867630958557/0.2372693121433258/,2.0,1/,0.0004918575286865234
0.12441747635602951/0.6271481513977051/0.24843432009220123/,0.12441747635602951/0.6271481513977051/0.24843432009220123/,2.0,1/,0.0005030632019042969
0.06177257373929024/0.7226515412330627/0.21557582914829254/,0.06177257373929024/0.7226515412330627/0.21557582914829254/,2.0,1/,0.0005877017974853516
0.03533191606402397/0.46560245752334595/0.49906572699546814/,0.03533191606402397/0.46560245752334595/0.49906572699546814/,2.0,2/,0.0006153583526611328
0.8705232739448547/0.11240250617265701/0.01707424968481064/,0.8705232739448547/0.11240250617265701/0.01707424968481064/,0.0,0/,0.0005729198455810547
0.6358604431152344/0.34707826375961304/0.017061326652765274/,0.6358604431152344/0.34707826375961304/0.017061326652765274/,0.0,0/,0.0005700588226318359
0.5530447959899902/0.4339985251426697/0.012956728227436543/,0.5530447959899902/0.4339985251426697/0.012956728227436543/,0.0,0/,0.0006101131439208984
0.7905591130256653/0.20508049428462982/0.00436040386557579/,0.7905591130256653/0.20508049428462982/0.00436040386557579/,0.0,0/,0.0006430149078369141
0.8849984407424927/0.10796097666025162/0.007040631491690874/,0.8849984407424927/0.10796097666025162/0.007040631491690874/,0.0,0/,0.0008080005645751953
0.43018245697021484/0.3220435082912445/0.24777400493621826/,0.43018245697021484/0.3220435082912445/0.24777400493621826/,1.0,0/,0.0005137920379638672
0.9205320477485657/0.06943950802087784/0.010028472170233727/,0.9205320477485657/0.06943950802087784/0.010028472170233727/,1.0,0/,0.0005769729614257812
0.6667033433914185/0.314117968082428/0.019178733229637146/,0.6667033433914185/0.314117968082428/0.019178733229637146/,1.0,0/,0.0006659030914306641
0.3736577332019806/0.5769938826560974/0.04934835806488991/,0.3736577332019806/0.5769938826560974/0.04934835806488991/,1.0,1/,0.0006771087646484375
0.09623316675424576/0.4656428396701813/0.43812400102615356/,0.09623316675424576/0.4656428396701813/0.43812400102615356/,1.0,1/,0.0009636878967285156
0.5595521330833435/0.3085329234600067/0.13191498816013336/,0.5595521330833435/0.3085329234600067/0.13191498816013336/,2.0,0/,0.00048089027404785156
0.8456230163574219/0.11026208847761154/0.0441148541867733/,0.8456230163574219/0.11026208847761154/0.0441148541867733/,2.0,0/,0.0005891323089599609
0.9314618706703186/0.05219458043575287/0.016343485563993454/,0.9314618706703186/0.05219458043575287/0.016343485563993454/,2.0,0/,0.0006122589111328125
0.2188713401556015/0.467379629611969/0.31374895572662354/,0.2188713401556015/0.467379629611969/0.31374895572662354/,2.0,1/,0.0008609294891357422
0.016278916969895363/0.17159220576286316/0.8121288418769836/,0.016278916969895363/0.17159220576286316/0.8121288418769836/,2.0,2/,0.0008497238159179688
0.8724474310874939/0.10420581698417664/0.023346800357103348/,0.8724474310874939/0.10420581698417664/0.023346800357103348/,0.0,0/,0.0006098747253417969
0.72121661901474/0.26939138770103455/0.009391974657773972/,0.72121661901474/0.26939138770103455/0.009391974657773972/,0.0,0/,0.00080108642578125
0.43916067481040955/0.545333743095398/0.01550558302551508/,0.43916067481040955/0.545333743095398/0.01550558302551508/,0.0,1/,0.0007169246673583984
0.5168784856796265/0.46392375230789185/0.01919778250157833/,0.5168784856796265/0.46392375230789185/0.01919778250157833/,0.0,0/,0.0007429122924804688
0.1246006041765213/0.8119636178016663/0.06343579292297363/,0.1246006041765213/0.8119636178016663/0.06343579292297363/,0.0,1/,0.0011467933654785156
0.7558598518371582/0.1828480213880539/0.06129210814833641/,0.7558598518371582/0.1828480213880539/0.06129210814833641/,1.0,0/,0.0005500316619873047
0.6602110862731934/0.32118186354637146/0.018607037141919136/,0.6602110862731934/0.32118186354637146/0.018607037141919136/,1.0,0/,0.000982046127319336
0.2434396892786026/0.7244683504104614/0.032092053443193436/,0.2434396892786026/0.7244683504104614/0.032092053443193436/,1.0,1/,0.0013408660888671875
0.07104934006929398/0.8637080192565918/0.06524255871772766/,0.07104934006929398/0.8637080192565918/0.06524255871772766/,1.0,1/,0.0008292198181152344
0.03946571424603462/0.8570058345794678/0.10352843999862671/,0.03946571424603462/0.8570058345794678/0.10352843999862671/,1.0,1/,0.0008897781372070312
0.8196143507957458/0.14516325294971466/0.03522242233157158/,0.8196143507957458/0.14516325294971466/0.03522242233157158/,2.0,0/,0.0006518363952636719
0.8748034834861755/0.09804724901914597/0.027149323374032974/,0.8748034834861755/0.09804724901914597/0.027149323374032974/,2.0,0/,0.0006122589111328125
0.8938855528831482/0.083708755671978/0.022405758500099182/,0.8938855528831482/0.083708755671978/0.022405758500099182/,2.0,0/,0.0006000995635986328
0.8251554369926453/0.12622807919979095/0.04861640930175781/,0.8251554369926453/0.12622807919979095/0.04861640930175781/,2.0,0/,0.0009639263153076172
0.033005133271217346/0.10039099305868149/0.8666039109230042/,0.033005133271217346/0.10039099305868149/0.8666039109230042/,2.0,2/,0.002208232879638672
0.5146175622940063/0.2852400243282318/0.20014242827892303/,0.5146175622940063/0.2852400243282318/0.20014242827892303/,0.0,0/,0.000431060791015625
0.844046950340271/0.11978375911712646/0.03616919368505478/,0.844046950340271/0.11978375911712646/0.03616919368505478/,0.0,0/,0.0006930828094482422
0.6519521474838257/0.25761163234710693/0.09043620526790619/,0.6519521474838257/0.25761163234710693/0.09043620526790619/,0.0,0/,0.0006048679351806641
0.5344563126564026/0.33536970615386963/0.13017398118972778/,0.5344563126564026/0.33536970615386963/0.13017398118972778/,0.0,0/,0.0005919933319091797
0.40569862723350525/0.42842182517051697/0.16587959229946136/,0.40569862723350525/0.42842182517051697/0.16587959229946136/,0.0,1/,0.0007128715515136719
0.43041008710861206/0.26773273944854736/0.3018571734428406/,0.43041008710861206/0.26773273944854736/0.3018571734428406/,1.0,0/,0.0007059574127197266
0.41976696252822876/0.2731999456882477/0.30703306198120117/,0.41976696252822876/0.2731999456882477/0.30703306198120117/,1.0,0/,0.000682830810546875
0.3464639484882355/0.27750447392463684/0.3760315477848053/,0.3464639484882355/0.27750447392463684/0.3760315477848053/,1.0,2/,0.0009031295776367188
0.5547589063644409/0.2549247145652771/0.190316304564476/,0.5547589063644409/0.2549247145652771/0.190316304564476/,1.0,0/,0.0009009838104248047
0.8701188564300537/0.09734869748353958/0.032532401382923126/,0.8701188564300537/0.09734869748353958/0.032532401382923126/,1.0,0/,0.0010178089141845703
0.44230538606643677/0.23522184789180756/0.32247284054756165/,0.44230538606643677/0.23522184789180756/0.32247284054756165/,2.0,0/,0.00043702125549316406
0.5073204636573792/0.13518574833869934/0.35749369859695435/,0.5073204636573792/0.13518574833869934/0.35749369859695435/,2.0,0/,0.0005700588226318359
