Cost,Prob,Real_Goal,Results,Time
0.3127024471759796/0.2574930787086487/0.4298045039176941/,0.3127024471759796/0.2574930787086487/0.4298045039176941/,1.0,2/,0.0005099773406982422
0.09751635044813156/0.10997199267148972/0.7925117015838623/,0.09751635044813156/0.10997199267148972/0.7925117015838623/,1.0,2/,0.0006291866302490234
0.1277969628572464/0.1923440545797348/0.679858922958374/,0.1277969628572464/0.1923440545797348/0.679858922958374/,1.0,2/,0.00063323974609375
0.06380300223827362/0.09717810153961182/0.8390188813209534/,0.06380300223827362/0.09717810153961182/0.8390188813209534/,1.0,2/,0.0007100105285644531
0.2090100646018982/0.31010153889656067/0.4808884263038635/,0.2090100646018982/0.31010153889656067/0.4808884263038635/,1.0,2/,0.0008709430694580078
0.6002984046936035/0.14623712003231049/0.2534644901752472/,0.6002984046936035/0.14623712003231049/0.2534644901752472/,2.0,0/,0.00045180320739746094
0.5301986932754517/0.29786986112594604/0.17193138599395752/,0.5301986932754517/0.29786986112594604/0.17193138599395752/,2.0,0/,0.0005230903625488281
0.50238037109375/0.1275147944688797/0.3701047897338867/,0.50238037109375/0.1275147944688797/0.3701047897338867/,2.0,0/,0.0008540153503417969
0.01931924931704998/0.6828701496124268/0.2978106141090393/,0.01931924931704998/0.6828701496124268/0.2978106141090393/,2.0,1/,0.0009360313415527344
0.07304580509662628/0.6517409682273865/0.2752132713794708/,0.07304580509662628/0.6517409682273865/0.2752132713794708/,2.0,1/,0.0017278194427490234
0.6824188828468323/0.11649216711521149/0.20108889043331146/,0.6824188828468323/0.11649216711521149/0.20108889043331146/,0.0,0/,0.0005040168762207031
0.8517862558364868/0.06461159139871597/0.08360222727060318/,0.8517862558364868/0.06461159139871597/0.08360222727060318/,0.0,0/,0.0005409717559814453
0.8583048582077026/0.05748407542705536/0.08421111851930618/,0.8583048582077026/0.05748407542705536/0.08421111851930618/,0.0,0/,0.0006120204925537109
0.8883887529373169/0.057141903787851334/0.05446942150592804/,0.8883887529373169/0.057141903787851334/0.05446942150592804/,0.0,0/,0.0007128715515136719
0.9128718972206116/0.06077958643436432/0.026348453015089035/,0.9128718972206116/0.06077958643436432/0.026348453015089035/,0.0,0/,0.0011219978332519531
0.28560182452201843/0.4626854360103607/0.25171273946762085/,0.28560182452201843/0.4626854360103607/0.25171273946762085/,1.0,1/,0.0005691051483154297
0.30890601873397827/0.4020393192768097/0.28905466198921204/,0.30890601873397827/0.4020393192768097/0.28905466198921204/,1.0,1/,0.0007758140563964844
0.5032207369804382/0.2227802276611328/0.27399909496307373/,0.5032207369804382/0.2227802276611328/0.27399909496307373/,1.0,0/,0.0007712841033935547
0.24571768939495087/0.4690982401371002/0.2851840853691101/,0.24571768939495087/0.4690982401371002/0.2851840853691101/,1.0,1/,0.0009338855743408203
0.6190413236618042/0.3674619793891907/0.01349666528403759/,0.6190413236618042/0.3674619793891907/0.01349666528403759/,1.0,0/,0.0010128021240234375
0.20973923802375793/0.2291930615901947/0.5610677003860474/,0.20973923802375793/0.2291930615901947/0.5610677003860474/,2.0,2/,0.0005068778991699219
0.14218008518218994/0.19904182851314545/0.6587780714035034/,0.14218008518218994/0.19904182851314545/0.6587780714035034/,2.0,2/,0.0005698204040527344
0.19141697883605957/0.1670067310333252/0.6415762901306152/,0.19141697883605957/0.1670067310333252/0.6415762901306152/,2.0,2/,0.0006840229034423828
0.10882437229156494/0.18704673647880554/0.7041289210319519/,0.10882437229156494/0.18704673647880554/0.7041289210319519/,2.0,2/,0.0007069110870361328
0.13344453275203705/0.8345811367034912/0.03197438642382622/,0.13344453275203705/0.8345811367034912/0.03197438642382622/,2.0,1/,0.0008068084716796875
0.6440519690513611/0.2372574508190155/0.11869057267904282/,0.6440519690513611/0.2372574508190155/0.11869057267904282/,0.0,0/,0.000476837158203125
0.7270401120185852/0.21306678652763367/0.05989309772849083/,0.7270401120185852/0.21306678652763367/0.05989309772849083/,0.0,0/,0.0005192756652832031
0.7656766176223755/0.19322645664215088/0.041097041219472885/,0.7656766176223755/0.19322645664215088/0.041097041219472885/,0.0,0/,0.0005929470062255859
0.7839644551277161/0.1770685762166977/0.03896692767739296/,0.7839644551277161/0.1770685762166977/0.03896692767739296/,0.0,0/,0.0007181167602539062
0.7631567120552063/0.221835657954216/0.015007696114480495/,0.7631567120552063/0.221835657954216/0.015007696114480495/,0.0,0/,0.0007319450378417969
0.4554106593132019/0.3762056827545166/0.1683836430311203/,0.4554106593132019/0.3762056827545166/0.1683836430311203/,1.0,0/,0.0004961490631103516
0.3131463825702667/0.5777549743652344/0.10909862071275711/,0.3131463825702667/0.5777549743652344/0.10909862071275711/,1.0,1/,0.0005748271942138672
0.10736206918954849/0.8323931097984314/0.060244787484407425/,0.10736206918954849/0.8323931097984314/0.060244787484407425/,1.0,1/,0.0007109642028808594
0.24129317700862885/0.6577181220054626/0.1009887158870697/,0.24129317700862885/0.6577181220054626/0.1009887158870697/,1.0,1/,0.0011138916015625
0.2902599573135376/0.2801360487937927/0.42960402369499207/,0.2902599573135376/0.2801360487937927/0.42960402369499207/,1.0,2/,0.0008251667022705078
0.24945208430290222/0.48778343200683594/0.26276442408561707/,0.24945208430290222/0.48778343200683594/0.26276442408561707/,2.0,1/,0.0005021095275878906
0.3219567835330963/0.2816416621208191/0.396401584148407/,0.3219567835330963/0.2816416621208191/0.396401584148407/,2.0,2/,0.000598907470703125
0.2874976098537445/0.4078580141067505/0.30464446544647217/,0.2874976098537445/0.4078580141067505/0.30464446544647217/,2.0,1/,0.0006582736968994141
0.37442782521247864/0.45843738317489624/0.16713476181030273/,0.37442782521247864/0.45843738317489624/0.16713476181030273/,2.0,1/,0.0010418891906738281
0.3908681273460388/0.31672242283821106/0.29240939021110535/,0.3908681273460388/0.31672242283821106/0.29240939021110535/,2.0,0/,0.0008020401000976562
0.5176613926887512/0.10392309725284576/0.37841543555259705/,0.5176613926887512/0.10392309725284576/0.37841543555259705/,0.0,0/,0.00047397613525390625
0.5763809680938721/0.07827556133270264/0.3453434407711029/,0.5763809680938721/0.07827556133270264/0.3453434407711029/,0.0,0/,0.0005447864532470703
0.5502104759216309/0.06278958171606064/0.3869999945163727/,0.5502104759216309/0.06278958171606064/0.3869999945163727/,0.0,0/,0.000576019287109375
0.8501735329627991/0.07713835686445236/0.07268811762332916/,0.8501735329627991/0.07713835686445236/0.07268811762332916/,0.0,0/,0.0006420612335205078
0.6443870067596436/0.3212662637233734/0.03434675931930542/,0.6443870067596436/0.3212662637233734/0.03434675931930542/,0.0,0/,0.0008080005645751953
0.18346662819385529/0.24758782982826233/0.568945586681366/,0.18346662819385529/0.24758782982826233/0.568945586681366/,1.0,2/,0.0012378692626953125
0.12733080983161926/0.2523007392883301/0.620368480682373/,0.12733080983161926/0.2523007392883301/0.620368480682373/,1.0,2/,0.000759124755859375
0.10268330574035645/0.10076878219842911/0.7965478301048279/,0.10268330574035645/0.10076878219842911/0.7965478301048279/,1.0,2/,0.0007288455963134766
0.041470859199762344/0.09499195218086243/0.8635372519493103/,0.041470859199762344/0.09499195218086243/0.8635372519493103/,1.0,2/,0.0017621517181396484
0.09223148971796036/0.32077711820602417/0.5869914293289185/,0.09223148971796036/0.32077711820602417/0.5869914293289185/,1.0,2/,0.0008940696716308594
0.06961728632450104/0.18661536276340485/0.7437673211097717/,0.06961728632450104/0.18661536276340485/0.7437673211097717/,2.0,2/,0.000518798828125
0.06688863784074783/0.14550670981407166/0.7876046895980835/,0.06688863784074783/0.14550670981407166/0.7876046895980835/,2.0,2/,0.0006048679351806641
0.11039085686206818/0.07510995864868164/0.8144991397857666/,0.11039085686206818/0.07510995864868164/0.8144991397857666/,2.0,2/,0.0007190704345703125
0.062438733875751495/0.06072147935628891/0.876839816570282/,0.062438733875751495/0.06072147935628891/0.876839816570282/,2.0,2/,0.0007479190826416016
0.13683238625526428/0.0834575667977333/0.779710054397583/,0.13683238625526428/0.0834575667977333/0.779710054397583/,2.0,2/,0.0007398128509521484
0.39421358704566956/0.10440336167812347/0.5013830661773682/,0.39421358704566956/0.10440336167812347/0.5013830661773682/,0.0,2/,0.0007359981536865234
0.586219310760498/0.060199372470378876/0.35358136892318726/,0.586219310760498/0.060199372470378876/0.35358136892318726/,0.0,0/,0.0005640983581542969
0.7121168375015259/0.06631682813167572/0.22156639397144318/,0.7121168375015259/0.06631682813167572/0.22156639397144318/,0.0,0/,0.0007801055908203125
0.8798773288726807/0.05702148750424385/0.06310118734836578/,0.8798773288726807/0.05702148750424385/0.06310118734836578/,0.0,0/,0.0007519721984863281
0.5366313457489014/0.3530842959880829/0.11028432846069336/,0.5366313457489014/0.3530842959880829/0.11028432846069336/,0.0,0/,0.0008089542388916016
0.43406030535697937/0.4556770622730255/0.11026259511709213/,0.43406030535697937/0.4556770622730255/0.11026259511709213/,1.0,1/,0.00047206878662109375
0.22313226759433746/0.13265690207481384/0.6442108154296875/,0.22313226759433746/0.13265690207481384/0.6442108154296875/,1.0,2/,0.0005891323089599609
0.36337271332740784/0.1591499149799347/0.4774773120880127/,0.36337271332740784/0.1591499149799347/0.4774773120880127/,1.0,2/,0.0006122589111328125
0.7609736919403076/0.17693749070167542/0.06208881735801697/,0.7609736919403076/0.17693749070167542/0.06208881735801697/,1.0,0/,0.0009379386901855469
0.8868704438209534/0.1090303435921669/0.004099246114492416/,0.8868704438209534/0.1090303435921669/0.004099246114492416/,1.0,0/,0.0006990432739257812
0.23385684192180634/0.17976677417755127/0.5863763689994812/,0.23385684192180634/0.17976677417755127/0.5863763689994812/,2.0,2/,0.0003731250762939453
0.010053347796201706/0.0273861363530159/0.9625605344772339/,0.010053347796201706/0.0273861363530159/0.9625605344772339/,2.0,2/,0.0005781650543212891
0.010395737364888191/0.01702505722641945/0.9725791811943054/,0.010395737364888191/0.01702505722641945/0.9725791811943054/,2.0,2/,0.0005922317504882812
0.0038564654532819986/0.012595181353390217/0.9835483431816101/,0.0038564654532819986/0.012595181353390217/0.9835483431816101/,2.0,2/,0.0012459754943847656
0.013023113831877708/0.25973987579345703/0.7272370457649231/,0.013023113831877708/0.25973987579345703/0.7272370457649231/,2.0,2/,0.0010008811950683594
0.14574618637561798/0.3340607285499573/0.5201930999755859/,0.14574618637561798/0.3340607285499573/0.5201930999755859/,0.0,2/,0.0005950927734375
0.10604343563318253/0.4147409200668335/0.4792156219482422/,0.10604343563318253/0.4147409200668335/0.4792156219482422/,0.0,2/,0.0006530284881591797
0.06425223499536514/0.4127638638019562/0.5229838490486145/,0.06425223499536514/0.4127638638019562/0.5229838490486145/,0.0,2/,0.000720977783203125
0.1421736478805542/0.24862024188041687/0.6092061400413513/,0.1421736478805542/0.24862024188041687/0.6092061400413513/,0.0,2/,0.0008580684661865234
0.30474579334259033/0.5235118269920349/0.17174237966537476/,0.30474579334259033/0.5235118269920349/0.17174237966537476/,0.0,1/,0.0009250640869140625
0.39247843623161316/0.2691503167152405/0.33837124705314636/,0.39247843623161316/0.2691503167152405/0.33837124705314636/,1.0,0/,0.0005259513854980469
0.06585089862346649/0.18806272745132446/0.7460863590240479/,0.06585089862346649/0.18806272745132446/0.7460863590240479/,1.0,2/,0.0006110668182373047
0.02539568580687046/0.03512633591890335/0.9394779205322266/,0.02539568580687046/0.03512633591890335/0.9394779205322266/,1.0,2/,0.0009551048278808594
0.03058253601193428/0.2325560599565506/0.7368613481521606/,0.03058253601193428/0.2325560599565506/0.7368613481521606/,1.0,2/,0.0007417201995849609
0.01882808655500412/0.8569471836090088/0.12422468513250351/,0.01882808655500412/0.8569471836090088/0.12422468513250351/,1.0,1/,0.0013120174407958984
0.5354476571083069/0.2405618578195572/0.2239905446767807/,0.5354476571083069/0.2405618578195572/0.2239905446767807/,2.0,0/,0.000492095947265625
0.24448353052139282/0.32178544998168945/0.4337310194969177/,0.24448353052139282/0.32178544998168945/0.4337310194969177/,2.0,2/,0.000614166259765625
0.00585782527923584/0.01828794926404953/0.975854218006134/,0.00585782527923584/0.01828794926404953/0.975854218006134/,2.0,2/,0.00067901611328125
0.01688546873629093/0.10176432877779007/0.8813501596450806/,0.01688546873629093/0.10176432877779007/0.8813501596450806/,2.0,2/,0.0014078617095947266
0.3547733724117279/0.28358930349349976/0.36163729429244995/,0.3547733724117279/0.28358930349349976/0.36163729429244995/,2.0,2/,0.002022981643676758
0.40830278396606445/0.051374707370996475/0.540322482585907/,0.40830278396606445/0.051374707370996475/0.540322482585907/,0.0,2/,0.0006577968597412109
0.23005175590515137/0.1285296380519867/0.6414185762405396/,0.23005175590515137/0.1285296380519867/0.6414185762405396/,0.0,2/,0.0006659030914306641
0.3168860077857971/0.12573742866516113/0.5573765635490417/,0.3168860077857971/0.12573742866516113/0.5573765635490417/,0.0,2/,0.000972747802734375
0.1921156644821167/0.18109840154647827/0.626785933971405/,0.1921156644821167/0.18109840154647827/0.626785933971405/,0.0,2/,0.000888824462890625
0.24202167987823486/0.6270997524261475/0.13087862730026245/,0.24202167987823486/0.6270997524261475/0.13087862730026245/,0.0,1/,0.0010380744934082031
0.7052960395812988/0.07338163256645203/0.22132232785224915/,0.7052960395812988/0.07338163256645203/0.22132232785224915/,1.0,0/,0.0005559921264648438
0.46362683176994324/0.09715139865875244/0.43922173976898193/,0.46362683176994324/0.09715139865875244/0.43922173976898193/,1.0,0/,0.0006160736083984375
0.44151049852371216/0.09073108434677124/0.4677583575248718/,0.44151049852371216/0.09073108434677124/0.4677583575248718/,1.0,2/,0.0007779598236083984
0.37331584095954895/0.2203613668680191/0.40632274746894836/,0.37331584095954895/0.2203613668680191/0.40632274746894836/,1.0,2/,0.0008032321929931641
0.7289442420005798/0.06659956276416779/0.20445623993873596/,0.7289442420005798/0.06659956276416779/0.20445623993873596/,1.0,0/,0.0015900135040283203
0.5460842847824097/0.07104481011629105/0.3828708827495575/,0.5460842847824097/0.07104481011629105/0.3828708827495575/,2.0,0/,0.0008268356323242188
0.20085379481315613/0.09677855670452118/0.7023676633834839/,0.20085379481315613/0.09677855670452118/0.7023676633834839/,2.0,2/,0.0006418228149414062
0.24095717072486877/0.14751027524471283/0.6115325093269348/,0.24095717072486877/0.14751027524471283/0.6115325093269348/,2.0,2/,0.0014548301696777344
0.35380980372428894/0.19711743295192719/0.4490726888179779/,0.35380980372428894/0.19711743295192719/0.4490726888179779/,2.0,2/,0.0006966590881347656
0.18940073251724243/0.44848859310150146/0.3621107041835785/,0.18940073251724243/0.44848859310150146/0.3621107041835785/,2.0,1/,0.0007810592651367188
0.47695493698120117/0.3178822994232178/0.20516274869441986/,0.47695493698120117/0.3178822994232178/0.20516274869441986/,0.0,0/,0.0005881786346435547
0.17363256216049194/0.27364814281463623/0.552719235420227/,0.17363256216049194/0.27364814281463623/0.552719235420227/,0.0,2/,0.0005888938903808594
0.09492316842079163/0.174030140042305/0.7310466766357422/,0.09492316842079163/0.174030140042305/0.7310466766357422/,0.0,2/,0.0008628368377685547
0.1182539314031601/0.1834639012813568/0.6982821822166443/,0.1182539314031601/0.1834639012813568/0.6982821822166443/,0.0,2/,0.0011699199676513672
0.09231042116880417/0.4948447346687317/0.4128449261188507/,0.09231042116880417/0.4948447346687317/0.4128449261188507/,0.0,1/,0.0007889270782470703
0.3245543837547302/0.21240933239459991/0.46303629875183105/,0.3245543837547302/0.21240933239459991/0.46303629875183105/,1.0,2/,0.0008490085601806641
0.4011610150337219/0.3932756185531616/0.20556341111660004/,0.4011610150337219/0.3932756185531616/0.20556341111660004/,1.0,0/,0.0006918907165527344
0.37914103269577026/0.4123522937297821/0.20850667357444763/,0.37914103269577026/0.4123522937297821/0.20850667357444763/,1.0,1/,0.0008149147033691406
0.07698838412761688/0.1945212185382843/0.72849041223526/,0.07698838412761688/0.1945212185382843/0.72849041223526/,1.0,2/,0.0012862682342529297
0.10296899080276489/0.45188209414482117/0.4451489746570587/,0.10296899080276489/0.45188209414482117/0.4451489746570587/,1.0,1/,0.0011839866638183594
0.4529162049293518/0.250448614358902/0.29663515090942383/,0.4529162049293518/0.250448614358902/0.29663515090942383/,2.0,0/,0.0014410018920898438
0.12888358533382416/0.20585700869560242/0.6652594208717346/,0.12888358533382416/0.20585700869560242/0.6652594208717346/,2.0,2/,0.0010330677032470703
0.032367043197155/0.06814181804656982/0.8994911909103394/,0.032367043197155/0.06814181804656982/0.8994911909103394/,2.0,2/,0.0007338523864746094
0.07599060237407684/0.08415815979242325/0.8398512601852417/,0.07599060237407684/0.08415815979242325/0.8398512601852417/,2.0,2/,0.0008358955383300781
0.16606590151786804/0.3955727517604828/0.43836134672164917/,0.16606590151786804/0.3955727517604828/0.43836134672164917/,2.0,2/,0.0010302066802978516
0.41882991790771484/0.18410934507846832/0.397060751914978/,0.41882991790771484/0.18410934507846832/0.397060751914978/,0.0,0/,0.00045800209045410156
0.35522034764289856/0.08648711442947388/0.55829256772995/,0.35522034764289856/0.08648711442947388/0.55829256772995/,0.0,2/,0.0005638599395751953
0.3198169767856598/0.11019350588321686/0.5699894428253174/,0.3198169767856598/0.11019350588321686/0.5699894428253174/,0.0,2/,0.0005698204040527344
0.47884294390678406/0.07448185980319977/0.446675181388855/,0.47884294390678406/0.07448185980319977/0.446675181388855/,0.0,0/,0.0006880760192871094
0.5801132917404175/0.1930444985628128/0.22684212028980255/,0.5801132917404175/0.1930444985628128/0.22684212028980255/,0.0,0/,0.0007121562957763672
0.3136347234249115/0.1484021097421646/0.5379632115364075/,0.3136347234249115/0.1484021097421646/0.5379632115364075/,1.0,2/,0.0005090236663818359
0.46611809730529785/0.17492905259132385/0.3589528799057007/,0.46611809730529785/0.17492905259132385/0.3589528799057007/,1.0,0/,0.0005507469177246094
0.41207489371299744/0.049517180770635605/0.5384079217910767/,0.41207489371299744/0.049517180770635605/0.5384079217910767/,1.0,2/,0.0006017684936523438
0.32550543546676636/0.12897540628910065/0.5455191731452942/,0.32550543546676636/0.12897540628910065/0.5455191731452942/,1.0,2/,0.0006799697875976562
0.4324716627597809/0.22166064381599426/0.34586766362190247/,0.4324716627597809/0.22166064381599426/0.34586766362190247/,1.0,0/,0.0007710456848144531
0.6276953816413879/0.1725742518901825/0.1997303068637848/,0.6276953816413879/0.1725742518901825/0.1997303068637848/,2.0,0/,0.0004956722259521484
0.4344088137149811/0.16334272921085358/0.40224847197532654/,0.4344088137149811/0.16334272921085358/0.40224847197532654/,2.0,0/,0.0005691051483154297
0.4575011730194092/0.25082385540008545/0.291674941778183/,0.4575011730194092/0.25082385540008545/0.291674941778183/,2.0,0/,0.0010330677032470703
0.34524133801460266/0.1676095873117447/0.4871489703655243/,0.34524133801460266/0.1676095873117447/0.4871489703655243/,2.0,2/,0.0006871223449707031
0.48398634791374207/0.29400497674942017/0.22200872004032135/,0.48398634791374207/0.29400497674942017/0.22200872004032135/,2.0,0/,0.0009381771087646484
0.6424778699874878/0.14877524971961975/0.20874689519405365/,0.6424778699874878/0.14877524971961975/0.20874689519405365/,0.0,0/,0.0004451274871826172
0.18665577471256256/0.22008229792118073/0.5932618975639343/,0.18665577471256256/0.22008229792118073/0.5932618975639343/,0.0,2/,0.0005581378936767578
0.09729854762554169/0.05614488944411278/0.8465566039085388/,0.09729854762554169/0.05614488944411278/0.8465566039085388/,0.0,2/,0.0007789134979248047
0.06000169366598129/0.06489655375480652/0.8751017451286316/,0.06000169366598129/0.06489655375480652/0.8751017451286316/,0.0,2/,0.0007481575012207031
0.2879315912723541/0.1616942584514618/0.5503740906715393/,0.2879315912723541/0.1616942584514618/0.5503740906715393/,0.0,2/,0.0007848739624023438
0.4317377805709839/0.36850211024284363/0.1997600644826889/,0.4317377805709839/0.36850211024284363/0.1997600644826889/,1.0,0/,0.0005826950073242188
0.5227957367897034/0.30044248700141907/0.17676173150539398/,0.5227957367897034/0.30044248700141907/0.17676173150539398/,1.0,0/,0.0006721019744873047
0.3109270930290222/0.267475426197052/0.4215974509716034/,0.3109270930290222/0.267475426197052/0.4215974509716034/,1.0,2/,0.000762939453125
0.3304297626018524/0.1560978889465332/0.513472318649292/,0.3304297626018524/0.1560978889465332/0.513472318649292/,1.0,2/,0.0007390975952148438
0.5127859711647034/0.21619829535484314/0.2710157036781311/,0.5127859711647034/0.21619829535484314/0.2710157036781311/,1.0,0/,0.0008449554443359375
0.5439876914024353/0.1663944572210312/0.2896178960800171/,0.5439876914024353/0.1663944572210312/0.2896178960800171/,2.0,0/,0.000507354736328125
0.39213576912879944/0.13532264530658722/0.4725416302680969/,0.39213576912879944/0.13532264530658722/0.4725416302680969/,2.0,2/,0.0005781650543212891
0.2742985188961029/0.07085805386304855/0.6548433899879456/,0.2742985188961029/0.07085805386304855/0.6548433899879456/,2.0,2/,0.0008528232574462891
0.3314697742462158/0.06196879968047142/0.6065613627433777/,0.3314697742462158/0.06196879968047142/0.6065613627433777/,2.0,2/,0.0006709098815917969
0.308881014585495/0.11423817276954651/0.5768808126449585/,0.308881014585495/0.11423817276954651/0.5768808126449585/,2.0,2/,0.0006868839263916016
0.1941889524459839/0.09978587180376053/0.7060251235961914/,0.1941889524459839/0.09978587180376053/0.7060251235961914/,0.0,2/,0.0008699893951416016
0.07358195632696152/0.09091262519359589/0.8355054259300232/,0.07358195632696152/0.09091262519359589/0.8355054259300232/,0.0,2/,0.0006649494171142578
0.0822593942284584/0.06747846305370331/0.8502621054649353/,0.0822593942284584/0.06747846305370331/0.8502621054649353/,0.0,2/,0.000637054443359375
0.39138108491897583/0.19853214919567108/0.4100867509841919/,0.39138108491897583/0.19853214919567108/0.4100867509841919/,0.0,2/,0.0007398128509521484
0.4052395522594452/0.4778439700603485/0.11691650003194809/,0.4052395522594452/0.4778439700603485/0.11691650003194809/,0.0,1/,0.0007328987121582031
0.30799609422683716/0.2547469437122345/0.4372570216655731/,0.30799609422683716/0.2547469437122345/0.4372570216655731/,1.0,2/,0.000637054443359375
0.028612671419978142/0.22038821876049042/0.7509990930557251/,0.028612671419978142/0.22038821876049042/0.7509990930557251/,1.0,2/,0.0005707740783691406
0.10433142632246017/0.2835105359554291/0.6121581196784973/,0.10433142632246017/0.2835105359554291/0.6121581196784973/,1.0,2/,0.0006337165832519531
0.19151194393634796/0.3421226739883423/0.4663653075695038/,0.19151194393634796/0.3421226739883423/0.4663653075695038/,1.0,2/,0.0007009506225585938
0.2468116283416748/0.41693973541259766/0.33624863624572754/,0.2468116283416748/0.41693973541259766/0.33624863624572754/,1.0,1/,0.0007848739624023438
0.2631531059741974/0.2374093383550644/0.499437540769577/,0.2631531059741974/0.2374093383550644/0.499437540769577/,2.0,2/,0.0005297660827636719
0.051463533192873/0.13733431696891785/0.8112021088600159/,0.051463533192873/0.13733431696891785/0.8112021088600159/,2.0,2/,0.0005948543548583984
0.02848917618393898/0.08245556056499481/0.8890552520751953/,0.02848917618393898/0.08245556056499481/0.8890552520751953/,2.0,2/,0.0005910396575927734
0.09092745929956436/0.23711924254894257/0.6719533205032349/,0.09092745929956436/0.23711924254894257/0.6719533205032349/,2.0,2/,0.0006611347198486328
0.03655308857560158/0.3698313534259796/0.5936155915260315/,0.03655308857560158/0.3698313534259796/0.5936155915260315/,2.0,2/,0.0006930828094482422
0.6573314666748047/0.21183443069458008/0.13083410263061523/,0.6573314666748047/0.21183443069458008/0.13083410263061523/,0.0,0/,0.0004937648773193359
0.4771154224872589/0.3258737325668335/0.19701088964939117/,0.4771154224872589/0.3258737325668335/0.19701088964939117/,0.0,0/,0.0005779266357421875
0.5589646697044373/0.2779090702533722/0.16312628984451294/,0.5589646697044373/0.2779090702533722/0.16312628984451294/,0.0,0/,0.0005931854248046875
0.6514385342597961/0.27165210247039795/0.0769093930721283/,0.6514385342597961/0.27165210247039795/0.0769093930721283/,0.0,0/,0.0009779930114746094
0.5351439118385315/0.44409024715423584/0.020765865221619606/,0.5351439118385315/0.44409024715423584/0.020765865221619606/,0.0,0/,0.0010561943054199219
0.5983921885490417/0.15594394505023956/0.24566389620304108/,0.5983921885490417/0.15594394505023956/0.24566389620304108/,1.0,0/,0.0005810260772705078
0.3820554316043854/0.31649497151374817/0.3014495372772217/,0.3820554316043854/0.31649497151374817/0.3014495372772217/,1.0,0/,0.0005738735198974609
0.5492873787879944/0.13874945044517517/0.31196320056915283/,0.5492873787879944/0.13874945044517517/0.31196320056915283/,1.0,0/,0.0006098747253417969
0.656032145023346/0.1834755837917328/0.16049236059188843/,0.656032145023346/0.1834755837917328/0.16049236059188843/,1.0,0/,0.0006642341613769531
0.689941942691803/0.2505044937133789/0.059553634375333786/,0.689941942691803/0.2505044937133789/0.059553634375333786/,1.0,0/,0.0007338523864746094
0.7121548056602478/0.049379363656044006/0.23846589028835297/,0.7121548056602478/0.049379363656044006/0.23846589028835297/,2.0,0/,0.0005559921264648438
0.21764713525772095/0.28504180908203125/0.4973110556602478/,0.21764713525772095/0.28504180908203125/0.4973110556602478/,2.0,2/,0.0006899833679199219
