Cost,Prob,Real_Goal,Results,Time
0.20580172538757324/0.18829920887947083/0.6058991551399231/,0.20580172538757324/0.18829920887947083/0.6058991551399231/,1.0,2/,0.0006079673767089844
0.20105762779712677/0.2516563832759857/0.5472859740257263/,0.20105762779712677/0.2516563832759857/0.5472859740257263/,1.0,2/,0.0006382465362548828
0.4960891306400299/0.2975095212459564/0.20640137791633606/,0.4960891306400299/0.2975095212459564/0.20640137791633606/,1.0,0/,0.0006871223449707031
0.3694421350955963/0.35517796874046326/0.27537989616394043/,0.3694421350955963/0.35517796874046326/0.27537989616394043/,1.0,0/,0.0009520053863525391
0.4785866141319275/0.414609432220459/0.10680390149354935/,0.4785866141319275/0.414609432220459/0.10680390149354935/,1.0,0/,0.0014798641204833984
0.2597450613975525/0.1879000961780548/0.5523548126220703/,0.2597450613975525/0.1879000961780548/0.5523548126220703/,2.0,2/,0.0005850791931152344
0.34139537811279297/0.26282790303230286/0.39577680826187134/,0.34139537811279297/0.26282790303230286/0.39577680826187134/,2.0,2/,0.0006461143493652344
0.3035850524902344/0.24369625747203827/0.4527186155319214/,0.3035850524902344/0.24369625747203827/0.4527186155319214/,2.0,2/,0.0008118152618408203
0.03563862293958664/0.09572768956422806/0.8686336278915405/,0.03563862293958664/0.09572768956422806/0.8686336278915405/,2.0,2/,0.0008780956268310547
0.03720095753669739/0.10269902646541595/0.8601000308990479/,0.03720095753669739/0.10269902646541595/0.8601000308990479/,2.0,2/,0.001127004623413086
0.2564898729324341/0.1943279206752777/0.5491821765899658/,0.2564898729324341/0.1943279206752777/0.5491821765899658/,0.0,2/,0.0009088516235351562
0.352228045463562/0.2914859652519226/0.35628601908683777/,0.352228045463562/0.2914859652519226/0.35628601908683777/,0.0,2/,0.0008730888366699219
0.3794897794723511/0.2755098342895508/0.34500035643577576/,0.3794897794723511/0.2755098342895508/0.34500035643577576/,0.0,0/,0.0012040138244628906
0.4709346294403076/0.2733226418495178/0.25574275851249695/,0.4709346294403076/0.2733226418495178/0.25574275851249695/,0.0,0/,0.0017552375793457031
0.5581195950508118/0.33624064922332764/0.10563968867063522/,0.5581195950508118/0.33624064922332764/0.10563968867063522/,0.0,0/,0.001528024673461914
0.15723975002765656/0.22125999629497528/0.6215002536773682/,0.15723975002765656/0.22125999629497528/0.6215002536773682/,1.0,2/,0.0007181167602539062
0.15119946002960205/0.23294538259506226/0.6158551573753357/,0.15119946002960205/0.23294538259506226/0.6158551573753357/,1.0,2/,0.0009326934814453125
0.04366009309887886/0.11156880110502243/0.844771146774292/,0.04366009309887886/0.11156880110502243/0.844771146774292/,1.0,2/,0.0012178421020507812
0.05689868703484535/0.14793269336223602/0.7951685786247253/,0.05689868703484535/0.14793269336223602/0.7951685786247253/,1.0,2/,0.001851797103881836
0.3384260833263397/0.539836049079895/0.12173784524202347/,0.3384260833263397/0.539836049079895/0.12173784524202347/,1.0,1/,0.0019588470458984375
0.35324421525001526/0.24792103469371796/0.398834764957428/,0.35324421525001526/0.24792103469371796/0.398834764957428/,2.0,2/,0.0005490779876708984
0.4140315055847168/0.2667772173881531/0.31919121742248535/,0.4140315055847168/0.2667772173881531/0.31919121742248535/,2.0,0/,0.0006127357482910156
0.09002967923879623/0.14942628145217896/0.7605440616607666/,0.09002967923879623/0.14942628145217896/0.7605440616607666/,2.0,2/,0.0006518363952636719
0.05799463763833046/0.12388341873884201/0.8181219696998596/,0.05799463763833046/0.12388341873884201/0.8181219696998596/,2.0,2/,0.0008180141448974609
0.11200220137834549/0.3054378032684326/0.5825600028038025/,0.11200220137834549/0.3054378032684326/0.5825600028038025/,2.0,2/,0.0011153221130371094
0.04624149203300476/0.1283338963985443/0.8254246115684509/,0.04624149203300476/0.1283338963985443/0.8254246115684509/,0.0,2/,0.0010371208190917969
0.04624747484922409/0.12225362658500671/0.8314988613128662/,0.04624747484922409/0.12225362658500671/0.8314988613128662/,0.0,2/,0.0014989376068115234
0.07221890240907669/0.1662113070487976/0.7615697979927063/,0.07221890240907669/0.1662113070487976/0.7615697979927063/,0.0,2/,0.002017974853515625
0.3767111003398895/0.16225367784500122/0.4610351324081421/,0.3767111003398895/0.16225367784500122/0.4610351324081421/,0.0,2/,0.002466917037963867
0.49008816480636597/0.43335652351379395/0.0765552669763565/,0.49008816480636597/0.43335652351379395/0.0765552669763565/,0.0,0/,0.0030329227447509766
0.6793747544288635/0.1490834504365921/0.17154178023338318/,0.6793747544288635/0.1490834504365921/0.17154178023338318/,1.0,0/,0.0006787776947021484
0.5221824645996094/0.10765350610017776/0.37016406655311584/,0.5221824645996094/0.10765350610017776/0.37016406655311584/,1.0,0/,0.0007290840148925781
0.2822999656200409/0.10003840923309326/0.6176615953445435/,0.2822999656200409/0.10003840923309326/0.6176615953445435/,1.0,2/,0.000865936279296875
0.10107354819774628/0.2953760325908661/0.603550374507904/,0.10107354819774628/0.2953760325908661/0.603550374507904/,1.0,2/,0.0012400150299072266
0.122001513838768/0.1761368215084076/0.7018616795539856/,0.122001513838768/0.1761368215084076/0.7018616795539856/,1.0,2/,0.0018270015716552734
0.2795387804508209/0.1916581094264984/0.5288031697273254/,0.2795387804508209/0.1916581094264984/0.5288031697273254/,2.0,2/,0.00057220458984375
0.4405137002468109/0.11742198467254639/0.4420642554759979/,0.4405137002468109/0.11742198467254639/0.4420642554759979/,2.0,2/,0.0006961822509765625
0.5944594144821167/0.11607150733470917/0.2894690930843353/,0.5944594144821167/0.11607150733470917/0.2894690930843353/,2.0,0/,0.0008602142333984375
0.38987189531326294/0.11196437478065491/0.49816372990608215/,0.38987189531326294/0.11196437478065491/0.49816372990608215/,2.0,2/,0.0009593963623046875
0.05946711450815201/0.09999745339155197/0.8405354022979736/,0.05946711450815201/0.09999745339155197/0.8405354022979736/,2.0,2/,0.0011570453643798828
0.4941503405570984/0.2797194719314575/0.22613023221492767/,0.4941503405570984/0.2797194719314575/0.22613023221492767/,0.0,0/,0.0007300376892089844
0.22251956164836884/0.2780640721321106/0.49941638112068176/,0.22251956164836884/0.2780640721321106/0.49941638112068176/,0.0,2/,0.0010950565338134766
0.09785915911197662/0.21315908432006836/0.6889817714691162/,0.09785915911197662/0.21315908432006836/0.6889817714691162/,0.0,2/,0.0009572505950927734
0.15258610248565674/0.3261098563671112/0.5213040709495544/,0.15258610248565674/0.3261098563671112/0.5213040709495544/,0.0,2/,0.0013141632080078125
0.20240283012390137/0.35187044739723206/0.4457267224788666/,0.20240283012390137/0.35187044739723206/0.4457267224788666/,0.0,2/,0.0018219947814941406
0.5210161209106445/0.2788572907447815/0.20012657344341278/,0.5210161209106445/0.2788572907447815/0.20012657344341278/,1.0,0/,0.0005578994750976562
0.10862516611814499/0.2132588028907776/0.6781160235404968/,0.10862516611814499/0.2132588028907776/0.6781160235404968/,1.0,2/,0.0007500648498535156
0.03482799604535103/0.13089343905448914/0.8342785239219666/,0.03482799604535103/0.13089343905448914/0.8342785239219666/,1.0,2/,0.0010249614715576172
0.13238994777202606/0.3044682443141937/0.5631418228149414/,0.13238994777202606/0.3044682443141937/0.5631418228149414/,1.0,2/,0.001188039779663086
0.29105067253112793/0.358304888010025/0.35064446926116943/,0.29105067253112793/0.358304888010025/0.35064446926116943/,1.0,1/,0.0014111995697021484
0.4687019884586334/0.27762651443481445/0.2536714971065521/,0.4687019884586334/0.27762651443481445/0.2536714971065521/,2.0,0/,0.0005550384521484375
0.20698067545890808/0.29218634963035583/0.5008329153060913/,0.20698067545890808/0.29218634963035583/0.5008329153060913/,2.0,2/,0.0006978511810302734
0.18982763588428497/0.27727368474006653/0.5328986644744873/,0.18982763588428497/0.27727368474006653/0.5328986644744873/,2.0,2/,0.0010950565338134766
0.08061663061380386/0.1908932775259018/0.7284901142120361/,0.08061663061380386/0.1908932775259018/0.7284901142120361/,2.0,2/,0.0011627674102783203
0.3655911684036255/0.3929593563079834/0.24144944548606873/,0.3655911684036255/0.3929593563079834/0.24144944548606873/,2.0,1/,0.0010380744934082031
0.304985374212265/0.19602805376052856/0.49898651242256165/,0.304985374212265/0.19602805376052856/0.49898651242256165/,0.0,2/,0.0005741119384765625
0.2154151350259781/0.14062939584255219/0.6439554691314697/,0.2154151350259781/0.14062939584255219/0.6439554691314697/,0.0,2/,0.0012981891632080078
0.3974085748195648/0.402354896068573/0.20023643970489502/,0.3974085748195648/0.402354896068573/0.20023643970489502/,0.0,1/,0.0019042491912841797
0.45221084356307983/0.4948137402534485/0.05297543853521347/,0.45221084356307983/0.4948137402534485/0.05297543853521347/,0.0,1/,0.001958131790161133
0.5765039920806885/0.39675676822662354/0.026739247143268585/,0.5765039920806885/0.39675676822662354/0.026739247143268585/,0.0,0/,0.0017490386962890625
0.2405853420495987/0.21892082691192627/0.5404938459396362/,0.2405853420495987/0.21892082691192627/0.5404938459396362/,1.0,2/,0.00055694580078125
0.19709764420986176/0.12622308731079102/0.676679253578186/,0.19709764420986176/0.12622308731079102/0.676679253578186/,1.0,2/,0.0007259845733642578
0.3300209641456604/0.18004101514816284/0.48993802070617676/,0.3300209641456604/0.18004101514816284/0.48993802070617676/,1.0,2/,0.0009579658508300781
0.7337256073951721/0.21380910277366638/0.05246523767709732/,0.7337256073951721/0.21380910277366638/0.05246523767709732/,1.0,0/,0.0010409355163574219
0.40533170104026794/0.539394736289978/0.05527357757091522/,0.40533170104026794/0.539394736289978/0.05527357757091522/,1.0,1/,0.0019919872283935547
0.20369359850883484/0.20819662511348724/0.5881097316741943/,0.20369359850883484/0.20819662511348724/0.5881097316741943/,2.0,2/,0.0006060600280761719
0.5801790356636047/0.20039458572864532/0.21942634880542755/,0.5801790356636047/0.20039458572864532/0.21942634880542755/,2.0,0/,0.0007801055908203125
0.2267090231180191/0.15180684626102448/0.6214840412139893/,0.2267090231180191/0.15180684626102448/0.6214840412139893/,2.0,2/,0.0009169578552246094
0.042625829577445984/0.06352254003286362/0.893851637840271/,0.042625829577445984/0.06352254003286362/0.893851637840271/,2.0,2/,0.0013279914855957031
0.04762891307473183/0.17340391874313354/0.7789672017097473/,0.04762891307473183/0.17340391874313354/0.7789672017097473/,2.0,2/,0.0013549327850341797
0.522275447845459/0.3076569139957428/0.17006757855415344/,0.522275447845459/0.3076569139957428/0.17006757855415344/,0.0,0/,0.0009009838104248047
0.44479501247406006/0.24101115763187408/0.31419384479522705/,0.44479501247406006/0.24101115763187408/0.31419384479522705/,0.0,0/,0.0007967948913574219
0.5340930819511414/0.32837074995040894/0.13753622770309448/,0.5340930819511414/0.32837074995040894/0.13753622770309448/,0.0,0/,0.0009257793426513672
0.4472667872905731/0.46447253227233887/0.08826062083244324/,0.4472667872905731/0.46447253227233887/0.08826062083244324/,0.0,1/,0.0011608600616455078
0.5121737718582153/0.4482381045818329/0.0395880751311779/,0.5121737718582153/0.4482381045818329/0.0395880751311779/,0.0,0/,0.001348257064819336
0.2649369239807129/0.18019135296344757/0.5548717379570007/,0.2649369239807129/0.18019135296344757/0.5548717379570007/,1.0,2/,0.0005691051483154297
0.1228172555565834/0.19163230061531067/0.6855504512786865/,0.1228172555565834/0.19163230061531067/0.6855504512786865/,1.0,2/,0.0008099079132080078
0.16673392057418823/0.23491239547729492/0.5983536243438721/,0.16673392057418823/0.23491239547729492/0.5983536243438721/,1.0,2/,0.0007910728454589844
0.20323245227336884/0.43779653310775757/0.35897096991539/,0.20323245227336884/0.43779653310775757/0.35897096991539/,1.0,1/,0.001049041748046875
0.37952056527137756/0.4827973544597626/0.13768211007118225/,0.37952056527137756/0.4827973544597626/0.13768211007118225/,1.0,1/,0.0013260841369628906
0.17226311564445496/0.10695213079452515/0.7207847237586975/,0.17226311564445496/0.10695213079452515/0.7207847237586975/,2.0,2/,0.0008440017700195312
0.20474697649478912/0.1998777836561203/0.5953752994537354/,0.20474697649478912/0.1998777836561203/0.5953752994537354/,2.0,2/,0.000843048095703125
0.10532713681459427/0.24373695254325867/0.65093594789505/,0.10532713681459427/0.24373695254325867/0.65093594789505/,2.0,2/,0.0011508464813232422
0.08324216306209564/0.2793206572532654/0.6374371647834778/,0.08324216306209564/0.2793206572532654/0.6374371647834778/,2.0,2/,0.0012557506561279297
0.10759449750185013/0.2644486129283905/0.6279568672180176/,0.10759449750185013/0.2644486129283905/0.6279568672180176/,2.0,2/,0.0015110969543457031
0.27344250679016113/0.28220072388648987/0.4443568289279938/,0.27344250679016113/0.28220072388648987/0.4443568289279938/,0.0,2/,0.0005686283111572266
0.5383544564247131/0.2583405077457428/0.20330505073070526/,0.5383544564247131/0.2583405077457428/0.20330505073070526/,0.0,0/,0.0008609294891357422
0.4885052442550659/0.22309955954551697/0.2883952558040619/,0.4885052442550659/0.22309955954551697/0.2883952558040619/,0.0,0/,0.0008909702301025391
0.3700622618198395/0.20990025997161865/0.42003747820854187/,0.3700622618198395/0.20990025997161865/0.42003747820854187/,0.0,2/,0.0009698867797851562
0.5685439705848694/0.32757285237312317/0.10388325899839401/,0.5685439705848694/0.32757285237312317/0.10388325899839401/,0.0,0/,0.001194000244140625
0.2523508667945862/0.1860211193561554/0.5616280436515808/,0.2523508667945862/0.1860211193561554/0.5616280436515808/,1.0,2/,0.0005791187286376953
0.44675442576408386/0.22178100049495697/0.33146458864212036/,0.44675442576408386/0.22178100049495697/0.33146458864212036/,1.0,0/,0.0007321834564208984
0.4599860906600952/0.2211122214794159/0.3189016282558441/,0.4599860906600952/0.2211122214794159/0.3189016282558441/,1.0,0/,0.0014607906341552734
0.3909282982349396/0.36715102195739746/0.24192067980766296/,0.3909282982349396/0.36715102195739746/0.24192067980766296/,1.0,0/,0.0018360614776611328
0.6109698414802551/0.2926333248615265/0.09639683365821838/,0.6109698414802551/0.2926333248615265/0.09639683365821838/,1.0,0/,0.0015628337860107422
0.1654934287071228/0.23552724719047546/0.5989792943000793/,0.1654934287071228/0.23552724719047546/0.5989792943000793/,2.0,2/,0.0005881786346435547
0.33319857716560364/0.2431972473859787/0.42360422015190125/,0.33319857716560364/0.2431972473859787/0.42360422015190125/,2.0,2/,0.0011539459228515625
0.2949955463409424/0.197065532207489/0.5079389810562134/,0.2949955463409424/0.197065532207489/0.5079389810562134/,2.0,2/,0.0008020401000976562
0.11346104741096497/0.14153602719306946/0.7450029253959656/,0.11346104741096497/0.14153602719306946/0.7450029253959656/,2.0,2/,0.0013356208801269531
0.14666204154491425/0.24745967984199524/0.6058782339096069/,0.14666204154491425/0.24745967984199524/0.6058782339096069/,2.0,2/,0.0011172294616699219
0.07068852335214615/0.14098165929317474/0.7883297801017761/,0.07068852335214615/0.14098165929317474/0.7883297801017761/,0.0,2/,0.0005331039428710938
0.1746865212917328/0.17390647530555725/0.65140700340271/,0.1746865212917328/0.17390647530555725/0.65140700340271/,0.0,2/,0.0006678104400634766
0.5636706352233887/0.2608409523963928/0.1754884570837021/,0.5636706352233887/0.2608409523963928/0.1754884570837021/,0.0,0/,0.0008258819580078125
0.7850267291069031/0.17257645726203918/0.04239676892757416/,0.7850267291069031/0.17257645726203918/0.04239676892757416/,0.0,0/,0.0009341239929199219
0.7645081281661987/0.2021932601928711/0.03329862281680107/,0.7645081281661987/0.2021932601928711/0.03329862281680107/,0.0,0/,0.0010559558868408203
0.16865220665931702/0.16850055754184723/0.6628472208976746/,0.16865220665931702/0.16850055754184723/0.6628472208976746/,1.0,2/,0.0006201267242431641
0.3741711378097534/0.272629052400589/0.3531998097896576/,0.3741711378097534/0.272629052400589/0.3531998097896576/,1.0,0/,0.0007448196411132812
0.34151917695999146/0.25104066729545593/0.4074401259422302/,0.34151917695999146/0.25104066729545593/0.4074401259422302/,1.0,2/,0.001313924789428711
0.0302362572401762/0.12983500957489014/0.8399287462234497/,0.0302362572401762/0.12983500957489014/0.8399287462234497/,1.0,2/,0.0011470317840576172
0.04499167203903198/0.17585653066635132/0.7791517376899719/,0.04499167203903198/0.17585653066635132/0.7791517376899719/,1.0,2/,0.0012447834014892578
0.2709927558898926/0.20718027651309967/0.521826982498169/,0.2709927558898926/0.20718027651309967/0.521826982498169/,2.0,2/,0.000579833984375
0.29846978187561035/0.2677645981311798/0.4337656497955322/,0.29846978187561035/0.2677645981311798/0.4337656497955322/,2.0,2/,0.0006778240203857422
0.16101345419883728/0.1781875193119049/0.660798966884613/,0.16101345419883728/0.1781875193119049/0.660798966884613/,2.0,2/,0.0011150836944580078
0.0773826390504837/0.1614256054162979/0.7611916661262512/,0.0773826390504837/0.1614256054162979/0.7611916661262512/,2.0,2/,0.0017240047454833984
0.16075336933135986/0.3995138704776764/0.43973276019096375/,0.16075336933135986/0.3995138704776764/0.43973276019096375/,2.0,2/,0.0010437965393066406
0.4630070626735687/0.282323956489563/0.2546689510345459/,0.4630070626735687/0.282323956489563/0.2546689510345459/,0.0,0/,0.0006771087646484375
0.2813269793987274/0.27583643794059753/0.4428365230560303/,0.2813269793987274/0.27583643794059753/0.4428365230560303/,0.0,2/,0.0008397102355957031
0.5245577096939087/0.3093903362751007/0.1660519689321518/,0.5245577096939087/0.3093903362751007/0.1660519689321518/,0.0,0/,0.001087188720703125
0.4886106252670288/0.43329063057899475/0.07809871435165405/,0.4886106252670288/0.43329063057899475/0.07809871435165405/,0.0,0/,0.0013189315795898438
0.25793421268463135/0.5098305940628052/0.23223525285720825/,0.25793421268463135/0.5098305940628052/0.23223525285720825/,0.0,1/,0.001737833023071289
0.4038909375667572/0.23982618749141693/0.35628288984298706/,0.4038909375667572/0.23982618749141693/0.35628288984298706/,1.0,0/,0.0005877017974853516
0.7071883678436279/0.17151620984077454/0.12129539251327515/,0.7071883678436279/0.17151620984077454/0.12129539251327515/,1.0,0/,0.0007131099700927734
0.5971564650535583/0.260606586933136/0.14223696291446686/,0.5971564650535583/0.260606586933136/0.14223696291446686/,1.0,0/,0.0012328624725341797
0.6309751272201538/0.25711789727211/0.1119069755077362/,0.6309751272201538/0.25711789727211/0.1119069755077362/,1.0,0/,0.0016078948974609375
0.48024579882621765/0.46652844548225403/0.053225819021463394/,0.48024579882621765/0.46652844548225403/0.053225819021463394/,1.0,0/,0.001399993896484375
0.4805313050746918/0.20105835795402527/0.31841036677360535/,0.4805313050746918/0.20105835795402527/0.31841036677360535/,2.0,0/,0.0010533332824707031
0.43842199444770813/0.28402262926101685/0.277555376291275/,0.43842199444770813/0.28402262926101685/0.277555376291275/,2.0,0/,0.0006110668182373047
0.2735837996006012/0.27151182293891907/0.4549042880535126/,0.2735837996006012/0.27151182293891907/0.4549042880535126/,2.0,2/,0.0008990764617919922
0.2522190809249878/0.26084476709365845/0.486936092376709/,0.2522190809249878/0.26084476709365845/0.486936092376709/,2.0,2/,0.0008251667022705078
0.05893070250749588/0.2581320106983185/0.6829373240470886/,0.05893070250749588/0.2581320106983185/0.6829373240470886/,2.0,2/,0.0010008811950683594
0.6863805651664734/0.14978280663490295/0.16383667290210724/,0.6863805651664734/0.14978280663490295/0.16383667290210724/,0.0,0/,0.0010030269622802734
0.40976402163505554/0.1564968228340149/0.43373915553092957/,0.40976402163505554/0.1564968228340149/0.43373915553092957/,0.0,2/,0.0008180141448974609
0.20612157881259918/0.1670648157596588/0.6268135905265808/,0.20612157881259918/0.1670648157596588/0.6268135905265808/,0.0,2/,0.0007998943328857422
0.11574512720108032/0.2137894332408905/0.6704654097557068/,0.11574512720108032/0.2137894332408905/0.6704654097557068/,0.0,2/,0.0010180473327636719
0.34080395102500916/0.4467989206314087/0.21239712834358215/,0.34080395102500916/0.4467989206314087/0.21239712834358215/,0.0,1/,0.001346588134765625
0.3320368826389313/0.12475082278251648/0.5432122349739075/,0.3320368826389313/0.12475082278251648/0.5432122349739075/,1.0,2/,0.0005519390106201172
0.18620648980140686/0.1521260291337967/0.6616674661636353/,0.18620648980140686/0.1521260291337967/0.6616674661636353/,1.0,2/,0.0007259845733642578
0.22396725416183472/0.13315637409687042/0.642876386642456/,0.22396725416183472/0.13315637409687042/0.642876386642456/,1.0,2/,0.0009138584136962891
0.34322991967201233/0.17663037776947021/0.48013976216316223/,0.34322991967201233/0.17663037776947021/0.48013976216316223/,1.0,2/,0.0008559226989746094
0.22691482305526733/0.3410433530807495/0.43204179406166077/,0.22691482305526733/0.3410433530807495/0.43204179406166077/,1.0,2/,0.0010151863098144531
0.1538984328508377/0.17074255645275116/0.6753589510917664/,0.1538984328508377/0.17074255645275116/0.6753589510917664/,2.0,2/,0.0006768703460693359
0.07983521372079849/0.15472058951854706/0.7654441595077515/,0.07983521372079849/0.15472058951854706/0.7654441595077515/,2.0,2/,0.0009419918060302734
0.14153671264648438/0.14118172228336334/0.7172815799713135/,0.14153671264648438/0.14118172228336334/0.7172815799713135/,2.0,2/,0.0010030269622802734
0.107187420129776/0.1675560623407364/0.7252565026283264/,0.107187420129776/0.1675560623407364/0.7252565026283264/,2.0,2/,0.0012090206146240234
0.032212547957897186/0.1482621282339096/0.8195253014564514/,0.032212547957897186/0.1482621282339096/0.8195253014564514/,2.0,2/,0.001399993896484375
0.3167147636413574/0.3007051944732666/0.3825799822807312/,0.3167147636413574/0.3007051944732666/0.3825799822807312/,0.0,2/,0.0008280277252197266
0.4702794551849365/0.37080588936805725/0.158914715051651/,0.4702794551849365/0.37080588936805725/0.158914715051651/,0.0,0/,0.0007071495056152344
0.4122597575187683/0.22584764659404755/0.3618926405906677/,0.4122597575187683/0.22584764659404755/0.3618926405906677/,0.0,0/,0.000843048095703125
0.595090925693512/0.3024999499320984/0.10240912437438965/,0.595090925693512/0.3024999499320984/0.10240912437438965/,0.0,0/,0.001055002212524414
0.37551286816596985/0.4076334834098816/0.21685370802879333/,0.37551286816596985/0.4076334834098816/0.21685370802879333/,0.0,1/,0.0010759830474853516
0.18038247525691986/0.22458843886852264/0.5950290560722351/,0.18038247525691986/0.22458843886852264/0.5950290560722351/,1.0,2/,0.00045108795166015625
0.09915438294410706/0.1330997794866562/0.7677457928657532/,0.09915438294410706/0.1330997794866562/0.7677457928657532/,1.0,2/,0.0005848407745361328
0.31992021203041077/0.2155977487564087/0.4644820988178253/,0.31992021203041077/0.2155977487564087/0.4644820988178253/,1.0,2/,0.0009307861328125
0.22786416113376617/0.15550798177719116/0.6166278123855591/,0.22786416113376617/0.15550798177719116/0.6166278123855591/,1.0,2/,0.0020029544830322266
0.1818147748708725/0.44609054923057556/0.37209466099739075/,0.1818147748708725/0.44609054923057556/0.37209466099739075/,1.0,1/,0.0013911724090576172
0.08052915334701538/0.1998017132282257/0.7196691036224365/,0.08052915334701538/0.1998017132282257/0.7196691036224365/,2.0,2/,0.0006082057952880859
0.17967453598976135/0.15994663536548615/0.6603787541389465/,0.17967453598976135/0.15994663536548615/0.6603787541389465/,2.0,2/,0.0008301734924316406
0.1334342211484909/0.13822117447853088/0.7283445596694946/,0.1334342211484909/0.13822117447853088/0.7283445596694946/,2.0,2/,0.0008978843688964844
0.08662006258964539/0.09316633641719818/0.8202135562896729/,0.08662006258964539/0.09316633641719818/0.8202135562896729/,2.0,2/,0.001157999038696289
0.0979805663228035/0.3622579574584961/0.539761483669281/,0.0979805663228035/0.3622579574584961/0.539761483669281/,2.0,2/,0.0011031627655029297
0.591083288192749/0.30262142419815063/0.10629527270793915/,0.591083288192749/0.30262142419815063/0.10629527270793915/,0.0,0/,0.0005910396575927734
0.7879858613014221/0.14675107598304749/0.06526308506727219/,0.7879858613014221/0.14675107598304749/0.06526308506727219/,0.0,0/,0.0007119178771972656
0.6036192178726196/0.19027753174304962/0.20610325038433075/,0.6036192178726196/0.19027753174304962/0.20610325038433075/,0.0,0/,0.0011477470397949219
0.166181743144989/0.25991323590278625/0.5739050507545471/,0.166181743144989/0.25991323590278625/0.5739050507545471/,0.0,2/,0.0010881423950195312
0.355084091424942/0.5507909059524536/0.09412499517202377/,0.355084091424942/0.5507909059524536/0.09412499517202377/,0.0,1/,0.0013649463653564453
0.8373883366584778/0.1421085149049759/0.02050313539803028/,0.8373883366584778/0.1421085149049759/0.02050313539803028/,1.0,0/,0.0005710124969482422
0.6748174428939819/0.1794954240322113/0.145687073469162/,0.6748174428939819/0.1794954240322113/0.145687073469162/,1.0,0/,0.0008189678192138672
0.6785606145858765/0.19246484339237213/0.1289745271205902/,0.6785606145858765/0.19246484339237213/0.1289745271205902/,1.0,0/,0.0009777545928955078
0.04192404821515083/0.17056885361671448/0.7875070571899414/,0.04192404821515083/0.17056885361671448/0.7875070571899414/,1.0,2/,0.0011658668518066406
0.2167324721813202/0.5691627860069275/0.21410474181175232/,0.2167324721813202/0.5691627860069275/0.21410474181175232/,1.0,1/,0.0016829967498779297
0.7884588837623596/0.1480019986629486/0.06353908777236938/,0.7884588837623596/0.1480019986629486/0.06353908777236938/,2.0,0/,0.0005199909210205078
0.7961536645889282/0.14145886898040771/0.062387384474277496/,0.7961536645889282/0.14145886898040771/0.062387384474277496/,2.0,0/,0.0005769729614257812
