Cost,Prob,Real_Goal,Results,Time
0.14551149308681488/0.19410425424575806/0.6603842377662659/,0.14551149308681488/0.19410425424575806/0.6603842377662659/,1.0,2/,0.0009720325469970703
0.04935178905725479/0.3564135432243347/0.5942346453666687/,0.04935178905725479/0.3564135432243347/0.5942346453666687/,1.0,2/,0.0010521411895751953
0.03541242331266403/0.29887908697128296/0.6657084226608276/,0.03541242331266403/0.29887908697128296/0.6657084226608276/,1.0,2/,0.0014901161193847656
0.38085705041885376/0.47570309042930603/0.1434398591518402/,0.38085705041885376/0.47570309042930603/0.1434398591518402/,2.0,1/,0.0006399154663085938
0.32854965329170227/0.2942461669445038/0.37720420956611633/,0.32854965329170227/0.2942461669445038/0.37720420956611633/,2.0,2/,0.0008928775787353516
0.21810655295848846/0.2263549268245697/0.555538535118103/,0.21810655295848846/0.2263549268245697/0.555538535118103/,2.0,2/,0.0007021427154541016
0.030098114162683487/0.2764386534690857/0.6934632062911987/,0.030098114162683487/0.2764386534690857/0.6934632062911987/,2.0,2/,0.000820159912109375
0.029342185705900192/0.5101602077484131/0.46049755811691284/,0.029342185705900192/0.5101602077484131/0.46049755811691284/,2.0,1/,0.0008933544158935547
0.0691608265042305/0.7304351925849915/0.20040395855903625/,0.0691608265042305/0.7304351925849915/0.20040395855903625/,0.0,1/,0.0006170272827148438
0.12453120946884155/0.7250926494598389/0.1503760665655136/,0.12453120946884155/0.7250926494598389/0.1503760665655136/,0.0,1/,0.0007131099700927734
0.295072466135025/0.26502084732055664/0.43990668654441833/,0.295072466135025/0.26502084732055664/0.43990668654441833/,0.0,2/,0.0007832050323486328
0.21242548525333405/0.3573947548866272/0.43017977476119995/,0.21242548525333405/0.3573947548866272/0.43017977476119995/,0.0,2/,0.0011339187622070312
0.6894688606262207/0.25277966260910034/0.05775138735771179/,0.6894688606262207/0.25277966260910034/0.05775138735771179/,0.0,0/,0.0015609264373779297
0.2382880002260208/0.4787084758281708/0.28300347924232483/,0.2382880002260208/0.4787084758281708/0.28300347924232483/,1.0,1/,0.000614166259765625
0.37958234548568726/0.2104363888502121/0.40998131036758423/,0.37958234548568726/0.2104363888502121/0.40998131036758423/,1.0,2/,0.0007989406585693359
0.13733968138694763/0.09562841802835464/0.7670319676399231/,0.13733968138694763/0.09562841802835464/0.7670319676399231/,1.0,2/,0.0008270740509033203
0.27629533410072327/0.10760479420423508/0.6160998344421387/,0.27629533410072327/0.10760479420423508/0.6160998344421387/,1.0,2/,0.0011970996856689453
0.09951875358819962/0.7289018034934998/0.1715794801712036/,0.09951875358819962/0.7289018034934998/0.1715794801712036/,1.0,1/,0.0010399818420410156
0.6259630918502808/0.20953524112701416/0.16450166702270508/,0.6259630918502808/0.20953524112701416/0.16450166702270508/,2.0,0/,0.0008840560913085938
0.20363759994506836/0.11112482845783234/0.6852375864982605/,0.20363759994506836/0.11112482845783234/0.6852375864982605/,2.0,2/,0.0006949901580810547
0.2982853651046753/0.06906789541244507/0.6326467990875244/,0.2982853651046753/0.06906789541244507/0.6326467990875244/,2.0,2/,0.0006842613220214844
0.028944585472345352/0.15138715505599976/0.8196682929992676/,0.028944585472345352/0.15138715505599976/0.8196682929992676/,2.0,2/,0.0007102489471435547
0.05899693816900253/0.5135089159011841/0.4274941384792328/,0.05899693816900253/0.5135089159011841/0.4274941384792328/,2.0,1/,0.001010894775390625
0.12518776953220367/0.6065675020217896/0.26824477314949036/,0.12518776953220367/0.6065675020217896/0.26824477314949036/,0.0,1/,0.0003981590270996094
0.6615321040153503/0.14797838032245636/0.19048956036567688/,0.6615321040153503/0.14797838032245636/0.19048956036567688/,0.0,0/,0.0005950927734375
0.7815277576446533/0.1325131058692932/0.08595907688140869/,0.7815277576446533/0.1325131058692932/0.08595907688140869/,0.0,0/,0.000759124755859375
0.7564709782600403/0.16490036249160767/0.07862869650125504/,0.7564709782600403/0.16490036249160767/0.07862869650125504/,0.0,0/,0.0008561611175537109
0.3521682322025299/0.5657515525817871/0.08208023011684418/,0.3521682322025299/0.5657515525817871/0.08208023011684418/,0.0,1/,0.001402139663696289
0.059089042246341705/0.5302067399024963/0.4107041358947754/,0.059089042246341705/0.5302067399024963/0.4107041358947754/,1.0,1/,0.0007100105285644531
0.0633595734834671/0.659229576587677/0.2774108052253723/,0.0633595734834671/0.659229576587677/0.2774108052253723/,1.0,1/,0.0008549690246582031
0.27716946601867676/0.5449733138084412/0.17785722017288208/,0.27716946601867676/0.5449733138084412/0.17785722017288208/,1.0,1/,0.001035928726196289
0.5542840361595154/0.2117747813463211/0.2339412122964859/,0.5542840361595154/0.2117747813463211/0.2339412122964859/,1.0,0/,0.0011048316955566406
0.09336663037538528/0.6369532346725464/0.26968005299568176/,0.09336663037538528/0.6369532346725464/0.26968005299568176/,1.0,1/,0.0015630722045898438
0.07275065779685974/0.3852861821651459/0.5419631600379944/,0.07275065779685974/0.3852861821651459/0.5419631600379944/,2.0,2/,0.0006008148193359375
0.06805726885795593/0.5045137405395508/0.4274289906024933/,0.06805726885795593/0.5045137405395508/0.4274289906024933/,2.0,1/,0.0006358623504638672
0.11072757840156555/0.1213083490729332/0.7679640650749207/,0.11072757840156555/0.1213083490729332/0.7679640650749207/,2.0,2/,0.0007698535919189453
0.07834530621767044/0.10761929303407669/0.8140354156494141/,0.07834530621767044/0.10761929303407669/0.8140354156494141/,2.0,2/,0.0009388923645019531
0.02859562076628208/0.42974722385406494/0.5416570901870728/,0.02859562076628208/0.42974722385406494/0.5416570901870728/,2.0,2/,0.00102996826171875
0.11807059496641159/0.43434959650039673/0.4475797712802887/,0.11807059496641159/0.43434959650039673/0.4475797712802887/,0.0,2/,0.0005292892456054688
0.8118340373039246/0.11092381179332733/0.07724210619926453/,0.8118340373039246/0.11092381179332733/0.07724210619926453/,0.0,0/,0.0007448196411132812
0.4681285619735718/0.2716813385486603/0.26019009947776794/,0.4681285619735718/0.2716813385486603/0.26019009947776794/,0.0,0/,0.0008440017700195312
0.46831050515174866/0.34307196736335754/0.1886174976825714/,0.46831050515174866/0.34307196736335754/0.1886174976825714/,0.0,0/,0.0010731220245361328
0.8337668776512146/0.13090281188488007/0.03533022478222847/,0.8337668776512146/0.13090281188488007/0.03533022478222847/,0.0,0/,0.0011830329895019531
0.08258754014968872/0.41594696044921875/0.5014655590057373/,0.08258754014968872/0.41594696044921875/0.5014655590057373/,1.0,2/,0.0014262199401855469
0.11000239849090576/0.44769689440727234/0.4423007369041443/,0.11000239849090576/0.44769689440727234/0.4423007369041443/,1.0,1/,0.000743865966796875
0.04980044439435005/0.20937283337116241/0.7408266663551331/,0.04980044439435005/0.20937283337116241/0.7408266663551331/,1.0,2/,0.0008831024169921875
0.04552692547440529/0.0627891793847084/0.8916838765144348/,0.04552692547440529/0.0627891793847084/0.8916838765144348/,1.0,2/,0.0012350082397460938
0.6884248852729797/0.1930413544178009/0.11853378266096115/,0.6884248852729797/0.1930413544178009/0.11853378266096115/,1.0,0/,0.0013730525970458984
0.034192487597465515/0.32855334877967834/0.6372541189193726/,0.034192487597465515/0.32855334877967834/0.6372541189193726/,2.0,2/,0.0005538463592529297
0.04889176785945892/0.3777281939983368/0.5733801126480103/,0.04889176785945892/0.3777281939983368/0.5733801126480103/,2.0,2/,0.0007159709930419922
0.36335518956184387/0.41537919640541077/0.22126564383506775/,0.36335518956184387/0.41537919640541077/0.22126564383506775/,2.0,1/,0.0007979869842529297
0.3536904454231262/0.16290675103664398/0.48340287804603577/,0.3536904454231262/0.16290675103664398/0.48340287804603577/,2.0,2/,0.0009257793426513672
0.028751777485013008/0.5020754933357239/0.4691726863384247/,0.028751777485013008/0.5020754933357239/0.4691726863384247/,2.0,1/,0.0010190010070800781
0.08241330832242966/0.5398510098457336/0.3777356445789337/,0.08241330832242966/0.5398510098457336/0.3777356445789337/,0.0,1/,0.0005319118499755859
0.07043582946062088/0.26870518922805786/0.6608589887619019/,0.07043582946062088/0.26870518922805786/0.6608589887619019/,0.0,2/,0.0006511211395263672
0.2526243329048157/0.1915310025215149/0.5558446645736694/,0.2526243329048157/0.1915310025215149/0.5558446645736694/,0.0,2/,0.0008370876312255859
0.07519816607236862/0.39430880546569824/0.5304930210113525/,0.07519816607236862/0.39430880546569824/0.5304930210113525/,0.0,2/,0.0008518695831298828
0.1418144255876541/0.8180730938911438/0.04011247679591179/,0.1418144255876541/0.8180730938911438/0.04011247679591179/,0.0,1/,0.0010559558868408203
0.025167031213641167/0.06797782331705093/0.9068551659584045/,0.025167031213641167/0.06797782331705093/0.9068551659584045/,1.0,2/,0.0005781650543212891
0.11665212363004684/0.018350904807448387/0.8649969696998596/,0.11665212363004684/0.018350904807448387/0.8649969696998596/,1.0,2/,0.0007159709930419922
0.14344625174999237/0.031001616269350052/0.8255520462989807/,0.14344625174999237/0.031001616269350052/0.8255520462989807/,1.0,2/,0.0007650852203369141
0.018249360844492912/0.052065908908843994/0.9296847581863403/,0.018249360844492912/0.052065908908843994/0.9296847581863403/,1.0,2/,0.0008313655853271484
0.04152339696884155/0.7810277342796326/0.17744889855384827/,0.04152339696884155/0.7810277342796326/0.17744889855384827/,1.0,1/,0.0009970664978027344
0.2994031310081482/0.27256131172180176/0.42803552746772766/,0.2994031310081482/0.27256131172180176/0.42803552746772766/,2.0,2/,0.0005328655242919922
0.19953002035617828/0.49967190623283386/0.30079805850982666/,0.19953002035617828/0.49967190623283386/0.30079805850982666/,2.0,1/,0.0006949901580810547
0.06334000080823898/0.09486663341522217/0.8417933583259583/,0.06334000080823898/0.09486663341522217/0.8417933583259583/,2.0,2/,0.0008032321929931641
0.11565889418125153/0.06560727953910828/0.8187338709831238/,0.11565889418125153/0.06560727953910828/0.8187338709831238/,2.0,2/,0.0009019374847412109
0.03402860090136528/0.10360074788331985/0.8623706698417664/,0.03402860090136528/0.10360074788331985/0.8623706698417664/,2.0,2/,0.0009551048278808594
0.06298395991325378/0.40134134888648987/0.5356746912002563/,0.06298395991325378/0.40134134888648987/0.5356746912002563/,0.0,2/,0.0005118846893310547
0.3881261944770813/0.30780819058418274/0.3040655553340912/,0.3881261944770813/0.30780819058418274/0.3040655553340912/,0.0,0/,0.0006470680236816406
0.14944449067115784/0.4786469340324402/0.37190860509872437/,0.14944449067115784/0.4786469340324402/0.37190860509872437/,0.0,1/,0.0007207393646240234
0.32366743683815/0.4239700138568878/0.2523624897003174/,0.32366743683815/0.4239700138568878/0.2523624897003174/,0.0,1/,0.000762939453125
0.8128723502159119/0.15419672429561615/0.032930899411439896/,0.8128723502159119/0.15419672429561615/0.032930899411439896/,0.0,0/,0.0016629695892333984
0.06437688320875168/0.6583913564682007/0.27723169326782227/,0.06437688320875168/0.6583913564682007/0.27723169326782227/,1.0,1/,0.0005738735198974609
0.3791577219963074/0.16653373837471008/0.45430853962898254/,0.3791577219963074/0.16653373837471008/0.45430853962898254/,1.0,2/,0.00074005126953125
0.7680479884147644/0.09303352236747742/0.1389184445142746/,0.7680479884147644/0.09303352236747742/0.1389184445142746/,1.0,0/,0.0008738040924072266
0.4598383605480194/0.24126867949962616/0.2988928556442261/,0.4598383605480194/0.24126867949962616/0.2988928556442261/,1.0,0/,0.0010180473327636719
0.07828252762556076/0.632818341255188/0.2888992130756378/,0.07828252762556076/0.632818341255188/0.2888992130756378/,1.0,1/,0.0013480186462402344
0.037530865520238876/0.2542238235473633/0.7082452774047852/,0.037530865520238876/0.2542238235473633/0.7082452774047852/,2.0,2/,0.0005562305450439453
0.08042137324810028/0.11957788467407227/0.800000786781311/,0.08042137324810028/0.11957788467407227/0.800000786781311/,2.0,2/,0.0007269382476806641
0.2758205235004425/0.0923934280872345/0.6317859888076782/,0.2758205235004425/0.0923934280872345/0.6317859888076782/,2.0,2/,0.0007231235504150391
0.08183500170707703/0.10669127851724625/0.8114737272262573/,0.08183500170707703/0.10669127851724625/0.8114737272262573/,2.0,2/,0.0007927417755126953
0.03583039715886116/0.11734429746866226/0.8468253016471863/,0.03583039715886116/0.11734429746866226/0.8468253016471863/,2.0,2/,0.0010597705841064453
0.16840270161628723/0.5030431747436523/0.3285541534423828/,0.16840270161628723/0.5030431747436523/0.3285541534423828/,0.0,1/,0.0009212493896484375
0.6729435324668884/0.18841440975666046/0.13864204287528992/,0.6729435324668884/0.18841440975666046/0.13864204287528992/,0.0,0/,0.0007181167602539062
0.19201627373695374/0.18133917450904846/0.626644492149353/,0.19201627373695374/0.18133917450904846/0.626644492149353/,0.0,2/,0.0007359981536865234
0.3950228989124298/0.41360095143318176/0.19137611985206604/,0.3950228989124298/0.41360095143318176/0.19137611985206604/,0.0,1/,0.0010089874267578125
0.9293750524520874/0.054288942366838455/0.01633596234023571/,0.9293750524520874/0.054288942366838455/0.01633596234023571/,0.0,0/,0.0009799003601074219
0.17701688408851624/0.1788412481546402/0.6441418528556824/,0.17701688408851624/0.1788412481546402/0.6441418528556824/,1.0,2/,0.000537872314453125
0.35483139753341675/0.12579989433288574/0.5193686485290527/,0.35483139753341675/0.12579989433288574/0.5193686485290527/,1.0,2/,0.0006399154663085938
0.08342967927455902/0.10893245786428452/0.8076378703117371/,0.08342967927455902/0.10893245786428452/0.8076378703117371/,1.0,2/,0.0008099079132080078
0.034690674394369125/0.17602607607841492/0.7892832159996033/,0.034690674394369125/0.17602607607841492/0.7892832159996033/,1.0,2/,0.0009450912475585938
0.03835839405655861/0.3413335978984833/0.620307981967926/,0.03835839405655861/0.3413335978984833/0.620307981967926/,1.0,2/,0.00127410888671875
0.0317593589425087/0.5326446890830994/0.4355959892272949/,0.0317593589425087/0.5326446890830994/0.4355959892272949/,2.0,1/,0.0005710124969482422
0.11892575770616531/0.34020400047302246/0.540870189666748/,0.11892575770616531/0.34020400047302246/0.540870189666748/,2.0,2/,0.0005948543548583984
0.17744328081607819/0.17089655995368958/0.651660144329071/,0.17744328081607819/0.17089655995368958/0.651660144329071/,2.0,2/,0.0007350444793701172
0.07066930830478668/0.12552058696746826/0.8038101196289062/,0.07066930830478668/0.12552058696746826/0.8038101196289062/,2.0,2/,0.0008091926574707031
0.014697028324007988/0.24537068605422974/0.7399322986602783/,0.014697028324007988/0.24537068605422974/0.7399322986602783/,2.0,2/,0.0009253025054931641
0.038464680314064026/0.32197797298431396/0.6395573616027832/,0.038464680314064026/0.32197797298431396/0.6395573616027832/,0.0,2/,0.0005519390106201172
0.05731703341007233/0.48864132165908813/0.45404163002967834/,0.05731703341007233/0.48864132165908813/0.45404163002967834/,0.0,1/,0.0007240772247314453
0.29789620637893677/0.4785213768482208/0.2235824316740036/,0.29789620637893677/0.4785213768482208/0.2235824316740036/,0.0,1/,0.0007970333099365234
0.5601082444190979/0.3289625644683838/0.11092914640903473/,0.5601082444190979/0.3289625644683838/0.11092914640903473/,0.0,0/,0.0009179115295410156
0.3434242904186249/0.5124022364616394/0.1441735476255417/,0.3434242904186249/0.5124022364616394/0.1441735476255417/,0.0,1/,0.0010249614715576172
0.17355036735534668/0.2681817412376404/0.5582678914070129/,0.17355036735534668/0.2681817412376404/0.5582678914070129/,1.0,2/,0.0007367134094238281
0.2844819128513336/0.3615523874759674/0.3539658188819885/,0.2844819128513336/0.3615523874759674/0.3539658188819885/,1.0,1/,0.0006690025329589844
0.32820987701416016/0.197665736079216/0.47412434220314026/,0.32820987701416016/0.197665736079216/0.47412434220314026/,1.0,2/,0.0007491111755371094
0.09660205990076065/0.39915797114372253/0.5042399764060974/,0.09660205990076065/0.39915797114372253/0.5042399764060974/,1.0,2/,0.0008549690246582031
0.05379006266593933/0.44489243626594543/0.5013174414634705/,0.05379006266593933/0.44489243626594543/0.5013174414634705/,1.0,2/,0.001088857650756836
0.05783257260918617/0.19203297793865204/0.7501344680786133/,0.05783257260918617/0.19203297793865204/0.7501344680786133/,2.0,2/,0.0005331039428710938
0.0722915530204773/0.08514729142189026/0.8425611853599548/,0.0722915530204773/0.08514729142189026/0.8425611853599548/,2.0,2/,0.0005567073822021484
0.16818659007549286/0.11464016139507294/0.7171732783317566/,0.16818659007549286/0.11464016139507294/0.7171732783317566/,2.0,2/,0.0006489753723144531
0.14556850492954254/0.08533826470375061/0.7690932750701904/,0.14556850492954254/0.08533826470375061/0.7690932750701904/,2.0,2/,0.0007810592651367188
0.00923069566488266/0.08252996951341629/0.9082393050193787/,0.00923069566488266/0.08252996951341629/0.9082393050193787/,2.0,2/,0.0008981227874755859
0.03269122540950775/0.44404369592666626/0.5232650637626648/,0.03269122540950775/0.44404369592666626/0.5232650637626648/,0.0,2/,0.0013089179992675781
0.06106610596179962/0.22401313483715057/0.714920699596405/,0.06106610596179962/0.22401313483715057/0.714920699596405/,0.0,2/,0.0006248950958251953
0.1439194530248642/0.21410633623600006/0.6419742107391357/,0.1439194530248642/0.21410633623600006/0.6419742107391357/,0.0,2/,0.0007150173187255859
0.08015641570091248/0.06420152634382248/0.8556420803070068/,0.08015641570091248/0.06420152634382248/0.8556420803070068/,0.0,2/,0.0007958412170410156
0.01548103615641594/0.18708071112632751/0.7974382638931274/,0.01548103615641594/0.18708071112632751/0.7974382638931274/,0.0,2/,0.0008287429809570312
0.2820514738559723/0.5301001667976379/0.1878483146429062/,0.2820514738559723/0.5301001667976379/0.1878483146429062/,1.0,1/,0.0005640983581542969
0.044352564960718155/0.3139253556728363/0.6417220234870911/,0.044352564960718155/0.3139253556728363/0.6417220234870911/,1.0,2/,0.0006859302520751953
0.11432790756225586/0.26849365234375/0.6171784400939941/,0.11432790756225586/0.26849365234375/0.6171784400939941/,1.0,2/,0.0007529258728027344
0.022354060783982277/0.22059857845306396/0.7570473551750183/,0.022354060783982277/0.22059857845306396/0.7570473551750183/,1.0,2/,0.0008561611175537109
0.02168586105108261/0.5664849281311035/0.4118292033672333/,0.02168586105108261/0.5664849281311035/0.4118292033672333/,1.0,1/,0.0009889602661132812
0.02828693576157093/0.2902461588382721/0.6814668774604797/,0.02828693576157093/0.2902461588382721/0.6814668774604797/,2.0,2/,0.0005462169647216797
0.033765994012355804/0.4140753448009491/0.5521585941314697/,0.033765994012355804/0.4140753448009491/0.5521585941314697/,2.0,2/,0.0006792545318603516
0.05421175807714462/0.1886197328567505/0.7571685314178467/,0.05421175807714462/0.1886197328567505/0.7571685314178467/,2.0,2/,0.0009109973907470703
0.053550560027360916/0.14962138235569/0.796828031539917/,0.053550560027360916/0.14962138235569/0.796828031539917/,2.0,2/,0.0009398460388183594
0.013420730829238892/0.36563825607299805/0.6209409832954407/,0.013420730829238892/0.36563825607299805/0.6209409832954407/,2.0,2/,0.0010402202606201172
0.0312435831874609/0.2412603497505188/0.7274961471557617/,0.0312435831874609/0.2412603497505188/0.7274961471557617/,0.0,2/,0.0005409717559814453
0.11213921755552292/0.32514503598213196/0.5627157688140869/,0.11213921755552292/0.32514503598213196/0.5627157688140869/,0.0,2/,0.0005970001220703125
0.22787532210350037/0.19669951498508453/0.5754251480102539/,0.22787532210350037/0.19669951498508453/0.5754251480102539/,0.0,2/,0.0006608963012695312
0.3561606705188751/0.24750201404094696/0.39633724093437195/,0.3561606705188751/0.24750201404094696/0.39633724093437195/,0.0,2/,0.0006952285766601562
0.4548055827617645/0.29145506024360657/0.2537393867969513/,0.4548055827617645/0.29145506024360657/0.2537393867969513/,0.0,0/,0.0008289813995361328
0.03639167547225952/0.24561065435409546/0.717997670173645/,0.03639167547225952/0.24561065435409546/0.717997670173645/,1.0,2/,0.0009326934814453125
0.3164600431919098/0.24842654168605804/0.4351133704185486/,0.3164600431919098/0.24842654168605804/0.4351133704185486/,1.0,2/,0.0006651878356933594
0.5141594409942627/0.16329962015151978/0.3225409686565399/,0.5141594409942627/0.16329962015151978/0.3225409686565399/,1.0,0/,0.0009407997131347656
0.13388152420520782/0.3256673812866211/0.5404510498046875/,0.13388152420520782/0.3256673812866211/0.5404510498046875/,1.0,2/,0.0010051727294921875
0.02851242572069168/0.4638707935810089/0.5076166987419128/,0.02851242572069168/0.4638707935810089/0.5076166987419128/,1.0,2/,0.001188039779663086
0.0744904950261116/0.37508249282836914/0.5504269599914551/,0.0744904950261116/0.37508249282836914/0.5504269599914551/,2.0,2/,0.0006108283996582031
0.1114797294139862/0.3334076404571533/0.5551126003265381/,0.1114797294139862/0.3334076404571533/0.5551126003265381/,2.0,2/,0.0006878376007080078
0.8015305399894714/0.0879066213965416/0.11056281626224518/,0.8015305399894714/0.0879066213965416/0.11056281626224518/,2.0,0/,0.0007841587066650391
0.41431036591529846/0.2185872346162796/0.3671024739742279/,0.41431036591529846/0.2185872346162796/0.3671024739742279/,2.0,0/,0.0008132457733154297
0.16015635430812836/0.4540237486362457/0.3858199119567871/,0.16015635430812836/0.4540237486362457/0.3858199119567871/,2.0,1/,0.0008988380432128906
0.1913335621356964/0.34126681089401245/0.4673996865749359/,0.1913335621356964/0.34126681089401245/0.4673996865749359/,0.0,2/,0.0005698204040527344
0.09080272912979126/0.3423527777194977/0.5668444633483887/,0.09080272912979126/0.3423527777194977/0.5668444633483887/,0.0,2/,0.0012619495391845703
0.06966018676757812/0.5418605208396912/0.38847920298576355/,0.06966018676757812/0.5418605208396912/0.38847920298576355/,0.0,1/,0.0007290840148925781
0.6080798506736755/0.16221582889556885/0.2297043651342392/,0.6080798506736755/0.16221582889556885/0.2297043651342392/,0.0,0/,0.0007600784301757812
0.8693438172340393/0.08395196497440338/0.04670420661568642/,0.8693438172340393/0.08395196497440338/0.04670420661568642/,0.0,0/,0.001232147216796875
0.12476351112127304/0.31137093901634216/0.5638655424118042/,0.12476351112127304/0.31137093901634216/0.5638655424118042/,1.0,2/,0.0006799697875976562
0.10577067732810974/0.20427526533603668/0.6899541020393372/,0.10577067732810974/0.20427526533603668/0.6899541020393372/,1.0,2/,0.0007150173187255859
0.08140231668949127/0.22624996304512024/0.6923477053642273/,0.08140231668949127/0.22624996304512024/0.6923477053642273/,1.0,2/,0.0006999969482421875
0.16549329459667206/0.30213525891304016/0.532371461391449/,0.16549329459667206/0.30213525891304016/0.532371461391449/,1.0,2/,0.0008440017700195312
0.28579142689704895/0.28392836451530457/0.4302801787853241/,0.28579142689704895/0.28392836451530457/0.4302801787853241/,1.0,2/,0.0009710788726806641
0.1968885064125061/0.3548775315284729/0.44823402166366577/,0.1968885064125061/0.3548775315284729/0.44823402166366577/,2.0,2/,0.0005857944488525391
0.2258789837360382/0.2927146852016449/0.48140624165534973/,0.2258789837360382/0.2927146852016449/0.48140624165534973/,2.0,2/,0.0006678104400634766
0.04815414547920227/0.23065589368343353/0.7211899757385254/,0.04815414547920227/0.23065589368343353/0.7211899757385254/,2.0,2/,0.0007958412170410156
0.025274494662880898/0.18598203361034393/0.7887434959411621/,0.025274494662880898/0.18598203361034393/0.7887434959411621/,2.0,2/,0.0007522106170654297
0.027120595797896385/0.2670745849609375/0.7058048844337463/,0.027120595797896385/0.2670745849609375/0.7058048844337463/,2.0,2/,0.0008950233459472656
0.1765485405921936/0.1917046457529068/0.6317468285560608/,0.1765485405921936/0.1917046457529068/0.6317468285560608/,0.0,2/,0.0005061626434326172
0.6229631900787354/0.14671990275382996/0.23031684756278992/,0.6229631900787354/0.14671990275382996/0.23031684756278992/,0.0,0/,0.0005819797515869141
0.23826481401920319/0.40177056193351746/0.3599645793437958/,0.23826481401920319/0.40177056193351746/0.3599645793437958/,0.0,1/,0.0007112026214599609
0.3278752565383911/0.3772161900997162/0.2949086129665375/,0.3278752565383911/0.3772161900997162/0.2949086129665375/,0.0,1/,0.0010979175567626953
0.5571616291999817/0.24045412242412567/0.20238424837589264/,0.5571616291999817/0.24045412242412567/0.20238424837589264/,0.0,0/,0.0009100437164306641
0.06155325099825859/0.14248529076576233/0.7959614396095276/,0.06155325099825859/0.14248529076576233/0.7959614396095276/,1.0,2/,0.0006279945373535156
0.07912072539329529/0.10455655306577682/0.8163226842880249/,0.07912072539329529/0.10455655306577682/0.8163226842880249/,1.0,2/,0.0007190704345703125
0.09792415052652359/0.1796460747718811/0.7224298119544983/,0.09792415052652359/0.1796460747718811/0.7224298119544983/,1.0,2/,0.0007641315460205078
0.07784565538167953/0.27275189757347107/0.6494024395942688/,0.07784565538167953/0.27275189757347107/0.6494024395942688/,1.0,2/,0.0008711814880371094
0.08600024878978729/0.3181002140045166/0.5958995819091797/,0.08600024878978729/0.3181002140045166/0.5958995819091797/,1.0,2/,0.0014691352844238281
0.07551218569278717/0.19867999851703644/0.725807785987854/,0.07551218569278717/0.19867999851703644/0.725807785987854/,2.0,2/,0.0013310909271240234
0.0472479872405529/0.30791163444519043/0.64484041929245/,0.0472479872405529/0.30791163444519043/0.64484041929245/,2.0,2/,0.0012750625610351562
