Cost,Prob,Real_Goal,Results,Time
0.11375156790018082/0.4508800506591797/0.4353684186935425/,0.11375156790018082/0.4508800506591797/0.4353684186935425/,2.0,1/,0.0008399486541748047
0.011285543441772461/0.05189122259616852/0.9368231892585754/,0.011285543441772461/0.05189122259616852/0.9368231892585754/,2.0,2/,0.0009658336639404297
0.008299370296299458/0.033891934901475906/0.9578086733818054/,0.008299370296299458/0.033891934901475906/0.9578086733818054/,2.0,2/,0.0011148452758789062
0.29452794790267944/0.5838620662689209/0.12160994857549667/,0.29452794790267944/0.5838620662689209/0.12160994857549667/,0.0,1/,0.0004749298095703125
0.022808944806456566/0.48025450110435486/0.4969366192817688/,0.022808944806456566/0.48025450110435486/0.4969366192817688/,0.0,2/,0.0006568431854248047
0.004132937174290419/0.13995042443275452/0.8559166789054871/,0.004132937174290419/0.13995042443275452/0.8559166789054871/,0.0,2/,0.0006549358367919922
0.6452774405479431/0.3354235291481018/0.01929905079305172/,0.6452774405479431/0.3354235291481018/0.01929905079305172/,0.0,0/,0.0007390975952148438
0.8704578280448914/0.12400499731302261/0.0055371494963765144/,0.8704578280448914/0.12400499731302261/0.0055371494963765144/,0.0,0/,0.0007879734039306641
0.10538658499717712/0.5982223749160767/0.2963910400867462/,0.10538658499717712/0.5982223749160767/0.2963910400867462/,1.0,1/,0.0007681846618652344
0.024675268679857254/0.48562365770339966/0.4897010922431946/,0.024675268679857254/0.48562365770339966/0.4897010922431946/,1.0,2/,0.0006041526794433594
0.014162542298436165/0.4298824071884155/0.5559550523757935/,0.014162542298436165/0.4298824071884155/0.5559550523757935/,1.0,2/,0.0006680488586425781
0.0016442605992779136/0.02504708617925644/0.9733086824417114/,0.0016442605992779136/0.02504708617925644/0.9733086824417114/,1.0,2/,0.0007300376892089844
0.048615820705890656/0.5987319350242615/0.35265228152275085/,0.048615820705890656/0.5987319350242615/0.35265228152275085/,1.0,1/,0.0007729530334472656
0.1888665109872818/0.5633504986763/0.24778306484222412/,0.1888665109872818/0.5633504986763/0.24778306484222412/,2.0,1/,0.0007061958312988281
0.24801146984100342/0.6112240552902222/0.14076447486877441/,0.24801146984100342/0.6112240552902222/0.14076447486877441/,2.0,1/,0.0006837844848632812
0.19926291704177856/0.46310192346572876/0.3376351296901703/,0.19926291704177856/0.46310192346572876/0.3376351296901703/,2.0,1/,0.0007772445678710938
0.004303657915443182/0.6225327253341675/0.3731635808944702/,0.004303657915443182/0.6225327253341675/0.3731635808944702/,2.0,1/,0.0009138584136962891
0.003253794275224209/0.1504904329776764/0.8462557792663574/,0.003253794275224209/0.1504904329776764/0.8462557792663574/,2.0,2/,0.0011792182922363281
0.11885685473680496/0.17175211012363434/0.7093909978866577/,0.11885685473680496/0.17175211012363434/0.7093909978866577/,0.0,2/,0.0007131099700927734
0.03556326404213905/0.17894379794597626/0.785493016242981/,0.03556326404213905/0.17894379794597626/0.785493016242981/,0.0,2/,0.0007071495056152344
0.06819036602973938/0.34145575761795044/0.5903539061546326/,0.06819036602973938/0.34145575761795044/0.5903539061546326/,0.0,2/,0.000820159912109375
0.43527722358703613/0.3221263289451599/0.24259646236896515/,0.43527722358703613/0.3221263289451599/0.24259646236896515/,0.0,0/,0.001177072525024414
0.9326874017715454/0.056226350367069244/0.011086213402450085/,0.9326874017715454/0.056226350367069244/0.011086213402450085/,0.0,0/,0.001150369644165039
0.09805499017238617/0.3234767019748688/0.5784682631492615/,0.09805499017238617/0.3234767019748688/0.5784682631492615/,1.0,2/,0.0008270740509033203
0.07711457461118698/0.3984372019767761/0.5244482755661011/,0.07711457461118698/0.3984372019767761/0.5244482755661011/,1.0,2/,0.0016639232635498047
0.04426192492246628/0.19675691425800323/0.7589812278747559/,0.04426192492246628/0.19675691425800323/0.7589812278747559/,1.0,2/,0.0010292530059814453
0.03432885929942131/0.7123386263847351/0.2533324956893921/,0.03432885929942131/0.7123386263847351/0.2533324956893921/,1.0,1/,0.0009760856628417969
0.05676465854048729/0.38367366790771484/0.5595617294311523/,0.05676465854048729/0.38367366790771484/0.5595617294311523/,1.0,2/,0.0011420249938964844
0.04773304983973503/0.32379063963890076/0.6284762620925903/,0.04773304983973503/0.32379063963890076/0.6284762620925903/,2.0,2/,0.0007460117340087891
0.13094010949134827/0.14086049795150757/0.7281994223594666/,0.13094010949134827/0.14086049795150757/0.7281994223594666/,2.0,2/,0.0015192031860351562
0.09659117460250854/0.10066404193639755/0.8027447462081909/,0.09659117460250854/0.10066404193639755/0.8027447462081909/,2.0,2/,0.0015370845794677734
0.004874114412814379/0.05874102935194969/0.9363847970962524/,0.004874114412814379/0.05874102935194969/0.9363847970962524/,2.0,2/,0.0008912086486816406
0.0063609229400753975/0.04125380143523216/0.9523853063583374/,0.0063609229400753975/0.04125380143523216/0.9523853063583374/,2.0,2/,0.0014548301696777344
0.02469744347035885/0.035626329481601715/0.9396762251853943/,0.02469744347035885/0.035626329481601715/0.9396762251853943/,0.0,2/,0.0006120204925537109
0.020081309601664543/0.016426697373390198/0.9634919762611389/,0.020081309601664543/0.016426697373390198/0.9634919762611389/,0.0,2/,0.0007870197296142578
0.02747814729809761/0.0162755586206913/0.9562462568283081/,0.02747814729809761/0.0162755586206913/0.9562462568283081/,0.0,2/,0.0011909008026123047
0.05064399167895317/0.05918339267373085/0.8901726007461548/,0.05064399167895317/0.05918339267373085/0.8901726007461548/,0.0,2/,0.001219034194946289
0.031186075881123543/0.29535186290740967/0.6734620332717896/,0.031186075881123543/0.29535186290740967/0.6734620332717896/,0.0,2/,0.0014719963073730469
0.5052281022071838/0.2311556190252304/0.26361629366874695/,0.5052281022071838/0.2311556190252304/0.26361629366874695/,1.0,0/,0.0004918575286865234
0.040853675454854965/0.7309877276420593/0.22815866768360138/,0.040853675454854965/0.7309877276420593/0.22815866768360138/,1.0,1/,0.0005948543548583984
0.02807566523551941/0.6705150008201599/0.3014093041419983/,0.02807566523551941/0.6705150008201599/0.3014093041419983/,1.0,1/,0.0007278919219970703
0.03387230634689331/0.6497525572776794/0.31637516617774963/,0.03387230634689331/0.6497525572776794/0.31637516617774963/,1.0,1/,0.0010349750518798828
0.15407581627368927/0.7788709998130798/0.0670531690120697/,0.15407581627368927/0.7788709998130798/0.0670531690120697/,1.0,1/,0.000982046127319336
0.020500648766756058/0.019417714327573776/0.9600816965103149/,0.020500648766756058/0.019417714327573776/0.9600816965103149/,2.0,2/,0.0007028579711914062
0.011893581598997116/0.024615593254566193/0.9634908437728882/,0.011893581598997116/0.024615593254566193/0.9634908437728882/,2.0,2/,0.0009028911590576172
0.006234258413314819/0.016848590224981308/0.9769171476364136/,0.006234258413314819/0.016848590224981308/0.9769171476364136/,2.0,2/,0.0011279582977294922
0.03176136687397957/0.03372003510594368/0.934518575668335/,0.03176136687397957/0.03372003510594368/0.934518575668335/,2.0,2/,0.0013570785522460938
0.0037253450136631727/0.05002241209149361/0.946252167224884/,0.0037253450136631727/0.05002241209149361/0.946252167224884/,2.0,2/,0.0018610954284667969
0.408237099647522/0.3772522807121277/0.21451063454151154/,0.408237099647522/0.3772522807121277/0.21451063454151154/,0.0,0/,0.00047087669372558594
0.165093794465065/0.5558674335479736/0.27903875708580017/,0.165093794465065/0.5558674335479736/0.27903875708580017/,0.0,1/,0.0006258487701416016
0.07770561426877975/0.7173768877983093/0.2049175202846527/,0.07770561426877975/0.7173768877983093/0.2049175202846527/,0.0,1/,0.0012841224670410156
0.05690883472561836/0.4339548647403717/0.5091363787651062/,0.05690883472561836/0.4339548647403717/0.5091363787651062/,0.0,2/,0.0007078647613525391
0.31859901547431946/0.5572972893714905/0.12410371750593185/,0.31859901547431946/0.5572972893714905/0.12410371750593185/,0.0,1/,0.0007390975952148438
0.2148476243019104/0.5012836456298828/0.2838687300682068/,0.2148476243019104/0.5012836456298828/0.2838687300682068/,1.0,1/,0.0005362033843994141
0.0958252102136612/0.7388431429862976/0.1653316766023636/,0.0958252102136612/0.7388431429862976/0.1653316766023636/,1.0,1/,0.0007412433624267578
0.012813733890652657/0.7207877039909363/0.2663985788822174/,0.012813733890652657/0.7207877039909363/0.2663985788822174/,1.0,1/,0.0008530616760253906
0.2668888568878174/0.6314259767532349/0.10168518126010895/,0.2668888568878174/0.6314259767532349/0.10168518126010895/,1.0,1/,0.0009140968322753906
0.31110596656799316/0.5015870332717896/0.18730700016021729/,0.31110596656799316/0.5015870332717896/0.18730700016021729/,1.0,1/,0.0010788440704345703
0.21725700795650482/0.7060611248016357/0.07668183743953705/,0.21725700795650482/0.7060611248016357/0.07668183743953705/,2.0,1/,0.0005278587341308594
0.07128630578517914/0.8419394493103027/0.08677428960800171/,0.07128630578517914/0.8419394493103027/0.08677428960800171/,2.0,1/,0.0005598068237304688
0.051947757601737976/0.7838658094406128/0.1641865223646164/,0.051947757601737976/0.7838658094406128/0.1641865223646164/,2.0,1/,0.000762939453125
0.04934362322092056/0.5269484519958496/0.4237079918384552/,0.04934362322092056/0.5269484519958496/0.4237079918384552/,2.0,1/,0.0007071495056152344
0.05009319633245468/0.5924398303031921/0.3574669659137726/,0.05009319633245468/0.5924398303031921/0.3574669659137726/,2.0,1/,0.0007522106170654297
0.2317253053188324/0.33960869908332825/0.42866596579551697/,0.2317253053188324/0.33960869908332825/0.42866596579551697/,0.0,2/,0.00045180320739746094
0.042402233928442/0.756562352180481/0.20103543996810913/,0.042402233928442/0.756562352180481/0.20103543996810913/,0.0,1/,0.0006208419799804688
0.03219377622008324/0.7410157918930054/0.2267904281616211/,0.03219377622008324/0.7410157918930054/0.2267904281616211/,0.0,1/,0.0007658004760742188
0.4628807604312897/0.5074609518051147/0.029658248648047447/,0.4628807604312897/0.5074609518051147/0.029658248648047447/,0.0,1/,0.0007150173187255859
0.08019596338272095/0.9154580235481262/0.004346016328781843/,0.08019596338272095/0.9154580235481262/0.004346016328781843/,0.0,1/,0.0008091926574707031
0.03985025733709335/0.23739288747310638/0.7227568626403809/,0.03985025733709335/0.23739288747310638/0.7227568626403809/,1.0,2/,0.0006918907165527344
0.031623516231775284/0.3906182050704956/0.5777583122253418/,0.031623516231775284/0.3906182050704956/0.5777583122253418/,1.0,2/,0.0009818077087402344
0.036929745227098465/0.41305917501449585/0.5500110387802124/,0.036929745227098465/0.41305917501449585/0.5500110387802124/,1.0,2/,0.0012302398681640625
0.05784323439002037/0.2755611836910248/0.6665955781936646/,0.05784323439002037/0.2755611836910248/0.6665955781936646/,1.0,2/,0.0016148090362548828
0.6407228112220764/0.30741018056869507/0.05186697840690613/,0.6407228112220764/0.30741018056869507/0.05186697840690613/,1.0,0/,0.0021190643310546875
0.03598158061504364/0.4498745799064636/0.5141438841819763/,0.03598158061504364/0.4498745799064636/0.5141438841819763/,2.0,2/,0.0005869865417480469
0.041038818657398224/0.5364898443222046/0.4224713146686554/,0.041038818657398224/0.5364898443222046/0.4224713146686554/,2.0,1/,0.001444101333618164
0.4549177587032318/0.4389674961566925/0.10611473768949509/,0.4549177587032318/0.4389674961566925/0.10611473768949509/,2.0,0/,0.0008969306945800781
0.014749681577086449/0.17830981314182281/0.806940495967865/,0.014749681577086449/0.17830981314182281/0.806940495967865/,2.0,2/,0.0010199546813964844
0.06076894327998161/0.6042838096618652/0.33494728803634644/,0.06076894327998161/0.6042838096618652/0.33494728803634644/,2.0,1/,0.0013570785522460938
0.5391592383384705/0.3966694176197052/0.06417134404182434/,0.5391592383384705/0.3966694176197052/0.06417134404182434/,0.0,0/,0.0005609989166259766
0.33107811212539673/0.4654459059238434/0.2034759372472763/,0.33107811212539673/0.4654459059238434/0.2034759372472763/,0.0,1/,0.0006859302520751953
0.3795531690120697/0.5833306312561035/0.03711630776524544/,0.3795531690120697/0.5833306312561035/0.03711630776524544/,0.0,1/,0.0008349418640136719
0.5815268754959106/0.4004842936992645/0.017988843843340874/,0.5815268754959106/0.4004842936992645/0.017988843843340874/,0.0,0/,0.0010995864868164062
0.6602926850318909/0.33024734258651733/0.009459996595978737/,0.6602926850318909/0.33024734258651733/0.009459996595978737/,0.0,0/,0.0009682178497314453
0.5036925077438354/0.4520224332809448/0.044285085052251816/,0.5036925077438354/0.4520224332809448/0.044285085052251816/,1.0,0/,0.0006351470947265625
0.11338457465171814/0.8201020956039429/0.06651332229375839/,0.11338457465171814/0.8201020956039429/0.06651332229375839/,1.0,1/,0.00072479248046875
0.14643922448158264/0.7203339338302612/0.13322681188583374/,0.14643922448158264/0.7203339338302612/0.13322681188583374/,1.0,1/,0.0007269382476806641
0.5883234143257141/0.3689432442188263/0.0427333228290081/,0.5883234143257141/0.3689432442188263/0.0427333228290081/,1.0,0/,0.0007908344268798828
0.5165938138961792/0.43939703702926636/0.04400913789868355/,0.5165938138961792/0.43939703702926636/0.04400913789868355/,1.0,0/,0.0009419918060302734
0.45908477902412415/0.35053589940071106/0.1903793066740036/,0.45908477902412415/0.35053589940071106/0.1903793066740036/,2.0,0/,0.0005509853363037109
0.21638798713684082/0.6023449897766113/0.18126699328422546/,0.21638798713684082/0.6023449897766113/0.18126699328422546/,2.0,1/,0.0006499290466308594
0.20143389701843262/0.601548433303833/0.19701766967773438/,0.20143389701843262/0.601548433303833/0.19701766967773438/,2.0,1/,0.0006222724914550781
0.08840944617986679/0.12969692051410675/0.7818936705589294/,0.08840944617986679/0.12969692051410675/0.7818936705589294/,2.0,2/,0.0011658668518066406
0.1486620306968689/0.31644535064697266/0.5348925590515137/,0.1486620306968689/0.31644535064697266/0.5348925590515137/,2.0,2/,0.0008547306060791016
0.338622123003006/0.6339348554611206/0.027442993596196175/,0.338622123003006/0.6339348554611206/0.027442993596196175/,0.0,1/,0.0005548000335693359
0.05897577479481697/0.5192444324493408/0.4217797815799713/,0.05897577479481697/0.5192444324493408/0.4217797815799713/,0.0,1/,0.0006520748138427734
0.04044768214225769/0.06784792989492416/0.8917043805122375/,0.04044768214225769/0.06784792989492416/0.8917043805122375/,0.0,2/,0.0008339881896972656
0.07335387170314789/0.29214203357696533/0.6345040798187256/,0.07335387170314789/0.29214203357696533/0.6345040798187256/,0.0,2/,0.0008168220520019531
0.47398874163627625/0.4745241701602936/0.05148713290691376/,0.47398874163627625/0.4745241701602936/0.05148713290691376/,0.0,1/,0.0015060901641845703
0.3726133704185486/0.3988799452781677/0.2285066694021225/,0.3726133704185486/0.3988799452781677/0.2285066694021225/,1.0,1/,0.0005059242248535156
0.33435553312301636/0.6106218099594116/0.05502265319228172/,0.33435553312301636/0.6106218099594116/0.05502265319228172/,1.0,1/,0.00061798095703125
0.07278719544410706/0.6482489109039307/0.2789638638496399/,0.07278719544410706/0.6482489109039307/0.2789638638496399/,1.0,1/,0.0007259845733642578
0.02731308899819851/0.21503932774066925/0.7576476335525513/,0.02731308899819851/0.21503932774066925/0.7576476335525513/,1.0,2/,0.0006499290466308594
0.04924069344997406/0.565365731716156/0.3853936791419983/,0.04924069344997406/0.565365731716156/0.3853936791419983/,1.0,1/,0.0006542205810546875
0.5576512813568115/0.37722048163414/0.06512820720672607/,0.5576512813568115/0.37722048163414/0.06512820720672607/,2.0,0/,0.0005209445953369141
0.2768342196941376/0.6065495610237122/0.11661620438098907/,0.2768342196941376/0.6065495610237122/0.11661620438098907/,2.0,1/,0.0005950927734375
0.11570875346660614/0.5745089054107666/0.30978232622146606/,0.11570875346660614/0.5745089054107666/0.30978232622146606/,2.0,1/,0.0012438297271728516
0.0539071261882782/0.436451256275177/0.5096416473388672/,0.0539071261882782/0.436451256275177/0.5096416473388672/,2.0,2/,0.0009758472442626953
0.011838139034807682/0.12841735780239105/0.8597444891929626/,0.011838139034807682/0.12841735780239105/0.8597444891929626/,2.0,2/,0.0008521080017089844
0.04760304465889931/0.08648021519184113/0.8659167289733887/,0.04760304465889931/0.08648021519184113/0.8659167289733887/,0.0,2/,0.000453948974609375
0.03081183135509491/0.10690240561962128/0.8622857332229614/,0.03081183135509491/0.10690240561962128/0.8622857332229614/,0.0,2/,0.0006918907165527344
0.2404342144727707/0.16142502427101135/0.5981407761573792/,0.2404342144727707/0.16142502427101135/0.5981407761573792/,0.0,2/,0.0007669925689697266
0.06449893116950989/0.3515441119670868/0.5839569568634033/,0.06449893116950989/0.3515441119670868/0.5839569568634033/,0.0,2/,0.0009222030639648438
0.5220210552215576/0.44676050543785095/0.031218506395816803/,0.5220210552215576/0.44676050543785095/0.031218506395816803/,0.0,0/,0.001028299331665039
0.4349910318851471/0.3905685842037201/0.174440398812294/,0.4349910318851471/0.3905685842037201/0.174440398812294/,1.0,0/,0.0005860328674316406
0.07634743303060532/0.43766045570373535/0.48599207401275635/,0.07634743303060532/0.43766045570373535/0.48599207401275635/,1.0,2/,0.0007510185241699219
0.07550303637981415/0.34100401401519775/0.5834929347038269/,0.07550303637981415/0.34100401401519775/0.5834929347038269/,1.0,2/,0.000743865966796875
0.819291353225708/0.15301261842250824/0.027696093544363976/,0.819291353225708/0.15301261842250824/0.027696093544363976/,1.0,0/,0.0009009838104248047
0.32522687315940857/0.5851346850395203/0.08963841199874878/,0.32522687315940857/0.5851346850395203/0.08963841199874878/,1.0,1/,0.0010640621185302734
0.14302904903888702/0.1836773157119751/0.6732936501502991/,0.14302904903888702/0.1836773157119751/0.6732936501502991/,2.0,2/,0.0006272792816162109
0.05090340971946716/0.13847380876541138/0.8106227517127991/,0.05090340971946716/0.13847380876541138/0.8106227517127991/,2.0,2/,0.0005939006805419922
0.17726747691631317/0.20913007855415344/0.6136024594306946/,0.17726747691631317/0.20913007855415344/0.6136024594306946/,2.0,2/,0.0009050369262695312
0.07554705440998077/0.49117034673690796/0.43328261375427246/,0.07554705440998077/0.49117034673690796/0.43328261375427246/,2.0,1/,0.0008099079132080078
0.00467557180672884/0.05952264741063118/0.9358018040657043/,0.00467557180672884/0.05952264741063118/0.9358018040657043/,2.0,2/,0.0010857582092285156
0.11071576178073883/0.3143184781074524/0.57496577501297/,0.11071576178073883/0.3143184781074524/0.57496577501297/,0.0,2/,0.0004982948303222656
0.3133705258369446/0.41292130947113037/0.27370813488960266/,0.3133705258369446/0.41292130947113037/0.27370813488960266/,0.0,1/,0.0012302398681640625
0.0423186793923378/0.8244173526763916/0.1332639902830124/,0.0423186793923378/0.8244173526763916/0.1332639902830124/,0.0,1/,0.0008499622344970703
0.009738408029079437/0.35532698035240173/0.634934663772583/,0.009738408029079437/0.35532698035240173/0.634934663772583/,0.0,2/,0.0008442401885986328
0.5970776677131653/0.3871440291404724/0.015778284519910812/,0.5970776677131653/0.3871440291404724/0.015778284519910812/,0.0,0/,0.0009620189666748047
0.5607290267944336/0.22028236091136932/0.21898862719535828/,0.5607290267944336/0.22028236091136932/0.21898862719535828/,1.0,0/,0.00047588348388671875
0.02946946769952774/0.5526866912841797/0.4178438186645508/,0.02946946769952774/0.5526866912841797/0.4178438186645508/,1.0,1/,0.0005810260772705078
0.02329784631729126/0.32678189873695374/0.6499202847480774/,0.02329784631729126/0.32678189873695374/0.6499202847480774/,1.0,2/,0.00080108642578125
0.17358146607875824/0.4389699697494507/0.38744857907295227/,0.17358146607875824/0.4389699697494507/0.38744857907295227/,1.0,1/,0.0007517337799072266
0.36085718870162964/0.553403913974762/0.08573892712593079/,0.36085718870162964/0.553403913974762/0.08573892712593079/,1.0,1/,0.0008530616760253906
0.2417740523815155/0.4620080590248108/0.2962179481983185/,0.2417740523815155/0.4620080590248108/0.2962179481983185/,2.0,1/,0.0004968643188476562
0.017739538103342056/0.7226973176002502/0.2595631182193756/,0.017739538103342056/0.7226973176002502/0.2595631182193756/,2.0,1/,0.000579833984375
0.0064993966370821/0.23962390422821045/0.7538767457008362/,0.0064993966370821/0.23962390422821045/0.7538767457008362/,2.0,2/,0.0006010532379150391
0.006704303901642561/0.24010175466537476/0.7531938552856445/,0.006704303901642561/0.24010175466537476/0.7531938552856445/,2.0,2/,0.0006411075592041016
0.004396738950163126/0.026914209127426147/0.9686890840530396/,0.004396738950163126/0.026914209127426147/0.9686890840530396/,2.0,2/,0.0009520053863525391
0.10388613492250443/0.28360792994499207/0.6125059127807617/,0.10388613492250443/0.28360792994499207/0.6125059127807617/,0.0,2/,0.0005598068237304688
0.026298023760318756/0.5377050042152405/0.435996949672699/,0.026298023760318756/0.5377050042152405/0.435996949672699/,0.0,1/,0.0006308555603027344
0.3176584541797638/0.6031932830810547/0.0791483074426651/,0.3176584541797638/0.6031932830810547/0.0791483074426651/,0.0,1/,0.0008740425109863281
0.6269856691360474/0.33768683671951294/0.03532752767205238/,0.6269856691360474/0.33768683671951294/0.03532752767205238/,0.0,0/,0.0008897781372070312
0.8519116640090942/0.1341416835784912/0.013946641236543655/,0.8519116640090942/0.1341416835784912/0.013946641236543655/,0.0,0/,0.0009751319885253906
0.7357134819030762/0.21355751156806946/0.050728973001241684/,0.7357134819030762/0.21355751156806946/0.050728973001241684/,1.0,0/,0.0011420249938964844
0.6146882772445679/0.2004394233226776/0.1848723143339157/,0.6146882772445679/0.2004394233226776/0.1848723143339157/,1.0,0/,0.0006279945373535156
0.25240907073020935/0.37096306681632996/0.3766278028488159/,0.25240907073020935/0.37096306681632996/0.3766278028488159/,1.0,2/,0.0007071495056152344
0.21833190321922302/0.5349173545837402/0.24675078690052032/,0.21833190321922302/0.5349173545837402/0.24675078690052032/,1.0,1/,0.0006661415100097656
0.12616375088691711/0.6858512759208679/0.1879849135875702/,0.12616375088691711/0.6858512759208679/0.1879849135875702/,1.0,1/,0.0009698867797851562
0.023261720314621925/0.40463563799858093/0.5721026659011841/,0.023261720314621925/0.40463563799858093/0.5721026659011841/,2.0,2/,0.0005409717559814453
0.14499437808990479/0.23602744936943054/0.6189780831336975/,0.14499437808990479/0.23602744936943054/0.6189780831336975/,2.0,2/,0.0007088184356689453
0.25090497732162476/0.7288845777511597/0.020210448652505875/,0.25090497732162476/0.7288845777511597/0.020210448652505875/,2.0,1/,0.0008311271667480469
0.03709638863801956/0.49555808305740356/0.4673454761505127/,0.03709638863801956/0.49555808305740356/0.4673454761505127/,2.0,1/,0.0010437965393066406
0.6349738240242004/0.32960715889930725/0.0354190357029438/,0.6349738240242004/0.32960715889930725/0.0354190357029438/,2.0,0/,0.001730203628540039
0.6642054915428162/0.16473151743412018/0.17106293141841888/,0.6642054915428162/0.16473151743412018/0.17106293141841888/,0.0,0/,0.0005960464477539062
0.1735226958990097/0.7197347283363342/0.10674259811639786/,0.1735226958990097/0.7197347283363342/0.10674259811639786/,0.0,1/,0.0006539821624755859
0.06057720631361008/0.684910237789154/0.25451260805130005/,0.06057720631361008/0.684910237789154/0.25451260805130005/,0.0,1/,0.0007491111755371094
0.12873440980911255/0.47064295411109924/0.400622695684433/,0.12873440980911255/0.47064295411109924/0.400622695684433/,0.0,1/,0.0010571479797363281
0.3546396791934967/0.6111801266670227/0.03418014943599701/,0.3546396791934967/0.6111801266670227/0.03418014943599701/,0.0,1/,0.0008502006530761719
0.08243779838085175/0.5322948694229126/0.38526734709739685/,0.08243779838085175/0.5322948694229126/0.38526734709739685/,1.0,1/,0.0005869865417480469
0.06427549570798874/0.4068964123725891/0.5288281440734863/,0.06427549570798874/0.4068964123725891/0.5288281440734863/,1.0,2/,0.0008108615875244141
0.4577524662017822/0.34005340933799744/0.20219410955905914/,0.4577524662017822/0.34005340933799744/0.20219410955905914/,1.0,0/,0.0007810592651367188
0.24076034128665924/0.5170600414276123/0.24217967689037323/,0.24076034128665924/0.5170600414276123/0.24217967689037323/,1.0,1/,0.000904083251953125
0.1280752420425415/0.7925857305526733/0.07933899760246277/,0.1280752420425415/0.7925857305526733/0.07933899760246277/,1.0,1/,0.000926971435546875
0.727833092212677/0.16333363950252533/0.10883327573537827/,0.727833092212677/0.16333363950252533/0.10883327573537827/,2.0,0/,0.0005009174346923828
0.17482756078243256/0.5138242840766907/0.31134817004203796/,0.17482756078243256/0.5138242840766907/0.31134817004203796/,2.0,1/,0.0005950927734375
