Cost,Prob,Real_Goal,Results,Time
0.3287062346935272/0.32880187034606934/0.34249189496040344/,0.3287062346935272/0.32880187034606934/0.34249189496040344/,1.0,2/,0.0008060932159423828
0.32870641350746155/0.3288017511367798/0.3424918055534363/,0.32870641350746155/0.3288017511367798/0.3424918055534363/,1.0,2/,0.00101470947265625
0.32952171564102173/0.3271011412143707/0.34337714314460754/,0.32952171564102173/0.3271011412143707/0.34337714314460754/,2.0,2/,0.00042319297790527344
0.32879313826560974/0.3286777138710022/0.34252914786338806/,0.32879313826560974/0.3286777138710022/0.34252914786338806/,2.0,2/,0.0006279945373535156
0.32871013879776/0.3287934958934784/0.342496395111084/,0.32871013879776/0.3287934958934784/0.342496395111084/,2.0,2/,0.0006811618804931641
0.32870620489120483/0.32880139350891113/0.3424924314022064/,0.32870620489120483/0.32880139350891113/0.3424924314022064/,2.0,2/,0.0008347034454345703
0.32870638370513916/0.32880187034606934/0.34249168634414673/,0.32870638370513916/0.32880187034606934/0.34249168634414673/,2.0,2/,0.0010077953338623047
0.3288760483264923/0.3324180543422699/0.3387058675289154/,0.3288760483264923/0.3324180543422699/0.3387058675289154/,0.0,2/,0.0004401206970214844
0.328897625207901/0.331257164478302/0.33984512090682983/,0.328897625207901/0.331257164478302/0.33984512090682983/,0.0,2/,0.0006880760192871094
0.3288874328136444/0.33125749230384827/0.3398550748825073/,0.3288874328136444/0.33125749230384827/0.3398550748825073/,0.0,2/,0.0008099079132080078
0.3288876712322235/0.33125588297843933/0.33985647559165955/,0.3288876712322235/0.33125588297843933/0.33985647559165955/,0.0,2/,0.0009992122650146484
0.3288876712322235/0.33125707507133484/0.33985522389411926/,0.3288876712322235/0.33125707507133484/0.33985522389411926/,0.0,2/,0.0023140907287597656
0.32887616753578186/0.3324184715747833/0.3387053310871124/,0.32887616753578186/0.3324184715747833/0.3387053310871124/,1.0,2/,0.0005228519439697266
0.3289337158203125/0.3312571048736572/0.33980923891067505/,0.3289337158203125/0.3312571048736572/0.33980923891067505/,1.0,2/,0.0005831718444824219
0.3288874328136444/0.3312571048736572/0.339855432510376/,0.3288874328136444/0.3312571048736572/0.339855432510376/,1.0,2/,0.001310110092163086
0.3288874626159668/0.3312567174434662/0.3398558497428894/,0.3288874626159668/0.3312567174434662/0.3398558497428894/,1.0,2/,0.0009670257568359375
0.32888761162757874/0.3312566578388214/0.33985570073127747/,0.32888761162757874/0.3312566578388214/0.33985570073127747/,1.0,2/,0.0010619163513183594
0.32901304960250854/0.33164700865745544/0.3393399715423584/,0.32901304960250854/0.33164700865745544/0.3393399715423584/,2.0,2/,0.0005581378936767578
0.3288912773132324/0.3312574028968811/0.33985134959220886/,0.3288912773132324/0.3312574028968811/0.33985134959220886/,2.0,2/,0.0008819103240966797
0.3288874328136444/0.33125704526901245/0.3398555517196655/,0.3288874328136444/0.33125704526901245/0.3398555517196655/,2.0,2/,0.0011258125305175781
0.3288877308368683/0.33125540614128113/0.3398568630218506/,0.3288877308368683/0.33125540614128113/0.3398568630218506/,2.0,2/,0.0010156631469726562
0.32888737320899963/0.3312552273273468/0.3398573398590088/,0.32888737320899963/0.3312552273273468/0.3398573398590088/,2.0,2/,0.00133514404296875
0.3294633626937866/0.3308788239955902/0.33965787291526794/,0.3294633626937866/0.3308788239955902/0.33965787291526794/,0.0,2/,0.0005271434783935547
0.3293938934803009/0.33055198192596436/0.34005415439605713/,0.3293938934803009/0.33055198192596436/0.34005415439605713/,0.0,2/,0.0008809566497802734
0.32938551902770996/0.33055558800697327/0.34005895256996155/,0.32938551902770996/0.33055558800697327/0.34005895256996155/,0.0,2/,0.0009610652923583984
0.3293851912021637/0.3305555582046509/0.3400593101978302/,0.3293851912021637/0.3305555582046509/0.3400593101978302/,0.0,2/,0.0011169910430908203
0.3293851912021637/0.33055567741394043/0.3400591015815735/,0.3293851912021637/0.33055567741394043/0.3400591015815735/,0.0,2/,0.002126932144165039
0.32976311445236206/0.33186864852905273/0.3383682668209076/,0.32976311445236206/0.33186864852905273/0.3383682668209076/,1.0,2/,0.0004968643188476562
0.3294280469417572/0.3306061923503876/0.33996573090553284/,0.3294280469417572/0.3306061923503876/0.33996573090553284/,1.0,2/,0.0005598068237304688
0.3293938636779785/0.33055198192596436/0.34005415439605713/,0.3293938636779785/0.33055198192596436/0.34005415439605713/,1.0,2/,0.0006709098815917969
0.3293861448764801/0.33055511116981506/0.34005865454673767/,0.3293861448764801/0.33055511116981506/0.34005865454673767/,1.0,2/,0.0007600784301757812
0.32938525080680847/0.33055579662323/0.34005895256996155/,0.32938525080680847/0.33055579662323/0.34005895256996155/,1.0,2/,0.0010099411010742188
0.3297630548477173/0.3318684697151184/0.33836841583251953/,0.3297630548477173/0.3318684697151184/0.33836841583251953/,2.0,2/,0.0004448890686035156
0.3294279873371124/0.33060604333877563/0.33996596932411194/,0.3294279873371124/0.33060604333877563/0.33996596932411194/,2.0,2/,0.0006809234619140625
0.32939910888671875/0.3305521011352539/0.34004878997802734/,0.32939910888671875/0.3305521011352539/0.34004878997802734/,2.0,2/,0.0006349086761474609
0.32938680052757263/0.33055391907691956/0.3400593101978302/,0.32938680052757263/0.33055391907691956/0.3400593101978302/,2.0,2/,0.0007171630859375
0.32938534021377563/0.3305557370185852/0.34005895256996155/,0.32938534021377563/0.3305557370185852/0.34005895256996155/,2.0,2/,0.0010962486267089844
0.33068373799324036/0.33455801010131836/0.3347582519054413/,0.33068373799324036/0.33455801010131836/0.3347582519054413/,0.0,2/,0.00044274330139160156
0.3297788202762604/0.33256828784942627/0.33765286207199097/,0.3297788202762604/0.33256828784942627/0.33765286207199097/,0.0,2/,0.0006060600280761719
0.32977068424224854/0.3325270712375641/0.33770227432250977/,0.32977068424224854/0.3325270712375641/0.33770227432250977/,0.0,2/,0.0007359981536865234
0.3297797441482544/0.3325243294239044/0.3376959562301636/,0.3297797441482544/0.3325243294239044/0.3376959562301636/,0.0,2/,0.0009419918060302734
0.32978084683418274/0.3325231969356537/0.33769601583480835/,0.32978084683418274/0.3325231969356537/0.33769601583480835/,0.0,2/,0.0011072158813476562
0.3311024010181427/0.3368804454803467/0.332017183303833/,0.3311024010181427/0.3368804454803467/0.332017183303833/,1.0,1/,0.0011661052703857422
0.32990357279777527/0.33270907402038574/0.33738741278648376/,0.32990357279777527/0.33270907402038574/0.33738741278648376/,1.0,2/,0.0006349086761474609
0.3297604024410248/0.3325357735157013/0.3377038538455963/,0.3297604024410248/0.3325357735157013/0.3377038538455963/,1.0,2/,0.0006451606750488281
0.32977375388145447/0.3325253427028656/0.33770090341567993/,0.32977375388145447/0.3325253427028656/0.33770090341567993/,1.0,2/,0.0007891654968261719
0.3297805190086365/0.3325235843658447/0.3376958668231964/,0.3297805190086365/0.3325235843658447/0.3376958668231964/,1.0,2/,0.0009641647338867188
0.33031824231147766/0.33344942331314087/0.33623236417770386/,0.33031824231147766/0.33344942331314087/0.33623236417770386/,2.0,2/,0.00048279762268066406
0.32976335287094116/0.33253374695777893/0.3377029299736023/,0.32976335287094116/0.33253374695777893/0.3377029299736023/,2.0,2/,0.0006771087646484375
0.3297792673110962/0.332526832818985/0.3376939594745636/,0.3297792673110962/0.332526832818985/0.3376939594745636/,2.0,2/,0.0009071826934814453
0.3297806978225708/0.33252227306365967/0.33769702911376953/,0.3297806978225708/0.33252227306365967/0.33769702911376953/,2.0,2/,0.0011208057403564453
0.3297808766365051/0.3325234353542328/0.33769574761390686/,0.3297808766365051/0.3325234353542328/0.33769574761390686/,2.0,2/,0.001435995101928711
0.3363848924636841/0.3335364758968353/0.3300786316394806/,0.3363848924636841/0.3335364758968353/0.3300786316394806/,0.0,0/,0.0004851818084716797
0.3319128155708313/0.33135002851486206/0.3367372453212738/,0.3319128155708313/0.33135002851486206/0.3367372453212738/,0.0,2/,0.0006630420684814453
0.3319110572338104/0.33131149411201477/0.3367774784564972/,0.3319110572338104/0.33131149411201477/0.3367774784564972/,0.0,2/,0.0007691383361816406
0.3319126069545746/0.3313083350658417/0.33677908778190613/,0.3319126069545746/0.3313083350658417/0.33677908778190613/,0.0,2/,0.001148223876953125
0.33191442489624023/0.3313094973564148/0.3367760181427002/,0.33191442489624023/0.3313094973564148/0.3367760181427002/,0.0,2/,0.0012478828430175781
0.3363839387893677/0.3335358202457428/0.3300802409648895/,0.3363839387893677/0.3335358202457428/0.3300802409648895/,1.0,0/,0.00042819976806640625
0.3320567309856415/0.33145779371261597/0.33648547530174255/,0.3320567309856415/0.33145779371261597/0.33648547530174255/,1.0,2/,0.0005631446838378906
0.33190345764160156/0.3313145339488983/0.33678194880485535/,0.33190345764160156/0.3313145339488983/0.33678194880485535/,1.0,2/,0.0007128715515136719
0.3319132924079895/0.33130940794944763/0.33677732944488525/,0.3319132924079895/0.33130940794944763/0.33677732944488525/,1.0,2/,0.0008702278137207031
0.3319129943847656/0.3313085436820984/0.3367784917354584/,0.3319129943847656/0.3313085436820984/0.3367784917354584/,1.0,2/,0.0010707378387451172
0.34067440032958984/0.33542102575302124/0.32390451431274414/,0.34067440032958984/0.33542102575302124/0.32390451431274414/,2.0,0/,0.00038695335388183594
0.3328876793384552/0.3318954408168793/0.33521685004234314/,0.3328876793384552/0.3318954408168793/0.33521685004234314/,2.0,2/,0.0004680156707763672
0.33205798268318176/0.3314586877822876/0.33648329973220825/,0.33205798268318176/0.3314586877822876/0.33648329973220825/,2.0,2/,0.0004980564117431641
0.3318977952003479/0.33132800459861755/0.3367742598056793/,0.3318977952003479/0.33132800459861755/0.3367742598056793/,2.0,2/,0.000576019287109375
0.33190929889678955/0.3313103914260864/0.3367803394794464/,0.33190929889678955/0.3313103914260864/0.3367803394794464/,2.0,2/,0.0006961822509765625
0.3322509229183197/0.3301750421524048/0.3375740647315979/,0.3322509229183197/0.3301750421524048/0.3375740647315979/,0.0,2/,0.0004930496215820312
0.33129531145095825/0.3300574719905853/0.33864718675613403/,0.33129531145095825/0.3300574719905853/0.33864718675613403/,0.0,2/,0.0006549358367919922
0.33131715655326843/0.33003103733062744/0.33865177631378174/,0.33131715655326843/0.33003103733062744/0.33865177631378174/,0.0,2/,0.0008630752563476562
0.33131930232048035/0.3300301134586334/0.33865058422088623/,0.33131930232048035/0.3300301134586334/0.33865058422088623/,0.0,2/,0.001043081283569336
0.3313201069831848/0.33003029227256775/0.33864960074424744/,0.3313201069831848/0.33003029227256775/0.33864960074424744/,0.0,2/,0.0013239383697509766
0.3314233720302582/0.3301441967487335/0.3384324312210083/,0.3314233720302582/0.3301441967487335/0.3384324312210083/,1.0,2/,0.0005331039428710938
0.33131858706474304/0.3300307095050812/0.33865076303482056/,0.33131858706474304/0.3300307095050812/0.33865076303482056/,1.0,2/,0.0008447170257568359
0.33132022619247437/0.33003032207489014/0.3386494815349579/,0.33132022619247437/0.33003032207489014/0.3386494815349579/,1.0,2/,0.0011529922485351562
0.33131515979766846/0.33002912998199463/0.3386557400226593/,0.33131515979766846/0.33002912998199463/0.3386557400226593/,1.0,2/,0.0015261173248291016
0.3313194513320923/0.3300301432609558/0.3386504352092743/,0.3313194513320923/0.3300301432609558/0.3386504352092743/,1.0,2/,0.00203704833984375
0.3358284831047058/0.33016154170036316/0.33400997519493103/,0.3358284831047058/0.33016154170036316/0.33400997519493103/,2.0,0/,0.0003552436828613281
0.3316695988178253/0.3301652669906616/0.33816513419151306/,0.3316695988178253/0.3301652669906616/0.33816513419151306/,2.0,2/,0.0005190372467041016
0.3312872648239136/0.33009085059165955/0.33862191438674927/,0.3312872648239136/0.33009085059165955/0.33862191438674927/,2.0,2/,0.0005083084106445312
0.33130553364753723/0.3300398886203766/0.3386545777320862/,0.33130553364753723/0.3300398886203766/0.3386545777320862/,2.0,2/,0.0006277561187744141
0.33131322264671326/0.33003008365631104/0.3386567234992981/,0.33131322264671326/0.33003008365631104/0.3386567234992981/,2.0,2/,0.0007281303405761719
0.3230712413787842/0.34130361676216125/0.33562517166137695/,0.3230712413787842/0.34130361676216125/0.33562517166137695/,0.0,1/,0.0003991127014160156
0.32795602083206177/0.3333700895309448/0.3386739492416382/,0.32795602083206177/0.3333700895309448/0.3386739492416382/,0.0,2/,0.0005497932434082031
0.32830679416656494/0.33289438486099243/0.33879879117012024/,0.32830679416656494/0.33289438486099243/0.33879879117012024/,0.0,2/,0.0006361007690429688
0.32832252979278564/0.3328819274902344/0.33879554271698/,0.32832252979278564/0.3328819274902344/0.33879554271698/,0.0,2/,0.0008549690246582031
0.32832199335098267/0.3328847289085388/0.3387932777404785/,0.32832199335098267/0.3328847289085388/0.3387932777404785/,0.0,2/,0.0009279251098632812
0.32554134726524353/0.33717605471611023/0.337282657623291/,0.32554134726524353/0.33717605471611023/0.337282657623291/,1.0,2/,0.0011529922485351562
0.3282383680343628/0.33297455310821533/0.3387870192527771/,0.3282383680343628/0.33297455310821533/0.3387870192527771/,1.0,2/,0.0006818771362304688
0.32832202315330505/0.33288028836250305/0.3387976884841919/,0.32832202315330505/0.33288028836250305/0.3387976884841919/,1.0,2/,0.0007407665252685547
0.32832249999046326/0.3328854441642761/0.3387920558452606/,0.32832249999046326/0.3328854441642761/0.3387920558452606/,1.0,2/,0.0010008811950683594
0.3283221125602722/0.33288535475730896/0.33879250288009644/,0.3283221125602722/0.33288535475730896/0.33879250288009644/,1.0,2/,0.0011568069458007812
0.3230716288089752/0.3413047194480896/0.3356236219406128/,0.3230716288089752/0.3413047194480896/0.3356236219406128/,2.0,1/,0.0005769729614257812
0.32795557379722595/0.33336904644966125/0.3386753499507904/,0.32795557379722595/0.33336904644966125/0.3386753499507904/,2.0,2/,0.00060272216796875
0.3282836675643921/0.33291423320770264/0.3388020992279053/,0.3282836675643921/0.33291423320770264/0.3388020992279053/,2.0,2/,0.0006031990051269531
0.3283204138278961/0.33287855982780457/0.33880099654197693/,0.3283204138278961/0.33287855982780457/0.33880099654197693/,2.0,2/,0.0007002353668212891
0.32832232117652893/0.33288267254829407/0.338795006275177/,0.32832232117652893/0.33288267254829407/0.338795006275177/,2.0,2/,0.0008721351623535156
0.33202022314071655/0.3319191336631775/0.33606064319610596/,0.33202022314071655/0.3319191336631775/0.33606064319610596/,0.0,2/,0.0004978179931640625
0.3309752345085144/0.33076581358909607/0.3382589817047119/,0.3309752345085144/0.33076581358909607/0.3382589817047119/,0.0,2/,0.0005960464477539062
0.33092808723449707/0.33069899678230286/0.3383728861808777/,0.33092808723449707/0.33069899678230286/0.3383728861808777/,0.0,2/,0.0006778240203857422
0.33093002438545227/0.33069172501564026/0.33837825059890747/,0.33093002438545227/0.33069172501564026/0.33837825059890747/,0.0,2/,0.0008959770202636719
0.33093026280403137/0.33068975806236267/0.33838000893592834/,0.33093026280403137/0.33068975806236267/0.33838000893592834/,0.0,2/,0.0010352134704589844
0.33285588026046753/0.33306360244750977/0.3340804874897003/,0.33285588026046753/0.33306360244750977/0.3340804874897003/,1.0,2/,0.00039076805114746094
0.3310449719429016/0.3308389484882355/0.3381161093711853/,0.3310449719429016/0.3308389484882355/0.3381161093711853/,1.0,2/,0.0005309581756591797
0.33093276619911194/0.3307126760482788/0.33835455775260925/,0.33093276619911194/0.3307126760482788/0.33835455775260925/,1.0,2/,0.0010120868682861328
0.3309282958507538/0.3306950032711029/0.3383766710758209/,0.3309282958507538/0.3306950032711029/0.3383766710758209/,1.0,2/,0.0007789134979248047
0.3309301733970642/0.33069124817848206/0.3383786082267761/,0.3309301733970642/0.33069124817848206/0.3383786082267761/,1.0,2/,0.0008740425109863281
0.33202075958251953/0.3319256603717804/0.3360535204410553/,0.33202075958251953/0.3319256603717804/0.3360535204410553/,2.0,2/,0.0005488395690917969
0.3309451639652252/0.33073461055755615/0.33832022547721863/,0.3309451639652252/0.33073461055755615/0.33832022547721863/,2.0,2/,0.0005869865417480469
