Obs,Real_Goal,STime,Cost,Prob,Results
11,0,157514096/58928773/11497833/,55/630/3798/,0.9999652694853937/3.4730514606329325E-5/9.376741779546093E-30/,0/
2,1,155145148/36448477/12187228/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
4,1,108049238/35537760/8872231/,50/53/60/,0.3616870794629408/0.34102503370491094/0.29728788683214813/,0/1/
6,1,119468414/30803993/10808277/,74/53/110/,0.3345871726065232/0.49363004516857506/0.17178278222490176/,1/
8,1,121600369/38108948/9980446/,56/90/300/,0.6391517690680828/0.3520068756081213/0.008841355323795916/,0/
11,1,122658008/37388528/10759082/,171/78/102/,0.15059318801473717/0.488723686706862/0.3606831252784009/,1/
1,2,106247963/26131236/8808970/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,2,111532386/44990677/9039892/,61/54/51/,0.29796134325437473/0.3408965783832745/0.3611420783623508/,1/2/
5,2,112346765/48851348/9709254/,120/62/59/,0.15641785294910937/0.41124849296674887/0.43233365408414165/,1/2/
7,2,111790667/43984305/10605403/,357/53/57/,0.0018579432941834139/0.5175466933373484/0.48059536336846825/,1/2/
9,2,107312503/57226845/10307600/,1177/95/58/,3.77802582757741E-9/0.3481641619368772/0.651835834285097/,2/
2,0,116025874/38146193/8384091/,53/50/53/,0.3267345947460887/0.3465308105078227/0.3267345947460887/,0/1/2/
4,0,116852368/26880741/10420225/,52/56/56/,0.3503103110845835/0.3248448444577082/0.3248448444577082/,0/1/2/
6,0,127335568/30911528/10685770/,52/54/68/,0.3700429448207466/0.35633924658175514/0.2736178085974982/,0/1/
9,0,126048711/46552752/12420348/,52/69/126/,0.5068088544857409/0.36774111644139856/0.12545002907286062/,0/
12,0,118563438/45617853/13546032/,52/69/558/,0.5794841931629529/0.42047442989156164/4.137694548542154E-5/,0/
2,1,111089762/28719705/8260367/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
4,1,123893959/26462752/9577754/,65/50/80/,0.323925396691867/0.4346890201466982/0.24138558316143477/,1/
6,1,126242998/45241131/10081765/,141/59/64/,0.1172208819409656/0.4597701549677227/0.42300896309131164/,1/2/
8,1,124792460/30008311/10448093/,425/50/83/,4.203483790139327E-4/0.6560714749893253/0.34350817663166083/,1/
11,1,129187917/33022328/12426129/,2471/50/146/,2.1001278573678798E-21/0.8678811564361295/0.13211884356387052/,1/
1,2,107887863/26710122/9179520/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,105721040/36493567/10815875/,70/51/50/,0.2543494064782842/0.3691702638953133/0.3764803296264025/,1/2/
4,2,113602572/35084691/9324261/,100/51/50/,0.1592547641980658/0.4162514497625599/0.42449378603937427/,1/2/
5,2,123254474/59975433/10681837/,163/59/50/,0.056015259645379116/0.4304537279083617/0.5135310124462592/,2/
7,2,108716220/47362952/7343874/,528/56/50/,4.500905852933411E-5/0.47060092975255996/0.5293540611889106/,2/
1,0,163800245/34375517/12229201/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,133267941/33564968/9280410/,50/61/54/,0.3662260975848342/0.2951738843384885/0.33860001807667717/,0/2/
4,0,149445205/44496566/10537510/,50/55/53/,0.35094042463430625/0.3181672738849806/0.3308923014807131/,0/1/2/
6,0,117061751/36760711/10483338/,50/86/69/,0.4581589404070149/0.22618060163614043/0.31566045795684466/,0/
8,0,107118507/39496760/10683667/,50/66/144/,0.5293695422566919/0.3868206950464826/0.08380976269682547/,0/
2,1,128730990/33239379/9510798/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
6,1,159335855/56329196/11677711/,74/59/74/,0.304504342420284/0.390991315159432/0.304504342420284/,1/
9,1,125723649/54094581/16688897/,66/71/124/,0.425738701503644/0.3951237139166287/0.1791375845797274/,0/1/
12,1,129953977/53184074/14465829/,215/149/105/,0.17585004254603198/0.327757206533198/0.4963927509207701/,2/
17,1,131930032/47609407/16135841/,116/85/1325/,0.4108468466402766/0.5891528310246733/3.2233504990274956E-7/,1/
2,2,112569987/29579250/9604154/,51/50/53/,0.3354191220955758/0.34206087000915686/0.3225200078952674/,0/1/2/
4,2,172076877/50883229/13185400/,57/59/53/,0.32889035179288817/0.3169320447281051/0.35417760347900673/,0/2/
6,2,148739847/34462034/10406477/,104/107/54/,0.2257855929845837/0.21379987005747855/0.5604145369579377/,2/
9,2,115767435/42195964/8998269/,505/84/54/,1.738475552675459E-4/0.3668558426643828/0.6329703097803496/,2/
12,2,121740589/37705330/7668665/,2856/333/54/,7.446594615157984E-23/0.006226299914144365/0.9937737000858556/,2/
2,0,127195785/35860567/10420194/,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
4,0,125783603/30996732/8574103/,50/56/65/,0.3796221008830457/0.3374877548477453/0.282890144269209/,0/
6,0,115133436/37728604/9762842/,50/56/141/,0.4861633012343491/0.4322039223777876/0.08163277638786343/,0/
9,0,117756800/46346385/9029372/,50/151/767/,0.8787223546601555/0.12127695639858588/6.889412585864843E-7/,0/
12,0,118155056/56709636/9567671/,50/767/4374/,0.999999215974517/7.840254828903585E-7/1.5088291176565577E-37/,0/
2,1,118497389/28488967/8758890/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
4,1,116833070/28245729/9934003/,65/56/80/,0.34017499553349584/0.3983595202655268/0.2614654842009773/,1/
7,1,129579462/33025952/11316553/,239/88/74/,0.05709962430839959/0.4275754954956773/0.5153248801959232/,2/
10,1,132644001/40327934/11875710/,1382/59/67/,1.4150287343154E-10/0.53328403817567/0.4667159616828271/,1/
13,1,166201007/62166139/12861134/,7661/82/77/,3.061118325489764E-43/0.48397984435219576/0.5160201556478042/,1/2/
2,2,110597076/27093168/8149980/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
4,2,116693907/29613323/9083595/,52/53/68/,0.3675483168595204/0.36067845676126264/0.27177322637921697/,0/1/
6,2,122709014/30924275/9182576/,79/81/55/,0.28571600379583495/0.27569192762495776/0.43859206857920735/,2/
9,2,144751714/60102344/10860325/,330/338/55/,0.007267272209040001/0.0062998376694854575/0.9864328901214745/,2/
12,2,116375332/36955603/7346285/,1844/155/55/,1.1442463519531905E-14/0.1435989687484584/0.8564010312515301/,2/
1,0,124661729/22737137/8347000/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,118543839/36854784/9563584/,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
5,0,115208923/31923146/9045281/,57/63/70/,0.3702431775814729/0.333856663810507/0.29590015860802/,0/1/
7,0,116511130/43016448/8385528/,50/124/161/,0.7419599537611826/0.17387121454567117/0.08416883169314614/,0/
10,0,113453337/42311192/8564561/,50/81/887/,0.6474486044245319/0.3525513473066739/4.826879410624962E-8/,0/
2,1,110539680/36339776/8904333/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
4,1,120348224/29352989/10078085/,80/52/50/,0.2206354952552249/0.3820424029607029/0.39732210178407207/,1/2/
6,1,123377831/53892301/20910991/,201/79/59/,0.05180997454951011/0.39580276655829055/0.5523872588921992/,2/
8,1,120519232/44710000/9552637/,648/191/71/,2.781986544448133E-4/0.15882490770970445/0.8408968936358507/,2/
11,1,111981954/54645097/8018273/,3798/1040/87/,4.848369272910262E-19/1.98052152207892E-5/0.9999801947847793/,2/
1,2,111412909/32283438/7718159/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,108660063/26785333/9932782/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,123302694/33299851/9405249/,57/70/54/,0.3514254152439174/0.27744809272701987/0.37112649202906284/,0/2/
7,2,135204696/36815739/9085216/,50/57/54/,0.3576136944153077/0.3117490184223782/0.3306372871623141/,0/2/
10,2,131101935/40534218/7296708/,141/75/54/,0.1088861087019903/0.3615146121524092/0.5295992791456006/,2/
1,0,124619366/35604166/9052309/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,115634092/32897420/9291267/,50/51/70/,0.37648032962640243/0.3691702638953133/0.2543494064782842/,0/1/
5,0,118381119/29874874/9006478/,57/59/163/,0.470166471154179/0.45423017698086005/0.07560335186496094/,0/1/
7,0,135666437/32128666/9605186/,55/114/78/,0.4970508521482147/0.1733167613077456/0.3296323865440396/,0/
10,0,134358053/51779541/14247855/,55/75/282/,0.5824000565785493/0.4074893253537331/0.01011061806771762/,0/
2,1,123427904/39819755/7921209/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
4,1,112489668/39329428/10283604/,53/53/60/,0.3474127308564841/0.3474127308564841/0.3051745382870319/,0/1/
6,1,155322482/54310118/13947238/,63/59/62/,0.32407080256530085/0.34641195389294516/0.3295172435417541/,0/1/2/
8,1,113162757/32814994/11169578/,131/66/110/,0.1997422612452136/0.5269876403529008/0.27327009840188543/,1/
11,1,161709716/58162785/14757817/,665/66/96/,7.991878115170875E-5/0.610058047118131/0.38986203410071724/,1/
1,2,104085872/34422700/8722486/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,138967175/48934504/9594045/,70/51/50/,0.2543494064782842/0.3691702638953133/0.3764803296264025/,1/2/
4,2,144045057/37901883/8063384/,100/55/50/,0.1644174247254548/0.39732771072462925/0.4382548645499159/,1/2/
6,2,115863174/37148593/7327625/,289/55/50/,0.004813033558858727/0.4732211642746697/0.5219658021664716/,1/2/
8,2,107381691/46903444/5785082/,972/95/50/,9.959706577188271E-9/0.2926904261594899/0.7073095638808035/,2/
2,0,109042250/25227515/10077798/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
4,0,114089233/27837939/10775626/,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
6,0,179791846/41129055/12781514/,100/74/69/,0.2495661197284658/0.3618220297616536/0.3886118505098806/,1/2/
8,0,127046968/35892054/9021821/,55/63/144/,0.4828703611308548/0.41858964450872715/0.09853999436041803/,0/
11,0,116622918/37473645/10005262/,55/126/710/,0.7803706365771127/0.21962286801343378/6.495409453507127E-6/,0/
2,1,145187407/36924839/11564561/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,1,173870210/51640658/14322555/,53/53/60/,0.3474127308564841/0.3474127308564841/0.3051745382870319/,0/1/
6,1,127458437/28110372/12377360/,81/53/110/,0.30637113390901577/0.5145618395123782/0.17906702657860601/,1/
9,1,121765584/26001508/12843834/,338/60/101/,0.006895980604305779/0.6574151918394969/0.3356888275561973/,1/
12,1,128924428/24190378/14688858/,1869/60/134/,1.0177624228408246E-13/0.7708496048460451/0.2291503951538531/,1/
2,2,163432928/49222378/13558717/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,164806673/46464468/10762614/,65/56/53/,0.2915274019244746/0.34439893189914644/0.364073666176379/,1/2/
6,2,157363957/42983264/12983208/,141/100/53/,0.12137870217782679/0.2593490109935351/0.6192722868286381/,2/
8,2,125765396/36162433/8645320/,425/63/53/,5.562568158972226E-4/0.4535831078022869/0.5458606353818158/,2/
11,2,150434503/45534049/14790597/,2471/63/71/,2.4262516743084506E-17/0.5312093733737563/0.46879062662624377/,1/
2,0,134695288/41043398/10276018/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,143347171/76553474/18207498/,100/56/50/,0.1656957435941175/0.3926420312092903/0.44166222519659226/,2/
6,0,168586716/61832797/11437566/,60/61/59/,0.33330247127901064/0.3277934659911065/0.33890406272988294/,0/1/2/
8,0,142819902/70447310/11513010/,60/108/120/,0.5466809287486158/0.24888229530466546/0.2044367759467186/,0/
11,0,136737130/59373688/9991528/,60/475/630/,0.9988038372775888/0.00110880151052814/8.736121188289494E-5/,0/
2,1,124597148/27374424/11411922/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
4,1,121981326/27651915/9773383/,56/57/53/,0.329079472130988/0.32304148764829155/0.34787904022072047/,0/1/2/
6,1,117558685/39410898/9631700/,100/104/63/,0.2686651189669226/0.2523875222798636/0.4789473587532138/,2/
9,1,173987009/32619599/11170075/,494/51/66/,1.1407816810947523E-4/0.5715542411267829/0.4283316807051076/,1/
12,1,113897130/36363193/15276100/,2817/104/215/,4.4580618688690285E-12/0.7421441630967361/0.2578558368988058/,1/
2,2,140284415/25775002/8453425/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,130939207/31726156/9430179/,59/52/52/,0.30465616177197874/0.3476719191140106/0.3476719191140106/,1/2/
7,2,125687248/42056328/14991093/,171/57/57/,0.06545698649927598/0.46727150675036205/0.46727150675036205/,1/2/
10,2,150051767/50387387/13570612/,921/87/75/,7.898009682085286E-6/0.4606044830011149/0.539387618989203/,2/
13,2,128023220/52346658/12071372/,5066/107/67/,7.605940873327007E-33/0.3570398621399169/0.6429601378600832/,2/
2,0,128328599/30374423/9259137/,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
4,0,115736597/34324249/9370714/,53/54/57/,0.3436125247376396/0.337307886289696/0.3190795889726644/,0/1/2/
6,0,118575637/52995436/11456846/,81/59/104/,0.3200509487467484/0.46180691213572606/0.21814213911752559/,1/
9,0,131318560/47833553/9752613/,73/161/505/,0.7648867018196218/0.2328835472633716/0.0022297509170065757/,0/
12,0,130499910/58613936/9842665/,73/158/2856/,0.7592640005522476/0.24073599944775229/3.526947399726754E-17/,0/
1,1,114335175/23858772/8870087/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,1,118158533/29040541/9870711/,51/52/54/,0.34189281269228405/0.335380767420158/0.322726419887558/,0/1/2/
5,1,121851763/31178405/10791845/,65/60/53/,0.29887650099968793/0.3278719187556717/0.37325158024464045/,2/
7,1,122612388/37332126/11377573/,127/52/86/,0.13727971251714075/0.5651633934158873/0.29755689406697194/,1/
9,1,127201957/33515912/11612228/,353/52/217/,0.00326006260002223/0.9543129721273264/0.04242696527265145/,1/
1,2,115878301/30436181/8854925/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
3,2,112055397/42637766/9249083/,70/61/50/,0.27224446834348776/0.3247874705155017/0.4029680611410105/,2/
5,2,114085031/48506616/9274229/,163/120/50/,0.08005543722038488/0.18602045017392507/0.7339241126056901/,2/
7,2,109229899/49077039/9955954/,528/60/56/,1.311055573996831E-4/0.4824000828786021/0.5174688115639983/,1/2/
10,2,121189695/57364011/7066616/,3221/174/57/,1.7957625817828653E-24/0.11740453956095952/0.8825954604390405/,2/
2,0,113608368/26327196/8097758/,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
4,0,119806782/26747434/7441687/,50/53/80/,0.40029148956364274/0.3774240952232226/0.2222844152131346/,0/1/
6,0,128255041/34246954/8775052/,50/81/201/,0.6264477372044862/0.34111586967580243/0.03243639311971134/,0/
8,0,124503576/41190049/7965398/,50/196/648/,0.9459665312082138/0.05402582057690269/7.648214883583221E-6/,0/
11,0,148019176/38067418/8329887/,65/1058/3798/,0.9999997076911352/2.923088647357408E-7/2.7292339677719215E-25/,0/
2,1,117366348/28755647/9455340/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,1,118971472/38458089/8901108/,58/50/163/,0.4352672615192594/0.5091908931095626/0.05554184537117803/,1/
8,1,123724753/42153874/11391736/,74/57/78/,0.30544234154846645/0.4094703414311435/0.28508731702039/,1/
12,1,125689586/43943492/12862503/,65/66/125/,0.41878624627772787/0.4124888283074597/0.16872492541481243/,0/1/
16,1,128369781/37925481/17530893/,419/66/870/,0.005124101250518016/0.9948697860582526/6.112691229452111E-6/,1/
2,2,158702636/43977912/10568771/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
6,2,168128995/58195588/13730581/,289/52/56/,0.005894513783028373/0.515800552315777/0.47830493390119455/,1/2/
9,2,169547994/70109038/14841565/,78/67/56/,0.27145185103958946/0.329233503317792/0.3993146456426185/,2/
12,2,171942062/47914456/11672354/,255/218/56/,0.027979778448239456/0.05354941422569926/0.9184708073260612/,2/
17,2,131904405/60403755/14405973/,3535/97/232/,4.640538840949314E-16/0.7985973953863992/0.20140260461360032/,1/
2,0,114782637/28575643/11050089/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,0,119593543/31265352/9655015/,52/65/53/,0.36182172768268556/0.2831193688285429/0.3550589034887715/,0/2/
7,0,116026791/39223679/20377679/,52/65/120/,0.4855117804074873/0.37990473846926953/0.13458348112324311/,0/
10,0,119932645/42081750/11392086/,52/60/596/,0.5376542869693343/0.4623269700353413/1.8742995324475614E-5/,0/
13,0,110366603/38425812/12118119/,52/128/3279/,0.8075179317873069/0.19248206821269315/2.913091942860854E-27/,0/
1,1,107779254/24458538/7311650/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,1,117333005/27824587/7362121/,50/52/70/,0.3791984725154459/0.3646157487547968/0.2561857787297573/,0/1/
4,1,108889206/37569538/9250068/,56/59/56/,0.3391291085794773/0.3217417828410454/0.3391291085794773/,0/1/2/
6,1,121032924/34998163/7624697/,63/68/88/,0.3843961813065169/0.3555083520861733/0.2600954666073098/,0/1/
8,1,160497335/48327502/9160227/,131/56/78/,0.13770771426076728/0.5133320465817155/0.34896023915751734/,1/
2,2,105646371/27300219/6090452/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
6,2,150701521/57450599/7689875/,57/50/65/,0.33311770693944776/0.3821261553817307/0.28475613767882135/,1/
9,2,267912266/54458959/9749437/,74/56/135/,0.36842048889703966/0.5052303138900843/0.12634919721287605/,1/
12,2,135788852/58669854/33018082/,298/181/80/,0.05002203044421344/0.21206820862392137/0.7379097609318653/,2/
17,2,145622393/67000153/11603590/,4816/123/111/,3.001698155411027E-19/0.4732398804219287/0.5267601195780712/,2/
1,0,119431033/48114367/10588139/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,0,126168637/39912460/9918607/,52/56/53/,0.34380625221242583/0.3188135918059423/0.33738015598163174/,0/1/2/
5,0,114427557/43968400/14231160/,52/93/77/,0.4795477612718567/0.22124232413456332/0.29920991459358/,0/
7,0,150261216/50880577/10834156/,58/247/176/,0.8503693897837714/0.034545627994096384/0.11508498222213222/,0/
10,0,130050624/54325831/10765299/,58/151/938/,0.828675549969652/0.17132417411750647/2.759128414555749E-7/,0/
2,1,110551517/26049865/9923203/,53/53/50/,0.3267345947460887/0.3267345947460887/0.3465308105078227/,0/1/2/
4,1,177023447/41007275/31490418/,59/52/53/,0.3066488733442035/0.3499459904885282/0.34340513616726825/,1/2/
6,1,157570442/50553133/13981939/,107/79/63/,0.22038238348847153/0.3413349128321514/0.4382827036793771/,2/
8,1,125755624/31648511/14329242/,68/52/131/,0.37635986632492735/0.5089921374675175/0.11464799620755507/,1/
11,1,210404744/19052446/15193258/,87/52/665/,0.3406527183977349/0.6593410292457268/6.252356538492042E-6/,1/
2,2,124458094/23940034/9633726/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,2,163626243/39457467/16357675/,65/65/53/,0.30780132912346997/0.30780132912346997/0.38439734175306/,2/
6,2,105384299/32919271/13469511/,141/141/57/,0.15985240762071692/0.15985240762071692/0.6802951847585662/,2/
8,2,112416719/41479137/12628842/,425/425/57/,0.0017496613119929397/0.0017496613119929397/0.9965006773760142/,2/
11,2,111840071/45266745/15326963/,2471/70/131/,1.4459151236862836E-15/0.7024840646817546/0.29751593531824383/,1/
1,0,183114285/53499770/11683309/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,116451912/27943071/7593835/,54/61/70/,0.3805063344190444/0.33503335616481644/0.28446030941613903/,0/
5,0,249544194/30360579/6829915/,50/120/163/,0.73392411260569/0.18602045017392502/0.08005543722038487/,0/
7,0,121582154/40255770/7030133/,50/357/528/,0.9974906636379071/0.002424523343824372/8.48130182685437E-5/,0/
9,0,119716600/30364833/7184638/,50/1177/1779/,0.9999999997471013/2.528969010616597E-10/1.890451350489921E-15/,0/
1,1,132903832/38512782/8277447/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,1,112631422/28715601/11149892/,51/56/61/,0.36584778309637084/0.33230841799671673/0.3018437989069123/,0/1/
5,1,111356380/34839243/8907240/,59/93/120/,0.5183461901632145/0.2941167134674589/0.18753709636932656/,0/
7,1,131825453/29808055/8485900/,51/247/357/,0.9747997512820334/0.0224884377054819/0.002711811012484533/,0/
10,1,138022965/42886090/8666688/,51/85/2125/,0.6578766604998916/0.34212333950010837/3.136722540834836E-18/,0/
1,2,102967270/27833001/9655921/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,121421120/34191361/17753908/,56/61/52/,0.33463099117601175/0.30450538849131964/0.3608636203326685/,0/2/
5,2,115753453/37312260/9245712/,93/59/52/,0.19736056453138212/0.37485593041553356/0.4277835050530844/,2/
7,2,114175468/39895404/10342607/,247/51/52/,0.011511746707873919/0.49899632756266643/0.4894919257294597/,1/2/
9,2,113089642/32646664/11357132/,784/51/66/,4.3174267609503444E-7/0.5716192036340321/0.4283803646232918/,1/
2,0,105353279/28612318/9255121/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
4,0,120082079/25118691/8004246/,57/56/65/,0.3464100940665345/0.35254108752975183/0.3010488184037137/,0/1/
6,0,159746239/56015246/16296564/,51/50/141/,0.45640458075443224/0.46544200281026493/0.07815341643530282/,0/1/
8,0,120354502/35877707/10721692/,51/50/425/,0.49493808716236287/0.5047385242609543/3.233885766827902E-4/,0/1/
11,0,118856310/29562517/9932941/,51/97/2471/,0.707777728391495/0.29222227160850495/4.3501061055550396E-21/,0/
2,1,111881064/33003562/9100966/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
4,1,121702709/33390324/8644846/,53/52/65/,0.3550589034887715/0.36182172768268556/0.2831193688285429/,0/1/
6,1,121977845/30483975/10316002/,53/69/141/,0.5155783989767927/0.3833671242288312/0.10105447679437618/,0/
8,1,115137954/39580263/10172947/,53/70/425/,0.5777197485602442/0.4216915287384196/5.887227013361788E-4/,0/
11,1,111678621/36546662/11349989/,161/70/2471/,0.21726266155750332/0.7827373384424949/1.6110995429350806E-15/,1/
2,2,114743969/32193624/8269865/,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
4,2,110513811/35407498/9282563/,50/53/53/,0.3465308105078227/0.3267345947460887/0.3267345947460887/,0/1/2/
7,2,128877155/40943757/13335640/,68/65/58/,0.3089409339380926/0.3250560288553026/0.3660030372066048/,2/
10,2,125261037/38350731/14577454/,247/237/77/,0.09108665174916174/0.10354604558727608/0.8053673026635622/,2/
13,2,120050335/27271416/13715651/,1331/70/96/,1.1427059021093365E-8/0.5905397584557445/0.40946023011719634/,1/
