Real_Goal,Time,Cost,Prob,Results
1,148487495,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,180204000,68/68/68/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,191908518,146/146/146/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,193171000,437/78/437/,0.010406380036315116/0.9791872399273699/0.010406380036315116/,1/
2,151898328,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,178553666,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,168636004,163/163/163/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,188829520,528/528/68/,0.0012694028314381989/0.0012694028314381989/0.9974611943371237/,2/
2,192030629,1779/86/75/,9.815750800936394E-11/0.46387882522144375/0.5361211746803988/,2/
0,163985142,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,165379786,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,209808414,80/80/80/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,195117154,201/201/201/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,217325019,77/648/648/,0.9986781042654781/6.609478672609722E-4/6.609478672609722E-4/,0/
1,139560744,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,170599525,56/61/70/,0.37061167340638174/0.33948695217216585/0.2899013744214525/,0/1/
1,187700616,68/80/100/,0.40497645733836773/0.340330053357161/0.2546934893044713/,0/
1,169527584,93/120/163/,0.4493933774743003/0.33719607319043804/0.21341054933526163/,0/
1,214359534,247/357/528/,0.5092168215660438/0.3267925331425165/0.16399064529143972/,0/
2,145923603,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,166640062,70/70/54/,0.29961263311727326/0.29961263311727326/0.4007747337654535/,2/
2,152711096,100/100/65/,0.27031065507642865/0.27031065507642865/0.4593786898471428/,2/
2,178949002,289/289/64/,0.0295281722455285/0.0295281722455285/0.9409436555089431/,2/
2,207667596,972/972/83/,2.5333472788233262E-5/2.5333472788233262E-5/0.9999493330544235/,2/
0,157900929,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,161058858,52/70/70/,0.412527991275116/0.29373600436244207/0.29373600436244207/,0/
0,157360325,52/100/100/,0.5529292503639166/0.22353537481804173/0.22353537481804173/,0/
0,207175725,52/163/163/,0.802373042926374/0.09881347853681303/0.09881347853681303/,0/
0,183609697,83/65/528/,0.43201737053226485/0.5674729424566557/5.096870110792977E-4/,1/
1,153366334,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,150228274,54/70/70/,0.4007747337654535/0.29961263311727326/0.29961263311727326/,0/
1,158746740,65/100/100/,0.45937868984714275/0.2703106550764286/0.2703106550764286/,0/
1,188650274,141/289/289/,0.5864008520710773/0.20679957396446133/0.20679957396446133/,0/
1,190475041,425/972/89/,0.023353265719378485/5.355527697783273E-5/0.9765931790036437/,2/
2,166961679,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,175565826,70/70/54/,0.29961263311727326/0.29961263311727326/0.4007747337654535/,2/
2,183494262,100/100/53/,0.22790490137079322/0.22790490137079322/0.5441901972584136/,2/
2,186123710,163/163/62/,0.14349711288266837/0.14349711288266837/0.7130057742346632/,2/
2,207816582,528/528/120/,0.03211937836928759/0.03211937836928759/0.9357612432614248/,2/
0,155454708,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,187276657,61/70/61/,0.3490544204330146/0.30189115913397097/0.3490544204330146/,0/2/
0,184016708,80/100/80/,0.3595559653264189/0.28088806934716204/0.3595559653264189/,0/2/
0,197518025,120/59/120/,0.2099091311977885/0.580181737604423/0.2099091311977885/,1/
0,200944342,60/65/77/,0.37340215407340377/0.3440162128998323/0.2825816330267639/,0/1/
1,140932692,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,158474007,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
1,164058334,100/80/100/,0.30487168320885744/0.39025663358228513/0.30487168320885744/,1/
1,172397358,163/120/163/,0.29182500538453293/0.4163499892309342/0.29182500538453293/,1/
1,179658108,71/357/77/,0.5157627532914842/0.009712606268844142/0.4745246404396717/,0/2/
2,144924282,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,155387363,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
2,363145588,77/77/59/,0.2985200444085617/0.2985200444085617/0.40295991118287655/,2/
2,333968317,176/176/62/,0.12334200001751981/0.12334200001751981/0.7533159999649605/,2/
2,194247550,528/528/70/,0.001574436157877629/0.001574436157877629/0.9968511276842448/,2/
0,157866162,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,186656218,56/54/70/,0.3555806271695542/0.36874880215060585/0.2756705706798399/,0/1/
0,163815136,68/65/100/,0.37561592657121373/0.39308335747067935/0.23130071595810697/,0/1/
0,195698612,146/141/289/,0.41646947418401764/0.4313951257669201/0.1521354000490622/,0/1/
0,239537153,437/78/93/,0.005783108715119036/0.5441610090344632/0.45005588225041776/,1/
1,161104814,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,172800973,61/70/56/,0.3394869521721658/0.28990137442145236/0.3706116734063816/,0/2/
1,174008347,80/100/68/,0.340330053357161/0.2546934893044713/0.40497645733836773/,2/
1,206551948,201/289/146/,0.3329655695678405/0.18298416776645102/0.48405026266570844/,2/
1,191443595,648/972/437/,0.32298430955970175/0.15414253363250224/0.5228731568077961/,2/
2,153022552,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,164112336,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
2,171652852,100/100/59/,0.25122672105772026/0.25122672105772026/0.49754655788455954/,2/
2,171823562,163/163/74/,0.18953240892483195/0.18953240892483195/0.620935182150336/,2/
2,196029112,528/528/171/,0.10030916935426046/0.10030916935426046/0.7993816612914791/,2/
0,154184256,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,172711012,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,176875512,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,202353769,289/289/289/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,195149021,78/972/78/,0.4999969572722016/6.0854555966735435E-6/0.4999969572722016/,0/2/
1,168834416,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,169904864,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,171053968,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,204204190,289/289/289/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,180358903,972/972/67/,1.6597777518733628E-6/1.6597777518733628E-6/0.9999966804444962/,2/
2,159508009,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,167622384,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
2,220419665,163/163/70/,0.1752648151951823/0.1752648151951823/0.6494703696096354/,2/
2,198706364,528/528/68/,0.0012694028314381989/0.0012694028314381989/0.9974611943371237/,2/
2,201360925,1779/1779/76/,2.481759569828346E-10/2.481759569828346E-10/0.999999999503648/,2/
0,158158182,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,193422680,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
0,176190933,80/100/100/,0.39025663358228513/0.30487168320885744/0.30487168320885744/,0/
0,184124423,120/163/163/,0.4163499892309342/0.29182500538453293/0.29182500538453293/,0/
0,210595938,357/528/528/,0.44633412773670295/0.2768329361316486/0.2768329361316486/,0/
1,161964884,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,190062993,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
1,194211704,120/163/163/,0.4163499892309342/0.29182500538453293/0.29182500538453293/,0/
1,187687135,357/80/68/,0.008175758508859723/0.4528976899887835/0.5389265515023568/,2/
1,199840366,1177/93/84/,1.3703674617743214E-6/0.4735534654349942/0.5264451641975441/,2/
2,152297178,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,162951824,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,176680892,66/163/163/,0.6801832373447055/0.1599083813276472/0.1599083813276472/,0/
2,183080164,131/528/528/,0.9100649786105359/0.04496751069473205/0.04496751069473205/,0/
2,183989968,630/3221/135/,0.025588120629110173/1.3617263483817076E-10/0.9744118792347172/,2/
0,173375571,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,201344548,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,183127731,80/80/80/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,184152560,120/120/120/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,198704162,71/357/71/,0.49533603017937816/0.00932793964124364/0.49533603017937816/,0/2/
1,185660747,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,155193543,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
1,218911921,100/80/100/,0.30487168320885744/0.39025663358228513/0.30487168320885744/,1/
1,205723961,163/120/163/,0.29182500538453293/0.4163499892309342/0.29182500538453293/,1/
1,189044510,528/357/83/,0.004795746634503222/0.036724484785720435/0.9584797685797763/,2/
2,152066050,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,196425044,53/70/70/,0.40652917305207875/0.2967354134739606/0.2967354134739606/,0/
2,187542854,77/163/163/,0.6009480594457822/0.19952597027710886/0.19952597027710886/,0/
2,198789736,176/528/78/,0.22376491632640938/0.002598410254767037/0.7736366734188236/,2/
2,225424736,528/1779/171/,0.1114843084889659/7.735330585227675E-5/0.8884383382051818/,2/
0,152409950,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,181559839,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
0,166502219,80/100/100/,0.39025663358228513/0.30487168320885744/0.30487168320885744/,0/
0,187845254,120/163/163/,0.4163499892309342/0.29182500538453293/0.29182500538453293/,0/
0,179737534,68/71/528/,0.5105359294998076/0.48881434521951234/6.497252806798925E-4/,0/1/
1,154798653,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,185554332,528/528/528/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,189909396,92/5758/5758/,1.0/3.473165159946964E-27/3.473165159946964E-27/,0/
1,239222484,209/209/136/,0.2699947606335722/0.2699947606335722/0.4600104787328556/,2/
1,302187812,202/240/484/,0.48110036251354815/0.39896902567460046/0.11993061181185148/,0/
2,156847743,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,171661786,70/53/70/,0.2967354134739606/0.40652917305207875/0.2967354134739606/,1/
2,184353234,163/77/57/,0.0860293618061656/0.3789662970067204/0.5350043411871139/,2/
2,199269301,528/176/95/,0.007628871018756094/0.2984512297100376/0.6939198992712062/,2/
2,216783658,3221/938/137/,1.9640623522376748E-10/0.0030053606184139107/0.9969946391851798/,2/
0,149869312,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,189527013,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
0,188967182,80/100/100/,0.39025663358228513/0.30487168320885744/0.30487168320885744/,0/
0,207319593,201/289/289/,0.43597747334505754/0.28201126332747123/0.28201126332747123/,0/
0,241271673,65/75/972/,0.5378061779066701/0.46219324350886265/5.785844671910528E-7/,0/
1,162749950,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,168961852,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
1,204051203,100/68/100/,0.2785473251569826/0.44290534968603473/0.2785473251569826/,1/
1,221367347,163/93/163/,0.24355971642265864/0.5128805671546827/0.24355971642265864/,1/
1,189075216,528/247/528/,0.195880333354441/0.6082393332911181/0.195880333354441/,1/
2,167077419,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,166913160,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,172279100,100/100/55/,0.2362109775390895/0.2362109775390895/0.527578044921821/,2/
2,199652561,289/289/62/,0.025830045989644366/0.025830045989644366/0.9483399080207112/,2/
2,202866784,972/972/86/,3.777044687899471E-5/3.777044687899471E-5/0.9999244591062421/,2/
0,148093359,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,169735345,70/61/54/,0.2844603094161391/0.3350333561648165/0.3805063344190445/,2/
0,195966229,163/120/90/,0.2068474423354055/0.33179224352723435/0.46136031413736006/,2/
0,226123859,528/71/239/,0.0015942189633607181/0.9101470322713394/0.08825874876529997/,1/
0,209958301,105/135/83/,0.3334361070925413/0.2332960871019241/0.43326780580553464/,2/
1,186119498,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,151310039,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,151720022,289/74/60/,0.012880694180145914/0.4371689698824938/0.5499503359373603/,2/
1,218735294,972/154/67/,1.2985291329743695E-6/0.21765008824887605/0.782348613221991/,2/
1,277401944,5758/744/208/,2.7233528415802438E-12/0.071452190993282/0.9285478090039946/,2/
2,148692023,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,148597071,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,199555249,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,225836075,289/289/72/,0.0464193978133946/0.0464193978133946/0.9071612043732108/,2/
2,199754621,78/78/93/,0.35372388599803956/0.35372388599803956/0.2925522280039208/,0/1/
0,189825638,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,225339892,86/59/528/,0.3892649816381061/0.6104890140876486/2.4600427424519613E-4/,1/
0,235581174,665/78/5758/,5.926108976754994E-4/0.9994073891023244/5.950028515299473E-32/,1/
0,232247607,155/286/155/,0.411214437386642/0.17757112522671592/0.411214437386642/,0/2/
0,286061610,2510/799/2510/,0.09533960950133635/0.8093207809973273/0.09533960950133635/,1/
1,163567404,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,153664457,56/61/70/,0.37061167340638174/0.33948695217216585/0.2899013744214525/,0/1/
1,177485179,68/80/100/,0.40497645733836773/0.340330053357161/0.2546934893044713/,0/
1,180514789,93/120/163/,0.4493933774743003/0.33719607319043804/0.21341054933526163/,0/
1,193356085,69/357/83/,0.5449388275233388/0.00890299583704567/0.44615817663961554/,0/
2,137534527,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,157501694,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
2,160877549,68/68/57/,0.3116398072343937/0.3116398072343937/0.37672038553121256/,2/
2,165903066,93/93/72/,0.30000130074759823/0.30000130074759823/0.3999973985048035/,2/
2,207974792,247/247/66/,0.05916474691039146/0.05916474691039146/0.881670506179217/,2/
0,184966462,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,194316151,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,188855946,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,229823466,163/54/163/,0.10803892129683644/0.7839221574063271/0.10803892129683644/,1/
0,221048264,68/63/83/,0.34815027016255085/0.3764401977787505/0.2754095320586987/,0/1/
1,148955583,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,152266254,53/61/70/,0.3857686266149734/0.3326495816910475/0.2815817916939791/,0/
1,206283199,77/120/163/,0.5240460449666113/0.3019608886637683/0.17399306636962034/,0/
1,219224914,176/357/528/,0.6682114891255138/0.24032828764642694/0.09146022322805925/,0/
1,204055036,528/1177/1779/,0.7208863705376245/0.2113759760575771/0.06773765340479834/,0/
2,162062419,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,162755451,70/56/61/,0.28990137442145236/0.3706116734063816/0.3394869521721658/,1/2/
2,178680740,100/68/80/,0.2546934893044713/0.40497645733836773/0.340330053357161/,1/
2,200970363,289/146/201/,0.18298416776645102/0.48405026266570844/0.3329655695678405/,1/
2,211572918,972/437/648/,0.15414253363250222/0.522873156807796/0.3229843095597017/,1/
0,139191690,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,165597927,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
0,183687981,80/100/100/,0.39025663358228513/0.30487168320885744/0.30487168320885744/,0/
0,165111644,120/163/163/,0.4163499892309342/0.29182500538453293/0.29182500538453293/,0/
0,196366169,357/528/528/,0.44633412773670295/0.2768329361316486/0.2768329361316486/,0/
1,162702866,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,195263695,70/163/163/,0.6494703696096354/0.1752648151951823/0.1752648151951823/,0/
1,192108520,161/528/528/,0.8281090975016083/0.08594545124919578/0.08594545124919578/,0/
1,200836057,887/3221/3221/,0.8738273046693653/0.06308634766531736/0.06308634766531736/,0/
1,249860492,8613/101/158/,3.641496626394776E-37/0.6361802840137801/0.36381971598621987/,1/
2,171656308,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,187781651,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,180318290,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,199040897,163/163/163/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,228526236,528/528/71/,0.0017454911315499492/0.0017454911315499492/0.9965090177369/,2/
0,182492702,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,174132277,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,199856422,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,186944578,163/163/163/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,197414944,528/528/528/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,142081022,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,161065225,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,190979043,68/68/68/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,190011890,146/146/146/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,228867782,63/71/437/,0.5303928755474314/0.46807006982354504/0.0015370546290235355/,0/
2,166588800,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,174865478,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,181011023,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,194290450,163/163/59/,0.13055703860480092/0.13055703860480092/0.7388859227903982/,2/
2,197807864,528/528/99/,0.013339297155299476/0.013339297155299476/0.9733214056894011/,2/
0,175194074,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,169123210,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,186107336,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,182919343,289/289/289/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,185659993,75/93/972/,0.5589329513056379/0.44106286517342247/4.183520939496643E-6/,0/
1,145148883,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,164817298,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,171667406,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,181661304,163/163/163/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,173958614,71/71/83/,0.3513108801140919/0.3513108801140919/0.2973782397718162/,0/1/
2,178937955,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,200926199,56/70/52/,0.35133944047038046/0.26977866933700456/0.3788818901926149/,0/2/
2,193028507,68/100/59/,0.36383740533691744/0.21344383835724168/0.4227187563058409/,2/
2,186160008,93/163/74/,0.37291818001543525/0.14664661393427544/0.4804352060502894/,2/
2,238317360,247/528/67/,0.06610033940085733/0.0010605853156752342/0.9328390752834674/,2/
0,150894498,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,166425202,53/56/56/,0.34579115857101506/0.32710442071449247/0.32710442071449247/,0/1/2/
0,171700766,61/70/70/,0.36633182396902075/0.3168340880154897/0.3168340880154897/,0/
0,173293272,60/163/163/,0.7301487520398606/0.13492562398006971/0.13492562398006971/,0/
0,209022310,65/289/289/,0.9370733744609169/0.03146331276954155/0.03146331276954155/,0/
1,152881591,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,166652002,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,178911532,100/100/54/,0.2321284794141085/0.2321284794141085/0.535743041171783/,2/
1,181127930,289/289/83/,0.07344316522112732/0.07344316522112732/0.8531136695577454/,2/
1,184536153,972/972/77/,1.0392982278063028E-5/1.0392982278063028E-5/0.9999792140354439/,2/
2,154606468,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,148172208,61/56/70/,0.33948695217216585/0.37061167340638174/0.2899013744214525/,0/1/
2,165841239,80/68/100/,0.340330053357161/0.40497645733836773/0.2546934893044713/,1/
2,179052104,201/146/63/,0.08333079198880902/0.1968010131244175/0.7198681948867734/,2/
2,186754810,648/437/81/,9.794224330893061E-4/0.01283760169146884/0.9861829758754418/,2/
0,150607850,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,190403311,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
