Real_Goal,Time,Cost,Prob,Results
1,168061169,104/201/104/,0.41718749720305903/0.16562500559388185/0.41718749720305903/,0/2/
1,151814969,285/648/285/,0.43839503540162733/0.12320992919674534/0.43839503540162733/,0/2/
2,152143824,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,168136740,100/104/66/,0.2775374854741122/0.2614529945822485/0.4610095199436392/,2/
2,169533206,74/79/85/,0.35725912264924686/0.3342184047046378/0.3085224726461153/,0/1/
2,178787979,122/79/138/,0.28324977344744817/0.4848449262287548/0.23190530032379703/,1/
2,173199759,2664/1576/161/,1.949001634913718E-7/1.6089975786116192E-4/0.9998389053419754/,2/
0,138225484,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,163802613,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
0,143259053,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
0,151180026,50/50/80/,0.3913425061532677/0.3913425061532677/0.2173149876934646/,0/1/
0,161237292,50/50/120/,0.44376202508019946/0.44376202508019946/0.11247594983960107/,0/1/
1,141775901,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
1,151884202,57/57/59/,0.3371424818647246/0.3371424818647246/0.32571503627055076/,0/1/2/
1,167875611,68/61/59/,0.3043603551642819/0.34202336207691353/0.35361628275880475/,1/2/
1,155219166,55/117/171/,0.6865738528597767/0.22691396596890484/0.08651218117131852/,0/
1,181831125,55/80/1519/,0.6097897600467421/0.3902102399505571/2.7007322398539525E-12/,0/
2,137964830,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,164519828,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
2,155622852,90/50/50/,0.1858112407950745/0.40709437960246275/0.40709437960246275/,1/2/
2,146925997,239/55/50/,0.012727125275771883/0.4694579360344055/0.5178149386898226/,1/2/
2,154773102,767/55/50/,4.112138286203446E-7/0.4755096134064682/0.5244899753797031/,1/2/
0,148985836,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,172089471,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,156841087,50/50/54/,0.34193113375379486/0.34193113375379486/0.31613773249241023/,0/1/2/
0,135805315,57/57/90/,0.3896947912691434/0.3896947912691434/0.2206104174617132/,0/1/
0,163942609,50/57/141/,0.4902777330086436/0.4273986270847096/0.08232363990664679/,0/
1,126474388,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,189294058,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
1,157422692,72/59/56/,0.2793114985354384/0.35086369568470405/0.36982480577985744/,1/2/
1,175294773,75/75/62/,0.3096759136655046/0.3096759136655046/0.38064817266899076/,2/
1,194239388,272/84/95/,0.055080813146836424/0.5029879143371176/0.44193127251604597/,1/
2,141170780,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,156929692,50/51/52/,0.3398902195241536/0.33329061882644523/0.32681916164940117/,0/1/2/
2,146957356,50/51/74/,0.3838450565530541/0.3763919909526789/0.2397629524942669/,0/1/
2,203878714,50/51/171/,0.4822005583159506/0.47283773773949334/0.04496170394455599/,0/1/
2,170243039,50/51/517/,0.5048749121918376/0.4950718268679307/5.326094023164665E-5/,0/1/
0,144273458,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,162994412,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,151965536,50/50/54/,0.34193113375379486/0.34193113375379486/0.31613773249241023/,0/1/2/
0,144472078,50/50/90/,0.40709437960246275/0.40709437960246275/0.1858112407950745/,0/1/
0,144793296,50/50/55/,0.3440430080390076/0.3440430080390076/0.3119139839219848/,0/1/2/
1,140364284,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
1,140547689,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
1,143184730,60/50/66/,0.3219956426100868/0.39174708669240405/0.2862572706975092/,1/
1,168698859,75/50/71/,0.26923513835008317/0.43956306369745674/0.29120179795246015/,1/
1,147841727,75/68/287/,0.464450774911821/0.5140419380403388/0.021507287047840117/,0/1/
2,136715617,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,142177206,56/56/52/,0.3248448444577082/0.3248448444577082/0.3503103110845835/,0/1/2/
2,163120728,68/51/52/,0.2668817961425424/0.3700836000588248/0.3630346037986327/,1/2/
2,155306617,93/51/52/,0.18373113428378438/0.4120586814659514/0.4042101842502642/,1/2/
2,153066687,58/51/52/,0.30614728381422124/0.35026208565754596/0.3435906305282328/,1/2/
0,179453775,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,147012091,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
0,169679038,51/50/68/,0.365452643329262/0.37268909519336646/0.2618582614773716/,0/1/
0,145842530,51/50/146/,0.45976013355082446/0.4688640000468105/0.0713758664023649/,0/1/
0,183786355,86/83/437/,0.4874054244314313/0.5051273401316467/0.007467235436922022/,0/1/
1,129463981,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,153776606,54/50/53/,0.32243602060134285/0.34874329368426776/0.32882068571438944/,0/1/2/
1,178455279,53/53/55/,0.33742284828204316/0.33742284828204316/0.3251543034359136/,0/1/2/
1,155999462,53/53/55/,0.33742284828204316/0.33742284828204316/0.3251543034359136/,0/1/2/
1,146963510,53/62/90/,0.4254452665262166/0.3601316430556588/0.21442309041812455/,0/
2,142317818,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,146196153,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
2,184908700,65/50/50/,0.2714526638004373/0.36427366809978134/0.36427366809978134/,1/2/
2,154450815,141/50/59/,0.08369935114097034/0.4984707694924958/0.4178298793665338/,1/
2,157674303,63/50/56/,0.29091284626564684/0.3753750598442043/0.3337120938901489/,1/
0,134592393,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,151980437,65/52/65/,0.3050656497094619/0.3898687005810762/0.3050656497094619/,1/
0,142657678,52/52/57/,0.34364572196149934/0.34364572196149934/0.3127085560770012/,0/1/2/
0,152049650,52/59/63/,0.37190623699871705/0.32589208525044516/0.3022016777508378/,0/
0,176837025,106/69/205/,0.34018162152177367/0.5771205005646415/0.08269787791358485/,1/
1,149204546,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,145602908,53/51/53/,0.32903279161733134/0.3419344167653373/0.32903279161733134/,0/1/2/
1,162154432,54/51/54/,0.32686265350037963/0.34627469299924085/0.32686265350037963/,0/1/2/
1,147980936,88/81/60/,0.2699700747519298/0.3027977881755178/0.42723213707255236/,2/
1,156224811,222/72/78/,0.06252110831934996/0.4879918736612109/0.4494870180194392/,1/2/
2,126694841,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,136066706,56/61/51/,0.3323084179967168/0.30184379890691243/0.3658477830963709/,0/2/
2,170356985,93/59/51/,0.19358651860331116/0.3722518684712714/0.4341616129254174/,2/
2,135369146,247/114/51/,0.01746642265232687/0.22542164808614448/0.7571119292615287/,2/
2,181094819,1408/86/60/,1.5294661355783675E-10/0.39502704863037436/0.6049729512166792/,2/
0,133141609,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,154793013,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
0,161835190,51/57/68/,0.38282456225775996/0.3411056341449075/0.2760698035973326/,0/
0,161367923,51/51/146/,0.462768448504246/0.462768448504246/0.07446310299150806/,0/1/
0,191498410,51/51/437/,0.4998507174731108/0.4998507174731108/2.9856505377841026E-4/,0/1/
1,144170800,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,141317751,51/52/50/,0.33329061882644523/0.32681916164940117/0.3398902195241536/,0/1/2/
1,179666764,51/52/70/,0.37384817388854924/0.3667274736489246/0.25942435246252615/,0/1/
1,207100570,51/58/161/,0.5013438718115223/0.4382006243235423/0.060455503864935436/,0/
1,185133828,59/66/494/,0.5289348674341582/0.47068949656962433/3.756359962175683E-4/,0/
2,154388987,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,154805879,54/50/51/,0.31825067153011033/0.34421646564068303/0.33753286282920664/,0/1/2/
2,144141503,65/50/51/,0.2733863392377649/0.3668685479385278/0.3597451128237074/,1/2/
2,152508359,57/50/51/,0.3056265028356004/0.35059043118521654/0.343783065979183/,1/2/
2,154031399,99/50/72/,0.18826439237334913/0.4920752396870885/0.31966036793956243/,1/
0,143910624,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,161349539,61/51/50/,0.28924008955071007/0.3518959496397583/0.35886396080953153/,1/2/
0,188646912,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
0,163911770,51/51/55/,0.3417680458224048/0.3417680458224048/0.3164639083551904/,0/1/2/
0,184636564,51/51/55/,0.3417680458224048/0.3417680458224048/0.3164639083551904/,0/1/2/
1,173471034,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
1,173635833,50/50/201/,0.48738209409602634/0.48738209409602634/0.025235811807947317/,0/1/
1,160572287,50/50/85/,0.3994490525640197/0.3994490525640197/0.20110189487196056/,0/1/
1,179185825,68/50/85/,0.31849378113564/0.45329545245763836/0.2282107664067217/,1/
1,174743646,182/75/85/,0.11533021406562782/0.4713939598444579/0.4132758260899143/,1/
2,152933778,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,173872759,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
2,154117899,65/53/53/,0.2859023491752157/0.35704882541239213/0.35704882541239213/,1/2/
2,155325614,90/53/54/,0.20276271187140307/0.40230945196010415/0.3949278361684928/,1/2/
2,178383812,62/59/54/,0.3112718729038789/0.3287219229091665/0.3600062041869545/,1/2/
0,200002059,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,183691067,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,141132449,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
0,141831283,51/51/68/,0.3674931422732941/0.3674931422732941/0.26501371545341174/,0/1/
0,173892609,51/51/93/,0.40884982475472975/0.40884982475472975/0.18230035049054058/,0/1/
1,176640265,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,151579926,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,148748019,56/52/52/,0.31677794623961325/0.3416110268801933/0.3416110268801933/,0/1/2/
1,157334083,54/55/74/,0.37353484660152475/0.3668046727380188/0.2596604806604565/,0/1/
1,177653319,65/66/61/,0.32779973227441617/0.32255504934641666/0.3496452183791672/,0/1/2/
2,152884650,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,149618052,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
2,146325141,68/51/51/,0.26501371545341174/0.3674931422732941/0.3674931422732941/,1/2/
2,148716952,146/60/51/,0.08037435039551823/0.4201203652717516/0.4995052843327301/,2/
2,149624812,437/64/51/,3.356800514919471E-4/0.4376765304994749/0.5619877894490333/,2/
0,127049440,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,134590699,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,168411906,72/54/50/,0.25235852039375906/0.35916861320036747/0.3884728664058735/,1/2/
0,162443124,68/54/50/,0.2674416844707426/0.3519226279628216/0.38063568756643584/,1/2/
0,155566937,83/71/141/,0.38048854349796907/0.44949410283740904/0.17001735366462192/,1/
1,132921775,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,154548028,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,135574166,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
1,162704211,57/54/54/,0.3213242718043878/0.33933786409780614/0.33933786409780614/,0/1/2/
1,166567096,61/61/66/,0.34217034095047566/0.34217034095047566/0.3156593180990487/,0/1/2/
2,149945638,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,138187809,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
2,141907159,61/50/51/,0.2892400895507101/0.3588639608095316/0.35189594963975834/,1/2/
2,169104676,80/56/51/,0.23077899224284934/0.36613384766532553/0.4030871600918251/,1/2/
2,142318292,120/57/51/,0.12303035902565695/0.4132156484103844/0.46375399256395866/,2/
0,173382083,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,133421378,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
0,151117628,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
0,150053000,50/50/120/,0.44376202508019946/0.44376202508019946/0.11247594983960107/,0/1/
0,144813318,50/50/59/,0.35233307870561026/0.35233307870561026/0.2953338425887796/,0/1/
1,140168923,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,157785019,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
1,146493075,68/57/50/,0.2729287068795373/0.3386262150642939/0.3884450780561688/,2/
1,148055827,93/55/50/,0.18415211295434408/0.3879436728953668/0.42790421415028906/,1/2/
1,146061067,247/61/60/,0.02296485045583214/0.4845134220301737/0.49252172751399415/,1/2/
2,135371634,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,152485648,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,178412232,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
2,147700420,90/62/50/,0.20315056266242928/0.3517662877978624/0.44508314953970823/,2/
2,169669492,141/62/50/,0.08574604996697158/0.4035940831961826/0.5106598668368458/,2/
0,144974400,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,164089475,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,158529060,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,156229787,50/55/55/,0.3554637101553141/0.32226814492234296/0.32226814492234296/,0/1/2/
0,157888776,50/55/66/,0.37917093623862574/0.34376143257127123/0.27706763119010297/,0/1/
1,139434826,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,132931300,50/53/53/,0.3465308105078227/0.3267345947460887/0.3267345947460887/,0/1/2/
1,161892238,50/53/60/,0.3616870794629408/0.34102503370491094/0.29728788683214813/,0/1/
1,148335696,50/53/77/,0.3949720915981977/0.37240857774012825/0.2326193306616741/,0/1/
1,165904103,50/53/176/,0.49324056673583005/0.4650632838349723/0.04169614942919762/,0/1/
2,136806673,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,192604640,163/50/50/,0.051718617355434995/0.4741406913222825/0.4741406913222825/,1/2/
2,155314144,972/50/50/,7.040556932681889E-9/0.4999999964797215/0.4999999964797215/,1/2/
2,162173619,182/68/50/,0.04227346626838426/0.39522441068782604/0.5625021230437897/,2/
2,195633639,270/146/114/,0.1278408197898389/0.37579612071447066/0.4963630594956904/,2/
0,131707173,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,172074338,54/56/50/,0.3286087694047565/0.31597155892822637/0.35541967166701705/,0/2/
0,153131963,53/54/50/,0.32882068571438944/0.32243602060134285/0.34874329368426776/,0/1/2/
0,145446933,53/66/56/,0.3660315599058845/0.28771742008243006/0.3462510200116854/,0/2/
0,181865274,69/70/74/,0.342832229095289/0.3379694427111249/0.3191983281935861/,0/1/2/
1,135767145,53/53/50/,0.3267345947460887/0.3267345947460887/0.3465308105078227/,0/1/2/
1,158261344,201/201/50/,0.04691947080946614/0.04691947080946614/0.9061610583810676/,2/
1,171377588,2125/2125/50/,2.138826179064652E-18/2.138826179064652E-18/1.0/,2/
1,218360038,20290/20290/50/,4.4126525324859435E-173/4.4126525324859435E-173/1.0/,2/
1,173941753,207/194/212/,0.3285556933470817/0.3512060290345959/0.3202382776183224/,0/1/2/
2,132071299,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,157328630,51/51/52/,0.33546319335687835/0.33546319335687835/0.3290736132862433/,0/1/2/
2,168168815,72/59/52/,0.2676365814006365/0.34203498924904124/0.39032842935032225/,2/
2,166528550,166/114/52/,0.08156317151172862/0.21756766509887104/0.7008691633894003/,2/
2,176705486,505/77/52/,1.195057876936747E-4/0.3841684859729661/0.6157120082393401/,2/
0,149402554,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,157932275,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
0,186078415,50/50/55/,0.3440430080390076/0.3440430080390076/0.3119139839219848/,0/1/2/
0,201614545,50/50/68/,0.37001152460638836/0.37001152460638836/0.2599769507872232/,0/1/
0,200194130,50/50/247/,0.49480204388949156/0.49480204388949156/0.010395912221016941/,0/1/
1,145456377,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,165484481,51/50/54/,0.33753286282920664/0.34421646564068303/0.31825067153011033/,0/1/2/
1,197416398,55/50/65/,0.3418857413306214/0.3771020374721408/0.28101222119723784/,0/1/
1,183037858,55/50/57/,0.32631225372894035/0.35992438659297843/0.3137633596780811/,0/1/
1,172855642,55/50/95/,0.3907106401179313/0.43095619570759724/0.1783331641744715/,0/1/
2,147420359,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,147840080,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
2,159788970,68/57/51/,0.2760698035973326/0.3411056341449075/0.38282456225775996/,2/
2,164190730,93/55/59/,0.20806283222040892/0.41010430945231763/0.38183285832727354/,1/2/
2,173222212,247/90/58/,0.025045916980371116/0.35842798765343903/0.6165260953661899/,2/
0,167618281,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,141399846,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,149310949,52/54/56/,0.34598804793399013/0.3331751680519487/0.32083678401406124/,0/1/2/
0,164339368,52/65/68/,0.39652567098390556/0.31027461621025815/0.29319971280583623/,0/
0,160070520,52/52/93/,0.4062800855038299/0.4062800855038299/0.18743982899234024/,0/1/
1,137695380,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,186071055,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,133123917,52/52/56/,0.3416110268801933/0.3416110268801933/0.31677794623961325/,0/1/2/
1,161052646,52/52/65/,0.3593912279909479/0.3593912279909479/0.28121754401810417/,0/1/
1,166446833,62/62/86/,0.37268787850155977/0.37268787850155977/0.25462424299688036/,0/1/
2,163397754,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,161702364,52/50/52/,0.3289479341185263/0.34210413176294735/0.3289479341185263/,0/1/2/
2,155249167,65/54/53/,0.28778769502861745/0.3528089675222926/0.35940333744909/,1/2/
2,151188116,127/66/65/,0.1645172796095089/0.41457671346271774/0.4209060069277733/,1/2/
2,150146881,353/75/64/,0.006316451219440236/0.4549013632852249/0.5387821854953349/,2/
0,162179535,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,141862853,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,161093191,54/50/70/,0.3555797392470581/0.3845911793637106/0.2598290813892313/,0/1/
0,194864206,65/53/100/,0.36076828295675273/0.45054506214221957/0.18868665490102765/,1/
0,206006704,90/62/163/,0.34800668620238906/0.5427594051255153/0.10923390867209559/,1/
1,152771634,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,170347190,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,152233484,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
1,156590287,54/51/50/,0.31825067153011033/0.33753286282920664/0.34421646564068303/,0/1/2/
1,154099835,68/58/62/,0.3037899634723449/0.35990067061182085/0.33630936591583416/,1/2/
2,144143311,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,197927267,61/54/50/,0.2951738843384885/0.33860001807667717/0.3662260975848342/,1/2/
2,160120675,120/57/57/,0.14438291080670593/0.427808544596647/0.427808544596647/,1/2/
2,162812787,357/95/60/,0.004889744103692858/0.35860515585389674/0.6365051000424103/,2/
2,136190157,2125/406/60/,1.979576154470527E-15/0.0034287285636835484/0.9965712714363144/,2/
0,178257089,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,167130204,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
0,151162220,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,154728542,50/54/51/,0.34421646564068303/0.31825067153011033/0.33753286282920664/,0/1/2/
0,176587148,60/66/81/,0.38239967581778894/0.3465772292669562/0.2710230949152549/,0/1/
1,137817562,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,162786426,53/52/53/,0.33123034649646926/0.33753930700706153/0.33123034649646926/,0/1/2/
1,160292260,60/52/53/,0.30265196296151853/0.3519632984714385/0.34538473856704294/,1/2/
1,167681566,77/52/53/,0.2394939647026899/0.3838402038491818/0.3766658314481283/,1/2/
1,157272500,62/57/86/,0.36348177773949386/0.396206706926068/0.240311515334438/,0/1/
2,143603180,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,152260154,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,136580515,54/50/50/,0.31613773249241023/0.34193113375379486/0.34193113375379486/,0/1/2/
2,194224034,90/50/50/,0.1858112407950745/0.40709437960246275/0.40709437960246275/,1/2/
2,170496446,141/50/50/,0.0774534370351414/0.46127328148242935/0.46127328148242935/,1/2/
0,156558778,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,145119087,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
0,155997748,68/50/68/,0.29212028146180785/0.4157594370763844/0.29212028146180785/,1/
0,169101620,58/55/146/,0.4419341532396732/0.4662548275879424/0.09181101917238439/,0/1/
0,162454448,74/63/437/,0.4564186820113899/0.5420105957305338/0.0015707222580762577/,1/
1,166454328,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,154753034,53/51/50/,0.3225200078952674/0.3354191220955758/0.34206087000915686/,0/1/2/
1,165022687,61/51/54/,0.29796134325437473/0.3611420783623508/0.3408965783832745/,1/2/
1,145106751,55/59/90/,0.4054616974791405/0.3775102951184401/0.21702800740241945/,0/1/
1,158156964,55/51/141/,0.4402819846651187/0.4754864916251978/0.08423152370968348/,0/1/
2,149049882,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,156591973,53/53/52/,0.33123034649646926/0.33123034649646926/0.33753930700706153/,0/1/2/
2,161768962,60/60/52/,0.31616246252760055/0.31616246252760055/0.36767507494479895/,2/
2,161432712,77/77/52/,0.2775685625818967/0.2775685625818967/0.44486287483620657/,2/
2,146615714,176/176/63/,0.12746607854204628/0.12746607854204628/0.7450678429159074/,2/
0,142157079,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,148792656,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,164323847,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,178117910,50/54/70/,0.3845911793637106/0.3555797392470581/0.2598290813892313/,0/1/
0,194703021,50/54/100/,0.43483375739421926/0.4020322939435686/0.16313394866221215/,0/1/
1,151493139,53/56/50/,0.3329491981368818/0.31392885719128144/0.35312194467183666/,0/2/
1,178205610,201/289/53/,0.05990009858763694/0.011740548352526444/0.9283593530598366/,2/
1,163310968,2125/83/53/,1.3772830174328323E-17/0.3645764407416393/0.6354235592583607/,2/
1,182034658,141/119/53/,0.1314941505148033/0.19762469955668016/0.6708811499285166/,2/
1,177175963,290/331/306/,0.3552292818075393/0.308545701830936/0.3362250163615246/,0/2/
2,139668701,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,160821181,56/53/50/,0.31392885719128144/0.3329491981368818/0.35312194467183666/,1/2/
2,153077078,70/61/50/,0.27224446834348776/0.3247874705155017/0.4029680611410105/,2/
2,181402870,100/80/50/,0.19433810663599752/0.2876534113380678/0.5180084820259345/,2/
2,147072773,163/120/54/,0.09577291147838071/0.20930616108159478/0.6949209274400245/,2/
