Real_Goal,Time,Cost,Prob,Results
2,183577357,50/56/54/,0.3554196716670171/0.3159715589282264/0.32860876940475653/,0/2/
2,174394041,56/54/65/,0.3464903104954848/0.35932184486270385/0.29418784464181136/,0/1/
2,206673726,70/63/90/,0.35122271682243394/0.39181725430917275/0.25696002886839325/,1/
2,161177602,161/124/58/,0.11624556595891546/0.21763591360822113/0.6661185204328635/,2/
0,153094602,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,179258346,52/52/53/,0.3354231356896564/0.3354231356896564/0.3291537286206871/,0/1/2/
0,166779274,74/56/59/,0.272303445983015/0.37342102199369764/0.3542755320232874/,1/2/
0,170651791,171/77/81/,0.13319924449540455/0.4445107731694682/0.42228998233512727/,1/2/
0,175213545,517/168/178/,0.061278618539766176/0.48324305143450463/0.4554783300257292/,1/2/
1,158640308,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,163133218,54/54/51/,0.32686265350037963/0.32686265350037963/0.34627469299924085/,0/1/2/
1,173258319,65/53/54/,0.28778769502861745/0.35940333744909/0.3528089675222926/,1/2/
1,162327343,141/63/63/,0.12876786377531824/0.4356160681123409/0.4356160681123409/,1/2/
1,200090575,66/75/73/,0.3603476479248364/0.3150530054514192/0.32459934662374457/,0/2/
2,147662645,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,168634641,61/52/54/,0.3006365370882839/0.35627871715330034/0.3430847457584157/,1/2/
2,203373970,80/59/65/,0.27004453017401303/0.38321142944505454/0.34674404038093243/,1/2/
2,161383010,120/74/90/,0.23049966475844047/0.425635242556885/0.3438650926846746/,1/
2,171915686,357/171/239/,0.16850221076744248/0.4968778487994986/0.33461994043305887/,1/
0,187499990,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,183639008,50/54/53/,0.34874329368426776/0.32243602060134285/0.32882068571438944/,0/1/2/
0,159394913,50/53/60/,0.3616870794629408/0.34102503370491094/0.29728788683214813/,0/1/
0,187736997,59/62/69/,0.35743504121844766/0.340002728554613/0.30256223022693934/,0/1/
0,199664924,57/69/144/,0.49110271182201737/0.3993174614398077/0.1095798267381749/,0/
1,149814893,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,170883446,57/54/55/,0.32330094309358026/0.3414253485244615/0.3352737083819582/,0/1/2/
1,176354593,51/83/86/,0.48766939964813594/0.2635526349466312/0.24877796540523284/,0/
1,184335538,51/58/206/,0.5195329320193657/0.4540988091565104/0.026368258824123976/,0/
1,191313126,154/178/1092/,0.5379504162446396/0.4607832150857217/0.001266368669638868/,0/
2,152064558,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,159574436,61/52/54/,0.3006365370882839/0.35627871715330034/0.3430847457584157/,1/2/
2,199680557,80/59/65/,0.27004453017401303/0.38321142944505454/0.34674404038093243/,1/2/
2,158253284,201/107/57/,0.055460570936081664/0.2804406145917753/0.664098814472143/,2/
2,198958594,648/293/57/,3.692422623317898E-5/0.016807114002274443/0.9831559617714923/,2/
0,139729958,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,161579833,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,163897929,53/57/55/,0.3457523724387724/0.32106665776610516/0.33318096979512246/,0/1/2/
0,155580796,62/55/55/,0.306157103514423/0.34692144824278853/0.34692144824278853/,1/2/
0,181487712,120/68/90/,0.2141643388174591/0.45503159091044626/0.3308040702720946/,1/
1,150407369,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,161558968,52/52/54/,0.3374995087173926/0.3374995087173926/0.3250009825652147/,0/1/2/
1,159094159,59/55/55/,0.3176536463671519/0.3411731768164241/0.3411731768164241/,0/1/2/
1,174171713,107/66/86/,0.23741017277466867/0.43778574785178326/0.32480407937354805/,1/
1,182015903,293/55/206/,0.01318674259421886/0.9244620270773453/0.062351230328435814/,1/
2,172016760,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,199261218,70/54/50/,0.2598290813892312/0.35557973924705805/0.38459117936371057/,1/2/
2,195605358,163/62/54/,0.06882498646642422/0.4317861708221261/0.49938884271144973/,2/
2,183098400,528/120/65/,6.256858106867708E-4/0.3027511703270906/0.6966231438622227/,2/
2,172373012,1779/338/65/,5.183443675540639E-12/0.015729487476705006/0.9842705125181116/,2/
0,155897811,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,166940423,53/53/54/,0.33538455694553027/0.33538455694553027/0.3292308861089395/,0/1/2/
0,205726130,62/63/90/,0.3808895980176064/0.37489146157653536/0.24421894040585818/,0/1/
0,182863388,53/124/239/,0.7689666367948372/0.2064860320207724/0.02454733118439041/,0/
0,191226912,53/149/1382/,0.8554222495191297/0.14457775046334323/1.7527129399855428E-11/,0/
1,148177074,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,155237387,54/61/52/,0.3430847457584157/0.3006365370882839/0.35627871715330034/,0/2/
1,165195190,65/80/59/,0.34674404038093243/0.27004453017401303/0.38321142944505454/,0/2/
1,168778253,90/120/74/,0.3438650926846746/0.23049966475844047/0.425635242556885/,2/
1,187608677,239/61/171/,0.046192394795721/0.8154849049088096/0.1383227002954694/,1/
2,154195781,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,182740527,50/52/53/,0.3443032433613443/0.3310624751311149/0.32463428150754076/,0/1/2/
2,172615619,56/52/60/,0.33270134700633486/0.3587827061334898/0.30851594686017536/,0/1/
2,177990238,100/79/59/,0.22729670441740418/0.322549377140932/0.45015391844166375/,2/
2,190725540,277/191/59/,0.023238851113734287/0.09743240235451063/0.8793287465317551/,2/
0,155892459,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,167188920,52/52/54/,0.3374995087173926/0.3374995087173926/0.3250009825652147/,0/1/2/
0,164476823,59/59/55/,0.32530465920460466/0.32530465920460466/0.3493906815907907/,0/1/2/
0,150977706,74/56/65/,0.2822957294129331/0.38712385515829695/0.3305804154287699/,1/
0,170258380,171/69/127/,0.13949716357938613/0.5989553925244363/0.26154744389617757/,1/
1,147085374,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,162712042,52/61/52/,0.3516391996122956/0.29672160077540877/0.3516391996122956/,0/2/
1,165091891,52/80/52/,0.3861592289126002/0.2276815421747997/0.3861592289126002/,0/2/
1,195951388,60/59/56/,0.32358322978627513/0.3293102184064317/0.34710655180729305/,0/1/2/
1,193454754,117/99/92/,0.2839324835106876/0.34456572736926216/0.3715017891200502/,1/2/
2,142791731,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,161471357,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
2,173399578,68/57/54/,0.28479659469064666/0.3478513462697798/0.3673520590395736/,1/2/
2,158570623,146/104/83/,0.20983182601596487/0.3459541948223697/0.44421397916166544/,2/
2,153496085,437/285/201/,0.1577580523501694/0.33480149121490876/0.5074404564349219/,2/
0,151433370,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,167866039,51/52/54/,0.34189281269228405/0.335380767420158/0.322726419887558/,0/1/2/
0,178751346,72/72/90/,0.35952180247661425/0.35952180247661425/0.2809563950467716/,0/1/
0,177161765,75/166/239/,0.7054394837074455/0.21303416857380394/0.08152634771875066/,0/
0,215403047,75/81/86/,0.3585079375844178/0.33129308357770576/0.31019897883787634/,0/1/
1,154525064,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,155610725,54/61/53/,0.34517135767714574/0.3032056696636881/0.35162297265916614/,0/2/
1,189782734,65/80/54/,0.335266351170166/0.2552384027922972/0.4094952460375368/,2/
1,161310658,141/59/83/,0.13242541324550888/0.5194061993170738/0.34816838743741735/,1/
1,172507511,425/66/201/,0.0041381098061641/0.8787039785348036/0.11715791165903229/,1/
2,160335703,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,167398825,51/54/61/,0.3611420783623508/0.3408965783832745/0.29796134325437473/,0/1/
2,175059557,57/65/80/,0.3931135540804064/0.34246432008155137/0.26442212583804237/,0/
2,161564515,72/90/54/,0.3217434005421474/0.23194067038389526/0.4463159290739573/,2/
2,187373148,166/239/69/,0.18691146402432932/0.06587624508916268/0.7472122908865081/,2/
0,173491277,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,170764108,51/51/61/,0.3539756640629704/0.3539756640629704/0.2920486718740592/,0/1/
0,170554587,51/54/80/,0.3973821881380628/0.37510508014190647/0.22751273172003075/,0/1/
0,169190487,59/63/120/,0.4352924849763392/0.40721916022713583/0.15748835479652504/,0/1/
0,185425002,55/124/357/,0.7714764393625592/0.2250141469260287/0.003509413711412144/,0/
1,162414467,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,156149500,50/56/54/,0.3554196716670171/0.3159715589282264/0.32860876940475653/,0/2/
1,178623862,56/54/53/,0.3231164765746777/0.3353081312490595/0.3415753921762628/,0/1/2/
1,189022371,100/83/57/,0.22525516189985004/0.3019728947357599/0.47277194336439005/,2/
1,184929320,277/201/89/,0.08769912923967804/0.20404823560145124/0.7082526351588707/,2/
2,142808299,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,153961156,53/56/53/,0.33944798309499363/0.32110403381001285/0.33944798309499363/,0/1/2/
2,139577105,61/70/61/,0.3490544204330146/0.30189115913397097/0.3490544204330146/,0/2/
2,191475564,120/163/120/,0.3702452103881432/0.2595095792237136/0.3702452103881432/,0/2/
2,157650340,201/289/201/,0.3778078331586618/0.2443843336826764/0.3778078331586618/,0/2/
0,136097534,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,173273784,56/52/51/,0.3143776772656598/0.3395150017823794/0.3461073209519608/,0/1/2/
0,192445205,68/55/55/,0.28388123994619296/0.3580593800269034/0.3580593800269034/,1/2/
0,174536199,93/55/65/,0.21646046829906634/0.4266565533505522/0.35688297835038146/,1/
0,205903400,247/67/80/,0.03735638622817479/0.5271908904082065/0.43545272336361873/,1/
1,148007792,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,153820852,52/50/51/,0.32681916164940117/0.3398902195241536/0.33329061882644523/,0/1/2/
1,152492404,53/56/51/,0.33521600655674466/0.3164239131941947/0.3483600802490606/,0/1/2/
1,167755772,62/70/59/,0.3417115988026831/0.2990568740796162/0.3592315271177007/,0/2/
1,166445176,120/161/114/,0.3631522215333066/0.25424550372333665/0.38260227474335673/,0/2/
2,148331982,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,158719523,51/50/52/,0.33329061882644523/0.3398902195241536/0.32681916164940117/,0/1/2/
2,150420929,57/56/55/,0.32739898271321816/0.3332979053186457/0.3393031119681362/,0/1/2/
2,162445356,72/70/56/,0.2976394919996514/0.30826836393052437/0.3940921440698243/,2/
2,160491881,166/161/56/,0.11135878165751706/0.1215683376180489/0.767072880724434/,2/
0,198369440,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,162841983,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,195323932,52/54/51/,0.335380767420158/0.322726419887558/0.34189281269228405/,0/1/2/
0,197359628,52/90/72/,0.46000399990186264/0.2245849546632231/0.31541104543491433/,0/
0,200585284,62/141/104/,0.5559301150407591/0.15864584691155686/0.285424038047684/,0/
1,163112535,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,177477375,56/61/61/,0.35310286389472995/0.32344856805263494/0.32344856805263494/,0/1/2/
1,192066997,51/80/55/,0.4002417717424016/0.22914992557729263/0.3706083026803058/,0/2/
1,188230584,59/59/65/,0.34425334574357264/0.34425334574357264/0.3114933085128547/,0/1/2/
1,171262785,114/99/127/,0.32895497835635595/0.38219115817035565/0.28885386347328834/,1/
2,176434486,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,204401044,54/61/56/,0.3515206503956899/0.3095116496368441/0.3389676999674659/,0/2/
2,167137243,65/80/68/,0.3633369071495113/0.2894717746663741/0.3471913181841147/,0/2/
2,199780256,90/120/93/,0.3721994913783112/0.2676712766571813/0.36012923196450747/,0/2/
2,162020621,239/357/65/,0.06609536588888146/0.011058726545793204/0.9228459075653253/,2/
0,161018853,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,174151984,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,154536736,53/56/54/,0.3415753921762628/0.3231164765746777/0.3353081312490595/,0/1/2/
0,170171140,62/57/63/,0.32542144509730553/0.35471973293124015/0.3198588219714542/,0/1/2/
0,150167234,53/57/124/,0.4551398358898961/0.4226441741951027/0.12221598991500116/,0/1/
1,136350676,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,162278381,53/53/53/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,191687268,77/62/53/,0.2577441626805569/0.34027198483186183/0.4019838524875812/,2/
1,189256074,176/120/72/,0.13679897450998535/0.29460509442368576/0.568595931066329/,2/
1,189324716,528/338/66/,9.941484294775608E-4/0.01694464979147622/0.9820612017790462/,2/
2,153500877,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,171424612,70/54/50/,0.2598290813892312/0.35557973924705805/0.38459117936371057/,1/2/
2,170413043,100/53/56/,0.1770992153326042/0.42287663120224145/0.4000241534651544/,1/2/
2,165721298,289/81/65/,0.018465686926375492/0.4315698612505926/0.5499644518230319/,2/
2,185113546,972/196/65/,9.458598752759239E-7/0.12080282056849058/0.8791962335716341/,2/
0,141363349,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,165916209,54/70/61/,0.38050633441904447/0.28446030941613903/0.3350333561648165/,0/
0,153920242,90/163/120/,0.46136031413736006/0.2068474423354055/0.33179224352723435/,0/
0,154031118,78/528/357/,0.9684147387604938/0.0032526105270355224/0.028332650712470698/,0/
0,167578882,282/95/95/,0.06654192518540307/0.4667290374072985/0.4667290374072985/,1/2/
1,142496415,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,152568811,53/52/54/,0.33329378145612326/0.3396420443126942/0.32706417423118256/,0/1/2/
1,153497502,60/52/65/,0.3254250181188073/0.37844678640589635/0.29612819547529634/,1/
1,159246089,77/60/90/,0.3195440386942317/0.4222441178915556/0.2582118434142126/,1/
1,186378237,72/57/239/,0.42529376114951695/0.5508160040896269/0.023890234760856117/,1/
2,138344423,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,167238475,70/61/50/,0.27224446834348776/0.3247874705155017/0.4029680611410105/,2/
2,164520676,100/80/56/,0.21813813635125984/0.30982440703726644/0.47203745661147367/,2/
2,178626791,163/120/70/,0.1529504528807826/0.2802684333296792/0.5667811137895382/,2/
2,158559283,528/74/65/,4.794269598325534E-4/0.4657384250252158/0.5337821480149517/,2/
0,155932192,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,156999857,61/50/50/,0.28723860772370124/0.3563806961381494/0.3563806961381494/,1/2/
0,163786765,120/70/62/,0.17475370393156753/0.3864600001375452/0.4387862959308873/,2/
0,206513692,357/66/120/,0.00890200256008056/0.685096593183745/0.3060014042561745/,1/
0,189781577,96/111/596/,0.5369136708137926/0.4599869614198899/0.003099367766317591/,0/
1,145429743,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,153076940,70/53/70/,0.2967354134739606/0.40652917305207875/0.2967354134739606/,1/
1,159264808,100/56/100/,0.24015725988861722/0.5196854802227655/0.24015725988861722/,1/
1,183209759,57/66/60/,0.3563971826914382/0.30517133618562864/0.3384314811229332/,0/2/
1,158627631,78/131/101/,0.4427390202819938/0.2263526998312464/0.33090827988675975/,0/
2,168927246,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,159485862,54/50/54/,0.32450789483641307/0.35098421032717386/0.32450789483641307/,0/1/2/
2,158008086,65/56/53/,0.2915274019244746/0.34439893189914644/0.364073666176379/,1/2/
2,166526895,90/70/62/,0.254242142518129/0.3492358379287051/0.3965220195531659/,2/
2,168371475,239/161/64/,0.05239489665290877/0.17395718304235494/0.7736479203047363/,2/
0,162036038,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,198447145,54/68/60/,0.3742630228146686/0.2901544493718572/0.33558252781347425/,0/
0,177433384,59/62/110/,0.42040753057034635/0.39990401336019693/0.1796884560694568/,0/1/
0,184810819,104/62/70/,0.21444518986921896/0.417682196248711/0.36787261388207004/,1/
0,181223838,460/191/129/,0.04613254766281173/0.3653111635082857/0.5885562888289024/,2/
1,173115477,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,162205003,53/54/61/,0.35162297265916614/0.34517135767714574/0.3032056696636881/,0/1/
1,184982211,60/65/55/,0.33244932440854374/0.3040529082019822/0.3634977673894738/,0/2/
1,181972490,77/90/65/,0.33105878070616757/0.27187060817026737/0.397070611123565/,2/
1,172761788,75/68/66/,0.3073236267966822/0.3411693437457267/0.3515070294575912/,1/2/
2,153155594,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,161971200,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
2,169245750,66/60/56/,0.3027759942517495/0.33638502010346855/0.360838985644782/,1/2/
2,177074694,131/75/92/,0.21008908582322863/0.43894484362281283/0.3509660705539585/,1/
2,189791677,630/90/77/,4.512554345235923E-4/0.45822264797240575/0.5413260965930707/,2/
0,142177268,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,146417610,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
0,162264178,63/72/63/,0.348575973141567/0.3028480537168659/0.348575973141567/,0/2/
0,156746747,124/166/124/,0.3683752627970743/0.2632494744058515/0.3683752627970743/,0/2/
0,169258270,73/77/346/,0.5070034533764368/0.4803253856000373/0.0126711610235259/,0/1/
1,158480320,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,157842644,54/50/54/,0.32450789483641307/0.35098421032717386/0.32450789483641307/,0/1/2/
1,175557213,62/57/57/,0.31445911392623005/0.342770443036885/0.342770443036885/,0/1/2/
1,171900142,120/61/63/,0.16400014622575726/0.4247412766242164/0.4112585771500264/,1/2/
1,178274709,68/61/117/,0.38861784891557355/0.4350668480789832/0.17631530300544324/,1/
2,163690468,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,196954834,56/51/53/,0.3164239131941947/0.3483600802490606/0.33521600655674466/,0/1/2/
2,207136727,70/52/61/,0.27859042980132287/0.3912572809855575/0.3301522892131197/,1/
2,169289107,163/74/120/,0.16528068835118614/0.5414830894065138/0.29323622224230017/,1/
2,171720526,289/107/64/,0.02027961116072813/0.33349104219337156/0.6462293466459003/,2/
0,144299856,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,261146224,54/54/61/,0.3471627338076755/0.3471627338076755/0.3056745323846491/,0/1/
0,297500748,53/53/80/,0.3836517311905507/0.3836517311905507/0.2326965376188986/,0/1/
0,162516846,62/62/120/,0.4169679097490281/0.4169679097490281/0.16606418050194383/,0/1/
0,166860437,58/58/357/,0.4984308703325696/0.4984308703325696/0.0031382593348607763/,0/1/
1,173884054,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,153899905,54/54/56/,0.33734895777262397/0.33734895777262397/0.32530208445475217/,0/1/2/
1,159466669,65/65/68/,0.3383450082873574/0.3383450082873574/0.3233099834252851/,0/1/2/
1,167726756,62/62/146/,0.4417747235854982/0.4417747235854982/0.11645055282900361/,0/1/
1,174934186,80/62/76/,0.2944412530244336/0.3918165668312952/0.31374218014427124/,1/
2,160335742,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,164713331,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,179470275,50/51/56/,0.3484814859990372/0.34171506988574785/0.3098034441152147/,0/1/
2,187445000,70/63/54/,0.2879048555671462/0.3269812370545197/0.38511390737833406/,2/
2,162367520,100/83/65/,0.25042340109586886/0.32399524744035274/0.42558135146377846/,2/
0,176154662,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,149006496,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
0,138510000,61/61/56/,0.32344856805263494/0.32344856805263494/0.35310286389472995/,0/1/2/
0,173132324,120/120/93/,0.3000537611782699/0.3000537611782699/0.3998924776434602/,2/
0,314350183,60/201/146/,0.7444363331032385/0.07378473905246945/0.1817789278442921/,0/
1,231361848,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,161112119,51/61/70/,0.3969856608053122/0.3275341972961515/0.2754801418985362/,0/
1,167572528,57/80/56/,0.3723464509862965/0.24871706587721595/0.37893648313648753/,0/2/
1,200443486,104/201/69/,0.344962438968669/0.08629065031109155/0.5687469107202395/,2/
1,209712991,285/648/144/,0.2683755363071022/0.021953772193732752/0.709670691499165/,2/
2,184362608,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,153127587,70/54/50/,0.2598290813892312/0.35557973924705805/0.38459117936371057/,1/2/
2,166184407,100/65/56/,0.1995286752770517/0.36870359270577613/0.43176773201717217/,2/
2,169041808,163/90/54/,0.08314854202131099/0.31353199065959625/0.6033194673190928/,2/
2,178692461,528/239/88/,0.005987191433869968/0.15397857010864408/0.8400342384574859/,2/
0,176449526,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,163436244,57/50/59/,0.32168161668294437/0.36900758164253744/0.30931080167451813/,1/
0,150906124,104/55/62/,0.18129488860669882/0.43490382920112686/0.38380128219217446/,1/
