Obs,Real_Goal,STime,Cost,Prob,Results
1,1,117919991/14404746/7903436/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,1,134654621/19138159/8606054/,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
3,1,130968018/17110508/7339044/,61/53/56/,0.3070593496198232/0.3560920262997404/0.33684862408043637/,1/2/
4,1,142789458/17206246/6774130/,80/56/68/,0.266106636450975/0.40543061490518184/0.32846274864384317/,1/
5,1,150347810/59954590/17638422/,60/57/93/,0.38179655657058265/0.4020643016765361/0.2161391417528812/,0/1/
1,2,127027266/14716410/8768458/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,2,125413031/17958964/8752001/,56/56/70/,0.35942468042350306/0.35942468042350306/0.2811506391529939/,0/1/
4,2,131459995/18417588/10189854/,68/68/100/,0.3803858781882632/0.3803858781882632/0.2392282436234737/,0/1/
5,2,136035429/18724087/17112891/,93/93/163/,0.40405904217117505/0.40405904217117505/0.1918819156576499/,0/1/
7,2,145287491/20660316/16604407/,247/247/528/,0.43065490666210815/0.43065490666210815/0.13869018667578373/,0/1/
1,0,126584373/12944847/14194135/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,0,143535727/25162925/13406848/,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
3,0,124244770/22194679/16094135/,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
5,0,140897054/37106093/13527030/,56/60/163/,0.47955896987892976/0.44705938144479207/0.0733816486762781/,0/1/
6,0,126707056/21702867/10393195/,68/79/289/,0.5281832920566278/0.4503491080500703/0.021467599893301704/,0/
1,1,127687816/13543969/11905330/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,1,121776682/12909794/10529707/,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
3,1,139846933/16154356/14606345/,70/52/70/,0.29373600436244207/0.412527991275116/0.29373600436244207/,1/
4,1,123005276/22755139/25566553/,55/59/100/,0.4203818155308437/0.39140186170517105/0.1882163227639853/,0/1/
5,1,134239828/23191170/18060026/,65/56/163/,0.42548940705126076/0.4982663578937678/0.0762442350549715/,1/
1,2,145233478/29895815/10439834/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,2,122984571/20428779/14670366/,61/56/56/,0.3141331700928854/0.3429334149535572/0.3429334149535572/,0/1/2/
4,2,125953534/21015928/16145922/,80/51/51/,0.22255485321978488/0.3887225733901076/0.3887225733901076/,1/2/
6,2,128494762/24485915/20912306/,201/77/56/,0.044375905968745744/0.39077629483274445/0.5648477991985099/,2/
8,2,133713604/31321164/19352154/,648/186/97/,0.0025700665831027898/0.28663726193682915/0.710792671480068/,2/
1,0,133497471/12202071/6725806/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,0,126412616/10562404/10406452/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,160607271/10982266/7182202/,50/70/70/,0.4253154096331565/0.2873422951834218/0.2873422951834218/,0/
4,0,141728788/10396374/10945358/,56/100/100/,0.5196854802227655/0.24015725988861722/0.24015725988861722/,0/
5,0,146578582/8730473/5700469/,70/163/163/,0.6494703696096354/0.1752648151951823/0.1752648151951823/,0/
1,1,123517377/20324454/7969878/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,1,139819394/19912470/7160755/,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
3,1,124033978/21593802/13631019/,70/56/56/,0.2811506391529938/0.359424680423503/0.359424680423503/,1/2/
4,1,147075854/40321261/9703745/,100/68/68/,0.2392282436234737/0.3803858781882632/0.3803858781882632/,1/2/
5,1,127593932/29022611/7020111/,60/56/93/,0.37976831389005644/0.4073760868482388/0.21285559926170486/,0/1/
1,2,128411655/10335116/9823003/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,118261894/15188213/10100660/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
3,2,135107169/20249751/10441712/,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
4,2,126506492/27888457/11944879/,100/53/52/,0.16946578266707177/0.41134961065171494/0.41918460668121327/,1/2/
5,2,181361047/28901769/11249845/,163/62/52/,0.0631156803570888/0.4243801425369624/0.512504177105949/,2/
1,0,121000492/12365289/7941587/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,0,123798593/16659927/13846939/,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
3,0,114501815/20415293/15890433/,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
5,0,183476112/26267144/16379417/,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
6,0,131876335/22567422/14873838/,201/201/289/,0.3778078331586618/0.3778078331586618/0.2443843336826764/,0/1/
1,1,125652697/17111697/8421869/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,126355286/13319924/9059757/,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
4,1,132898628/20513878/11648625/,100/80/100/,0.30487168320885744/0.39025663358228513/0.30487168320885744/,1/
6,1,171515392/22135478/12237921/,289/201/289/,0.28201126332747123/0.43597747334505754/0.28201126332747123/,1/
8,1,141694406/22809833/8138968/,972/648/972/,0.2741640249197897/0.4516719501604207/0.2741640249197897/,1/
1,2,122319563/17966083/8505384/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,125587480/18405326/11594868/,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
3,2,141080014/20632992/11596701/,70/51/54/,0.26306440063300485/0.37909373140264724/0.35784186796434797/,1/2/
4,2,133515902/23699845/14795559/,100/57/65/,0.20295332528473375/0.42596421408442164/0.37108246063084466/,1/
5,2,133962852/26906959/23171780/,163/72/90/,0.13895272992692945/0.483334589297921/0.3777126807751497/,1/
1,0,126205043/11584495/7943059/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,134351579/13184826/9703547/,56/56/70/,0.35942468042350306/0.35942468042350306/0.2811506391529939/,0/1/
4,0,135039846/10959538/10580339/,53/68/100/,0.45950359458971385/0.3480579492747652/0.19243845613552088/,0/
6,0,158302108/13104407/10608242/,71/146/289/,0.7136285607315649/0.25181531384246547/0.03455612542596958/,0/
8,0,179845942/8764424/9084924/,84/437/972/,0.9844969762615513/0.015474440305507873/2.8583432940848777E-5/,0/
1,1,117639941/15196203/7823001/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,131931172/18527331/10129268/,53/53/70/,0.36631055954632374/0.36631055954632374/0.26737888090735246/,0/1/
4,1,136503754/17495565/13768496/,60/56/100/,0.38934575246133063/0.41764977031390194/0.19300447722476738/,0/1/
6,1,145699073/17811002/14696563/,110/88/289/,0.41420785330579174/0.5303615374889972/0.055430609205210896/,1/
8,1,140978927/22171845/11872561/,300/212/972/,0.39151103738307697/0.5917943823786651/0.016694580238257838/,1/
1,2,125808170/15985755/9891222/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,2,136091954/17028483/9914296/,50/52/52/,0.34210413176294735/0.3289479341185263/0.3289479341185263/,0/1/2/
4,2,151728287/16923604/13723666/,56/59/59/,0.3451299962463158/0.32743500187684216/0.32743500187684216/,0/1/2/
6,2,141066740/21459564/13386256/,100/107/52/,0.22989352766392915/0.20144991845414315/0.5686565538819277/,2/
8,2,153444737/27886539/11256881/,277/87/65/,0.02292295299848119/0.4078610700002553/0.5692159770012635/,2/
1,0,135341498/28709403/10744610/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,0,144718836/11235831/8295467/,53/61/70/,0.3857686266149734/0.3326495816910475/0.2815817916939791/,0/
4,0,142183174/10555699/7508393/,60/80/100/,0.44652495131371006/0.321702249994656/0.23177279869163392/,0/
5,0,148079273/9152283/11403793/,77/120/163/,0.5240460449666113/0.3019608886637683/0.17399306636962034/,0/
7,0,145380352/13371865/6442115/,80/357/528/,0.9646149560143488/0.03156269628611562/0.003822347699535612/,0/
1,1,128376140/13222770/8935723/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,125126267/13090905/8031272/,70/51/70/,0.29060743755181756/0.4187851248963649/0.29060743755181756/,1/
4,1,147735204/14237910/13490422/,100/57/55/,0.18557535263149466/0.39994144787029606/0.4144831994982093/,1/2/
5,1,176678072/18589378/8294997/,60/56/65/,0.33459203224650713/0.3589156541023121/0.3064923136511808/,0/1/
7,1,134454316/19010084/10093040/,101/92/127/,0.34992925621521836/0.385486125911555/0.2645846178732267/,0/1/
1,2,128039189/11855631/8838800/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,2,147685009/15613323/8645663/,54/53/53/,0.3292308861089395/0.33538455694553027/0.33538455694553027/,0/1/2/
4,2,147340057/18169108/13037090/,65/60/60/,0.31537380005443016/0.3423130999727849/0.3423130999727849/,0/1/2/
5,2,150395314/23590427/10897257/,90/77/77/,0.29737823977181627/0.3513108801140919/0.3513108801140919/,1/2/
7,2,135995996/23712742/19434120/,239/78/176/,0.0917855358243773/0.7044584889775048/0.20375597519811778/,1/
1,0,125305934/13410707/8989742/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,0,128803069/12286489/8493004/,53/61/70/,0.3857686266149734/0.3326495816910475/0.2815817916939791/,0/
4,0,133215298/15708283/7331201/,53/56/100/,0.42287663120224145/0.40002415346515435/0.17709921533260417/,0/1/
6,0,149295253/15578796/9463369/,81/88/289/,0.500672787875123/0.4597058902777007/0.03962132184717617/,0/1/
8,0,176846526/14566237/10757349/,196/212/972/,0.5150767032480059/0.47489681735073563/0.010026479401258413/,0/1/
3,1,133322118/12548678/9667547/,50/70/50/,0.37374820567603406/0.25250358864793193/0.37374820567603406/,0/2/
8,1,149670661/11755091/16597764/,50/77/50/,0.3862567813592255/0.227486437281549/0.3862567813592255/,0/2/
13,1,162693672/20009901/25380004/,114/167/114/,0.38012191350329766/0.2397561729934046/0.38012191350329766/,0/2/
19,1,175512121/14773261/32373063/,80/3919/92/,0.5369694450320078/1.4013150806083363E-21/0.4630305549679923/,0/
26,1,207686882/25402250/46310304/,152/315/2134/,0.7437121067188436/0.2562861335502214/1.7597309351044675E-6/,0/
1,2,119148978/18266860/13031240/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,116530524/20371628/10541265/,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
3,2,141854396/28175534/10946391/,70/54/52/,0.26618216990776/0.35998692671477106/0.37383090337746894/,1/2/
5,2,132546105/22976208/11245089/,163/90/52/,0.07642634899978738/0.302985821133797/0.6205878298664156/,2/
6,2,150904941/25573483/15888554/,65/141/57/,0.41362934959092496/0.11156701641025576/0.47480363399881925/,2/
1,0,127572603/19405314/7333126/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,0,120548002/19366192/11048706/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,0,124864785/20887174/8442591/,70/53/70/,0.2967354134739606/0.40652917305207875/0.2967354134739606/,1/
5,0,145752805/19225854/9930283/,163/77/163/,0.19952597027710886/0.6009480594457822/0.19952597027710886/,1/
6,0,144371612/18772032/13330871/,289/110/289/,0.14253341436142855/0.714933171277143/0.14253341436142855/,1/
1,1,129694968/19349791/7126427/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,1,127906070/22613643/9095587/,56/53/51/,0.3164239131941947/0.33521600655674466/0.3483600802490606/,0/1/2/
3,1,143240228/19550533/14242044/,70/61/56/,0.28990137442145236/0.3394869521721658/0.3706116734063816/,1/2/
4,1,123575143/21669998/10716736/,100/80/54/,0.21068110519372474/0.3030755165753736/0.4862433782309016/,2/
5,1,123531419/22144675/14858460/,60/59/63/,0.336923164875445/0.34258560689912637/0.3204912282254287/,0/1/2/
1,2,132474896/16426161/13499995/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,2,149557209/18308406/11650874/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,135019308/17097291/14615396/,70/70/53/,0.2967354134739606/0.2967354134739606/0.40652917305207875/,2/
7,2,174364890/23230227/11360045/,161/161/53/,0.10650697891920076/0.10650697891920076/0.7869860421615985/,2/
10,2,150810109/19895737/15567908/,887/887/69/,8.413011084282742E-6/8.413011084282742E-6/0.9999831739778315/,2/
3,0,143287158/20415245/12293249/,70/50/70/,0.2873422951834218/0.4253154096331565/0.2873422951834218/,1/
7,0,149412549/16806743/13882742/,528/50/50/,4.251138173095447E-5/0.4999787443091345/0.4999787443091345/,1/2/
11,0,164518084/21512657/13891581/,85/80/69/,0.3002241421531187/0.3224531671737082/0.37732269067317314/,2/
15,0,181668049/36737341/26196048/,500/611/419/,0.3355182632793183/0.2575955390295467/0.40688619769113515/,2/
21,0,181956606/34496877/28431543/,457/16052/10660/,0.9999999997886033/1.6299642044019549E-15/2.113950249417269E-10/,0/
1,1,114232291/15423526/12083442/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,1,118569276/21880692/16827298/,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
3,1,118456231/22960070/12454430/,70/70/56/,0.3050262786788956/0.3050262786788956/0.3899474426422088/,2/
4,1,142924321/23840355/16260085/,100/100/68/,0.2785473251569826/0.2785473251569826/0.44290534968603473/,2/
5,1,132232271/37753250/23269675/,163/163/93/,0.24355971642265864/0.24355971642265864/0.5128805671546827/,2/
1,2,143559487/12754722/9112862/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
3,2,133070918/13035751/16845798/,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
5,2,137576689/12670205/18346186/,57/163/55/,0.4572472678488646/0.06888009017061421/0.47387264198052115/,0/2/
7,2,167188266/13726124/12888101/,110/71/61/,0.1968542017581834/0.36925801236485384/0.4338877858769627/,2/
9,2,145973680/23451282/16560114/,86/86/113/,0.36587229744369737/0.36587229744369737/0.26825540511260515/,0/1/
1,0,143016244/20930152/13331672/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,0,123768881/13684222/9956348/,51/53/56/,0.3483600802490606/0.33521600655674466/0.3164239131941947/,0/1/2/
3,0,135093284/15637687/9420656/,56/61/70/,0.37061167340638174/0.33948695217216585/0.2899013744214525/,0/1/
5,0,126390088/11912600/10126780/,54/120/163/,0.6949209274400245/0.20930616108159478/0.09577291147838071/,0/
6,0,138450673/13380056/8417380/,65/201/289/,0.8613613906789843/0.10971741320002765/0.02892119612098795/,0/
1,1,118580123/17079815/13581885/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,1,143949032/20368398/12818307/,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
3,1,130816291/18651475/12447340/,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
4,1,124970495/26172403/14369838/,100/56/100/,0.24015725988861722/0.5196854802227655/0.24015725988861722/,1/
5,1,129010078/27364396/15095866/,163/66/163/,0.1599083813276472/0.6801832373447055/0.1599083813276472/,1/
1,2,121103962/20104117/11910952/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,117143929/21900725/10791990/,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
3,2,133056588/19558578/14960226/,53/54/56/,0.3415753921762628/0.3353081312490595/0.3231164765746777/,0/1/2/
5,2,127671055/23781337/9345738/,77/56/93/,0.3124312578433964/0.45160392461676296/0.23596481753984047/,1/
6,2,136926343/29029316/9900601/,110/68/146/,0.29141605746334104/0.5356321557868139/0.17295178674984513/,1/
1,0,123640794/12248595/7746588/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,0,150537142/19399727/16528298/,56/61/70/,0.37061167340638174/0.33948695217216585/0.2899013744214525/,0/1/
4,0,124503018/15220358/11198700/,68/80/100/,0.40497645733836773/0.340330053357161/0.2546934893044713/,0/
5,0,151543801/15243833/18411865/,93/120/163/,0.4493933774743003/0.33719607319043804/0.21341054933526163/,0/
7,0,131486292/17428206/10069312/,247/357/528/,0.5092168215660438/0.3267925331425165/0.16399064529143972/,0/
1,1,124763433/14729188/7083523/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
3,1,161922431/14335407/8770495/,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
5,1,132879298/17883469/8662549/,163/93/163/,0.24355971642265864/0.5128805671546827/0.24355971642265864/,1/
7,1,136709449/20085485/8844306/,528/247/528/,0.195880333354441/0.6082393332911181/0.195880333354441/,1/
9,1,148923007/20987109/14359267/,1779/784/1779/,0.18011468627127258/0.6397706274574548/0.18011468627127258/,1/
1,2,120903073/12381896/7814274/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,2,128116352/13660523/7054002/,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
3,2,127357571/11038504/9088141/,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
5,2,129193191/13814520/8218947/,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
6,2,136388486/13875518/8429224/,201/201/289/,0.3778078331586618/0.3778078331586618/0.2443843336826764/,0/1/
1,0,127729984/13297984/13713743/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,0,123435640/14095501/10004350/,51/53/56/,0.3483600802490606/0.33521600655674466/0.3164239131941947/,0/1/2/
3,0,132941833/18181912/6652130/,53/53/70/,0.36631055954632374/0.36631055954632374/0.26737888090735246/,0/1/
5,0,137275214/18922888/7038183/,77/77/163/,0.42881303505232027/0.42881303505232027/0.14237392989535944/,0/1/
6,0,138724309/14476765/6512983/,110/65/289/,0.32852960811358894/0.6496573999430487/0.02181299194336228/,1/
1,1,128858011/11765594/8486075/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,1,128584018/14521039/10364420/,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
3,1,137933546/22226285/8609766/,52/56/53/,0.34380625221242583/0.3188135918059423/0.33738015598163174/,0/1/2/
5,1,127103101/26673112/9261565/,74/93/66/,0.3472336496428482/0.2614951681017498/0.39127118225540203/,2/
6,1,139097963/35350899/14512267/,107/64/88/,0.23379309219378266/0.4530375275600606/0.3131693802461568/,1/
1,2,122418688/13976184/10591677/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,2,137868415/11661812/9068008/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
3,2,137684949/13912069/8655491/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
5,2,130772234/20606405/15326111/,163/163/70/,0.1752648151951823/0.1752648151951823/0.6494703696096354/,2/
6,2,139972145/20088686/11844800/,289/65/100/,0.0207004246944697/0.6165217554586023/0.3627778198469279/,1/
1,0,117157461/16502562/6169341/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,135669761/14995325/5924727/,61/53/70/,0.3326495816910475/0.3857686266149734/0.2815817916939791/,1/
4,0,137698077/15050202/7498723/,80/60/100/,0.321702249994656/0.44652495131371006/0.23177279869163392/,1/
5,0,149233597/17693310/7485709/,57/77/163/,0.535004341187114/0.37896629700672047/0.08602936180616562/,0/
7,0,169650546/12266914/11899521/,95/176/528/,0.6939198992712063/0.2984512297100377/0.007628871018756095/,0/
1,1,129636442/27192682/16152895/,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,1,140793927/31057364/6046032/,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
3,1,123270399/23494167/6941154/,70/56/54/,0.2756705706798399/0.3555806271695542/0.36874880215060585/,1/2/
5,1,129721250/32762972/14466714/,163/93/56/,0.0913261326593284/0.31184527475425394/0.5968285925864176/,2/
6,1,131176480/22634159/9654372/,289/146/68/,0.029807934731199665/0.2368053255314635/0.7333867397373367/,2/
1,2,123509732/16141249/11649397/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,2,117771147/21708640/15855295/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
3,2,117848628/32871170/10548614/,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
4,2,128751693/26709106/11066474/,100/100/50/,0.2143392379333584/0.2143392379333584/0.5713215241332831/,2/
5,2,117318771/24875088/12576380/,60/163/54/,0.44072907278540135/0.0677417761061915/0.4915291511084071/,2/
1,0,126914435/14111902/7226701/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
3,0,161916862/27651604/6543679/,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
5,0,139205122/18356804/6585423/,57/120/163/,0.6674251018461254/0.2252521137483634/0.10732278440551132/,0/
7,0,168930486/14509546/5736134/,68/83/528/,0.5537442911648377/0.44555099513292706/7.047137022353249E-4/,0/
9,0,197196370/13495945/5462432/,90/181/1779/,0.7310585739826283/0.26894141966032076/6.357050949507792E-9/,0/
1,1,126225021/12710799/8836905/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,1,128854298/13871909/7099179/,53/51/56/,0.33521600655674466/0.3483600802490606/0.3164239131941947/,0/1/2/
3,1,135608516/25967554/8654976/,61/56/70/,0.33948695217216585/0.37061167340638174/0.2899013744214525/,0/1/
4,1,153803799/16774445/8509774/,56/53/100/,0.40002415346515435/0.42287663120224145/0.17709921533260417/,0/1/
5,1,153221659/27278376/6472715/,66/62/163/,0.43859645299763267/0.46734690181339056/0.09405664518897683/,0/1/
1,2,128302334/14287110/8097366/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
3,2,131952016/22969825/16305371/,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,2,147317817/19748415/9206818/,163/59/163/,0.13055703860480092/0.7388859227903982/0.13055703860480092/,1/
7,2,128781778/27093587/13189003/,528/99/528/,0.013339297155299478/0.9733214056894012/0.013339297155299478/,1/
9,2,143220383/25381976/19839566/,1779/247/1779/,0.0020671957165139575/0.995865608566972/0.0020671957165139575/,1/
