Real_Goal,Time,Cost,Prob,Results
1,179245126,54/51/54/,0.32686265350037963/0.34627469299924085/0.32686265350037963/,0/1/2/
1,167186926,65/51/65/,0.3022100159193899/0.39557996816122015/0.3022100159193899/,1/
1,183474529,54/51/141/,0.4450263977882112/0.47145606149982466/0.08351754071196418/,0/1/
1,213101406,54/86/425/,0.6410020109214032/0.3582440335937457/7.539554848511977E-4/,0/
2,162898828,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,170724545,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
2,193033964,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,200777921,163/163/120/,0.29182500538453293/0.29182500538453293/0.4163499892309342/,2/
2,195869942,289/289/201/,0.28201126332747123/0.28201126332747123/0.43597747334505754/,2/
0,148992518,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,176021031,53/70/70/,0.40652917305207875/0.2967354134739606/0.2967354134739606/,0/
0,173302447,56/56/100/,0.4061539807907088/0.4061539807907088/0.18769203841858234/,0/1/
0,186254267,59/66/163/,0.4838921458097745/0.43060679968039717/0.08550105450982838/,0/
0,238601489,61/131/528/,0.7553545869422652/0.24424089980264166/4.0451325509316595E-4/,0/
1,184850196,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,172918764,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
1,198857466,163/93/163/,0.24355971642265864/0.5128805671546827/0.24355971642265864/,1/
1,197661891,528/247/528/,0.195880333354441/0.6082393332911181/0.195880333354441/,1/
1,237419619,3221/1408/3221/,0.1779068150756591/0.6441863698486818/0.1779068150756591/,1/
2,162097516,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,173101922,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
2,195523169,70/70/56/,0.3050262786788956/0.3050262786788956/0.3899474426422088/,2/
2,217950564,100/100/68/,0.2785473251569826/0.2785473251569826/0.44290534968603473/,2/
2,172732405,163/163/52/,0.09881347853681303/0.09881347853681303/0.802373042926374/,2/
0,157883729,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,191596801,53/70/52/,0.3643454122116495/0.2643694707997317/0.3712851169886189/,0/2/
0,180305659,77/59/74/,0.29401993697389367/0.3968854015271517/0.30909466149895465/,1/
0,202536284,71/83/171/,0.4771370402663078/0.40388778485382665/0.11897517487986557/,0/
0,189498842,88/89/921/,0.5027871828143906/0.49716950769897134/4.33094866379564E-5/,0/1/
1,158682224,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,158144482,70/53/61/,0.2815817916939791/0.3857686266149734/0.3326495816910475/,1/
1,169603903,100/60/80/,0.23177279869163392/0.44652495131371006/0.321702249994656/,1/
1,158246457,289/110/201/,0.12157378655741799/0.609801800911508/0.268624412531074/,1/
1,162371908,972/300/648/,0.07542718329060932/0.7032594400007198/0.2213133767086708/,1/
2,151651861,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,174480776,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
2,191152637,54/70/50/,0.35557973924705805/0.2598290813892312/0.38459117936371057/,0/2/
2,201338133,90/163/70/,0.37271304954139234/0.13330500925881572/0.49398194119979183/,2/
2,208902304,141/62/100/,0.15573212388437244/0.5457197854971022/0.29854809061852544/,1/
0,150095490,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,170983988,54/56/70/,0.36874880215060585/0.3555806271695542/0.2756705706798399/,0/1/
0,187264082,65/68/100/,0.39308335747067935/0.37561592657121373/0.23130071595810697/,0/1/
0,203378894,90/93/163/,0.4139221953331307/0.4004988876969474/0.18557891696992185/,0/1/
0,183004343,239/247/528/,0.4410808700555663/0.4266205191323552/0.13229861081207842/,0/1/
1,175294409,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,171036233,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
1,155769323,70/53/56/,0.2727787037014866/0.37370834692002314/0.3535129493784903/,1/2/
1,220470031,100/56/68/,0.20337316531247107/0.44008697104910965/0.3565398636384192/,1/
1,192179661,163/66/93/,0.12351255500482117/0.525370645480796/0.3511167995143828/,1/
2,202370441,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,155551035,61/70/52/,0.3301522892131197/0.27859042980132287/0.3912572809855575/,2/
2,159694178,80/100/59/,0.31891834539882574/0.22851497999464496/0.45256667460652933/,2/
2,169508596,120/163/74/,0.29323622224230017/0.16528068835118614/0.5414830894065138/,2/
2,162749559,357/528/171/,0.23154495379718207/0.08567730685369916/0.6827777393491188/,2/
0,173689585,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,189918979,51/56/56/,0.3550318723407692/0.3224840638296153/0.3224840638296153/,0/1/2/
0,191430871,56/70/70/,0.3899474426422088/0.3050262786788956/0.3050262786788956/,0/
0,206416263,60/62/163/,0.4645681437274341/0.449583395258878/0.08584846101368777/,0/1/
0,174379070,74/81/289/,0.508187392316879/0.46290272218451456/0.02890988549860641/,0/1/
1,146437598,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,159454175,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
1,148857714,70/52/70/,0.29373600436244207/0.412527991275116/0.29373600436244207/,1/
1,187638506,55/59/100/,0.4203818155308437/0.39140186170517105/0.1882163227639853/,0/1/
1,172456432,65/59/163/,0.4346978462233787/0.4804154177961981/0.08488673598042307/,0/1/
2,145007609,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,171543674,61/70/56/,0.3394869521721658/0.28990137442145236/0.3706116734063816/,0/2/
2,161164965,80/100/68/,0.340330053357161/0.2546934893044713/0.40497645733836773/,2/
2,181814719,201/289/60/,0.08829549096622422/0.02086485345534768/0.8908396555784281/,2/
2,162783279,648/972/106/,0.006269770340023407/3.0352307018298517E-4/0.9934267065897935/,2/
0,156765339,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,163306951,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,194272007,50/70/70/,0.4253154096331565/0.2873422951834218/0.2873422951834218/,0/
0,181211049,56/100/100/,0.5196854802227655/0.24015725988861722/0.24015725988861722/,0/
0,171856498,54/163/163/,0.7839221574063271/0.10803892129683644/0.10803892129683644/,0/
1,182719050,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,202211713,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
1,193494978,70/70/56/,0.3050262786788956/0.3050262786788956/0.3899474426422088/,2/
1,190819828,100/100/68/,0.2785473251569826/0.2785473251569826/0.44290534968603473/,2/
1,192869854,60/58/93/,0.3837186848739595/0.3969490749293561/0.2193322401966844/,0/1/
2,155031990,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,152705231,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,211389082,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
2,168481616,100/100/52/,0.22353537481804173/0.22353537481804173/0.5529292503639166/,2/
2,204391255,163/163/60/,0.13492562398006971/0.13492562398006971/0.7301487520398606/,2/
0,147954523,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,154244276,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
0,156489838,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
0,188296012,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
0,172813803,201/201/289/,0.3778078331586618/0.3778078331586618/0.2443843336826764/,0/1/
1,178401510,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,194611890,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
1,172912277,100/80/100/,0.30487168320885744/0.39025663358228513/0.30487168320885744/,1/
1,171943789,289/201/289/,0.28201126332747123/0.43597747334505754/0.28201126332747123/,1/
1,197724470,972/648/972/,0.2741640249197897/0.4516719501604207/0.2741640249197897/,1/
2,165915415,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,168614614,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,159763203,70/70/50/,0.28734229518342175/0.28734229518342175/0.42531540963315645/,2/
2,184573175,100/100/50/,0.2143392379333584/0.2143392379333584/0.5713215241332831/,2/
2,177044907,163/163/57/,0.12167141247940508/0.12167141247940508/0.7566571750411899/,2/
0,147514866,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,204627352,56/70/70/,0.3899474426422088/0.3050262786788956/0.3050262786788956/,0/
0,159819208,68/100/100/,0.44290534968603473/0.2785473251569826/0.2785473251569826/,0/
0,208965443,146/289/289/,0.5694584373701056/0.21527078131494715/0.21527078131494715/,0/
0,202809305,84/972/972/,0.9999419362903699/2.9031854815067455E-5/2.9031854815067455E-5/,0/
