Real_Goal,Time,Cost,Prob,Results
0,133297684,5/5/4/,0.31042377345300565/0.31042377345300565/0.37915245309398876/,0/1/2/
0,152970697,5/5/1012/,0.5/0.5/6.454750476260153E-74/,0/1/
0,138663268,5/5/26164/,0.5/0.5/0.0/,0/1/
0,144542987,5/5/306786/,0.5/0.5/0.0/,0/1/
0,145970154,112448/112448/358734/,0.4735085758620577/0.4735085758620577/0.05298284827588457/,0/1/
1,132646382,69/4/69/,2.26031918884919E-6/0.9999954793616224/2.26031918884919E-6/,1/
1,153487196,105417/4/105417/,0.0/1.0/0.0/,1/
1,147958022,9984252/4/9984252/,0.0/1.0/0.0/,1/
1,211209101,439223/4/176819/,0.0/1.0/0.0/,1/
1,154414964,8329009/845239/13165178/,1.4278635613370282E-4/0.9998567461188115/4.675250548289204E-7/,1/
2,127401524,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,140599990,4/4/267/,0.5/0.5/7.162757634431591E-24/,0/1/
2,137218389,6087/2855/4/,0.0/2.318923484117956E-248/1.0/,2/
2,140975725,6684/6044/4/,0.0/0.0/1.0/,2/
2,141742084,6684/53659/44138/,0.9954452639971679/8.836132473600854E-4/0.0036711227554719803/,0/
0,172235019,43/5/69/,0.0017729133430430901/0.9982038194231687/2.326723378820066E-5/,1/
0,151134960,3262/2011/5146/,0.30728915275612795/0.5722400399783371/0.12047080726553507/,1/
0,150943727,66871/42277/105417/,0.3133868417245484/0.5606850463235977/0.12592811195185383/,1/
0,158058453,766847/11300/11300/,4.607824124625447E-30/0.5/0.5/,1/2/
0,161460799,59729/612417/174387/,0.8720215023276082/8.355154269166491E-5/0.1278949461297/,0/
1,148080421,5/4/4/,0.2904607870701907/0.3547696064649047/0.3547696064649047/,0/1/2/
1,149874838,5/4/482/,0.4501660026875221/0.5498339973124778/1.6660158147860966E-42/,0/1/
1,142245991,1013/1012/3262/,0.47402761145572314/0.4744957868364063/0.05147660170787063/,0/1/
1,138374370,26168/26164/66871/,0.4522411341762553/0.45231027626749803/0.09544858955624669/,0/1/
1,145737951,36026/36024/766847/,0.4999861203625794/0.5000138788635917/7.738288200974651E-10/,0/1/
2,161603315,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,153747168,2452/2620/2620/,0.3487224380814127/0.3256387809592936/0.3256387809592936/,0/1/2/
2,163464174,46625/4235/4261/,2.2608429863340254E-5/0.5015231227537464/0.4984542688163903/,1/2/
2,157667703,2069710/352646/4261/,3.4068649240187273E-211/3.161110871179734E-36/1.0/,2/
2,168011948,15728003/13348888/12489437/,0.285235847662351/0.34509044091964786/0.3696737114180012/,0/1/2/
0,136318862,4/4/5/,0.3547696064649047/0.3547696064649047/0.2904607870701907/,0/1/2/
0,134930072,4/4/69/,0.49999943491828686/0.49999943491828686/1.130163426219713E-6/,0/1/
0,168372140,4/4/762/,0.5/0.5/7.243134466296798E-67/,0/1/
0,140066930,4/4/5146/,0.5/0.5/0.0/,0/1/
0,137304515,4/4/811/,0.5/0.5/4.016433910584806E-71/,0/1/
1,144243564,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,151998649,6087/6087/6087/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,148195558,2452/2452/94813/,0.5/0.5/2.2222870419463494E-17/,0/1/
1,169194440,2452/2452/2544908/,0.5/0.5/0.0/,0/1/
1,157803098,2452/2452/598880/,0.5/0.5/1.2694679951064172E-106/,0/1/
2,128884084,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,145248090,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,149079208,2855/4/4/,1.159461742058978E-248/0.5/0.5/,1/2/
2,156750515,57649/32081/4/,0.0/0.0/1.0/,2/
2,142528596,572984/6044/4/,0.0/0.0/1.0/,2/
0,126835680,4/4/5/,0.3547696064649047/0.3547696064649047/0.2904607870701907/,0/1/2/
0,132206154,4/43/69/,0.9995881743618441/4.095662396105937E-4/2.2593985453805804E-6/,0/
0,137123930,4/29/762/,0.9933071490757152/0.006692850924284852/1.438931449417865E-66/,0/
0,154776970,4/29/25711/,0.9933071490757152/0.006692850924284852/0.0/,0/
0,128551972,4/29/105417/,0.9933071490757152/0.006692850924284852/0.0/,0/
1,160359954,4/4/4/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
