Real_Goal,Time,Cost,Prob,Results
2,131520562,70/56/54/,0.2756705706798399/0.3555806271695542/0.36874880215060585/,1/2/
2,136805517,100/68/65/,0.23130071595810697/0.37561592657121373/0.39308335747067935/,1/2/
2,134708564,163/93/90/,0.18557891696992188/0.40049888769694747/0.41392219533313074/,1/2/
2,144948009,528/75/239/,0.00230609671563681/0.8943370142963987/0.10335688898796455/,1/
0,128059419,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,132257414,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
0,135976797,56/56/70/,0.35942468042350306/0.35942468042350306/0.2811506391529939/,0/1/
0,135537055,63/93/163/,0.5448417282551956/0.3409532413074314/0.11420503043737303/,0/
0,143543724,83/146/289/,0.6416611641568012/0.30309927214053456/0.05523956370266438/,0/
1,133246455,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,132251414,54/70/70/,0.4007747337654535/0.29961263311727326/0.29961263311727326/,0/
1,147759522,65/100/100/,0.45937868984714275/0.2703106550764286/0.2703106550764286/,0/
1,142806311,90/163/163/,0.5272356701219932/0.2363821649390034/0.2363821649390034/,0/
1,139241891,239/528/528/,0.6250454353849402/0.18747728230752989/0.18747728230752989/,0/
2,134422547,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,132906140,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
2,131623859,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
2,137119600,163/163/59/,0.13055703860480092/0.13055703860480092/0.7388859227903982/,2/
2,142935171,289/65/77/,0.01798084065524395/0.5355242517489999/0.4464949075957563/,1/
0,124323300,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,134388161,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
0,134441255,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
0,145693154,80/80/100/,0.359555965326419/0.359555965326419/0.2808880693471621/,0/1/
0,137510151,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
1,132107977,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,132687205,53/61/56/,0.3560920262997404/0.3070593496198232/0.33684862408043637/,0/2/
1,141205229,60/80/68/,0.38497876635363687/0.2773608394598336/0.33766039418652943/,0/
1,154771007,74/74/146/,0.41965797366959134/0.41965797366959134/0.1606840526608174/,0/1/
1,157792527,154/154/437/,0.46272995222958/0.46272995222958/0.07454009554084/,0/1/
2,123151902,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,138664501,70/61/56/,0.28990137442145236/0.3394869521721658/0.3706116734063816/,1/2/
2,138318470,100/53/51/,0.1657007080834069/0.40912852615461764/0.42517076576197543/,1/2/
2,147305583,289/81/51/,0.006543947534995279/0.35728742932469687/0.6361686231403079/,2/
2,151646493,972/196/86/,2.9453886506783537E-5/0.22021642702068664/0.7797541190928067/,2/
0,135682879,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,130818367,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
0,133507894,53/61/70/,0.3857686266149734/0.3326495816910475/0.2815817916939791/,0/
0,143541945,77/120/163/,0.5240460449666113/0.3019608886637683/0.17399306636962034/,0/
0,152002785,110/201/289/,0.6098018009115079/0.26862441253107394/0.12157378655741796/,0/
1,127313693,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,131320921,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
1,136259508,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
1,146817010,163/93/163/,0.24355971642265864/0.5128805671546827/0.24355971642265864/,1/
1,146993655,289/146/289/,0.21527078131494715/0.5694584373701056/0.21527078131494715/,1/
2,143783700,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,138769471,56/53/51/,0.3164239131941947/0.33521600655674466/0.3483600802490606/,0/1/2/
2,132739094,70/61/56/,0.28990137442145236/0.3394869521721658/0.3706116734063816/,1/2/
2,144950957,60/66/93/,0.4018489368946112/0.36420452197027586/0.23394654113511293/,0/1/
2,141567071,74/88/146/,0.4519542876889779/0.37499563076896325/0.17305008154205878/,0/
0,130325074,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,138361499,51/56/56/,0.3550318723407692/0.3224840638296153/0.3224840638296153/,0/1/2/
0,142222882,51/70/70/,0.4187851248963649/0.29060743755181756/0.29060743755181756/,0/
0,136109217,72/163/163/,0.6349305844279763/0.18253470778601186/0.18253470778601186/,0/
0,142237303,64/65/289/,0.4960035582273403/0.48843113303606994/0.015565308736589624/,0/1/
1,131433574,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,139239244,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
1,142888992,60/60/68/,0.3475736145163964/0.3475736145163964/0.3048527709672072/,0/1/
1,145044084,77/77/93/,0.3552974824793142/0.3552974824793142/0.28940503504137166/,0/1/
1,148494323,176/176/247/,0.3745931380020179/0.3745931380020179/0.2508137239959642/,0/1/
2,140880398,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,135894207,54/53/53/,0.3292308861089395/0.33538455694553027/0.33538455694553027/,0/1/2/
2,137342570,65/56/56/,0.29921433725788465/0.3503928313710576/0.3503928313710576/,1/2/
2,146974436,90/66/66/,0.2589647705680706/0.37051761471596467/0.37051761471596467/,1/2/
2,146861876,239/68/131/,0.05648367710453274/0.6733145229829649/0.27020179991250226/,1/
0,129266441,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,136454216,53/54/54/,0.3374611819795593/0.33126940901022034/0.33126940901022034/,0/1/2/
0,138407883,60/55/65/,0.33244932440854374/0.3634977673894738/0.3040529082019822/,0/1/
0,143388763,74/55/141/,0.369519620750904/0.5187850077455073/0.11169537150358876/,1/
0,152751580,86/95/425/,0.5202820257018643/0.46915009339550595/0.010567880902629683/,0/1/
1,128244589,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,133365494,53/53/70/,0.36631055954632374/0.36631055954632374/0.26737888090735246/,0/1/
1,139552859,60/56/100/,0.38934575246133063/0.41764977031390194/0.19300447722476738/,0/1/
1,147008401,77/66/163/,0.40725425965834494/0.4799187465112841/0.11282699383037101/,1/
1,158431458,176/71/528/,0.1884545686594429/0.81012640909656/0.00141902224399719/,1/
2,130296819,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,129667526,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
2,142899014,163/163/60/,0.13492562398006971/0.13492562398006971/0.7301487520398606/,2/
2,152920699,528/528/71/,0.0017454911315499492/0.0017454911315499492/0.9965090177369/,2/
2,151719611,1779/95/93/,8.203247788855417E-9/0.49468104765877924/0.505318944137973/,1/2/
0,128719826,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,133518932,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
0,130555531,53/52/70/,0.3643454122116495/0.3712851169886189/0.2643694707997317/,0/1/
0,136043082,60/59/100/,0.39522201101633225/0.4018642427093952/0.20291374627427264/,0/1/
0,141417283,77/74/163/,0.42399744818834584/0.4413011123045093/0.1347014395071448/,0/1/
1,127033875,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,145691597,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
1,153707158,60/60/66/,0.34407750027200257/0.34407750027200257/0.31184499945599486/,0/1/2/
1,154922491,101/81/131/,0.3367202777948626/0.4297290906897933/0.23355063151534408/,1/
1,160062121,252/178/361/,0.32723697110325567/0.4947697050288136/0.17799332386793082/,1/
2,126008108,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,142403614,70/61/53/,0.2815817916939791/0.3326495816910475/0.3857686266149734/,2/
2,140898742,100/80/60/,0.23177279869163392/0.321702249994656/0.44652495131371006/,2/
2,141595685,65/74/110/,0.420482192104419/0.3668813478122855/0.21263646008329548/,0/
2,148027963,117/154/300/,0.5146920912088311/0.3761580943361268/0.10914981445504218/,0/
0,143454568,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
0,150414047,86/66/55/,0.2398832647404809/0.3428507650742152/0.41726597018530387/,2/
0,170943760,353/55/55/,0.002436931391638725/0.49878153430418065/0.49878153430418065/,1/2/
0,184971373,158/178/178/,0.3618459791122916/0.31907701044385417/0.31907701044385417/,0/
0,220503352,192/556/2946/,0.8682994861948089/0.1316999623187839/5.514864072293898E-7/,0/
1,128698217,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,139184417,70/56/61/,0.28990137442145236/0.3706116734063816/0.3394869521721658/,1/2/
1,141505765,163/93/66/,0.12351255500482117/0.3511167995143828/0.525370645480796/,2/
1,139809330,71/71/131/,0.4107453938418901/0.4107453938418901/0.17850921231621975/,0/1/
1,153002006,135/85/361/,0.3495572404301289/0.6251944211204151/0.02524833844945595/,1/
2,130657089,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,134668609,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
2,133388626,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,133646765,163/163/120/,0.29182500538453293/0.29182500538453293/0.4163499892309342/,2/
2,140182057,289/289/201/,0.28201126332747123/0.28201126332747123/0.43597747334505754/,2/
0,123657973,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,133401927,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
0,141148328,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
0,153100087,62/357/528/,0.9902277646421419/0.009165031327227973/6.072040306301049E-4/,0/
0,153203709,92/1177/1779/,0.9999914118914975/8.574865460164874E-6/1.3243042266686403E-8/,0/
1,123475529,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,142703725,70/54/70/,0.29961263311727326/0.4007747337654535/0.29961263311727326/,1/
1,133395957,100/65/100/,0.2703106550764286/0.45937868984714275/0.2703106550764286/,1/
1,131817707,163/90/163/,0.2363821649390034/0.5272356701219932/0.2363821649390034/,1/
1,137910385,528/239/528/,0.18747728230752989/0.6250454353849402/0.18747728230752989/,1/
2,128464544,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,138262560,56/53/53/,0.32110403381001285/0.33944798309499363/0.33944798309499363/,0/1/2/
2,132539372,56/53/53/,0.32110403381001285/0.33944798309499363/0.33944798309499363/,0/1/2/
2,140899291,70/61/61/,0.30189115913397097/0.3490544204330146/0.3490544204330146/,1/2/
2,129635555,100/80/80/,0.28088806934716204/0.3595559653264189/0.3595559653264189/,1/2/
0,123790919,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,140271860,53/61/70/,0.3857686266149734/0.3326495816910475/0.2815817916939791/,0/
0,140792189,60/80/100/,0.44652495131371006/0.321702249994656/0.23177279869163392/,0/
0,138659017,69/201/289/,0.8369041536208668/0.1269756411908161/0.03612020518831724/,0/
0,147043005,144/648/972/,0.9668873151426304/0.029910808080308292/0.0032018767770614306/,0/
1,133488947,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,135527334,54/52/54/,0.3291144278487413/0.34177114430251737/0.3291144278487413/,0/1/2/
1,136362340,65/52/65/,0.3050656497094619/0.3898687005810762/0.3050656497094619/,1/
1,141206287,54/52/141/,0.4479997003022533/0.46522837427794506/0.08677192541980154/,0/1/
1,150195780,54/88/425/,0.6493086458235797/0.34992762831200946/7.637258644107718E-4/,0/
2,126917427,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,133035495,56/53/53/,0.32110403381001285/0.33944798309499363/0.33944798309499363/,0/1/2/
2,132022815,70/61/61/,0.30189115913397097/0.3490544204330146/0.3490544204330146/,1/2/
2,142828982,163/120/120/,0.2595095792237136/0.3702452103881432/0.3702452103881432/,1/2/
2,142241394,60/201/201/,0.8345644431339934/0.08271777843300336/0.08271777843300336/,0/
0,124543905,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,140961099,56/70/70/,0.3899474426422088/0.3050262786788956/0.3050262786788956/,0/
0,133729486,68/53/100/,0.3480579492747652/0.45950359458971385/0.19243845613552088/,1/
0,137126949,93/62/163/,0.33728166983088576/0.5516875695446455/0.11103076062446883/,1/
0,157720477,61/120/528/,0.721160809159433/0.2784529892984018/3.862015421652572E-4/,0/
1,127823510,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,134996284,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
1,138008633,163/93/163/,0.24355971642265864/0.5128805671546827/0.24355971642265864/,1/
1,150029030,528/247/528/,0.195880333354441/0.6082393332911181/0.195880333354441/,1/
1,155312602,107/1408/3221/,0.9999941337918935/5.8662078060702576E-6/3.0049682715047236E-13/,0/
2,127583641,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,139737783,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
2,139025913,70/56/56/,0.2811506391529938/0.359424680423503/0.359424680423503/,1/2/
2,143673664,100/68/68/,0.2392282436234737/0.3803858781882632/0.3803858781882632/,1/2/
2,150095319,163/93/56/,0.0913261326593284/0.31184527475425394/0.5968285925864176/,2/
0,125579697,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,138306805,53/53/52/,0.33123034649646926/0.33123034649646926/0.33753930700706153/,0/1/2/
0,145050935,77/59/74/,0.29401993697389367/0.3968854015271517/0.30909466149895465/,1/
0,157412101,71/99/171/,0.5188977940816406/0.35171389483443577/0.12938831108392368/,0/
0,157215032,88/422/921/,0.9770033763306265/0.022912465766947367/8.415790242618425E-5/,0/
1,133330563,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,131385566,56/56/61/,0.3429334149535572/0.3429334149535572/0.3141331700928854/,0/1/2/
1,134326766,68/68/80/,0.35206681189982975/0.35206681189982975/0.2958663762003404/,0/1/
1,139306015,146/146/201/,0.37204125490887446/0.37204125490887446/0.2559174901822511/,0/1/
1,137687042,437/437/648/,0.3820131937976166/0.3820131937976166/0.2359736124047668/,0/1/
2,125648812,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,132387951,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,135231609,54/54/50/,0.32450789483641307/0.32450789483641307/0.35098421032717386/,0/1/2/
2,139514591,90/90/70/,0.30071859906315945/0.30071859906315945/0.398562801873681/,2/
2,161185556,141/62/100/,0.15573212388437244/0.5457197854971022/0.29854809061852544/,1/
0,128430257,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,139225114,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
0,140475150,80/80/100/,0.359555965326419/0.359555965326419/0.2808880693471621/,0/1/
0,146469382,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
0,153324306,357/357/528/,0.3816448678638302/0.3816448678638302/0.23671026427233968/,0/1/
1,136580427,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,132120026,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
1,140922906,61/53/56/,0.3070593496198232/0.3560920262997404/0.33684862408043637/,1/2/
1,143447760,80/56/68/,0.266106636450975/0.40543061490518184/0.32846274864384317/,1/
1,145221852,60/57/93/,0.38179655657058265/0.4020643016765361/0.2161391417528812/,0/1/
2,136286503,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,138046673,56/56/70/,0.35942468042350306/0.35942468042350306/0.2811506391529939/,0/1/
2,136040627,68/68/100/,0.3803858781882632/0.3803858781882632/0.2392282436234737/,0/1/
2,146551410,93/93/163/,0.40405904217117505/0.40405904217117505/0.1918819156576499/,0/1/
2,156014223,247/247/528/,0.43065490666210815/0.43065490666210815/0.13869018667578373/,0/1/
0,128535623,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,147427947,56/51/56/,0.3224840638296153/0.3550318723407692/0.3224840638296153/,0/1/2/
0,136869935,70/56/70/,0.3050262786788956/0.3899474426422088/0.3050262786788956/,1/
0,144286877,56/60/163/,0.47955896987892976/0.44705938144479207/0.0733816486762781/,0/1/
0,142407619,68/79/289/,0.5281832920566278/0.4503491080500703/0.021467599893301704/,0/
1,135688460,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,132064032,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
1,137743232,70/52/70/,0.29373600436244207/0.412527991275116/0.29373600436244207/,1/
1,139207596,55/59/100/,0.4203818155308437/0.39140186170517105/0.1882163227639853/,0/1/
1,149414553,65/56/163/,0.42548940705126076/0.4982663578937678/0.0762442350549715/,1/
2,137969749,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,143006226,61/56/56/,0.3141331700928854/0.3429334149535572/0.3429334149535572/,0/1/2/
2,145129208,80/51/51/,0.22255485321978488/0.3887225733901076/0.3887225733901076/,1/2/
2,140216035,201/77/56/,0.044375905968745744/0.39077629483274445/0.5648477991985099/,2/
2,150535645,648/186/97/,0.0025700665831027898/0.28663726193682915/0.710792671480068/,2/
0,132409391,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,141580552,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,134876976,50/70/70/,0.4253154096331565/0.2873422951834218/0.2873422951834218/,0/
0,138770047,56/100/100/,0.5196854802227655/0.24015725988861722/0.24015725988861722/,0/
0,141219166,70/163/163/,0.6494703696096354/0.1752648151951823/0.1752648151951823/,0/
1,131934671,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,143262062,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
1,144503912,70/56/56/,0.2811506391529938/0.359424680423503/0.359424680423503/,1/2/
1,143156430,100/68/68/,0.2392282436234737/0.3803858781882632/0.3803858781882632/,1/2/
1,147439018,60/56/93/,0.37976831389005644/0.4073760868482388/0.21285559926170486/,0/1/
2,133206230,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,140975583,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,135932366,70/70/52/,0.293736004362442/0.293736004362442/0.41252799127511597/,2/
2,147089037,100/53/52/,0.16946578266707177/0.41134961065171494/0.41918460668121327/,1/2/
2,139433299,163/62/52/,0.0631156803570888/0.4243801425369624/0.512504177105949/,2/
0,126729619,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,126088713,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
0,135391053,61/61/70/,0.3490544204330145/0.3490544204330145/0.30189115913397085/,0/1/
0,138703364,120/120/163/,0.3702452103881432/0.3702452103881432/0.2595095792237136/,0/1/
0,145365913,201/201/289/,0.3778078331586618/0.3778078331586618/0.2443843336826764/,0/1/
1,141864030,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,151682404,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
1,143637928,100/80/100/,0.30487168320885744/0.39025663358228513/0.30487168320885744/,1/
1,146492346,289/201/289/,0.28201126332747123/0.43597747334505754/0.28201126332747123/,1/
1,157770458,972/648/972/,0.2741640249197897/0.4516719501604207/0.2741640249197897/,1/
2,130610948,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,138592030,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
2,140353893,70/51/54/,0.26306440063300485/0.37909373140264724/0.35784186796434797/,1/2/
2,142945008,100/57/65/,0.20295332528473375/0.42596421408442164/0.37108246063084466/,1/
2,144557254,163/72/90/,0.13895272992692945/0.483334589297921/0.3777126807751497/,1/
0,135304977,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,136242280,56/56/70/,0.35942468042350306/0.35942468042350306/0.2811506391529939/,0/1/
0,137787947,53/68/100/,0.45950359458971385/0.3480579492747652/0.19243845613552088/,0/
0,147885823,71/146/289/,0.7136285607315649/0.25181531384246547/0.03455612542596958/,0/
