Real_Goal,Time,Cost,Prob,Results
2,125128737,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,102966275,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,110354398,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,120700486,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,123015132,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,114911656,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,108019913,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,117474520,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,119200249,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,123097124,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,120123351,50/86/50/,0.4010149225095337/0.1979701549809325/0.4010149225095337/,0/2/
2,105752545,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,106176904,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,114563354,62/83/62/,0.36811650066671925/0.2637669986665615/0.36811650066671925/,0/2/
2,113654729,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
2,118446988,58/58/50/,0.315473830100513/0.315473830100513/0.36905233979897406/,2/
0,107128412,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,118516662,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,116632614,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,128576967,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,134717693,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,108954412,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
1,109741866,65/50/50/,0.2714526638004373/0.36427366809978134/0.36427366809978134/,1/2/
1,118355754,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,117427858,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,125589651,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,102768407,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,108854725,50/59/50/,0.3523330787056102/0.29533384258877954/0.3523330787056102/,0/2/
2,106556166,50/63/50/,0.3603613377004332/0.27927732459913346/0.3603613377004332/,0/2/
2,119780226,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,120143727,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,104674409,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,106430653,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,111970747,50/63/63/,0.39215917759428304/0.30392041120285845/0.30392041120285845/,0/
0,112624044,50/70/59/,0.39780070915077237/0.2687534150045638/0.3334458758446639/,0/
0,114334545,50/70/59/,0.39780070915077237/0.2687534150045638/0.3334458758446639/,0/
1,99864039,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,110167603,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,114025974,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,115870011,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,118098241,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,110704783,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,108480832,66/50/50/,0.26759231995529026/0.3662038400223549/0.3662038400223549/,1/2/
2,117659356,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,119083328,86/50/50/,0.1979701549809325/0.4010149225095337/0.4010149225095337/,1/2/
2,121056193,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,101549696,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,106388346,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,118543889,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,119636219,50/80/80/,0.4737960584637499/0.2631019707681251/0.2631019707681251/,0/
0,121072999,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,103427615,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,105013427,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,111317643,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,117778609,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,121417065,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,108605775,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,107411528,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,111469538,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,115021649,50/69/50/,0.3718887954345958/0.2562224091308084/0.3718887954345958/,0/2/
2,116780962,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,108806635,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,108653975,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
0,112409609,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
0,123037313,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
0,120930712,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
1,98592899,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,109088738,50/59/59/,0.37362968536180485/0.3131851573190976/0.3131851573190976/,0/
1,106189531,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,109502884,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
1,120337276,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
2,105626902,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,107789141,50/63/50/,0.3603613377004332/0.27927732459913346/0.3603613377004332/,0/2/
2,107147886,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
2,115253854,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
2,115192929,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
0,102314513,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,103228366,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,108617396,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,112013413,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,121192705,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,104438136,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,114333836,50/63/63/,0.39215917759428304/0.30392041120285845/0.30392041120285845/,0/
1,111020773,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,118915346,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,122097764,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,105009558,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,106974688,50/59/50/,0.3523330787056102/0.29533384258877954/0.3523330787056102/,0/2/
2,112025324,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,114570278,71/71/50/,0.2849425616935095/0.2849425616935095/0.430114876612981/,2/
2,125745096,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,104093463,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
