Real_Goal,Time,Cost,Prob,Results
0,179555993,55/50/72/,0.3546681160331454/0.39120107396688814/0.25413080999996646/,0/1/
0,199964794,90/60/166/,0.3421208437238884/0.5594573508341122/0.09842180544199951/,1/
0,180052834,61/71/505/,0.5400089935702144/0.4595719310739643/4.1907535582141143E-4/,0/
1,146705011,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
1,160265893,65/60/50/,0.29028015963133097/0.3201807691911157/0.3895390711775533/,2/
1,167415013,58/62/59/,0.34274227269695073/0.32027569219949514/0.3369820351035541/,0/1/2/
1,201987594,73/81/201/,0.4819595568715082/0.4325734313880517/0.0854670117404401/,0/
1,187999056,82/323/1126/,0.9480217264855038/0.051975006686618225/3.2668278779910404E-6/,0/
2,155565874,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,176282217,88/53/54/,0.20881569278117826/0.3992549392462635/0.39192936797255823/,1/2/
2,175405739,66/237/242/,0.869405106185958/0.067732788675591/0.06286210513845103/,0/
2,195338185,384/171/101/,0.039838372378772004/0.32152196832319296/0.6386396592980351/,2/
2,217973864,9910/773/134/,3.5224245022828806E-32/0.00872038437126005/0.99127961562874/,2/
0,146628020,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,170328178,70/51/56/,0.2666648653067963/0.3842822464000648/0.34905288829313885/,1/2/
0,172608792,100/51/68/,0.18462910855863662/0.4737390707365796/0.34163182070478376/,1/
0,170118477,60/59/93/,0.38554125589631844/0.39202078962044595/0.22243795448323558/,0/1/
0,180410996,101/114/67/,0.2877939602226786/0.23771401597916453/0.47449202379815686/,2/
1,179664452,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
1,178387698,50/50/60/,0.35436517010321616/0.35436517010321616/0.29126965979356767/,0/1/
1,169216861,59/59/66/,0.34603491742781894/0.34603491742781894/0.3079301651443621/,0/1/
1,175795089,71/56/137/,0.38238300676046455/0.49749257732558316/0.12012441591395231/,1/
1,206199899,272/171/68/,0.04072792122876375/0.17603485205246597/0.7832372267187703/,2/
2,150973431,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,205921321,70/52/50/,0.2561857787297573/0.3646157487547968/0.3791984725154459/,1/2/
2,195717079,56/52/70/,0.35133944047038046/0.3788818901926149/0.26977866933700456/,0/1/
2,154606459,69/83/65/,0.3482686090341335/0.28170286210820955/0.3700285288576569/,0/2/
2,177189687,151/212/66/,0.20167728673144736/0.08114365223271017/0.7171790610358425/,2/
0,156538221,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,165680481,61/50/56/,0.2990681830323647/0.37105780489079804/0.32987401207683725/,1/
0,176866151,120/50/93/,0.15052696461829987/0.5938883000628253/0.2555847353188749/,1/
0,195625396,65/60/247/,0.46815817530423903/0.5081483504284058/0.02369347426735515/,0/1/
0,255633845,65/222/1408/,0.9151954042927511/0.08480459437593911/1.3313098517940342E-9/,0/
1,141709253,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,151773563,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
1,161179066,93/54/50/,0.18274827644457384/0.3926095276837851/0.4246421958716411/,1/2/
1,175371889,247/54/60/,0.01553229787487787/0.5190563746363098/0.4654113274888123/,1/
1,229523766,784/97/63/,8.06460072882353E-6/0.3702224068756157/0.6297695285236555/,2/
2,157672919,60/100/55/,0.38715652079799356/0.18952924569974583/0.42331423350226055/,0/2/
2,191628581,1664/89/89/,1.255499562109197E-8/0.49999999372250226/0.49999999372250226/,1/2/
2,204250049,43839/1485/1485/,2.092668792985546E-13/0.49999999999989536/0.49999999999989536/,1/2/
2,250120358,464/360/567/,0.32408079757852953/0.43228344795259704/0.2436357544688734/,1/
2,260924591,49440/4549/352/,4.0478817747697484E-61/6.861906251999735E-6/0.999993138093748/,2/
0,145277925,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,162630485,54/50/61/,0.33860001807667717/0.3662260975848342/0.2951738843384885/,0/1/
0,170316460,57/50/59/,0.32168161668294437/0.36900758164253744/0.30931080167451813/,1/
0,175768048,95/61/114/,0.2884742561872056/0.4991930753281804/0.21233266848461405/,1/
0,186306744,71/69/323/,0.48630865352422986/0.5004035838031575/0.013287762672612625/,0/1/
1,146532684,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,159785333,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
1,178273438,66/59/59/,0.3079301651443621/0.34603491742781894/0.34603491742781894/,1/2/
1,169178207,131/60/62/,0.13695404236733072/0.43859649236435666/0.42444946526831273/,1/2/
1,184276428,630/60/62/,4.4447810790265415E-5/0.5081733989154704/0.49178215327373914/,1/2/
2,169371685,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
2,182015049,55/57/56/,0.3393031119681362/0.32739898271321816/0.3332979053186457/,0/1/2/
2,183566717,60/60/66/,0.34407750027200257/0.34407750027200257/0.31184499945599486/,0/1/2/
2,184503920,106/106/61/,0.24591795394731014/0.24591795394731014/0.5081640921053797/,2/
2,190886929,467/75/61/,7.960985753460869E-4/0.44343373761564686/0.5557701638090071/,2/
0,151097413,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,157111074,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
0,174272173,50/70/74/,0.4347385947261287/0.29370858140589434/0.27155282386797697/,0/
0,171037958,60/55/72/,0.3447668648311188/0.37696567998427694/0.2782674551846042/,0/1/
0,183957683,57/55/158/,0.4543246343085512/0.47084374235733745/0.07483162333411135/,0/1/
1,168175342,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,183373982,53/52/51/,0.3269440157951345/0.3332922457448901/0.33976373845997543/,0/1/2/
1,184792813,59/60/51/,0.3177362534613838/0.3116843190821766/0.3705794274564396/,2/
1,171397033,99/117/62/,0.28164219303642135/0.21164771283879705/0.5067100941247816/,2/
1,200286574,86/79/79/,0.31418042059792456/0.3429097897010377/0.3429097897010377/,0/1/2/
2,164404457,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,158427217,70/51/52/,0.25942435246252615/0.37384817388854924/0.3667274736489246/,1/2/
2,190326310,66/66/56/,0.31330590035632117/0.31330590035632117/0.37338819928735756/,2/
2,175859485,131/131/56/,0.17459037094570834/0.17459037094570834/0.6508192581085833/,2/
2,177132357,630/99/74/,3.512577661608161E-4/0.4172831680808783/0.5823655741529609/,2/
0,168500899,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
0,157547118,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
0,171662688,88/74/100/,0.32707858071765517/0.3942034382199114/0.2787179810624334/,1/
0,164404334,77/68/277/,0.45569989661267896/0.5191896621106792/0.02511044127664181/,1/
0,181408138,60/68/80/,0.38497876635363687/0.33766039418652943/0.2773608394598336/,0/
1,135454684,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,151197958,52/53/54/,0.3396420443126942/0.33329378145612326/0.32706417423118256/,0/1/2/
1,161143586,59/53/65/,0.33196581283118126/0.3709781260092376/0.2970560611595812/,1/
1,173292939,62/58/141/,0.42876871419207113/0.4588458229668028/0.11238546284112606/,0/1/
1,187856273,127/58/59/,0.13538051812861535/0.4359732951048632/0.42864618676652144/,1/2/
2,153477885,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
2,168071747,62/54/65/,0.32221886317355375/0.37266711176428047/0.30511402506216584/,1/
2,182262363,196/60/206/,0.08973365203165444/0.8341006324029021/0.07616571556544349/,1/
2,197207552,1058/95/123/,2.5186932848254425E-5/0.5723896943731036/0.4275851186940482/,1/
2,190394152,377/326/118/,0.08810415851009779/0.1352454346904087/0.7766504067994935/,2/
0,137015089,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,182380214,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,201904756,66/50/54/,0.27519440028982517/0.3766073934992643/0.3481982062109106/,1/2/
0,173658464,60/79/88/,0.42296344597129515/0.3097638860392809/0.26727266798942406/,0/
0,211214821,78/71/222/,0.44693925101527165/0.49257409885901693/0.060486650125711354/,0/1/
1,163805668,50/53/51/,0.34206087000915686/0.3225200078952674/0.3354191220955758/,0/1/2/
1,170604450,53/55/60/,0.3518573123924642/0.33906393684453073/0.30907875076300506/,0/1/
1,170685286,63/55/110/,0.38675982008439064/0.44615258988128287/0.16708759003432655/,1/
1,196683472,131/69/75/,0.17698311129412497/0.42913373086886236/0.39388315783701267/,1/2/
1,192376784,665/267/75/,3.934844463409349E-4/0.07400468240197944/0.9256018331516797/,2/
2,166603371,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,248299111,56/52/50/,0.3118727301465317/0.33731815359450984/0.3508091162589585/,1/2/
2,284698167,54/58/54/,0.3413138901019762/0.3173722197960475/0.3413138901019762/,0/1/2/
2,177197081,88/61/58/,0.23567827444246572/0.3724470014533311/0.3918747241042032/,1/2/
2,175136277,384/178/168/,0.12541672902838027/0.424357786663953/0.45022548430766673/,1/2/
0,149660680,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,155931159,53/51/54/,0.33110787778717315/0.3440908686366994/0.3248012535761275/,0/1/2/
0,179724291,60/51/50/,0.29328767219085583/0.3498919987753953/0.35682032903374894/,1/2/
0,181551752,71/66/59/,0.30226942606355256/0.32853786323493295/0.3691927107015146/,2/
0,196488631,65/137/120/,0.564809268311861/0.1897256355316106/0.24546509615652842/,0/
1,146685737,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,172242247,54/50/61/,0.33860001807667717/0.3662260975848342/0.2951738843384885/,0/1/
1,233930725,53/57/54/,0.3436125247376396/0.3190795889726644/0.337307886289696/,0/1/2/
1,215104456,53/61/88/,0.4192315285250042/0.3615047543374492/0.21926371713754655/,0/
1,262534088,151/69/80/,0.14318458756383437/0.46199921475627603/0.3948161976798896/,1/
2,150956450,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,165489428,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,162021125,53/50/54/,0.32882068571438944/0.34874329368426776/0.32243602060134285/,0/1/2/
2,195961406,60/62/57/,0.33121464239530146/0.3199881209405394/0.34879723666415907/,0/1/2/
2,163326152,74/81/58/,0.31253482569881624/0.2775696346565948/0.4098955396445891/,2/
0,155517669,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,190615012,54/54/53/,0.33126940901022034/0.33126940901022034/0.3374611819795593/,0/1/2/
0,159798518,55/65/53/,0.3485921598131156/0.28966279111324184/0.36174504907364263/,0/2/
0,191526349,62/57/81/,0.3557841439979354/0.38781604114129875/0.2563998148607658/,0/1/
0,178768626,80/72/196/,0.43104550583297924/0.480968946439748/0.08798554772727277/,1/
1,161501873,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,161365703,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,174363801,55/63/72/,0.38386904573810626/0.332767592148556/0.2833633621133378/,0/
1,201960185,66/65/74/,0.34469530472370186/0.349957727018/0.30534696825829827/,0/1/
1,189004628,195/65/66/,0.0656632759252709/0.47070744859027586/0.46362927548445315/,1/2/
2,144950787,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,172553659,54/53/53/,0.3292308861089395/0.33538455694553027/0.33538455694553027/,0/1/2/
2,158896783,53/56/77/,0.38652722896451/0.36563909222927155/0.2478336788062185/,0/1/
2,167768772,86/62/80/,0.2806152174076342/0.41073029347086354/0.30865448912150234/,1/
2,192354304,101/79/87/,0.28508084491601915/0.3753176771491185/0.33960147793486223/,1/2/
0,150100366,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
0,163353988,54/50/57/,0.3306372871623141/0.3576136944153077/0.3117490184223782/,0/1/
0,198012124,83/50/104/,0.27992422915553145/0.5346315296134716/0.18544424123099695/,1/
0,195688307,84/57/285/,0.3810838089305555/0.6070047177454282/0.011911473324016349/,1/
0,219369093,318/57/92/,0.007130149153981365/0.6418355725862448/0.35103427825977374/,1/
1,175725904,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,201167244,51/56/51/,0.3438406138817872/0.31231877223642546/0.3438406138817872/,0/1/2/
1,161476308,51/55/56/,0.3528226270177344/0.3267000202827569/0.32047735269950867/,0/1/2/
1,170587325,62/68/56/,0.33210558687528513/0.2989241293556888/0.3689702837690259/,0/2/
1,225858700,115/70/77/,0.2177428458624171/0.41039396035808273/0.3718631937795002/,1/2/
2,173322477,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
2,198701710,77/77/55/,0.28725670870374564/0.28725670870374564/0.42548658259250877/,2/
2,191950367,81/176/90/,0.45248911057051366/0.14205681915272877/0.4054540702767576/,0/
2,201479105,293/938/72/,0.04620308033623558/6.720652919368283E-6/0.9537901990108449/,2/
2,194408460,198/102/76/,0.10688934162760735/0.3718711248503381/0.5212395335220545/,2/
0,133596286,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,148219723,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
0,165899991,56/55/80/,0.37460807672469454/0.381357590830249/0.24403433244505643/,0/1/
0,155763008,54/65/59/,0.3660547918917508/0.2997003154333371/0.3342448926749121/,0/2/
0,170824467,65/65/74/,0.34812574235023697/0.34812574235023697/0.30374851529952607/,0/1/
1,150446699,51/56/53/,0.3483600802490606/0.3164239131941947/0.33521600655674466/,0/1/2/
1,185574981,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,207659848,66/66/65/,0.33164560198935344/0.33164560198935344/0.3367087960212932/,0/1/2/
1,215130682,363/87/70/,0.008947985313038897/0.4364842734680299/0.554567741218931/,2/
1,220788680,102/938/809/,0.9986585859065076/2.981698793462958E-4/0.0010432442141462606/,0/
2,155804623,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,189640617,61/51/51/,0.2920486718740592/0.3539756640629704/0.3539756640629704/,1/2/
2,170704240,51/57/57/,0.35944758972187396/0.3202762051390631/0.3202762051390631/,0/
2,201986004,77/60/60/,0.2745147584827137/0.36274262075864316/0.36274262075864316/,1/2/
2,176781847,186/60/77/,0.06729181043127619/0.5309205104693921/0.40178767909933166/,1/
0,152894662,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,159993302,53/56/56/,0.34579115857101506/0.32710442071449247/0.32710442071449247/,0/1/2/
0,158533638,53/68/68/,0.3976253406226913/0.30118732968865436/0.30118732968865436/,0/
0,175450668,53/146/66/,0.5089799188465071/0.09093876258649432/0.4000813185669987/,0/
0,184328492,53/83/73/,0.44165086118079877/0.2533986923741164/0.3049504464450849/,0/
1,171142053,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,183522788,57/57/56/,0.3313783494102458/0.3313783494102458/0.33724330117950846/,0/1/2/
1,191975718,60/60/56/,0.32544706140339585/0.32544706140339585/0.3491058771932084/,0/1/2/
1,220341254,78/164/62/,0.3930058652533079/0.10035813828798197/0.50663599645871/,2/
1,205293815,313/94/82/,0.03208979841982344/0.449031207713304/0.5188789938668726/,2/
2,242597293,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,211806530,61/56/54/,0.30951164963684413/0.338967699967466/0.35152065039568997/,1/2/
2,262917519,120/93/90/,0.2676712766571813/0.36012923196450747/0.3721994913783112/,1/2/
2,206637070,357/63/78/,0.005615683405445935/0.5551916066984728/0.4391927098960814/,1/
2,219682666,104/71/171/,0.3360474050433495/0.5314374843955663/0.13251511056108434/,1/
0,150935619,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,158608070,52/52/56/,0.3416110268801933/0.3416110268801933/0.31677794623961325/,0/1/2/
0,158025153,59/52/68/,0.3350063037194902/0.3823073324760799/0.2826863638044298/,1/
0,162854247,74/60/93/,0.3344093737701167/0.4206806981175049/0.24490992811237833/,1/
0,165496074,77/71/247/,0.45845914950353195/0.4983011061354474/0.04323974436102071/,0/1/
1,152062593,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,177538812,51/54/61/,0.3611420783623508/0.3408965783832745/0.29796134325437473/,0/1/
1,169981704,51/57/59/,0.3638444435142135/0.32419390465195014/0.3119616518338365/,0/
1,184841056,81/57/74/,0.27466348614460356/0.4154406503784398/0.3098958634769566/,1/
1,216672254,206/93/72/,0.08353663069497144/0.39277244825264823/0.5236909210523802/,2/
2,165371744,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
2,179593706,65/51/81/,0.32850446510425657/0.4299982760380208/0.24149725885772255/,1/
2,313055379,201/154/99/,0.18610921893290705/0.29777366959686974/0.5161171114702232/,2/
2,349855792,191/93/96/,0.1518878783328148/0.43082233855602253/0.41728978311116266/,1/2/
2,246102728,3552/110/129/,1.8514381475807376E-14/0.5426886138202901/0.4573113861796913/,1/
0,152002585,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,203274048,50/54/54/,0.35098421032717386/0.32450789483641307/0.32450789483641307/,0/1/2/
0,175143592,50/65/65/,0.4015455272070493/0.2992272363964754/0.2992272363964754/,0/
0,175721009,57/57/141/,0.4474322841923619/0.4474322841923619/0.10513543161527615/,0/1/
0,184868209,68/68/425/,0.49858840440748947/0.49858840440748947/0.0028231911850211395/,0/1/
1,151234653,53/51/51/,0.3248418044242478/0.3375790977878761/0.3375790977878761/,0/1/2/
1,168456525,55/55/68/,0.3580593800269035/0.3580593800269035/0.283881239946193/,0/1/
1,185026504,86/69/55/,0.24425138338749883/0.33088450377600276/0.42486411283649844/,2/
1,179848276,70/86/95/,0.39977037442632923/0.31911074503601033/0.28111888053766043/,0/
1,218789026,218/83/70/,0.06354877464070448/0.4254792439040242/0.5109719814552713/,2/
2,171051042,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,155985853,53/52/52/,0.3291537286206871/0.3354231356896564/0.3354231356896564/,0/1/2/
2,192999681,77/74/56/,0.2857557803763861/0.3011983778257161/0.4130458417978977/,2/
2,184502589,67/61/92/,0.36104044323932116/0.39772633836628557/0.24123321839439327/,0/1/
2,172657622,90/80/232/,0.43390733332530534/0.49092324107081275/0.07516942560388205/,1/
0,155902242,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,157794175,56/70/61/,0.3706116734063816/0.28990137442145236/0.3394869521721658/,0/2/
0,164322536,68/100/80/,0.40497645733836773/0.2546934893044713/0.340330053357161/,0/
0,190522313,60/289/62/,0.5022182131747732/0.011762733455881358/0.4860190533693454/,0/2/
0,228667102,67/78/110/,0.41981855084293623/0.35711501124390954/0.22306643791315436/,0/
1,154807799,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,154046252,50/70/56/,0.38992315433434105/0.2634313537057762/0.3466454919598828/,0/
1,174643010,56/54/68/,0.35198723336725013/0.3650223346239506/0.2829904320087993/,0/1/
1,162781099,70/54/93/,0.3337911265729381/0.4464933554159524/0.21971551801110945/,1/
1,168510420,161/54/58/,0.06895207203301158/0.4824446506318393/0.44860327733514915/,1/2/
2,152943028,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,159519510,61/50/54/,0.2951738843384885/0.3662260975848342/0.33860001807667717/,1/2/
2,154428622,60/54/62/,0.32472241867114215/0.3621511369480552/0.3131264443808026/,1/
2,202746045,101/61/64/,0.21175023485388078/0.4036583020043068/0.38459146314181236/,1/2/
2,177593518,252/69/64/,0.027984178162715163/0.46732451077377357/0.5046913110635113/,1/2/
0,180648831,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,190420409,61/61/56/,0.32344856805263494/0.32344856805263494/0.35310286389472995/,0/1/2/
0,216821303,50/80/68/,0.44288452725771715/0.24593660049016644/0.3111788722521164/,0/
0,186457438,50/201/65/,0.5564932132822166/0.028814267435978022/0.4146925192818055/,0/
0,183766384,62/78/76/,0.38813037833848174/0.3010791105176442/0.310790511143874/,0/
1,154456032,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,163458672,61/52/53/,0.29868470665500596/0.35396563954269433/0.3473496538022997/,1/2/
1,173757510,80/59/53/,0.24247938745741388/0.35773968873521/0.3997809238073761/,2/
1,163074700,59/57/81/,0.3677258248324547/0.38062718457611455/0.2516469905914307/,0/1/
1,296758182,75/57/196/,0.4019207751045965/0.5481778729347231/0.0499013519606805/,1/
2,236313098,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,187204317,61/61/54/,0.3189053414245498/0.3189053414245498/0.3621893171509004/,2/
2,180117098,80/55/53/,0.23598843624278354/0.3749324092844783/0.3890791544727382/,1/2/
2,196205061,201/66/63/,0.05592287711512534/0.4609771829833495/0.4830999399015251/,1/2/
2,186864296,648/78/53/,1.0061943567180651E-5/0.38627927573298837/0.6137106623234445/,2/
0,171669840,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,150244273,57/57/56/,0.3313783494102458/0.3313783494102458/0.33724330117950846/,0/1/2/
0,167548524,71/104/61/,0.3620167117869157/0.21260421919377165/0.4253790690193127/,2/
0,170883114,86/66/108/,0.32595048730884824/0.4393309287382628/0.23471858395288903/,1/
0,181512927,102/75/87/,0.2743673323696403/0.39140036813782064/0.33423229949253913/,1/
1,143061500,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,170191055,52/50/61/,0.3474371743055168/0.36133284489676465/0.29122998079771845/,0/1/
1,195275093,59/56/56/,0.3217417828410454/0.3391291085794773/0.3391291085794773/,0/1/2/
1,208219913,59/100/59/,0.3992125802565457/0.2015748394869086/0.3992125802565457/,0/2/
1,195414589,59/65/104/,0.4206622621756585/0.3806309551721887/0.19870678265215272/,0/1/
2,157751867,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,191874443,60/60/53/,0.3186330211952637/0.3186330211952637/0.36273395760947247/,2/
2,171781715,71/154/131/,0.5713121374382045/0.18039663113280216/0.24829123142899337/,0/
2,234105556,222/113/74/,0.08017981296830579/0.3429570113249814/0.5768631757067129/,2/
2,188993705,1844/105/74/,3.3897299724059016E-11/0.39811312030644846/0.6018868796596542/,2/
0,153463123,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,142607602,70/50/50/,0.25250358864793193/0.37374820567603406/0.37374820567603406/,1/2/
0,171063305,55/56/50/,0.32429741503040854/0.3180005776295088/0.3577020073400827/,0/2/
0,166015347,55/100/74/,0.46296167872010413/0.20728048057765305/0.32975784070224273/,0/
0,177673337,55/59/181/,0.49104770818470755/0.4571962441497436/0.051756047665548845/,0/1/
1,146020211,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,200606446,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
1,197377486,68/68/50/,0.29212028146180785/0.29212028146180785/0.4157594370763844/,2/
1,196810434,74/146/50/,0.35153728562783726/0.08567414391713861/0.5627885704550241/,2/
1,195125034,93/76/83/,0.2953574035922756/0.36832488243329903/0.3363177139744254/,1/2/
2,208373787,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,168332149,60/60/50/,0.31088511475682307/0.31088511475682307/0.37822977048635387/,2/
2,179682883,62/110/59/,0.39990401336019693/0.1796884560694568/0.42040753057034635/,0/2/
2,167273041,110/68/71/,0.21749235725726426/0.39975799960686464/0.38274964313587106/,1/2/
2,165873230,482/93/56/,3.7282053593708437E-4/0.34305929072671354/0.6565678887373493/,2/
0,150105115,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,179363837,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
0,172172892,60/60/62/,0.3369561989664356/0.3369561989664356/0.32608760206712867/,0/1/2/
