Real_Goal,Time,Cost,Prob,Results
0,145512973,50/50/1040/,0.49999999907206466/0.49999999907206466/1.855870667817895E-9/,0/1/
0,171165109,50/68/1508/,0.5873306243818585/0.4126693756179161/2.2551207999681741E-13/,0/
1,129542759,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,139825903,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,155432675,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,154102668,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,138588942,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,126013558,54/54/50/,0.32450789483641307/0.32450789483641307/0.35098421032717386/,0/1/2/
2,161219226,52/50/62/,0.34941302518163925/0.3633877194783006/0.28719925534006/,0/1/
2,131033938,52/50/50/,0.3246764268760604/0.33766178656196977/0.33766178656196977/,0/1/2/
2,151286643,52/50/50/,0.3246764268760604/0.33766178656196977/0.33766178656196977/,0/1/2/
2,155278236,52/50/50/,0.3246764268760604/0.33766178656196977/0.33766178656196977/,0/1/2/
0,133847852,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,142568969,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
0,127410439,50/50/429/,0.49985195037749947/0.49985195037749947/2.960992450010778E-4/,0/1/
0,122063369,50/50/7258/,0.5/0.5/2.0829710245440463E-62/,0/1/
0,132522468,50/50/268041/,0.5/0.5/0.0/,0/1/
1,129469813,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,128386088,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,134496279,50/50/83/,0.3962619083481251/0.3962619083481251/0.20747618330374984/,0/1/
1,123260384,50/50/232/,0.49304935371125536/0.49304935371125536/0.01390129257748926/,0/1/
1,209139381,50/50/1963/,0.5/0.5/2.562531094346947E-17/,0/1/
2,236587701,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,235335659,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,232439612,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,320981044,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,212929669,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,132932601,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,120302364,55/55/55/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,117633760,55/55/147/,0.4559076642467297/0.4559076642467297/0.08818467150654068/,0/1/
0,122135968,55/55/756/,0.4999990848275636/0.4999990848275636/1.8303448728380154E-6/,0/1/
0,124066520,55/55/11900/,0.5/0.5/6.885441981948102E-93/,0/1/
1,123402106,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,123930969,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,127270759,50/50/57/,0.3482199706728124/0.3482199706728124/0.3035600586543751/,0/1/
1,131245971,50/50/57/,0.3482199706728124/0.3482199706728124/0.3035600586543751/,0/1/
1,158623066,50/50/57/,0.3482199706728124/0.3482199706728124/0.3035600586543751/,0/1/
2,144295205,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,141636568,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,120929638,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,135550108,71/71/75/,0.3394479830949936/0.3394479830949936/0.3211040338100129/,0/1/2/
2,146583748,50/50/75/,0.38277419903421356/0.38277419903421356/0.23445160193157294/,0/1/
0,126962889,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,132532440,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,140633381,50/50/66/,0.3662038400223549/0.3662038400223549/0.26759231995529026/,0/1/
0,125538804,50/50/972/,0.49999999647972154/0.49999999647972154/7.04055693268189E-9/,0/1/
0,131422206,50/50/25739/,0.5/0.5/8.755577494039874E-220/,0/1/
1,132877864,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,160159759,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,136779317,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,155660009,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,136206288,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,114131609,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,123272899,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,124529838,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,137677409,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,144757469,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,135132296,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,164876329,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,166658402,50/50/67/,0.36811650066671925/0.36811650066671925/0.2637669986665615/,0/1/
0,160128266,50/50/17464/,0.5/0.5/2.562674099425881E-149/,0/1/
0,141385499,50/50/9225143/,0.5/0.5/0.0/,0/1/
1,158299176,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,129576917,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,163820891,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,154150305,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,174336540,50/50/3518/,0.5/0.5/1.4687410558553961E-30/,0/1/
2,118453972,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,133567551,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
2,142667651,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
2,125055846,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
2,128260699,50/50/52/,0.3376617865619698/0.3376617865619698/0.32467642687606046/,0/1/2/
0,122755337,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,126771356,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,143745908,50/50/63/,0.3603613377004332/0.3603613377004332/0.27927732459913346/,0/1/
0,156524634,50/50/67/,0.36811650066671925/0.36811650066671925/0.2637669986665615/,0/1/
