Real_Goal,Time,Cost,Prob,Results
0,245439461,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,319347533,56/51/61/,0.33230841799671673/0.36584778309637084/0.3018437989069123/,0/1/
0,294672633,56/57/80/,0.37893648313648753/0.3723464509862965/0.24871706587721595/,0/1/
0,218786212,57/104/201/,0.6543572379260546/0.29099573482336644/0.05464702725057902/,0/
0,297150555,72/285/648/,0.9483829820695381/0.05126202327643745/3.549946540244896E-4/,0/
1,203748609,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,226616759,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
1,256342462,100/100/80/,0.30487168320885744/0.30487168320885744/0.39025663358228513/,2/
1,229730310,62/60/201/,0.46821987214461036/0.4838257799384834/0.04795434791690611/,0/1/
1,227018880,80/71/648/,0.46870825443698966/0.5311160334549273/1.7571210808303052E-4/,1/
2,234732301,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,170487014,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,246148413,100/100/80/,0.30487168320885744/0.30487168320885744/0.39025663358228513/,2/
2,226489181,60/56/120/,0.4129306033894672/0.44294915398703494/0.14412024262349782/,0/1/
2,204403333,101/92/357/,0.4618153011784518/0.5087410903090336/0.029443608512514485/,0/1/
0,221413488,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,284015122,53/54/56/,0.3415753921762628/0.3353081312490595/0.3231164765746777/,0/1/2/
0,376530939,60/65/68/,0.3573482656232025/0.3292257307167303/0.3134260036600673/,0/1/
0,252501672,57/141/146/,0.6893973705705426/0.161991194355143/0.14861143507431432/,0/
0,310608250,64/64/437/,0.4991963642703972/0.4991963642703972/0.0016072714592055175/,0/1/
1,193332838,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,290835570,61/70/54/,0.3350333561648165/0.2844603094161391/0.3805063344190445/,2/
1,237233724,80/100/65/,0.3340293552156856/0.24670630386164538/0.419264340922669/,2/
1,241582790,201/61/62/,0.05005984974309065/0.47880039592371126/0.4711397543331981/,1/2/
1,269214123,77/68/75/,0.31558351632656567/0.3595517585744628/0.3248647250989716/,1/2/
2,179826697,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,216365211,70/54/50/,0.2598290813892312/0.35557973924705805/0.38459117936371057/,1/2/
2,237015645,163/90/57/,0.09311490096423715/0.32781679957169835/0.5790682994640645/,2/
2,259241051,528/239/110/,0.01732828503918755/0.23414574031810148/0.748525974642711/,2/
2,301433670,1779/79/80/,2.9711058333022906E-10/0.5031249591610478/0.4968750405418416/,1/2/
0,241229727,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,232621137,70/70/53/,0.2967354134739606/0.2967354134739606/0.40652917305207875/,2/
0,220855481,55/100/60/,0.4233142335022606/0.18952924569974586/0.3871565207979936/,0/2/
0,213562055,55/163/77/,0.5493054095647545/0.07984467299883022/0.37084991743641527/,0/
0,277290335,61/528/176/,0.86429399601559/4.628533191292698E-4/0.13524315066528075/,0/
1,213825571,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,202465930,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,248564363,55/54/65/,0.3506187154093066/0.35705190748641275/0.2923293771042807/,0/1/
1,250346249,90/54/127/,0.29115619788874103/0.5602624531147224/0.14858134899653644/,1/
1,236357758,90/97/83/,0.33256306581978456/0.3059727912194968/0.36146414296071877/,0/2/
2,195424042,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
2,235487367,61/70/54/,0.3350333561648165/0.2844603094161391/0.3805063344190445/,2/
2,238404677,66/65/90/,0.3689477611400236/0.3745804428071294/0.2564717960528471/,0/1/
2,238272446,131/127/78/,0.24950682735321847/0.2624653807168025/0.488027791929979/,2/
2,230202723,630/619/282/,0.1831576893761872/0.1904170621224512/0.6264252485013616/,2/
0,227614902,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,215837974,70/70/56/,0.3050262786788956/0.3050262786788956/0.3899474426422088/,2/
0,235258077,53/100/68/,0.4595035945897139/0.1924384561355209/0.34805794927476524/,0/
0,265489152,53/59/93/,0.4216562755048457/0.37731461350324774/0.20102911099190657/,0/
0,214859038,53/59/69/,0.37901666760222447/0.33915901589843356/0.2818243164993419/,0/
1,187330688,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
1,277537073,70/61/54/,0.2844603094161391/0.3350333561648165/0.3805063344190445/,2/
1,213301435,100/80/65/,0.24670630386164538/0.3340293552156856/0.419264340922669/,2/
1,204882479,163/56/90/,0.0898125658416642/0.5869372293230488/0.32325020483528694/,1/
1,260998263,75/92/239/,0.5221561953724808/0.4174991704943229/0.06034463413319642/,0/
2,180110404,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,230407275,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,221204324,163/163/66/,0.1599083813276472/0.1599083813276472/0.6801832373447055/,2/
2,265559092,528/528/74/,0.002339022074659475/0.002339022074659475/0.9953219558506811/,2/
2,277694426,1779/1779/66/,7.876289653349737E-12/7.876289653349737E-12/0.9999999999842475/,2/
0,211785042,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,205419897,51/56/70/,0.3842822464000648/0.34905288829313885/0.2666648653067963/,0/1/
0,206487008,51/68/100/,0.47373907073657956/0.3416318207047837/0.18462910855863662/,0/
0,234368723,59/93/163/,0.5733589515784961/0.3253317062527581/0.10130934216874574/,0/
0,217277718,56/63/528/,0.5305918893430893/0.469273680245165/1.344304117456427E-4/,0/
1,199202583,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,182488568,528/528/528/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,224621054,5758/5758/5758/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,240008682,101/155/143/,0.44416186962149656/0.26158971485483495/0.2942484155236685/,0/
1,310881219,371/294/279/,0.26986815762125044/0.35528970767838647/0.3748421347003632/,1/2/
2,220391754,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,214607330,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
2,247499625,77/77/93/,0.3552974824793142/0.3552974824793142/0.28940503504137166/,0/1/
2,221151890,176/176/65/,0.13558732984629127/0.13558732984629127/0.7288253403074174/,2/
2,243518308,938/938/191/,0.01963037365508264/0.01963037365508264/0.9607392526898347/,2/
0,268234313,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,209362790,50/54/70/,0.3845911793637106/0.3555797392470581/0.2598290813892313/,0/1/
0,224504729,56/53/100/,0.40002415346515435/0.42287663120224145/0.17709921533260417/,0/1/
0,281477841,53/58/289/,0.5196934294556789/0.47373423859451697/0.006572331949804163/,0/1/
0,233092131,59/74/972/,0.5621764230407574/0.43782343848842326/1.3847081922742335E-7/,0/
1,282999606,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,221544949,53/70/70/,0.40652917305207875/0.2967354134739606/0.2967354134739606/,0/
1,360263934,60/100/100/,0.4906487216326648/0.25467563918366753/0.25467563918366753/,0/
1,369113395,77/56/163/,0.375004880804457/0.5420510005648067/0.08294411863073634/,1/
1,216592616,63/71/65/,0.3506643167262046/0.30946017335781906/0.3398755099159764/,0/2/
2,201481226,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,219260274,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
2,242435010,60/60/68/,0.3475736145163964/0.3475736145163964/0.3048527709672072/,0/1/
2,216204118,110/110/146/,0.36723989336941626/0.36723989336941626/0.2655202132611676/,0/1/
2,212825317,300/300/437/,0.3795998307458042/0.3795998307458042/0.24080033850839147/,0/1/
0,226930476,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,225678319,50/61/70/,0.4029680611410105/0.3247874705155017/0.27224446834348776/,0/
0,239386445,70/59/163/,0.41434242661934134/0.4977142328602476/0.08794334052041115/,1/
0,257802932,55/59/528/,0.5177919942957738/0.4820968535175126/1.1115218671373041E-4/,0/1/
0,261625861,99/108/1779/,0.5224848109879557/0.4775151625924359/2.6419608257897612E-8/,0/1/
1,180867081,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,239165015,100/100/53/,0.22790490137079322/0.22790490137079322/0.5441901972584136/,2/
1,248735462,69/74/58/,0.3201332805656758/0.29412111789602/0.3857456015383043/,2/
1,215340382,144/66/74/,0.14192340347262958/0.454622136358904/0.40345446016846637/,1/
1,258488971,78/76/282/,0.4768691299987648/0.4894176028700142/0.03371326713122087/,0/1/
2,208963196,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,199560164,53/51/61/,0.34523059207839213/0.3587673452595148/0.29600206266209306/,0/1/
2,231739302,60/57/80/,0.36213152055468606/0.38135534336587185/0.25651313607944215/,0/1/
2,208100963,110/104/201/,0.4033628453591751/0.42708342749757955/0.16955372714324524/,0/1/
2,206780749,67/73/92/,0.3834492666712084/0.3510652233249525/0.26548551000383924/,0/1/
0,225047513,70/70/70/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,236157231,528/65/528/,8.965591905203734E-4/0.9982068816189592/8.965591905203734E-4/,1/
0,271520247,5758/108/5758/,3.0789688548396503E-23/1.0/3.0789688548396503E-23/,1/
0,317629359,155/168/209/,0.38059743766204035/0.3501665467431922/0.26923601559476734/,0/1/
0,325862964,2510/576/1576/,0.028900679288106676/0.8252487507814922/0.14585056993040113/,1/
1,187064670,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,233789116,52/52/61/,0.3516391996122956/0.3516391996122956/0.29672160077540877/,0/1/
1,240673791,59/59/80/,0.36972840003299595/0.36972840003299595/0.2605431999340082/,0/1/
1,238753389,74/59/120/,0.3638236419157527/0.4671588034117261/0.16901755467252116/,1/
1,244688163,77/67/71/,0.30762915434772664/0.35636441207815206/0.3360064335741213/,1/2/
2,193336716,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,205807628,70/61/54/,0.2844603094161391/0.3350333561648165/0.3805063344190445/,2/
2,232464887,100/80/65/,0.24670630386164538/0.3340293552156856/0.419264340922669/,2/
2,203484675,163/120/90/,0.2068474423354055/0.33179224352723435/0.46136031413736006/,2/
2,237322881,528/70/68/,6.451217883469906E-4/0.49243624406268033/0.5069186341489726/,1/2/
0,175901285,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,181488713,56/54/70/,0.3555806271695542/0.36874880215060585/0.2756705706798399/,0/1/
0,185789852,68/65/100/,0.37561592657121373/0.39308335747067935/0.23130071595810697/,0/1/
0,290082876,60/90/163/,0.5566953520566456/0.34043181890242097/0.10287282904093345/,0/
0,211069097,66/62/65/,0.3245119423529124/0.3457840341013834/0.32970402354570416/,0/1/2/
1,224471604,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,222865522,56/70/61/,0.3706116734063816/0.28990137442145236/0.3394869521721658/,0/2/
1,197523160,53/163/120/,0.7044314771469286/0.09186811583632677/0.2037004070167447/,0/
1,258625637,65/528/357/,0.9872823658177778/8.867471212751194E-4/0.011830887060947084/,0/
1,230078589,78/102/1177/,0.5753702752594901/0.4246292019755565/5.227649535358022E-7/,0/
2,194916452,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,201651973,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,195930327,100/100/80/,0.30487168320885744/0.30487168320885744/0.39025663358228513/,2/
2,243154984,60/289/201/,0.8908396555784281/0.02086485345534768/0.08829549096622422/,0/
2,255653900,106/972/66/,0.3550266213893333/8.646546685665571E-7/0.6449725139559983/,2/
0,179568311,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,239814109,53/53/70/,0.36631055954632374/0.36631055954632374/0.26737888090735246/,0/1/
0,251357667,60/53/100/,0.38238471370862104/0.4353093097902527/0.18230597650112626/,1/
0,252416211,55/62/163/,0.4931324880896185/0.43518789330292335/0.07167961860745803/,0/
0,218445753,68/64/528/,0.48442201363631354/0.5151689563003355/4.0903006335096727E-4/,0/1/
1,208240874,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,212503235,163/163/59/,0.13055703860480092/0.13055703860480092/0.7388859227903982/,2/
1,242946099,71/71/99/,0.3734395485824066/0.3734395485824066/0.25312090283518685/,0/1/
1,233911985,212/78/422/,0.15329730328486352/0.835960803543347/0.010741893171789457/,1/
1,251487513,159/198/3855/,0.5606375698156207/0.4393624301323223/5.2057063431196493E-11/,0/
2,185633507,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,199128193,70/70/56/,0.3050262786788956/0.3050262786788956/0.3899474426422088/,2/
2,231445749,100/100/68/,0.2785473251569826/0.2785473251569826/0.44290534968603473/,2/
2,190947659,163/163/93/,0.24355971642265864/0.24355971642265864/0.5128805671546827/,2/
2,211598916,528/528/59/,4.026381591751999E-4/4.026381591751999E-4/0.9991947236816496/,2/
0,202920428,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,228719325,70/70/53/,0.2967354134739606/0.2967354134739606/0.40652917305207875/,2/
0,230562814,100/100/60/,0.25467563918366753/0.25467563918366753/0.4906487216326648/,2/
0,246836955,163/163/77/,0.19952597027710886/0.19952597027710886/0.6009480594457822/,2/
0,237637799,528/528/68/,0.0012694028314381989/0.0012694028314381989/0.9974611943371237/,2/
1,248778553,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,253897634,53/70/61/,0.3857686266149734/0.2815817916939791/0.3326495816910475/,0/
1,242578600,60/100/80/,0.44652495131371006/0.23177279869163392/0.321702249994656/,0/
1,246035419,62/68/201/,0.4952313387530675/0.4502427623418113/0.05452589890512111/,0/1/
1,283927549,68/62/648/,0.4761856894474205/0.5237665015502663/4.7809002313086384E-5/,0/1/
2,182983112,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,237447293,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,292934146,100/100/80/,0.30487168320885744/0.30487168320885744/0.39025663358228513/,2/
2,239407404,163/163/120/,0.29182500538453293/0.29182500538453293/0.4163499892309342/,2/
2,215132226,528/528/78/,0.0033362846809026118/0.0033362846809026118/0.9933274306381948/,2/
0,293374548,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
0,333436765,56/56/61/,0.3429334149535572/0.3429334149535572/0.3141331700928854/,0/1/2/
0,350879287,68/68/80/,0.35206681189982975/0.35206681189982975/0.2958663762003404/,0/1/
0,290165079,63/146/201/,0.7198681948867734/0.1968010131244175/0.08333079198880902/,0/
0,262946080,81/76/648/,0.48362362862314706/0.5160698075761109/3.0656380074207544E-4/,0/1/
1,176070754,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,197325917,54/56/70/,0.36874880215060585/0.3555806271695542/0.2756705706798399/,0/1/
1,198400782,65/68/100/,0.39308335747067935/0.37561592657121373/0.23130071595810697/,0/1/
1,190771477,57/93/163/,0.588798181728781/0.3165223401676164/0.09467947810360271/,0/
1,252979532,95/63/71/,0.2436817771326086/0.40176332924053987/0.35455489362685144/,1/
2,225034880,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,216457855,70/70/61/,0.3168340880154897/0.3168340880154897/0.36633182396902075/,2/
2,220854749,100/100/80/,0.30487168320885744/0.30487168320885744/0.39025663358228513/,2/
2,225474758,163/163/120/,0.29182500538453293/0.29182500538453293/0.4163499892309342/,2/
2,226382054,71/528/61/,0.45963163061186657/2.8922730535894134E-4/0.5400791420827744/,2/
0,194514283,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,247614448,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
0,225297560,54/70/70/,0.4007747337654535/0.29961263311727326/0.29961263311727326/,0/
0,242878061,57/62/163/,0.481184334520056/0.4414406275166408/0.07737503796330314/,0/1/
0,234178686,62/58/65/,0.3310632033125318/0.3542865021395111/0.3146502945479572/,0/1/
1,236498412,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,225576271,70/56/53/,0.2727787037014866/0.3535129493784903/0.37370834692002314/,1/2/
1,223611806,100/68/53/,0.1924384561355209/0.34805794927476524/0.4595035945897139/,2/
1,231931155,289/146/81/,0.05166338330556982/0.2954949409313021/0.6528416757631281/,2/
1,217844682,972/437/196/,0.014817586677030302/0.2239786657006054/0.7612037476223643/,2/
2,211794102,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,200841029,70/54/52/,0.26618216990776/0.35998692671477106/0.37383090337746894/,1/2/
2,204116825,100/65/55/,0.19601119350692603/0.36619711988077963/0.43779168661229434/,2/
2,198930809,64/62/64/,0.32978753341272915/0.3404249331745418/0.32978753341272915/,0/1/2/
2,222347925,93/110/67/,0.30821104175020875/0.24003500066631603/0.4517539575834752/,2/
0,225142907,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,287681105,50/51/70/,0.37648032962640243/0.3691702638953133/0.2543494064782842/,0/1/
0,323237701,56/57/100/,0.4090432034237157/0.40192958945055685/0.18902720712572743/,0/1/
0,249230215,100/104/289/,0.4727919044287243/0.45443340668460497/0.07277468888667075/,0/1/
0,228157968,70/73/78/,0.35062292921640964/0.336116507763135/0.31326056302045535/,0/1/
