Obs,Real_Goal,STime,Cost,Prob,Results
7,1,174720100/35188334/101652874/,62/53/62/,0.3143309371537816/0.37133812569243685/0.3143309371537816/,1/
10,1,156221258/29401288/29258853/,71/70/71/,0.3317647318740062/0.3364705362519876/0.3317647318740062/,0/1/2/
14,1,222297794/53213727/50073231/,137/135/83/,0.2547120209763075/0.26084936661048286/0.4844386124132096/,2/
2,2,190383984/36250566/18527140/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
5,2,178969852/31160909/21286645/,90/53/58/,0.20864583588805252/0.41398238914419877/0.37737177496774876/,1/2/
8,2,184457536/32664694/25718945/,64/66/101/,0.3943746479640524/0.3824248295432201/0.22320052249272745/,0/1/
11,2,176909958/40342027/39557177/,64/61/65/,0.32964382682170357/0.3459865341628383/0.32436963901545823/,0/1/2/
15,2,183112963/33571886/31378071/,64/74/78/,0.37542678365572274/0.3218923956642158/0.3026808206800615/,0/
2,0,170471656/30825301/24840775/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
4,0,160527265/36937787/32715755/,65/56/50/,0.282890144269209/0.3374877548477453/0.3796221008830457/,2/
6,0,147953095/24411640/20418926/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
8,0,210229982/28777815/28881385/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
11,0,160222796/14655964/21024777/,97/60/69/,0.2264173315249979/0.4152734725147637/0.35830919596023836/,1/
2,1,123384223/21659399/20968658/,53/51/50/,0.3225200078952674/0.3354191220955758/0.34206087000915686/,0/1/2/
4,1,190196025/37972598/30168347/,51/54/50/,0.33753286282920664/0.31825067153011033/0.34421646564068303/,0/1/2/
7,1,158313574/25833889/27080046/,51/54/50/,0.33753286282920664/0.31825067153011033/0.34421646564068303/,0/1/2/
10,1,152492961/20008976/25036775/,66/54/50/,0.2751944002898251/0.3481982062109105/0.37660739349926425/,1/2/
13,1,165049557/23925674/19359489/,61/66/50/,0.31772999213154834/0.288058252432253/0.3942117554361987/,2/
1,2,148369434/18932450/14768518/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,2,127679244/20427905/16826007/,61/54/51/,0.29796134325437473/0.3408965783832745/0.3611420783623508/,1/2/
5,2,160619274/23108691/20640026/,56/57/51/,0.32447712109912835/0.31829679316030024/0.3572260857405714/,0/2/
7,2,247755881/34885324/24835177/,63/64/51/,0.3085923054144921/0.3027145361579105/0.3886931584275974/,2/
10,2,293214201/57512366/21630677/,63/72/51/,0.32251391071965957/0.2712577148363237/0.40622837444401666/,2/
2,0,211449931/32773387/25607774/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,143811750/28550753/17578146/,59/55/51/,0.3080458078036092/0.33267684237363326/0.35927734982275755/,1/2/
6,0,162005447/25992448/25353313/,107/60/60/,0.18791138298847473/0.4060443085057627/0.4060443085057627/,1/2/
9,0,145458087/25060219/39305848/,69/68/75/,0.34114379379332/0.3461239073580567/0.31273229884862336/,0/1/2/
12,0,154540646/29671486/27628437/,69/110/69/,0.39112795523604854/0.21774408952790283/0.39112795523604854/,0/2/
2,1,158516481/22061829/17442554/,51/56/51/,0.3438406138817872/0.31231877223642546/0.3438406138817872/,0/1/2/
4,1,130505755/25498259/25285928/,55/51/53/,0.3205981327679384/0.34623283868260774/0.33316902854945396/,0/1/2/
7,1,169693221/26045782/29375702/,55/51/53/,0.3205981327679384/0.34623283868260774/0.33316902854945396/,0/1/2/
10,1,273567431/24108736/41250697/,64/59/70/,0.33425348107252006/0.3633014621442895/0.30244505678319056/,0/1/
13,1,214461461/25342758/35750225/,65/59/71/,0.3322249935333472/0.3671654011109255/0.3006096053557273/,0/1/
2,2,121095740/22706750/16566559/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
6,2,212619319/37007187/34646190/,53/79/57/,0.39270044327601356/0.2426367839523403/0.3646627727716462/,0/2/
9,2,174818537/28792198/29187577/,53/57/57/,0.349992288226093/0.32500385588695346/0.32500385588695346/,0/1/2/
12,2,254899881/34328491/28691860/,64/57/57/,0.3070734924704963/0.34646325376475184/0.34646325376475184/,1/2/
17,2,149136438/39828542/22554328/,299/85/70/,0.021490187162654197/0.43776442663188014/0.5407453862054656/,2/
4,0,184767103/24925684/19527251/,56/56/100/,0.4061539807907088/0.4061539807907088/0.18769203841858234/,0/1/
10,0,173189242/22530126/29296635/,56/887/3221/,0.9999995339383122/4.660616877281299E-7/7.677631255530075E-25/,0/
16,0,161339383/40632819/71234213/,83/149/122/,0.4797594405427418/0.2186714832357777/0.3015690762214805/,0/
22,0,185501750/38883983/38975367/,117/287/122/,0.45552286442881845/0.10785286591827457/0.4366242696529069/,0/2/
31,0,195295123/38837616/50892282/,73/301/237/,0.8658530130285808/0.03975096359386242/0.09439602337755691/,0/
1,1,174947510/23268277/18378953/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,174429261/30709106/22296930/,54/52/53/,0.32706417423118256/0.3396420443126942/0.33329378145612326/,0/1/2/
5,1,148128030/24615594/22187999/,90/57/62/,0.22794737645139454/0.40265507997595545/0.36939754357265/,1/2/
7,1,194133337/33066275/30640489/,56/57/58/,0.33919808454514194/0.3332991374077914/0.3275027780470666/,0/1/2/
10,1,148864320/27029635/26016953/,56/66/66/,0.37338819928735756/0.31330590035632117/0.31330590035632117/,0/
2,2,142113346/24056793/27517205/,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
4,2,207588296/32882023/27943171/,100/53/56/,0.1770992153326042/0.42287663120224145/0.4000241534651544/,1/2/
6,2,199150298/25452815/24828044/,69/53/59/,0.2818243164993419/0.37901666760222447/0.33915901589843356/,1/
9,2,222132761/30282890/26661831/,70/53/66/,0.2901164165094591/0.3974611102586598/0.3124224732318811/,1/
12,2,189635103/34847579/26194951/,70/64/66/,0.316438310571486/0.3470385967497761/0.3365230926787378/,0/1/2/
4,0,128528853/21996121/16719200/,50/50/100/,0.4210235682097254/0.4210235682097254/0.15795286358054916/,0/1/
10,0,179302327/34632753/31787704/,74/74/3221/,0.5/0.5/2.992082359567859E-19/,0/1/
17,0,210251306/47870217/51246047/,110/495/637/,0.9616901803239786/0.0299708089348316/0.00833901074118974/,0/
24,0,226416875/57088054/53732882/,212/214/271/,0.3638067138134877/0.3604066759314235/0.2757866102550888/,0/1/
33,0,189078485/50528253/49200642/,263/1649/271/,0.5062268376234407/0.002656434644588412/0.4911167277319708/,0/2/
2,1,145638590/34230594/20976465/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
5,1,155706794/31526197/23815068/,70/57/70/,0.30757461612512627/0.3848507677497473/0.30757461612512627/,1/
8,1,146940046/28146725/25007180/,58/55/57/,0.3254096216869153/0.3433176774025115/0.3312727009105731/,0/1/2/
11,1,197683055/28555514/32797333/,92/55/57/,0.20814163575207487/0.4029985946807812/0.38885976956714396/,1/2/
15,1,217911413/33892224/22078191/,672/348/57/,2.466626889389869E-5/0.006579036434265622/0.9933962972968405/,2/
2,2,124153742/19827651/17013881/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
4,2,139715576/36923614/25378366/,51/56/50/,0.34171506988574796/0.3098034441152148/0.34848148599903733/,0/2/
6,2,138581835/28473273/20964179/,51/61/50/,0.3518959496397583/0.28924008955071007/0.35886396080953153/,0/2/
9,2,150989131/30388913/27550174/,65/77/50/,0.3192562470731279/0.2523204596833926/0.42842329324347944/,2/
12,2,132649485/36573362/18191541/,51/77/50/,0.3816189895004584/0.22920545382586346/0.3891755566736781/,0/2/
2,0,127188744/32689967/16669208/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
4,0,149061395/30795357/18289655/,65/51/56/,0.28588461306509405/0.37421071498913466/0.3399046719457712/,1/2/
7,0,149614954/24568994/26913145/,53/57/59/,0.35417760347900673/0.32889035179288817/0.3169320447281051/,0/1/
10,0,154379399/24394038/27990631/,61/57/68/,0.3380996089435531/0.3622396720824787/0.29966071897396823/,0/1/
13,0,156264330/26019754/31537944/,102/57/79/,0.21463126443761388/0.4662787240422422/0.31909001152014405/,1/
2,1,137131057/24337101/19688385/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
6,1,131771658/37064195/38812602/,51/56/55/,0.35282262701773437/0.3204773526995086/0.32670002028275685/,0/1/2/
10,1,167331324/26653545/31837353/,68/56/55/,0.28569171613399985/0.3539653504014603/0.36034293346453977/,1/2/
14,1,181023197/22126608/30415985/,91/68/55/,0.2267675709550949/0.3419415657683008/0.4312908632766043/,2/
20,1,162896388/26945740/29727695/,1713/85/72/,9.401967276693213E-11/0.4555967377433988/0.5444032621625815/,2/
2,2,127017119/20036439/16443083/,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
4,2,156879071/27134980/19925984/,55/65/53/,0.3485921598131156/0.28966279111324184/0.36174504907364263/,0/2/
6,2,148482577/26931072/24211135/,55/57/53/,0.33318096979512246/0.32106665776610516/0.3457523724387724/,0/1/2/
8,2,168059774/24266460/22069349/,55/64/53/,0.3467150095222974/0.29348791930589996/0.3597970711718026/,0/2/
11,2,137204396/37905416/22525000/,55/73/61/,0.38116877688950407/0.276390214971445/0.342441008139051/,0/
2,0,121497775/21781831/16236287/,53/51/51/,0.3248418044242478/0.3375790977878761/0.3375790977878761/,0/1/2/
5,0,139640074/22894309/19881509/,65/55/58/,0.30042148593067913/0.3591563720189345/0.34042214205038634/,1/2/
7,0,186297579/26851192/25931616/,59/68/58/,0.3477515629499517/0.2985525464582649/0.35369589059178336/,0/2/
10,0,173995938/37758464/30820400/,67/79/67/,0.3523330787056102/0.2953338425887795/0.3523330787056102/,0/2/
14,0,174236155/38315961/29988735/,67/92/68/,0.3734460133019337/0.2585596424816654/0.36799434421640087/,0/2/
2,1,124432678/21789017/16701954/,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
4,1,155105871/22710238/19115377/,50/50/68/,0.37001152460638836/0.37001152460638836/0.2599769507872232/,0/1/
6,1,182800954/21089584/24304823/,59/50/146/,0.42112153459043483/0.5023977119956253/0.07648075341393976/,1/
9,1,143050435/19416042/28058638/,56/50/60/,0.3279320148754662/0.3688733550940163/0.3031946300305175/,1/
12,1,158091766/15463528/21598448/,92/61/60/,0.22977639720970255/0.3819552179780264/0.388268384812271/,1/2/
2,2,127664356/19594102/16783782/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
5,2,152834272/23641636/22266935/,60/163/57/,0.44995942670996875/0.07619496214064717/0.4738456111493841/,0/2/
8,2,146549972/28813765/27993533/,72/71/61/,0.31148848394732975/0.3165532266550853/0.3719582893975849/,2/
12,2,160293924/31541664/33532632/,82/81/70/,0.3126640530884036/0.3170989303628801/0.37023701654871627/,2/
16,2,156416707/28579624/34816236/,96/81/70/,0.2719251576362904/0.33589361181388794/0.39218123054982157/,2/
2,0,118878839/23788179/17797985/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,269789933/29749289/26165160/,57/51/51/,0.30820344929690513/0.34589827535154744/0.34589827535154744/,1/2/
6,0,154573043/25764236/23511064/,104/66/51/,0.1710062408793276/0.35512480212507946/0.473868956995593/,2/
9,0,223227854/37452636/39762788/,51/55/51/,0.3417680458224048/0.3164639083551904/0.3417680458224048/,0/1/2/
12,0,139320786/32992759/15049825/,61/75/51/,0.3360203388722718/0.25670842846734204/0.4072712326603862/,2/
2,1,125119444/30547090/14453557/,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
4,1,181384097/36430097/27860878/,51/50/54/,0.33753286282920664/0.34421646564068303/0.31825067153011033/,0/1/2/
7,1,163394647/20944178/27975174/,51/50/124/,0.4427164681882541/0.45148284727996096/0.10580068453178487/,0/1/
10,1,287494926/25364702/40258225/,68/58/73/,0.3222222361932592/0.38173742663013127/0.2960403371766095/,1/
13,1,241616449/45335681/41698719/,96/81/119/,0.33827877700181613/0.40618030777405606/0.2555409152241278/,1/
2,2,119787079/20894054/18984297/,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
4,2,145139216/27183024/20975862/,55/53/56/,0.331193453755228/0.34368986452760275/0.32511668171716923/,0/1/2/
6,2,164886896/28666431/25610667/,86/69/59/,0.256682748879443/0.3407585682478136/0.4025586828727434/,2/
9,2,148095042/21817138/23254297/,87/58/59/,0.23573001995874515/0.3853733446152892/0.37889663542596563/,1/2/
12,2,149455009/26218048/22785609/,66/69/59/,0.3252059795156292/0.309345496738843/0.36544852374552783/,2/
2,0,138397315/21281040/17432104/,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
4,0,156216715/25671569/21380707/,57/53/52/,0.31473009763060283/0.3394026418757332/0.3458672604936639/,0/1/2/
6,0,146096764/27010737/25605951/,104/63/52/,0.1713796932840037/0.3714693766813591/0.45715093003463725/,2/
8,0,157005955/31010058/28255055/,56/66/52/,0.34406296292986277/0.28490204718795825/0.37103498988217887/,0/2/
11,0,148577965/38905980/24904267/,56/133/61/,0.4597635778216423/0.11908472363676491/0.42115169854159284/,0/2/
1,1,120914898/17409327/14883990/,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
3,1,121208704/30804898/23262421/,61/61/61/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,1,117360481/19216569/15135724/,59/59/60/,0.3351800127730635/0.3351800127730635/0.32963997445387305/,0/1/2/
7,1,128264249/17923492/15279143/,59/59/60/,0.3351800127730635/0.3351800127730635/0.32963997445387305/,0/1/2/
10,1,134877498/13447977/16894064/,68/59/77/,0.3308473223841733/0.38438974826089617/0.2847629293549306/,1/
2,2,137425719/18022363/17312544/,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
6,2,187974111/40190236/25851643/,72/60/68/,0.30439767387990463/0.37057516393418577/0.3250271621859096/,1/
9,2,213774925/39391329/34835464/,67/75/69/,0.3496471322615961/0.31083971502563473/0.3395131527127693/,0/2/
12,2,220074541/44217139/27459303/,67/75/69/,0.3496471322615961/0.31083971502563473/0.3395131527127693/,0/2/
17,2,253699756/47919480/41372755/,67/75/196/,0.49043193294492615/0.43599877765339856/0.07356928940167529/,0/
2,0,134780110/22249257/25237205/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,0,128762446/24281768/18892061/,55/55/54/,0.33130704687138157/0.33130704687138157/0.3373859062572369/,0/1/2/
7,0,144683552/23185836/21021187/,61/69/54/,0.3332937925014505/0.288175542011736/0.37853066548681336/,2/
10,0,148532558/19826559/16582647/,61/63/54/,0.32257894921152097/0.3110595191180608/0.36636153167041835/,2/
14,0,126120521/25402372/12758481/,61/63/54/,0.32257894921152097/0.3110595191180608/0.36636153167041835/,2/
2,1,131227561/37364137/15738524/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
5,1,133430138/23097459/18492276/,58/56/51/,0.31413868279416723/0.32645629864630477/0.359405018559528/,1/2/
8,1,145657533/25902523/25660171/,80/61/58/,0.2609709838951718/0.36012209496526926/0.37890692113955904/,1/2/
11,1,147635428/24492568/20962371/,85/83/68/,0.30222517115200853/0.3111135153291335/0.386661313518858/,2/
15,1,154221109/27141039/23765236/,125/85/82/,0.23266738276828544/0.3767333349178437/0.3905992823138708/,1/2/
2,2,145382136/29134133/19492626/,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
6,2,141333467/21894609/22995941/,62/53/50/,0.2891610696811005/0.34496896471295335/0.3658699656059461/,1/2/
9,2,154293389/25990280/25423135/,67/68/50/,0.2961913729895273/0.29044026666298006/0.4133683603474927/,2/
12,2,144703781/31480875/24503702/,67/144/50/,0.3821803485460583/0.0844440083993302/0.5333756430546114/,2/
17,2,146025650/33573304/19304685/,67/92/50/,0.33243368929092926/0.20361772341744136/0.4639485872916294/,2/
2,0,145509280/24826432/14241627/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
5,0,153350754/31847828/24244476/,65/55/51/,0.28401017845048515/0.34423266119493307/0.37175716035458184/,1/2/
7,0,193379603/40813538/26433222/,61/61/51/,0.3113282968833409/0.3113282968833409/0.3773434062333182/,2/
10,0,151988158/25665000/11736181/,78/68/59/,0.28138059100241725/0.33241189115899517/0.3862075178385876/,2/
14,0,144929288/26827811/16482059/,78/79/70/,0.322031787726569/0.31752792057251317/0.3604402917009178/,2/
2,1,123499103/20250350/14604741/,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
4,1,128770981/23299127/18106603/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
6,1,169163361/30471252/23133370/,50/50/88/,0.4040913832880058/0.4040913832880058/0.19181723342398843/,0/1/
8,1,135794337/23147333/35788494/,57/50/63/,0.32936663048063425/0.37782321862427437/0.2928101508950913/,1/
11,1,152748196/16847031/29423639/,90/50/72/,0.21672462714829896/0.47482260629654305/0.308452766555158/,1/
2,2,126859015/17644479/12081462/,51/51/56/,0.3438406138817872/0.3438406138817872/0.31231877223642546/,0/1/2/
6,2,138431940/25010941/17269319/,58/53/56/,0.319005095389549/0.34995328293915184/0.3310416216712991/,0/1/2/
10,2,151797535/27289259/24802601/,75/53/122/,0.3422650020002091/0.514395643640765/0.143339354359026/,1/
14,2,156316084/21070601/24575054/,86/53/73/,0.2430329368699524/0.44778270798905223/0.3091843551409954/,1/
19,2,175884270/32960001/19822333/,657/101/73/,2.2177167344900685E-4/0.40642791775137704/0.5933503105751738/,2/
2,0,107294498/24121908/16758805/,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
4,0,115893659/28759617/17054996/,57/53/50/,0.309721254421983/0.33499114084617754/0.3552876047318394/,1/2/
7,0,131780776/23087421/23846899/,51/53/110/,0.4378639365337424/0.4213427672743591/0.1407932961918985/,0/1/
10,0,131608717/24218022/26280681/,60/69/68/,0.3649747680235553/0.3149101118459845/0.3201151201304601/,0/
13,0,144089884/28845183/31658410/,60/98/91/,0.4677402328278328/0.2508768707735903/0.28138289639857694/,0/
2,1,218298711/24152016/15703402/,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
4,1,193126739/36437741/28688750/,50/51/54/,0.34421646564068303/0.33753286282920664/0.31825067153011033/,0/1/2/
6,1,181081405/33408765/28455911/,74/56/65/,0.2822957294129331/0.38712385515829695/0.3305804154287699/,1/
8,1,152269303/21366089/27084005/,50/57/134/,0.48441079349462574/0.4222841343703606/0.09330507213501359/,0/
11,1,189214689/34118069/42657622/,60/67/77/,0.3775920358356632/0.33665553092216877/0.2857524332421681/,0/
2,2,124268111/18183744/14385206/,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
6,2,148124786/27320605/21096372/,57/65/50/,0.33311770693944776/0.28475613767882135/0.3821261553817307/,2/
9,2,264508596/41647057/44916269/,154/86/88/,0.18795881638561274/0.41068728964508255/0.40135389396930476/,1/2/
12,2,436017404/87430895/43112878/,57/65/57/,0.34829143222304426/0.3034171355539115/0.34829143222304426/,0/2/
17,2,155178987/30125366/37798581/,169/80/57/,0.07977302039599121/0.37006109574250295/0.5501658838615058/,2/
2,0,302701326/27189252/17421222/,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
4,0,208613903/32114811/21089164/,53/56/51/,0.33521600655674466/0.3164239131941947/0.3483600802490606/,0/1/2/
6,0,194138225/47133490/24519875/,54/100/51/,0.40448788698837457/0.16700210310727176/0.42851000990435373/,0/2/
9,0,173634326/56069563/35465240/,54/60/51/,0.33893567379714834/0.3019996085493187/0.3590647176535329/,0/2/
12,0,160926845/35437720/12149883/,54/71/51/,0.3596438987991439/0.25935331819071655/0.3810027830101396/,0/2/
2,1,142616493/24653098/17003883/,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
4,1,162485573/25078439/17307996/,55/50/53/,0.3181672738849806/0.35094042463430625/0.3308923014807131/,0/1/2/
6,1,141152225/25358277/22007076/,86/74/81/,0.3084087671895878/0.36192104100616357/0.3296701918042486/,1/2/
9,1,192982856/25576731/31608896/,60/59/58/,0.32769984481285747/0.3333014163175853/0.3389987388695573/,0/1/2/
12,1,176538523/19093191/28662803/,70/59/58/,0.29150241839448987/0.3512467542729739/0.3572508273325362/,1/2/
2,2,122805603/22276259/15713390/,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
4,2,143781639/25061422/20078872/,56/50/53/,0.3139288571912815/0.3531219446718367/0.3329491981368819/,1/2/
6,2,167603208/39196464/59570589/,50/55/53/,0.35094042463430625/0.3181672738849806/0.3308923014807131/,0/1/2/
9,2,166896276/13967554/20073293/,50/55/53/,0.35094042463430625/0.3181672738849806/0.3308923014807131/,0/1/2/
12,2,151021866/12590776/21129261/,61/66/64/,0.3477915034171203/0.3208449584038635/0.3313635381790161/,0/1/2/
2,0,125556101/20342943/15783155/,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
4,0,152981323/28779570/16639822/,54/54/51/,0.32686265350037963/0.32686265350037963/0.34627469299924085/,0/1/2/
6,0,143382722/24772682/21178233/,65/57/60/,0.30883945992937667/0.3545156987571706/0.3366448413134528/,1/2/
9,0,148695142/20899063/23546305/,60/57/51/,0.3078489280076584/0.32613176174889463/0.3660193102434471/,2/
12,0,167355135/31874547/27852358/,81/57/61/,0.25482312335703833/0.3854312256241395/0.35974565101882217/,1/2/
2,1,140491940/21674430/17526539/,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
4,1,149189206/43994962/21677267/,57/50/56/,0.31576402768733847/0.36221939390915125/0.3220165784035101/,1/
6,1,138439056/22851420/23215525/,104/50/61/,0.16111822033275097/0.4645001646494963/0.3743816150177526/,1/
9,1,141295260/18164237/25231183/,62/50/61/,0.3044063864028822/0.3851595729891304/0.31043404060798746/,1/
12,1,303069633/33764136/33550547/,62/83/126/,0.4810889941101994/0.3447153274524071/0.17419567843739353/,0/
2,2,182806943/59014721/22846632/,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
4,2,124857993/25002682/21001957/,56/54/53/,0.3231164765746777/0.3353081312490595/0.3415753921762628/,0/1/2/
6,2,154827836/28924591/21192612/,58/54/62/,0.3327464143597897/0.3578478707922447/0.3094057148479655/,0/1/
9,2,138020171/28773045/22311524/,65/54/62/,0.30511402506216584/0.37266711176428047/0.32221886317355375/,1/
12,2,140969502/23829812/21549931/,65/110/86/,0.4477945012932825/0.22644820491261797/0.32575729379409946/,0/
