Real_Goal,Time,Cost,Prob,Results
1,257907217,59/53/51/,0.30407924273427367/0.34126965766260814/0.3546510996031183/,1/2/
1,246224536,61/53/62/,0.3183358335259615/0.3691691920289222/0.31249497444511637/,1/
1,256819557,81/69/75/,0.30520424944627694/0.3622772469417762/0.3325185036119469/,1/2/
1,287012290,103/105/75/,0.29244229888375456/0.28484682765412206/0.4227108734621232/,2/
2,224442439,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
2,230186907,56/53/52/,0.3188135918059423/0.33738015598163174/0.34380625221242583/,0/1/2/
2,223253265,78/68/52/,0.26035605497265646/0.3144199087889481/0.4252240362383954/,2/
2,297171507,65/83/68/,0.3680715016983112/0.2802129765750234/0.35171552172666526/,0/2/
2,264358312,162/78/62/,0.10326095704911012/0.3917377775314675/0.5050012654194225/,2/
0,213651898,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
0,203895355,53/53/53/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,273149604,64/63/71/,0.3433898584313408/0.34879746185354077/0.30781267971511833/,0/1/
0,269287872,64/84/257/,0.5597586369417985/0.41150179313537694/0.028739569922824684/,0/
0,248926686,64/75/114/,0.43333500442302864/0.365870827911684/0.20079416766528732/,0/
1,192365179,56/50/53/,0.3139288571912815/0.3531219446718367/0.3329491981368819/,1/2/
1,202316638,56/56/55/,0.33134333662009957/0.33134333662009957/0.33731332675980075/,0/1/2/
1,240517324,56/50/60/,0.3279320148754662/0.3688733550940163/0.3031946300305175/,1/
1,235239864,64/50/68/,0.30859902068971384/0.4060809688766303/0.28532001043365585/,1/
1,231706727,218/50/232/,0.034826744148173425/0.9387068613106859/0.02646639454114062/,1/
2,195236915,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,236132544,61/70/50/,0.3247874705155017/0.27224446834348776/0.4029680611410105/,2/
2,237999460,65/55/50/,0.28101222119723784/0.3418857413306214/0.3771020374721408/,1/2/
2,247570421,70/68/60/,0.31138413980251156/0.321762665925238/0.3668531942722504/,2/
2,247567497,208/62/74/,0.05117866778964703/0.5194565235201526/0.42936480869020033/,1/
0,184684901,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,421286261,52/51/53/,0.3332922457448901/0.33976373845997543/0.3269440157951345/,0/1/2/
0,346809958,54/59/77/,0.3889017923574795/0.35510650516507014/0.2559917024774504/,0/1/
0,373978929,88/114/176/,0.4719866301955953/0.35241724469476143/0.17559612510964337/,0/
0,406899920,384/135/938/,0.1378092530016115/0.8598456164000262/0.002345130598362293/,1/
1,306149515,56/50/53/,0.3139288571912815/0.3531219446718367/0.3329491981368819/,1/2/
1,404902993,163/50/60/,0.05648738457409159/0.5178593114522397/0.4256533039736687/,1/
1,265349465,972/55/83/,4.8143628557714E-8/0.6224593012344037/0.3775406506219678/,1/
1,236776178,126/74/81/,0.20736170805638465/0.4148006252129888/0.3778376667306266/,1/2/
1,319935950,257/99/94/,0.08448079700143481/0.44571607619881926/0.4698031267997459/,1/2/
2,226859704,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,222148751,163/59/50/,0.056015259645379116/0.4304537279083617/0.5135310124462592/,2/
2,277640325,70/99/56/,0.3472656857838366/0.20878775762667987/0.4439465565894836/,2/
2,247079518,98/74/72/,0.2619792270499735/0.3639557658407087/0.3740650071093178/,1/2/
2,283410197,83/74/83/,0.319744526519668/0.3605109469606638/0.319744526519668/,1/
0,240311113,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
0,239569177,51/50/59/,0.34787173756603923/0.35476006394629467/0.29736819848766605/,0/1/
0,242983743,56/74/68/,0.39379835521420803/0.2871628613053339/0.31903878348045805/,0/
0,274893521,56/181/141/,0.748122486896555/0.0834780949041762/0.16839941819926876/,0/
0,233992163,71/65/90/,0.3514911409779481/0.384942355985726/0.26356650303632595/,0/1/
1,218097673,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
1,242485915,57/60/50/,0.32362525964676225/0.3051375659939929/0.3712371743592449/,2/
1,267063269,72/59/120/,0.37157330169943764/0.4614680515543381/0.16695864674622415/,1/
1,335137423,89/93/110/,0.3638456336943866/0.34802880522583424/0.28812556107977927/,0/1/
1,274844108,115/79/90/,0.2541199110102956/0.39853935301312376/0.3473407359765807/,1/
2,199771445,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,218810985,100/55/50/,0.1644174247254548/0.39732771072462925/0.4382548645499159/,1/2/
2,244214939,60/60/50/,0.31088511475682307/0.31088511475682307/0.37822977048635387/,2/
2,227116537,67/110/131/,0.5204244043284044/0.27652236387249124/0.20305323179910434/,0/
2,232446138,77/77/74/,0.3288596608796188/0.3288596608796188/0.34228067824076236/,0/1/2/
0,194858055,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,248982219,50/56/60/,0.3688733550940163/0.3279320148754662/0.3031946300305175/,0/
0,239773869,50/100/110/,0.593990321415148/0.22284375339272552/0.1831659251921265/,0/
0,280325543,50/72/78/,0.449007845606281/0.2916830629915966/0.2593090914021223/,0/
0,216408373,60/82/97/,0.445942090790715/0.31091929117987926/0.24313861802940567/,0/
1,208961998,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
1,197958791,56/68/53/,0.34991154177195133/0.28018725920908855/0.36990119901896024/,0/2/
1,274855938,68/146/69/,0.4331808568357115/0.13987099610461723/0.42694814705967127/,0/2/
1,256871011,69/76/237/,0.5011136320090371/0.45342636492967914/0.04546000306128368/,0/1/
1,292580127,90/107/111/,0.38116708914933295/0.31621572236049666/0.3026171884901704/,0/
2,243407226,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
2,220786512,53/57/50/,0.33499114084617754/0.309721254421983/0.3552876047318394/,0/2/
2,270156227,81/56/50/,0.2237585768530889/0.3653163779916255/0.41092504515528566/,2/
2,265983527,80/63/57/,0.26128279205437255/0.3502708679163593/0.3884463400292682/,1/2/
2,217443472,62/73/66/,0.35993598969653917/0.30227071847988535/0.3377932918235755/,0/2/
0,192992200,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,235380480,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,204017729,54/50/54/,0.32450789483641307/0.35098421032717386/0.32450789483641307/,0/1/2/
0,219130805,54/50/88/,0.385355527351314/0.41679634799268916/0.19784812465599683/,0/1/
0,216738988,54/50/222/,0.47198979121228907/0.5104990257159812/0.017511183071729688/,0/1/
1,205847409,56/50/53/,0.3139288571912815/0.3531219446718367/0.3329491981368819/,1/2/
1,208128785,100/53/80/,0.20677964406265467/0.493747412252457/0.29947294368488836/,1/
1,248481399,71/86/59/,0.3333107191752407/0.2595826490997705/0.4071066317249888/,2/
1,274730463,257/73/78/,0.04123255448928174/0.4955729600997674/0.4631944854109508/,1/2/
1,297523569,104/96/98/,0.31748254341770316/0.34477673487885035/0.3377407217034465/,0/1/2/
2,211819402,70/50/70/,0.2873422951834218/0.4253154096331565/0.2873422951834218/,1/
2,228942045,528/61/528/,5.349546684033907E-4/0.9989300906631932/5.349546684033907E-4/,1/
2,274011764,105/61/95/,0.23762218357800638/0.48316555925900295/0.2792122571629907/,1/
2,317198432,324/171/107/,0.07948402779042424/0.3277407042247235/0.5927752679848524/,2/
2,297883090,196/124/125/,0.2200877332389184/0.391515949595052/0.38839631716602957/,1/2/
0,196922875,50/53/51/,0.34206087000915686/0.3225200078952674/0.3354191220955758/,0/1/2/
0,226506071,50/53/56/,0.3531219446718367/0.3329491981368819/0.3139288571912815/,0/1/
0,249394650,79/53/131/,0.3333077321384393/0.5394486855043292/0.1272435823572315/,1/
0,296814592,63/66/85/,0.3754722246011325/0.3582780996006809/0.26624967579818654/,0/1/
0,283770887,84/87/185/,0.44051309889521684/0.425236746199995/0.1342501549047881/,0/1/
1,219092423,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
1,232225180,54/56/53/,0.3353081312490595/0.3231164765746777/0.3415753921762628/,0/1/2/
1,256817075,50/68/53/,0.37800156872777096/0.2655909037838012/0.3564075274884279/,0/2/
1,244636625,74/55/60/,0.27115189268568096/0.3806821853229178/0.34816592199140134/,1/2/
1,246650088,61/62/60/,0.33330347478819994/0.3278840264759487/0.3388124987358513/,0/1/2/
2,203475160,53/53/50/,0.3267345947460887/0.3267345947460887/0.3465308105078227/,0/1/2/
2,208942375,80/50/50/,0.21731498769346463/0.3913425061532677/0.3913425061532677/,1/2/
2,216446323,59/50/50/,0.29533384258877954/0.3523330787056102/0.3523330787056102/,1/2/
2,228797071,108/58/50/,0.14741221871476767/0.3929274652836794/0.45966031600155294/,2/
2,236075849,498/68/60/,4.0547341190120515E-4/0.4670705662036624/0.5325239603844365/,2/
0,237971351,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,356090090,56/54/56/,0.32926874329273453/0.3414625134145309/0.32926874329273453/,0/1/2/
0,247392411,52/90/93/,0.5129309642711727/0.25042516452200564/0.23664387120682165/,0/
0,235699428,52/62/247/,0.5395797723995464/0.4468001451501208/0.01362008245033277/,0/
0,252625500,52/62/784/,0.5470300706590902/0.4529693800140826/5.493268271445375E-7/,0/
1,260122281,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
1,240324845,52/59/53/,0.3499459904885282/0.3066488733442035/0.34340513616726825/,0/2/
1,264164038,79/52/53/,0.23268859243881562/0.387274989841398/0.3800364177197864/,1/2/
1,229399794,70/59/53/,0.27809136886897956/0.3409219032723737/0.3809867278586468/,2/
1,206644522,80/69/62/,0.28397104498642/0.3381452217282807/0.37788373328529923/,2/
2,208625286,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,256481819,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,244167275,58/51/50/,0.3014812783528237/0.3458353591437125/0.35268336250346377/,1/2/
2,251816910,58/51/60/,0.32191963232505916/0.36830717694921383/0.3097731907257271/,1/
2,231729481,168/59/50/,0.051051235141332134/0.4327173056568672/0.5162314592018007/,2/
0,316819386,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,418913640,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,243170791,51/60/81/,0.4161990153364803/0.35005371881597963/0.2337472658475402/,0/
0,213118397,63/124/196/,0.6619452230970615/0.2552026174662208/0.08285215943671766/,0/
0,272046856,51/99/1058/,0.7156686329464576/0.2843313642710609/2.7824816219233962E-9/,0/
1,240830126,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,260992993,65/65/53/,0.30780132912346997/0.30780132912346997/0.38439734175306/,2/
1,241590668,58/53/63/,0.3323827723172815/0.3646287913451932/0.30298843633752515/,0/1/
1,275057556,74/53/60/,0.2651598256774423/0.39120106041834385/0.3436391139042139/,1/
1,253876671,76/84/69/,0.333647631679104/0.2976147089043352/0.3687376594165609/,0/2/
2,257145712,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
2,270226684,53/65/54/,0.35940333744909/0.28778769502861745/0.3528089675222926/,0/2/
2,257834959,81/141/54/,0.336733012302905/0.11311231657828776/0.5501546711188072/,2/
2,250966796,196/66/61/,0.05566882186366058/0.45313696585356744/0.4911942122827721/,1/2/
2,282180797,90/61/80/,0.26515271993916534/0.42328592534069814/0.3115613547201367/,1/
0,211567860,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
0,262992628,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
0,264179419,60/50/56/,0.3031946300305175/0.3688733550940163/0.3279320148754662/,1/
0,292980736,64/57/63/,0.31789774742460186/0.3586759868170486/0.32342626575834943/,1/2/
0,241277042,64/57/195/,0.4478743218208597/0.505325267796098/0.04680041038304238/,1/
1,258836764,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
1,245706766,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
1,214791169,50/50/61/,0.3563806961381494/0.3563806961381494/0.28723860772370124/,0/1/
1,331284193,62/57/61/,0.32181009698194757/0.35078324854061105/0.32740665447744144/,0/1/2/
1,245618565,63/57/70/,0.33385666381050694/0.3702431775814729/0.29590015860802/,0/1/
2,239914149,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,185860748,52/54/50/,0.33316252455544454/0.3203501916608424/0.3464872837837131/,0/1/2/
2,242244659,74/50/70/,0.27155282386797697/0.4347385947261287/0.29370858140589434/,1/
2,245105139,56/61/66/,0.36296232450643834/0.3324800111325732/0.30455766436098836/,0/1/
2,239555148,56/80/80/,0.4323929587525629/0.28380352062371855/0.28380352062371855/,0/
0,248893028,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,215779892,51/52/59/,0.3523165133005585/0.3456059274106007/0.30207755928884067/,0/1/
0,223517963,60/56/55/,0.3157129275474351/0.33908876439867736/0.34519830805388774/,0/1/2/
0,233858254,72/71/71/,0.33025409095510133/0.3348729545224493/0.3348729545224493/,0/1/2/
0,239944470,72/81/55/,0.31189339822734685/0.26558824845900375/0.42251835331364934/,2/
1,239034271,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
1,218694288,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
1,266162425,55/74/81/,0.42719290541564947/0.3042804977781948/0.2685265968061558/,0/
1,417039267,69/181/75/,0.471753086583256/0.09524530553439056/0.43300160788235337/,0/2/
1,401943422,72/155/153/,0.6058848121145619/0.19435834368582494/0.19975684419961315/,0/
2,357440723,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,327474722,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
2,346701936,53/50/50/,0.32039204470084753/0.3398039776495762/0.3398039776495762/,0/1/2/
2,382491428,62/57/57/,0.31445911392623005/0.342770443036885/0.342770443036885/,0/1/2/
2,353022715,120/55/59/,0.13957975120706442/0.4455682424394373/0.4148520063534984/,1/2/
0,230263276,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,217710833,53/61/52/,0.3473496538022997/0.29868470665500596/0.35396563954269433/,0/2/
0,245917940,53/52/52/,0.3291537286206871/0.3354231356896564/0.3354231356896564/,0/1/2/
0,275413848,53/52/79/,0.3800364177197864/0.387274989841398/0.23268859243881562/,0/1/
0,255819503,64/70/65/,0.3452373867673141/0.3147959230988161/0.33996669013386993/,0/1/2/
1,217416894,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,248499720,61/56/72/,0.34291458623222504/0.37435355858545927/0.28273185518231564/,0/1/
1,260635223,90/95/72/,0.31119343041491965/0.29059238050058694/0.3982141890844934/,2/
1,265630812,79/82/82/,0.3417180888229716/0.3291409555885142/0.3291409555885142/,0/1/2/
1,310125963,93/126/109/,0.39255339513917475/0.2763335738226855/0.33111303103813977/,0/
2,185088855,50/53/50/,0.3398039776495762/0.32039204470084753/0.3398039776495762/,0/1/2/
2,228634965,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
2,256101219,100/100/53/,0.22790490137079322/0.22790490137079322/0.5441901972584136/,2/
2,255849213,494/68/53/,1.615492138756723E-4/0.43092903993590437/0.56890941085022/,2/
2,279710570,2817/68/53/,3.3548244721435395E-23/0.4309986674318094/0.5690013325681905/,2/
0,244374952,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,266160642,53/56/56/,0.34579115857101506/0.32710442071449247/0.32710442071449247/,0/1/2/
0,260100733,53/68/61/,0.3817131191698109/0.2891343768227673/0.32915250400742163/,0/
0,277434203,60/69/90/,0.4041465877398582/0.3487086185067944/0.24714479375334739/,0/
0,305393170,60/69/353/,0.5344650068911412/0.4611508790300583/0.0043841140788005205/,0/
1,225486804,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,230526303,56/65/57/,0.35254108752975183/0.3010488184037137/0.3464100940665345/,0/2/
1,259982667,88/239/90/,0.4627317999955885/0.08481890099855233/0.4524492990058592/,0/2/
1,269545017,69/59/104/,0.36504403201194946/0.4312485683717766/0.2037073996162739/,1/
1,252305517,235/59/86/,0.03147495233370156/0.5914193931675823/0.37710565449871625/,1/
2,223429717,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,229041010,60/60/53/,0.3186330211952637/0.3186330211952637/0.36273395760947247/,2/
2,302944731,63/110/69/,0.41835479713785406/0.20072882533508757/0.38091637752705837/,0/2/
2,352377614,217/61/58/,0.03347326646409197/0.4709796564625249/0.49554707707338325/,1/2/
2,339909904,1177/84/80/,6.726967707301704E-7/0.4876565012326945/0.5123428260705348/,1/2/
0,230234209,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
0,238818457,50/54/51/,0.34421646564068303/0.31825067153011033/0.33753286282920664/,0/1/2/
0,261904771,57/54/59/,0.3310874504994227/0.34964837125798487/0.31926417824259234/,0/1/2/
0,288178441,50/54/114/,0.45255640608406084/0.418418043638419/0.12902555027752022/,0/1/
0,275333804,50/71/98/,0.48717542866414365/0.32274404394201595/0.19008052739384043/,0/
1,200462529,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
