Real_Goal,Time,Cost,Prob,Results
1,231240977,81/65/78/,0.3011287987501133/0.3837388789217883/0.31513232232809835/,1/
2,184149942,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,211520909,53/90/50/,0.3929774497830698/0.1902353584888816/0.41678719172804873/,0/2/
2,237534439,90/64/57/,0.2308376323560721/0.3614018276246669/0.40776054001926104/,2/
2,244994831,70/64/57/,0.29759849709117336/0.3300332901818181/0.3723682127270085/,2/
2,241706673,83/95/57/,0.2959705718277638/0.24065478474894536/0.4633746434232909/,2/
0,191498062,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
0,190586042,50/56/52/,0.3508091162589585/0.3118727301465317/0.33731815359450984/,0/2/
0,218393073,69/56/74/,0.3152394859696464/0.39599548050479955/0.288765033525554/,1/
0,235006626,64/89/58/,0.36210275257250263/0.23703296039807253/0.40086428702942484/,0/2/
0,261834319,76/149/84/,0.43690748250849676/0.16929953019041719/0.39379298730108603/,0/2/
1,203938092,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,261366774,289/289/54/,0.013565399175097704/0.013565399175097704/0.9728692016498046/,2/
1,250485565,78/86/68/,0.32824739716549917/0.2923131194846782/0.3794394833498227/,2/
1,262048666,89/109/89/,0.3570488254123922/0.2859023491752157/0.3570488254123922/,0/2/
1,309336237,250/124/121/,0.14952839331373172/0.4200077577225286/0.4304638489637397/,1/2/
2,203822481,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
2,208343729,59/59/62/,0.3388418371334106/0.3388418371334106/0.32231632573317887/,0/1/2/
2,297820025,201/59/80/,0.05215114968126024/0.5560247977535538/0.3918240525651859/,1/
2,348314932,146/70/131/,0.1941048614573164/0.5661284926307311/0.2397666459119526/,1/
2,298397413,173/485/113/,0.3626526944619594/0.02349067435524144/0.6138566311827991/,2/
0,219326551,70/70/51/,0.29060743755181756/0.29060743755181756/0.4187851248963649/,2/
0,256071006,95/972/151/,0.6417896480085412/6.917221130524498E-5/0.3581411797801535/,0/
0,417038192,82/96/176/,0.46146732934266327/0.38984006306948615/0.14869260758785052/,0/
0,442993528,97/111/134/,0.391785645998819/0.3396303179557244/0.2685840360454566/,0/
0,337630727,144/566/197/,0.5719859718025117/0.031148610536602433/0.39686541766088584/,0/
1,208161133,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,227255797,65/59/63/,0.31856609256917345/0.3520699809924452/0.32936392643838136/,0/1/2/
1,224642755,55/56/84/,0.38788296477273243/0.38101796036482705/0.23109907486244055/,0/1/
1,305878478,55/56/89/,0.3956937643036413/0.38869051929720794/0.21561571639915078/,0/1/
1,299403487,83/94/116/,0.39179046417276503/0.3437019253779396/0.2645076104492954/,0/
2,202131380,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,298528440,57/81/57/,0.3757791229270754/0.2484417541458492/0.3757791229270754/,0/2/
2,261118569,57/72/65/,0.3783186191622646/0.29210579805562564/0.3295755827821097/,0/
2,256682671,80/81/77/,0.3304177188122563/0.32620863318247006/0.3433736480052736/,0/1/2/
2,300637541,205/112/141/,0.19844401798116862/0.45192484081552725/0.3496311412033042/,1/
0,249849817,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
0,288576971,55/60/59/,0.3514139307627387/0.32139763803458876/0.32718843120267244/,0/1/2/
0,278013956,55/164/108/,0.65320719629906/0.0932669495482165/0.2535258541527235/,0/
0,244497206,55/94/86/,0.48233334877337297/0.24037660922875503/0.27729004199787205/,0/
0,278258524,78/953/129/,0.6560047315411833/1.0155078381613908E-5/0.3439851133804351/,0/
1,187656056,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,229367915,81/81/83/,0.3360322554115079/0.3360322554115079/0.3279354891769843/,0/1/2/
1,252649724,83/84/80/,0.3305280677099544/0.32647255979109174/0.34299937249895396/,0/1/2/
1,276089783,102/116/80/,0.3171239472192922/0.26678769491653337/0.4160883578641745/,2/
1,303228198,387/188/94/,0.03228565016410298/0.26226611811181777/0.7054482317240792/,2/
2,215349054,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
2,209869506,55/62/58/,0.3533150496627883/0.31179943696393325/0.3348855133732783/,0/2/
2,256125930,55/71/110/,0.4703702015673479/0.3534725258171072/0.17615727261554495/,0/
2,269616203,113/102/67/,0.2413997136329649/0.2837855446016888/0.4748147417653463/,2/
2,368622028,122/1416/98/,0.43968861390800346/9.259963268661575E-7/0.5603104600956698/,2/
0,235184967,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,224091116,53/59/60/,0.3605864541095594/0.3226669362479142/0.31674660964252627/,0/
0,242639883,90/59/63/,0.23558555579424037/0.39494274632817844/0.36947169787758116/,1/2/
0,275129886,62/68/99/,0.40568254940825876/0.3688289035571689/0.22548854703457225/,0/1/
0,283396566,75/155/125/,0.535630499806109/0.18694472377430693/0.2774247764195842/,0/
1,229892924,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
1,216723100,54/60/59/,0.3559035987099235/0.3191205703806105/0.32497583090946597/,0/2/
1,213274042,88/75/114/,0.34520533217736077/0.40960449070518606/0.24519017711745325/,1/
1,249760023,63/60/66/,0.33306475078431264/0.34985446220945327/0.3170807870062342/,0/1/2/
1,263456608,92/73/79/,0.2869619943990511/0.37096456282407736/0.3420734427768716/,1/2/
2,224319031,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
2,212677562,54/58/54/,0.3413138901019762/0.3173722197960475/0.3413138901019762/,0/1/2/
2,270117951,134/101/134/,0.2956833073351381/0.408633385329724/0.2956833073351381/,1/
2,334708226,95/72/83/,0.2817679653840198/0.38612162387774107/0.33211041073823905/,1/
2,231122420,80/72/72/,0.3094405189834936/0.34527974050825316/0.34527974050825316/,1/2/
0,351209004,50/56/56/,0.35996867153415113/0.3200156642329245/0.3200156642329245/,0/
0,365863179,50/57/52/,0.3529464146988072/0.3076803267222445/0.33937325857894823/,0/2/
0,365944453,65/66/52/,0.30681510764310904/0.3010804143555714/0.39210447800131953/,2/
0,401377185,73/80/313/,0.5131418826018355/0.46682655523194605/0.02003156216621841/,0/1/
0,426135859,88/961/117/,0.5807289643281275/3.191418763514575E-5/0.4192391214842375/,0/
1,359671137,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
1,315729006,93/90/77/,0.3061012210468648/0.3181036819319384/0.37579509702119684/,2/
1,221241659,61/53/65/,0.32380404005314145/0.3755105874135598/0.30068537253329886/,1/
1,254017147,61/53/73/,0.33778966952245/0.39172950777201654/0.2704808227055334/,1/
1,253011202,379/53/100/,0.001680728256590459/0.7036381429974937/0.29468112874591584/,1/
2,195951652,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
2,228249954,50/74/54/,0.3922798945916295/0.2450316452582188/0.3626884601501518/,0/2/
2,250998631,141/85/62/,0.14416188001998126/0.35066302649850095/0.5051750934815178/,2/
2,302090474,93/121/73/,0.33385751006357256/0.2286828037711227/0.43745968616530473/,2/
2,330191009,110/482/127/,0.52825217248063/0.01850835807202075/0.4532394694473494/,0/
0,235390548,56/56/56/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
0,238164394,54/163/53/,0.46478267601068063/0.06174737190766537/0.473469952081654/,0/2/
0,300300145,54/71/53/,0.36381958549282845/0.2655606590804477/0.3706197554267238/,0/2/
0,288989288,62/135/99/,0.5348424104743329/0.1678787487023738/0.29727884082329337/,0/
0,259469223,87/309/120/,0.5657613403386182/0.04539695609223914/0.3888417035691427/,0/
1,219146380,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
1,202954308,60/74/60/,0.35779142401683506/0.28441715196632983/0.35779142401683506/,0/2/
1,227559059,57/74/154/,0.5171330860834538/0.3857528243766011/0.09711408953994509/,0/
1,276614216,57/74/70/,0.3929041723986307/0.2930848910867477/0.31401093651462153/,0/
1,291341895,70/74/95/,0.3775835510723681/0.356899362176974/0.2655170867506579/,0/1/
2,227272596,51/56/56/,0.3550318723407692/0.3224840638296153/0.3224840638296153/,0/1/2/
2,207376978,104/81/54/,0.1999495346758287/0.3037627066186785/0.4962877587054927/,2/
2,238806291,505/77/69/,0.0010413374344930082/0.47096868045718654/0.5279899821083206/,2/
2,296998102,78/96/63/,0.33124011116527546/0.250033153674791/0.4187267351599336/,2/
2,295216488,870/81/63/,1.9036178296138175E-6/0.43014652974968076/0.5698515666324896/,2/
0,208803109,51/56/50/,0.34171506988574796/0.3098034441152148/0.34848148599903733/,0/2/
0,206995616,55/51/57/,0.32870649210993075/0.35498953432458996/0.31630397356547924/,0/1/
0,229725089,61/62/110/,0.41022295938492276/0.4036595331831026/0.18611750743197475/,0/1/
0,250293282,117/75/61/,0.18394726955913002/0.3621536223336452/0.4538991081072249/,2/
0,253006144,99/100/87/,0.31899969180882276/0.3153952140858285/0.36560509410534886/,2/
1,183073282,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
1,218173645,59/50/65/,0.32446367497322254/0.3870849494571104/0.288451375569667/,1/
1,276719997,58/79/239/,0.5723955394792566/0.40097458714628337/0.02662987337446007/,0/
1,294959043,68/66/82/,0.3518980289354364/0.36256080181479095/0.2855411692497727/,0/1/
1,269804811,79/77/98/,0.35589953286018133/0.3651431635544403/0.2789573035853783/,0/1/
2,195758902,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,210465204,163/60/50/,0.05648738457409158/0.42565330397366863/0.5178593114522396/,2/
2,252202988,65/66/57/,0.3194068961447671/0.3139470832964774/0.36664602055875534/,2/
2,249502917,73/85/76/,0.3557992650618268/0.30253729147432834/0.3416634434638448/,0/2/
2,258227965,107/98/89/,0.3006096053557272/0.33222499353334717/0.36716540111092544/,1/2/
0,165286379,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
0,223754697,60/55/57/,0.31761909088442475/0.34728249372190834/0.33509841539366686/,0/1/2/
0,267453484,191/69/64/,0.06854411618848828/0.44782415618172455/0.4836317276297872/,1/2/
0,233891407,72/65/74/,0.3244603417416958/0.3607639698276756/0.3147756884306286/,1/
0,267556502,125/78/100/,0.23893882615302975/0.433176068693399/0.3278851051535713/,1/
1,209572124,56/53/56/,0.32710442071449247/0.34579115857101506/0.32710442071449247/,0/1/2/
1,243147021,100/52/60/,0.17855311653348174/0.44166271649560296/0.3797841669709153/,1/
1,209569179,528/117/176/,0.01875930607918622/0.6107824260859934/0.37045826783482033/,1/
1,228454481,124/64/80/,0.18232083138533844/0.45890575768776365/0.35877341092689785/,1/
1,250152640,119/64/80/,0.19406983546014855/0.4523118687592221/0.3536182957806294/,1/
2,215051311,51/70/51/,0.371204934820225/0.25759013035955/0.371204934820225/,0/2/
2,233608643,101/75/62/,0.22893522526467291/0.3458957804577434/0.42516899427758365/,2/
2,243686517,64/74/60/,0.34286860250271733/0.2910260739786988/0.36610532351858394/,0/2/
2,264708215,259/88/74/,0.04432666413934075/0.4333676289108602/0.522305706949799/,2/
2,317907531,7162/159/145/,7.0208009283666715E-22/0.47604574933452326/0.5239542506654767/,1/2/
0,201140067,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,224057068,57/53/56/,0.32304148764829155/0.34787904022072047/0.329079472130988/,0/1/2/
0,213374385,55/53/54/,0.32717989695579236/0.3395248703919054/0.3332952326523023/,0/1/2/
0,271123381,55/53/54/,0.32717989695579236/0.3395248703919054/0.3332952326523023/,0/1/2/
0,252790199,55/72/72/,0.4038194339454383/0.29809028302728086/0.29809028302728086/,0/
1,277821007,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
1,284683502,120/50/77/,0.13756974409540315/0.5427669498821762/0.31966330602242066/,1/
1,251153452,53/50/63/,0.34691676354361634/0.36793577779219583/0.28514745866418784/,0/1/
1,242357683,53/58/63/,0.3646287913451932/0.3323827723172815/0.30298843633752515/,0/1/
1,271489729,78/83/99/,0.3696522709472653/0.34698155268772035/0.2833661763650143/,0/1/
2,203758755,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,241033610,53/56/53/,0.33944798309499363/0.32110403381001285/0.33944798309499363/,0/1/2/
2,241473530,54/88/53/,0.3919293679725583/0.20881569278117829/0.39925493924626354/,0/2/
2,274658575,62/67/61/,0.3402771668105187/0.31391282523703856/0.34581000795244266/,0/1/2/
2,260209483,73/111/61/,0.3629337513879912/0.1966286823018092/0.44043756631019965/,2/
0,220176542,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
0,223538710,56/50/59/,0.3259749720381515/0.3666719812582317/0.30735304670361685/,1/
0,228643859,100/59/61/,0.20424798505607522/0.40450666032519267/0.3912453546187322/,1/2/
0,222250404,56/63/92/,0.4138754464175866/0.36604565166638864/0.22007890191602475/,0/
0,240628929,56/73/80/,0.4169316618330528/0.3094129256711332/0.27365541249581393/,0/
1,224532084,50/56/50/,0.3461393630355498/0.3077212739289003/0.3461393630355498/,0/2/
1,218838955,65/55/53/,0.28966279111324184/0.3485921598131156/0.36174504907364263/,1/2/
1,215002685,59/66/59/,0.34603491742781894/0.3079301651443621/0.34603491742781894/,0/2/
1,210779410,59/65/59/,0.34425334574357264/0.3114933085128547/0.34425334574357264/,0/1/2/
1,231751577,59/75/80/,0.4047572859279387/0.3100150754517711/0.2852276386202902/,0/
2,192454090,50/50/53/,0.3398039776495762/0.3398039776495762/0.32039204470084753/,0/1/2/
2,197885818,53/57/74/,0.38366912611783377/0.3562762654145175/0.2600546084676488/,0/1/
2,210596919,65/63/56/,0.3118418697046188/0.3229779164486384/0.365180213846743/,2/
2,249021370,77/80/106/,0.3771074113998794/0.36287866394461793/0.2600139246555027/,0/1/
2,341518242,87/282/191/,0.7063269800670352/0.07702801477543829/0.21664500515752655/,0/
0,236977675,51/53/50/,0.3354191220955758/0.3225200078952674/0.34206087000915686/,0/1/2/
0,248264236,93/50/57/,0.18694109374042273/0.4343848165848814/0.3786740896746959/,1/
0,257080225,58/60/71/,0.36115208266223414/0.34911481333797495/0.2897331039997911/,0/1/
0,231612085,58/57/65/,0.34438821238640227/0.35037742294712315/0.30523436466647463/,0/1/
0,268569708,58/82/65/,0.3915557509294189/0.26069424556247905/0.34775000350810215/,0/
1,183079152,51/50/53/,0.3354191220955758/0.34206087000915686/0.3225200078952674/,0/1/2/
1,199434469,62/53/52/,0.2947474738830413/0.34929969888652723/0.3559528272304315/,1/2/
1,225285957,120/86/63/,0.1946392691931566/0.3310925500874555/0.474268180719388/,2/
1,229854926,71/75/78/,0.35046968671102535/0.3315301187090821/0.31800019457989254/,0/1/2/
1,263878567,82/86/82/,0.33864439862531237/0.32271120274937537/0.33864439862531237/,0/1/2/
2,194502485,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,217927397,50/74/57/,0.4005796041511998/0.2502159320814423/0.3492044637673579/,0/
2,258370170,57/64/57/,0.34646325376475184/0.3070734924704963/0.34646325376475184/,0/2/
2,249782936,70/77/68/,0.3409551952604155/0.30806222786531534/0.3509825768742692/,0/2/
2,260282932,847/77/68/,6.656500470035418E-6/0.46743434594052813/0.5325589975590018/,2/
0,169613971,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,233263594,51/65/53/,0.36680614903728853/0.28022776950806244/0.35296608145464897/,0/2/
0,284990145,62/72/120/,0.4441497940736559/0.37896040254233027/0.1768898033840138/,0/
0,260690899,59/66/99/,0.4160947288547293/0.3702751142120281/0.2136301569332427/,0/
0,281633189,59/89/119/,0.5064803910556541/0.3071958857184984/0.18632372322584756/,0/
1,260484168,51/53/56/,0.3483600802490606/0.33521600655674466/0.3164239131941947/,0/1/2/
1,266259250,57/52/54/,0.31673942545271727/0.3480753769544039/0.33518519759287874/,0/1/2/
1,240600601,166/52/88/,0.07168670475236118/0.6160010683094328/0.31231222693820615/,1/
1,224252998,78/52/68/,0.26035605497265646/0.4252240362383954/0.3144199087889481/,1/
1,212972119,71/52/80/,0.3053442998317097/0.4369988475375086/0.25765685263078175/,1/
2,205185475,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,232286470,54/57/59/,0.34964837125798487/0.3310874504994227/0.31926417824259234/,0/1/2/
2,247469833,54/64/161/,0.5059000179843666/0.42179561624875195/0.07230436576688157/,0/
2,261686887,76/74/93/,0.35408108377584285/0.3636502680778392/0.28226864814631797/,0/1/
2,285814135,515/74/125/,0.0018515724578520205/0.6625097371130282/0.33563869042911976/,1/
0,208275456,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
0,252667867,66/56/57/,0.297370201140163/0.3543965300339566/0.34823326882588046/,1/2/
0,268746965,71/80/83/,0.36643746122892057/0.32337992452548514/0.31018261424559423/,0/
0,245249116,66/72/90/,0.38266269879196546/0.3498840032762041/0.2674532979318304/,0/1/
0,258349071,79/73/90/,0.33940521298579096/0.368070977487761/0.292523809526448/,0/1/
1,244902510,56/56/51/,0.3224840638296153/0.3224840638296153/0.3550318723407692/,0/1/2/
1,206159667,63/51/72/,0.3225139107196596/0.40622837444401666/0.27125771483632377/,1/
1,223480658,60/57/68/,0.3419687316469616/0.36012220885346835/0.29790905949957003/,0/1/
1,273402307,80/57/62/,0.2597008205953761/0.3860944399349441/0.35420473946967984/,1/2/
1,286080660,106/82/107/,0.30090346701496273/0.40179665697558903/0.2972998760094483/,1/
2,207315749,56/56/50/,0.32001566423292443/0.32001566423292443/0.3599686715341511/,2/
2,220239007,72/57/70/,0.30027986389662703/0.38890519882789726/0.31081493727547577/,1/
2,248611109,55/72/92/,0.4435259618869838/0.32740073506888606/0.2290733030441303/,0/
2,250126871,65/74/70/,0.3571981961522326/0.3116644607101566/0.33113734313761084/,0/2/
2,268059636,78/87/93/,0.36772958926440313/0.3281345723012537/0.3041358384343432/,0/
0,195940729,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
0,314368120,100/65/68/,0.23130071595810694/0.3930833574706793/0.3756159265712137/,1/2/
0,239464229,289/50/51/,0.0046341118839000935/0.5025620322877308/0.4928038558283691/,1/2/
0,221238786,972/50/58/,7.591627967835914E-9/0.5391354680442035/0.46086452436416836/,1/
0,260349904,76/50/58/,0.24460570310317536/0.40725986090715693/0.3481344359896676/,1/
1,195179406,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
1,205935330,68/68/56/,0.30918328126888167/0.30918328126888167/0.3816334374622367/,2/
1,243690276,247/53/50/,0.0106983160120392/0.48010648145143436/0.5091952025365264/,1/2/
1,240541176,1408/53/58/,6.622721234834912E-12/0.5231316241395222/0.4768683758538551/,1/2/
1,233777278,78/65/70/,0.2988132795271661/0.3638670639862626/0.3373196564865714/,1/2/
2,191690139,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
2,207980271,70/50/50/,0.25250358864793193/0.37374820567603406/0.37374820567603406/,1/2/
2,245544906,56/54/50/,0.31597155892822637/0.3286087694047565/0.35541967166701705/,1/2/
2,212210844,63/61/60/,0.3242815489949022/0.33508994960739436/0.3406285013977034/,0/1/2/
2,204240955,63/81/57/,0.35184228804639694/0.25796868518080807/0.39018902677279493/,0/2/
0,218240786,50/51/51/,0.3377047775179629/0.33114761124101855/0.33114761124101855/,0/1/2/
0,230893657,50/51/54/,0.34421646564068303/0.33753286282920664/0.31825067153011033/,0/1/2/
0,238384100,59/77/54/,0.35510650516507014/0.25599170247745034/0.38890179235747946/,0/2/
0,250808563,71/77/62/,0.3265070037605235/0.2968459461132512/0.3766470501262253/,2/
0,264018371,116/77/73/,0.22312168739512966/0.3779433561902997/0.39893495641457055/,1/2/
1,178068876,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,207158821,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,225142230,50/60/55/,0.36649353185117217/0.30123853963339936/0.33226792851542847/,0/2/
1,236081125,65/65/55/,0.3129392617253083/0.3129392617253083/0.3741214765493836/,2/
1,255518001,60/65/77/,0.37340215407340377/0.3440162128998323/0.2825816330267639/,0/1/
2,235533040,56/50/50/,0.3077212739289003/0.3461393630355498/0.3461393630355498/,1/2/
2,233790177,56/53/52/,0.3188135918059423/0.33738015598163174/0.34380625221242583/,0/1/2/
2,256884261,101/95/137/,0.3634006503841803/0.3868379787011062/0.2497613709147135/,0/1/
2,292560237,82/68/67/,0.28773512464914075/0.3535138640017103/0.35875101134914905/,1/2/
2,253723846,320/82/67/,0.013261873693076959/0.4391729411653356/0.5475651851415875/,2/
0,233774626,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,273051243,68/3221/76/,0.5289530808975701/7.551749316320409E-21/0.47104691910243/,0/
0,336883394,138/124/102/,0.28058583718384994/0.32143714629916903/0.39797701651698114/,2/
0,310980751,110/351/218/,0.6702405313846412/0.0764368935019732/0.2533225751133856/,0/
0,386023733,200/231/20521/,0.5384809667318322/0.4615190332681678/6.671358879158405E-45/,0/
1,181027226,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,212942972,54/51/52/,0.322726419887558/0.34189281269228405/0.335380767420158/,0/1/2/
1,215069012,50/51/74/,0.3838450565530541/0.3763919909526789/0.2397629524942669/,0/1/
1,238230040,50/51/61/,0.35886396080953153/0.3518959496397583/0.28924008955071007/,0/1/
1,254016469,58/51/61/,0.32383031591056927/0.370493183662566/0.30567650042686473/,1/
2,190983567,51/56/51/,0.3438406138817872/0.31231877223642546/0.3438406138817872/,0/1/2/
2,202668528,68/56/55/,0.28569171613399985/0.3539653504014603/0.36034293346453977/,1/2/
2,205728924,146/59/55/,0.09253479276972203/0.4375347540270078/0.46993045320327015/,1/2/
2,241113092,78/99/81/,0.36639266532734155/0.28086744430364013/0.35273989036901826/,0/2/
2,262693190,90/117/99/,0.377487149570777/0.2805728007585023/0.3419400496707208/,0/2/
0,198160277,50/100/100/,0.5713215241332831/0.2143392379333584/0.2143392379333584/,0/
0,246118181,81/3221/111/,0.5904566975056744/1.383206944700074E-17/0.4095433024943256/,0/
0,288586956,137/168/160/,0.3780307699967648/0.3019730917546467/0.31999613824858847/,0/
0,336519453,127/166/181/,0.4178558543575673/0.3081075859512075/0.2740365596912252/,0/
0,356830472,178/1275/290/,0.6505894563215324/0.0014181981929648983/0.3479923454855028/,0/
1,222710828,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
