Real_Goal,Time,Cost,Prob,Results
2,205561213,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,192671102,53/54/56/,0.3415753921762628/0.3353081312490595/0.3231164765746777/,0/1/2/
2,185649530,53/65/53/,0.35704882541239213/0.2859023491752157/0.35704882541239213/,0/2/
2,223054264,62/57/53/,0.30502915676900777/0.33462147265429737/0.3603493705766949/,1/2/
2,208982627,64/63/59/,0.32219501100157616/0.3276099268052737/0.35019506219315005/,0/1/2/
0,200830782,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,206635145,50/53/51/,0.34206087000915686/0.3225200078952674/0.3354191220955758/,0/1/2/
0,199502860,54/61/51/,0.3408965783832745/0.29796134325437473/0.3611420783623508/,0/2/
0,212721868,57/55/72/,0.3569673359387463/0.3699465616882679/0.2730861023729859/,0/1/
0,230955063,59/55/104/,0.3965471040422071/0.42590801897189595/0.17754487698589705/,0/1/
1,204725312,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,205331993,56/61/61/,0.35310286389472995/0.32344856805263494/0.32344856805263494/,0/1/2/
1,200935115,68/80/80/,0.37303133548356876/0.31348433225821565/0.31348433225821565/,0/
1,240287717,93/120/120/,0.3998924776434602/0.3000537611782699/0.3000537611782699/,0/
1,190039676,60/56/357/,0.4811960245828606/0.5161772226164318/0.0026267528007074864/,0/1/
2,177582115,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,236199281,51/61/50/,0.3518959496397583/0.28924008955071007/0.35886396080953153/,0/2/
2,199569270,57/55/56/,0.32739898271321816/0.3393031119681362/0.3332979053186457/,0/1/2/
2,207792194,72/55/70/,0.29489408128724376/0.39948957668095614/0.3056163420318001/,1/
2,400640548,166/75/161/,0.1858945757505515/0.6155696732566737/0.1985357509927747/,1/
0,226295814,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,222234745,61/54/56/,0.3095116496368441/0.3515206503956899/0.3389676999674659/,1/2/
0,212731265,52/65/68/,0.39652567098390556/0.31027461621025815/0.29319971280583623/,0/
0,221494141,52/90/93/,0.5129309642711727/0.25042516452200564/0.23664387120682165/,0/
0,198085600,52/57/247/,0.5167382685905603/0.4702182146146066/0.013043516794832967/,0/1/
1,186105090,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,200732557,52/53/53/,0.33753930700706153/0.33123034649646926/0.33123034649646926/,0/1/2/
1,199005673,74/62/57/,0.2800777762518768/0.3444551483985392/0.375467075349584/,1/2/
1,216044083,171/72/95/,0.12964120626119202/0.5031735128049575/0.3671852809338505/,1/
1,211259639,517/73/86/,0.0013461465325957105/0.5430742715095165/0.4555795819578879/,1/
2,193784975,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,190360554,61/52/54/,0.3006365370882839/0.35627871715330034/0.3430847457584157/,1/2/
2,179177649,80/59/50/,0.23200311596009587/0.35020388320344337/0.4177930008364607/,2/
2,206664363,201/72/55/,0.04069984176280358/0.4074000526881941/0.5519001055490024/,2/
2,204879029,86/84/55/,0.26484355596765013/0.2744731885842323/0.4606832554481175/,2/
0,192093916,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
0,192463511,52/70/61/,0.3912572809855575/0.27859042980132287/0.3301522892131197/,0/
0,172187808,52/163/120/,0.7141068042398684/0.0879433550214913/0.19794984073864028/,0/
0,171804705,63/528/70/,0.5271221835450552/3.685449362867177E-4/0.47250927151865796/,0/
0,183969847,232/3221/208/,0.4713232345148052/2.8992413426119056E-7/0.5286764755610607/,2/
1,175749379,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,189983476,70/54/61/,0.28446030941613903/0.38050633441904447/0.3350333561648165/,1/
1,187235517,100/65/80/,0.24670630386164538/0.419264340922669/0.3340293552156856/,1/
1,209720872,163/54/120/,0.09577291147838071/0.6949209274400245/0.20930616108159478/,1/
1,223554000,57/60/66/,0.3563971826914382/0.3384314811229332/0.30517133618562864/,0/1/
2,179721247,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,184124813,70/50/54/,0.2598290813892313/0.3845911793637107/0.35557973924705816/,1/2/
2,237981387,100/50/65/,0.17693468429942594/0.4716196366127736/0.35144567908780033/,1/
2,220799630,163/57/90/,0.09311490096423716/0.5790682994640645/0.3278167995716984/,1/
2,257307061,528/110/74/,0.0014496126848624236/0.38169800770120094/0.6168523796139368/,2/
0,180690524,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,192441764,56/61/61/,0.35310286389472995/0.32344856805263494/0.32344856805263494/,0/1/2/
0,254811558,93/120/120/,0.3998924776434602/0.3000537611782699/0.3000537611782699/,0/
0,194822526,54/58/357/,0.5170887009986783/0.4808171997288869/0.0020940992724347175/,0/1/
0,238801354,62/110/2125/,0.6817671352856257/0.31823286471437023/4.094634776142257E-15/,0/
1,177292597,51/51/51/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,210539916,53/53/53/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,185514725,53/53/60/,0.3474127308564841/0.3474127308564841/0.3051745382870319/,0/1/
1,211279383,62/53/77/,0.3402719848318619/0.40198385248758123/0.2577441626805569/,1/
1,241242181,120/86/69/,0.21288128150989624/0.34600351440134547/0.4411152040887583/,2/
2,190265869,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,189128825,51/54/50/,0.33753286282920664/0.31825067153011033/0.34421646564068303/,0/1/2/
2,184277847,51/65/56/,0.37421071498913466/0.28588461306509405/0.3399046719457712/,0/2/
2,210139140,59/90/70/,0.4116926980167369/0.24557699560358617/0.3427303063796769/,0/
2,199263044,60/239/55/,0.4685374626388216/0.01916695092694184/0.5122955864342366/,0/2/
0,183303044,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,213552871,55/52/60/,0.33690337620645894/0.3565234247743728/0.30657319901916824/,0/1/
0,221245676,55/62/57/,0.3511959992274044/0.3099293815182864/0.3388746192543091/,0/2/
0,266436143,95/65/64/,0.23823009871981415/0.3779551241916759/0.38381477708851/,1/2/
0,238308563,81/60/73/,0.28160410027696764/0.3973289312799865/0.3210669684430459/,1/
1,249384284,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,178820432,61/50/50/,0.28723860772370124/0.3563806961381494/0.3563806961381494/,1/2/
1,288482533,80/50/53/,0.2222844152131346/0.40029148956364274/0.3774240952232226/,1/2/
1,289223237,120/50/62/,0.12401421677172669/0.48928504317444815/0.38670074005382504/,1/
1,368685716,81/68/72/,0.29880653877325686/0.3607561096817475/0.34043735154499566/,1/2/
2,415915286,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
2,284143075,70/61/70/,0.3168340880154897/0.36633182396902075/0.3168340880154897/,1/
2,364560813,66/56/56/,0.29554865756390036/0.35222567121804976/0.35222567121804976/,1/2/
2,363785526,131/69/92/,0.19340887950462843/0.4689615491449585/0.3376295713504131/,1/
2,400629747,630/80/56/,2.555134168420605E-5/0.39625476700212675/0.603719681656189/,2/
0,173211882,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,191779008,56/56/52/,0.3248448444577082/0.3248448444577082/0.3503103110845835/,0/1/2/
0,196526284,56/60/55/,0.33908876439867736/0.3157129275474351/0.34519830805388774/,0/1/2/
0,213269049,56/56/90/,0.39204298989918207/0.39204298989918207/0.21591402020163586/,0/1/
0,199227567,72/72/90/,0.35952180247661425/0.35952180247661425/0.2809563950467716/,0/1/
1,222332309,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
1,160000289,51/50/54/,0.33753286282920664/0.34421646564068303/0.31825067153011033/,0/1/2/
1,207041162,59/57/90/,0.3815255438209328/0.39491105541635035/0.22356340076271686/,0/1/
1,193562415,62/110/68/,0.4208873026996302/0.19646029432599957/0.38265240297437014/,0/2/
1,188652217,69/68/83/,0.3532371469077754/0.35839380266083326/0.2883690504313914/,0/1/
2,164875476,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,191103673,56/51/51/,0.31231877223642546/0.3438406138817872/0.3438406138817872/,0/1/2/
2,178505255,70/52/56/,0.2697786693370046/0.3788818901926149/0.3513394404703805/,1/2/
2,193312820,163/56/58/,0.07222853887923804/0.4720232418542664/0.45574821926649556/,1/2/
2,219630141,65/68/63/,0.33490178180992264/0.3195655126479868/0.34553270554209053/,0/1/2/
0,170409586,51/50/51/,0.33114761124101855/0.3377047775179629/0.33114761124101855/,0/1/2/
0,195392558,51/61/51/,0.3539756640629704/0.2920486718740592/0.3539756640629704/,0/2/
0,181112526,51/55/57/,0.35498953432458996/0.32870649210993075/0.31630397356547924/,0/1/
0,215122969,59/58/72/,0.3546928909676882/0.3607558709245715/0.2845512381077404/,0/1/
0,240051585,57/72/60/,0.36741652847943546/0.28368812116085795/0.34889535035970665/,0/2/
1,172635545,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,177252025,54/50/56/,0.3286087694047565/0.35541967166701705/0.31597155892822637/,0/1/
1,184307422,65/50/68/,0.3044311555630727/0.40852888370380036/0.2870399607331269/,1/
1,257581149,69/50/72/,0.2946113142609098/0.42760758964668955/0.27778109609240065/,1/
1,218129065,57/50/65/,0.33311770693944776/0.3821261553817307/0.28475613767882135/,1/
2,182530375,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
2,182544174,50/51/53/,0.34206087000915686/0.3354191220955758/0.3225200078952674/,0/1/2/
2,196643943,50/56/51/,0.34848148599903733/0.3098034441152148/0.34171506988574796/,0/2/
2,197564350,70/66/59/,0.30579600998995266/0.326877313459736/0.36732667655031126/,2/
2,183336190,100/58/51/,0.17215786034370686/0.38610299345160115/0.441739146204692/,2/
0,173295645,51/50/50/,0.32899036670303383/0.33550481664848303/0.33550481664848303/,0/1/2/
0,160746435,51/53/51/,0.3375790977878761/0.3248418044242478/0.3375790977878761/,0/1/2/
0,192362671,51/61/56/,0.36584778309637084/0.3018437989069123/0.33230841799671673/,0/2/
0,155732306,51/120/93/,0.5843926928627844/0.15503487617944986/0.2605724309577657/,0/
0,189626332,51/201/146/,0.8218384269151316/0.04592127099953951/0.1322403020853288/,0/
1,195345057,51/51/50/,0.33114761124101855/0.33114761124101855/0.3377047775179629/,0/1/2/
1,204675876,54/56/52/,0.3331751680519487/0.32083678401406124/0.34598804793399013/,0/1/2/
1,196695864,53/68/59/,0.37703062399396603/0.2855875500131778/0.33738182599285604/,0/
1,217847561,58/58/56/,0.32941216935846424/0.32941216935846424/0.3411756612830716/,0/1/2/
1,225910643,58/101/71/,0.4376888838887661/0.2111766079547418/0.35113450815649205/,0/
2,174463226,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,211440917,61/52/61/,0.313963735236455/0.3720725295270901/0.313963735236455/,1/
2,214160410,80/55/53/,0.23598843624278354/0.3749324092844783/0.3890791544727382/,1/2/
2,193736502,120/65/53/,0.13836495660968137/0.38314493039846603/0.47849011299185257/,2/
2,169303656,357/61/53/,0.0019239603623214185/0.4621397025336902/0.5359363371039885/,2/
0,180791029,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,204251689,57/68/59/,0.3579931755795464/0.29614782877098855/0.34585899564946493/,0/2/
0,198799375,56/146/107/,0.6192306399865213/0.12768042161423884/0.25308893839923985/,0/
