Real_Goal,Time,Cost,Prob,Results
2,182372029,5009/4951/93/,1.937861021253314E-23/3.5916297722201967E-23/1.0/,2/
2,193524838,72740/72302/101/,5.22952266163017E-310/3.8315425079203116E-308/1.0/,2/
0,178557317,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
0,173396116,53/54/55/,0.3395248703919054/0.3332952326523023/0.32717989695579236/,0/1/2/
0,178640363,53/54/55/,0.3395248703919054/0.3332952326523023/0.32717989695579236/,0/1/2/
0,208768528,53/54/55/,0.3395248703919054/0.3332952326523023/0.32717989695579236/,0/1/2/
0,216673211,89/54/328/,0.3445231320443957/0.6510099142018001/0.004466953753804165/,1/
1,186617389,53/50/56/,0.3329491981368819/0.3531219446718367/0.3139288571912815/,0/1/
1,163591537,50/56/57/,0.3622193939091513/0.32201657840351017/0.3157640276873386/,0/
1,195075540,50/60/166/,0.519535825867198/0.4270313112511381/0.05343286288166409/,0/
1,175839715,141/98/144/,0.28456784108266553/0.43935823998728274/0.2760739189300517/,1/
1,216057249,67/93/642/,0.5943653472151007/0.4055082634478987/1.2638933700059084E-4/,0/
2,157820390,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,229886287,90/53/50/,0.1902353584888816/0.3929774497830698/0.41678719172804873/,1/2/
2,230103238,425/90/57/,0.00111986917238635/0.36107075526086546/0.6378093755667481/,2/
2,201763358,2471/93/67/,2.6334259016639234E-16/0.40555952184697913/0.5944404781530206/,2/
2,235791928,88/203/79/,0.4243413978343133/0.10078991638971775/0.474868685775969/,2/
0,174108379,53/53/56/,0.33944798309499363/0.33944798309499363/0.32110403381001285/,0/1/2/
0,171620983,52/52/66/,0.36129025927149877/0.36129025927149877/0.27741948145700246/,0/1/
0,182481034,127/52/212/,0.1880402309299171/0.7741380941323703/0.037821674937712595/,1/
0,192761259,653/71/1109/,3.085451184561693E-4/0.999690906873465/5.480080789090369E-7/,1/
0,195708517,99/85/10083/,0.45939196481997113/0.5406080351800289/1.7523627276337656E-51/,1/
1,168081676,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
1,158796577,50/50/65/,0.36427366809978134/0.36427366809978134/0.2714526638004373/,0/1/
1,189198925,79/79/239/,0.4683105308334812/0.4683105308334812/0.06337893833303761/,0/1/
1,193085728,50/108/1382/,0.7571752792518724/0.24282472074468842/3.4391128625902664E-12/,0/
1,198087325,50/76/7661/,0.6247605079821362/0.3752394920178638/9.630499850809204E-66/,0/
2,200607155,70/51/51/,0.25759013035955/0.371204934820225/0.371204934820225/,1/2/
2,198646575,120/62/51/,0.12787448080572264/0.39011196180613567/0.48201355738814167/,2/
2,201133531,1869/710/51/,6.552324629721314E-16/3.1343772201947383E-6/0.9999968656227791/,2/
2,191215263,28464/11554/51/,5.009850021081182E-238/8.492772934918507E-97/1.0/,2/
2,200750046,596379/252276/490/,0.0/1.9621322131882346E-223/1.0/,2/
0,181697059,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,220655923,50/50/55/,0.3440430080390076/0.3440430080390076/0.3119139839219848/,0/1/2/
0,201611574,50/50/62/,0.3583794758609462/0.3583794758609462/0.2832410482781076/,0/1/
0,181638993,56/83/110/,0.49739762355608524/0.30973142255446057/0.19287095388945422/,0/
0,216703669,56/391/482/,0.9966408482014741/0.0027932268095992026/5.65924988926628E-4/,0/
1,181731741,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,186085196,57/57/59/,0.3371424818647246/0.3371424818647246/0.32571503627055076/,0/1/2/
1,197297366,60/50/114/,0.3900938067935147/0.474596833389949/0.13530935981653638/,1/
1,199437904,57/50/573/,0.4657312879569093/0.5342499146714693/1.8797371621230536E-5/,1/
1,205070411,81/75/5585/,0.4802734026394579/0.5197265973605422/1.6959967071490946E-32/,0/1/
2,168981991,53/51/51/,0.3248418044242478/0.3375790977878761/0.3375790977878761/,0/1/2/
2,163362989,59/53/52/,0.3066488733442035/0.34340513616726825/0.3499459904885282/,1/2/
2,231872359,69/65/63/,0.3161775800769744/0.336569282025997/0.3472531378970286/,0/1/2/
2,204947908,252/53/63/,0.013519368163920615/0.538780644891892/0.4476999869441873/,1/
2,204521377,1348/64/74/,1.4194080397734234E-9/0.5383858557984514/0.4616141427821405/,1/
0,181618277,53/50/51/,0.3225200078952674/0.34206087000915686/0.3354191220955758/,0/1/2/
0,168062702,50/53/54/,0.34874329368426776/0.32882068571438944/0.32243602060134285/,0/1/2/
0,189791702,50/81/64/,0.4339395168803019/0.236290510598498/0.3297699725212001/,0/
0,204200630,50/338/178/,0.9218186660736526/0.0032520634616370714/0.07492927046471047/,0/
0,209808578,101/140/109/,0.38360918900987334/0.26171898615373784/0.35467182483638887/,0/2/
1,182626314,51/50/53/,0.3354191220955758/0.34206087000915686/0.3225200078952674/,0/1/2/
1,156972241,51/50/52/,0.33329061882644523/0.3398902195241536/0.32681916164940117/,0/1/2/
1,181643418,60/59/52/,0.3142699409507587/0.32025585579248855/0.3654742032567528/,2/
1,156050356,51/63/65/,0.3909472882305242/0.3103819101386984/0.2986708016307774/,0/
1,205012711,72/63/252/,0.45227429491226545/0.5205645225091939/0.027161182578540662/,1/
2,165496459,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
2,171203109,54/50/53/,0.32243602060134285/0.34874329368426776/0.32882068571438944/,0/1/2/
2,180602158,88/79/65/,0.2806609724567453/0.3216651422605203/0.3976738852827344/,2/
2,217338132,384/50/60/,7.850908324376914E-4/0.548432248169511/0.4507826609980515/,1/
2,246302679,3663/73/60/,1.2329162742694016E-26/0.4469220503163072/0.5530779496836927/,2/
0,149572558,50/51/56/,0.3484814859990372/0.34171506988574785/0.3098034441152147/,0/1/
0,202102138,70/65/66/,0.31835156864288866/0.3434061679181169/0.3382422634389944/,0/1/2/
0,206692417,59/75/131/,0.4837642547443883/0.3705287517965819/0.14570699345902982/,0/
0,219931565,67/90/113/,0.4501593254316889/0.3209759770561975/0.22886469751211366/,0/
0,248573710,78/303/748/,0.9450352163229551/0.0547688130446069/1.9597063243793778E-4/,0/
1,148787705,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
1,180266725,59/54/54/,0.3134463258268576/0.3432768370865712/0.3432768370865712/,0/1/2/
1,172837467,51/54/88/,0.4107065025870628/0.3876824381323246/0.20161105928061254/,0/1/
1,191961737,66/71/131/,0.4334415430807171/0.40227264202886065/0.16428581489042227/,0/1/
1,197974065,51/54/1029/,0.514419075973499/0.4855809205331673/3.4933337393034586E-9/,0/1/
2,149051474,53/53/50/,0.3267345947460887/0.3267345947460887/0.3465308105078227/,0/1/2/
2,166895845,100/107/55/,0.24295430086122075/0.2144064179796332/0.5426392811591461/,2/
2,199869162,887/921/56/,4.6606156809985317E-7/2.566790617931873E-7/0.99999927725937/,2/
2,199570188,8613/8786/56/,6.345901173890552E-66/3.0505029960475495E-67/1.0/,2/
2,191900487,120908/122222/74/,0.0/0.0/1.0/,2/
0,188485234,56/50/56/,0.3200156642329245/0.35996867153415113/0.3200156642329245/,1/
0,201525313,56/50/51/,0.3098034441152148/0.34848148599903733/0.34171506988574796/,1/2/
0,245411072,62/60/62/,0.3296706595755844/0.3406586808488312/0.3296706595755844/,0/1/2/
0,196236215,181/65/227/,0.13705283595864426/0.7946821894151644/0.0682649746261912/,1/
0,214136105,904/76/1263/,2.1375432043403286E-5/0.9999784226907056/2.018772508871011E-7/,1/
1,143665499,50/51/56/,0.3484814859990372/0.34171506988574785/0.3098034441152147/,0/1/
1,200632116,56/52/53/,0.3188135918059423/0.34380625221242583/0.33738015598163174/,0/1/2/
1,190378240,50/57/86/,0.42275776478215793/0.36853823066467806/0.20870400455316399/,0/
1,187024774,50/57/66/,0.38425070441135106/0.33496977828044394/0.28077951730820494/,0/
1,218589511,73/57/134/,0.3749529857094233/0.4940628400292173/0.13098417426135936/,1/
2,173956420,56/51/50/,0.3098034441152148/0.34171506988574796/0.34848148599903733/,1/2/
2,189162403,79/51/63/,0.24548002192481386/0.42059783056252337/0.33392214751266286/,1/
2,226159627,330/134/108/,0.06800959180984519/0.4106798219454907/0.5213105862446642/,2/
2,223386169,3240/58/59/,1.9062354507407337E-24/0.5042371867000284/0.4957628132999716/,1/2/
2,202304951,47634/718/59/,0.0/1.6982106694893617E-5/0.999983017893305/,2/
0,166385834,50/50/56/,0.3461393630355498/0.3461393630355498/0.3077212739289003/,0/1/
0,168974884,57/50/57/,0.3177507805578798/0.3644984388842404/0.3177507805578798/,1/
0,189484630,57/71/144/,0.49784092236539157/0.3910757528987767/0.11108332473583182/,0/
0,186618079,174/63/710/,0.15002363493099674/0.8499417756395978/3.4589429405427405E-5/,1/
0,202848053,57/63/6508/,0.5258390299442698/0.47416097005573016/2.611099732064545E-49/,0/1/
1,161617828,53/53/51/,0.32903279161733134/0.32903279161733134/0.3419344167653373/,0/1/2/
1,180999022,62/57/56/,0.3122380534323927/0.340864550885729/0.3468973956818784/,0/1/2/
1,192716745,120/71/92/,0.22470318248722948/0.4437830859593598/0.33151373155341074/,1/
1,224084507,596/64/399/,2.772327437944816E-4/0.9939804011703043/0.005742366085901143/,1/
1,219664802,84/92/3740/,0.5235120582512438/0.4764879417487562/1.0943459139985732E-19/,0/1/
2,196371132,50/51/50/,0.33550481664848303/0.32899036670303383/0.33550481664848303/,0/1/2/
2,185120953,62/62/57/,0.32362126198139063/0.32362126198139063/0.3527574760372186/,0/1/2/
2,207417614,66/60/64/,0.31880730925630374/0.35175943891584344/0.3294332518278529/,0/1/2/
2,196673511,104/119/73/,0.2996849080817908/0.244699007291446/0.4556160846267631/,2/
2,217009684,938/1018/73/,8.383874351686675E-6/2.844049906283569E-6/0.9999887720757421/,2/
0,156853658,50/51/53/,0.34206087000915686/0.3354191220955758/0.3225200078952674/,0/1/2/
0,162431650,52/52/80/,0.3861592289126002/0.3861592289126002/0.2276815421747997/,0/1/
0,196421979,79/52/201/,0.3617397033806587/0.6020610571565156/0.036199239462825786/,1/
0,220326169,52/52/648/,0.49999673282190776/0.49999673282190776/6.5343561844511695E-6/,0/1/
0,198505228,101/52/3798/,0.2840361207526902/0.7159638792473099/1.4430617021696588E-31/,1/
1,165778641,53/51/51/,0.3248418044242478/0.3375790977878761/0.3375790977878761/,0/1/2/
1,171530318,80/51/51/,0.22255485321978488/0.3887225733901076/0.3887225733901076/,1/2/
1,179997597,75/62/62/,0.2891540010136683/0.3554229994931659/0.3554229994931659/,1/2/
1,206324708,272/60/227/,0.02824683311437119/0.9126853473626866/0.05906781952294226/,1/
1,201260505,74/84/1263/,0.5332840011914267/0.466715929315204/6.949336929183553E-8/,0/
2,157243675,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,155079529,50/52/54/,0.3464872837837131/0.33316252455544454/0.3203501916608424/,0/1/2/
2,177435868,70/52/57/,0.27156198958989264/0.3813864164025391/0.3470515940075682/,1/2/
2,247380998,161/63/63/,0.09758090776620823/0.4512095461168959/0.4512095461168959/,1/2/
2,222349778,59/52/63/,0.32589208525044516/0.37190623699871705/0.3022016777508378/,1/
0,153474551,51/50/56/,0.34171506988574785/0.3484814859990372/0.3098034441152147/,0/1/
0,182300495,59/59/100/,0.3992125802565457/0.3992125802565457/0.2015748394869086/,0/1/
0,204762025,56/59/289/,0.5087745978033528/0.4826894596195469/0.008535942577100414/,0/1/
0,214705294,72/59/1779/,0.44604424528030523/0.553955754719498/1.9665270765605118E-13/,1/
0,226760484,56/81/10170/,0.6079245519345937/0.3920754480654063/5.287450937548058E-78/,0/
1,163353128,53/53/53/,0.3333333333333333/0.3333333333333333/0.3333333333333333/,0/1/2/
1,167087421,80/55/80/,0.2806843373310162/0.4386313253379675/0.2806843373310162/,1/
1,228033404,90/68/61/,0.24861175056786486/0.354508085751998/0.39688016368013723/,2/
1,198845152,81/119/78/,0.37638386526959444/0.23266435596201798/0.39095177876838766/,0/2/
1,244129350,117/558/169/,0.5997294466947728/0.014284720874810353/0.38598583243041684/,0/
2,175197343,50/50/50/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
2,191847369,50/59/59/,0.37362968536180485/0.3131851573190976/0.3131851573190976/,0/
2,219928990,88/50/57/,0.20230162288199374/0.42617830094076414/0.3715200761772421/,1/
2,201345443,429/161/57/,0.001402981220577449/0.14249245786038398/0.8561045609190385/,2/
2,207423268,7258/2817/57/,1.2025239118150576E-54/2.1556236023239537E-21/1.0/,2/
0,168215199,100/100/51/,0.21901506827937153/0.21901506827937153/0.5619698634412569/,2/
0,290805993,140/140/110/,0.3020857319324386/0.3020857319324386/0.3958285361351228/,2/
0,395825106,90/113/152/,0.43809431158855383/0.3402521490871784/0.22165353932426768/,0/
0,224500517,143/784/3210/,0.9884720841285015/0.011527915315472523/5.560260398454805E-10/,0/
0,287137547,120/1005/4640/,0.9993343293166226/6.656706833775062E-4/5.976940337224719E-17/,0/
1,148172164,50/50/51/,0.33550481664848303/0.33550481664848303/0.32899036670303383/,0/1/2/
1,175342094,56/56/53/,0.32710442071449247/0.32710442071449247/0.34579115857101506/,0/1/2/
1,171583282,93/52/57/,0.19455588727705211/0.42170430341901544/0.38373980930393237/,1/2/
1,188911103,247/58/71/,0.022044006076565727/0.5426315595977134/0.43532443432572104/,1/
1,213413589,63/58/257/,0.4704191766216565/0.5120231941527406/0.017557629225602923/,0/1/
2,187002797,51/51/53/,0.3375790977878761/0.3375790977878761/0.3248418044242478/,0/1/2/
2,203857467,60/54/55/,0.3114844465044784/0.34738730668754214/0.34112824680797943/,1/2/
2,198595476,63/54/61/,0.31105951911806073/0.36636153167041824/0.3225789492115209/,1/
2,220654742,217/97/61/,0.04924174077731947/0.3411169991915777/0.6096412600311029/,2/
2,202834473,1177/460/72/,2.6543616452892155E-7/0.004892882641831108/0.9951068519220044/,2/
0,196617372,100/100/100/,0.33333333333333337/0.33333333333333337/0.33333333333333337/,0/1/2/
0,382126228,68/75/70/,0.3478312224784668/0.314274904173232/0.3378938733483011/,0/1/2/
0,371845065,200/2151/2066/,0.9998461976300305/6.0879048362967905E-5/9.292332160659099E-5/,0/
